Id,ItemId,RM,PRO,FIN,Mid
28832,71160,0,0,1,5130
28833,71153,0,0,1,5130
28834,71093,0,0,1,5131
28835,71098,0,0,1,5131
28836,71100,0,0,1,5131
28837,71101,0,0,1,5131
28838,71102,0,0,1,5131
28839,71340,0,0,1,5132
28840,71342,0,0,1,5132
28841,71343,0,0,1,5132
28842,71344,0,0,1,5132
28843,71345,0,0,1,5132
28844,71346,0,0,1,5132
28845,71348,0,0,1,5132
28846,71349,0,0,1,5132
28847,71350,0,0,1,5132
28848,71351,0,0,1,5132
28849,71352,0,0,1,5132
28850,71353,0,0,1,5132
28851,71354,0,0,1,5132
28852,71355,0,0,1,5132
28853,71356,0,0,1,5132
28854,71357,0,0,1,5132
28855,71358,0,0,1,5132
28856,71359,0,0,1,5132
28857,71364,0,0,1,5132
28858,71363,0,0,1,5132
28859,71399,0,0,1,5133
28860,71398,0,0,1,5133
28861,71393,0,0,1,5133
28862,71392,0,0,1,5133
28863,71390,0,0,1,5133
28864,71389,0,0,1,5133
28865,71385,0,0,1,5133
28866,71384,0,0,1,5133
28869,71380,0,0,1,5133
28870,71378,0,0,1,5133
28871,71377,0,0,1,5133
28872,71376,0,0,1,5133
28873,71374,0,0,1,5133
28874,71370,0,0,1,5133
28875,71369,0,0,1,5133
28876,71361,0,0,1,5134
28877,71362,0,0,1,5134
28878,71368,0,0,1,5134
28879,71371,0,0,1,5134
28880,71372,0,0,1,5134
28881,71391,0,0,1,5134
28882,71367,0,0,1,5135
28883,71532,0,0,1,5136
28884,71533,0,0,1,5136
28885,71534,0,0,1,5136
28886,71602,0,0,1,5137
28887,71603,0,0,1,5137
28888,71587,0,0,1,5138
28889,71588,0,0,1,5138
28890,71582,0,0,1,5138
28891,71536,1,0,0,5139
28892,71547,0,0,1,5139
28893,71584,0,0,1,5139
28894,71585,0,0,1,5139
28895,71586,0,0,1,5139
28896,71541,1,0,0,5139
28897,71583,0,0,1,5139
28898,71557,0,0,1,5140
28899,62830,0,0,1,5141
28900,71558,0,0,1,5142
28901,71566,0,0,1,5142
28902,71591,0,0,1,5142
28903,71578,0,0,1,5142
28904,71579,0,0,1,5142
28905,71612,0,0,1,5143
28906,71608,0,0,1,5143
28907,71375,0,0,1,5144
28908,71568,0,0,1,5145
28909,71563,0,0,1,5145
28910,71666,0,0,1,5146
28911,71665,0,0,1,5146
28912,71648,0,0,1,5146
28913,71617,0,0,1,5146
28914,71597,0,0,1,5146
28915,71594,0,0,1,5146
28918,71551,0,0,1,5147
28919,71552,0,0,1,5147
28920,71553,0,0,1,5147
28921,71554,0,0,1,5147
28922,71555,0,0,1,5147
28923,71556,0,0,1,5147
28924,71560,0,0,1,5148
28925,71613,0,0,1,5149
28926,71659,0,0,1,5150
28927,71660,0,0,1,5150
28928,71661,0,0,1,5150
28929,71662,0,0,1,5150
28946,71571,0,0,1,5152
28947,71567,0,0,1,5152
28948,71539,0,0,1,5152
28949,71381,0,0,1,5153
28950,71716,0,0,1,5154
28951,71725,0,0,1,5154
28952,71726,0,0,1,5154
28953,71717,0,0,1,5154
28954,71590,0,0,1,5155
28955,71720,0,0,1,5156
28956,71723,0,0,1,5156
28957,71761,0,0,1,5157
28958,71562,0,0,1,5158
28959,71592,0,0,1,5159
28960,71770,0,0,1,5160
28961,71811,0,0,1,5160
28962,71812,0,0,1,5160
28963,71813,0,0,1,5160
28964,71814,0,0,1,5160
28965,71537,0,0,1,5161
28966,71538,0,0,1,5161
28967,71545,0,0,1,5161
28968,71546,0,0,1,5161
28969,71378,0,0,1,5161
28970,71565,0,0,1,5162
28971,71561,0,0,1,5162
28972,71876,0,0,1,5162
28973,71550,1,0,0,5163
28974,71915,0,0,1,5164
28975,71570,0,0,1,5164
28976,71921,0,0,1,5165
28977,71742,0,0,1,5166
28978,71763,0,0,1,5167
28979,71728,0,0,1,5168
28980,71733,0,0,1,5168
28981,71734,0,0,1,5168
28982,71727,0,0,1,5168
28983,71721,0,0,1,5168
28984,71718,0,0,1,5168
28985,71719,0,0,1,5168
28986,71731,0,0,1,5168
28987,71920,0,0,1,5168
28988,71714,0,0,1,5168
28989,71715,0,0,1,5168
28990,71722,0,0,1,5168
28991,71729,0,0,1,5168
28992,71730,0,0,1,5168
28993,71735,0,0,1,5168
28994,71918,0,0,1,5169
28995,71807,1,0,0,5170
28996,71913,0,0,1,5171
28997,71912,0,0,1,5171
28998,71907,0,0,1,5171
28999,71908,0,0,1,5171
29000,71875,0,0,1,5171
29001,71823,0,0,1,5171
29002,71741,0,0,1,5172
29003,71762,0,0,1,5172
29004,71376,0,0,1,5173
29005,71377,0,0,1,5173
29006,72004,1,0,0,5174
29007,72020,1,0,0,5174
29008,72005,1,0,0,5174
29009,71383,0,0,1,5175
29010,71382,0,0,1,5175
29011,71549,1,0,0,5176
29012,71983,0,0,1,5177
29013,71542,0,0,1,5178
29014,71992,0,0,1,5178
29015,71869,0,0,1,5178
29016,71916,0,0,1,5179
29017,71900,0,0,1,5179
29018,71984,0,0,1,5179
29019,71977,0,0,1,5179
29020,71993,0,0,1,5179
29021,72027,0,0,1,5179
29022,72031,0,0,1,5179
29023,71985,0,0,1,5179
29024,71981,0,0,1,5179
29025,71911,0,0,1,5180
29026,71991,0,0,1,5181
29027,72006,0,0,1,5181
29028,71986,0,0,1,5181
29029,71979,0,0,1,5181
29030,71778,0,0,1,5182
29031,72025,0,0,1,5183
29032,72022,0,0,1,5183
29033,72023,0,0,1,5183
29034,72024,0,0,1,5183
29035,72053,0,0,1,5184
29036,71760,0,0,1,5185
29037,71982,0,0,1,5186
29038,72030,0,0,1,5186
29039,71990,0,0,1,5186
29040,71595,0,0,1,5186
29041,71596,0,0,1,5186
29042,71779,0,0,1,5187
29043,71780,0,0,1,5187
29044,62828,0,0,1,5187
29045,71807,0,1,0,5188
29046,72055,1,0,0,5189
29047,71744,1,0,0,5189
29048,71740,0,0,1,5190
29049,71980,0,0,1,5191
29050,72052,0,0,1,5192
29051,71825,0,0,1,5193
29052,71577,0,0,1,5193
29053,71873,0,0,1,5193
29054,71773,0,0,1,5193
29055,71868,0,0,1,5193
29056,71750,0,0,1,5193
29057,71754,0,0,1,5193
29058,71756,0,0,1,5193
29059,71867,0,0,1,5193
29060,71808,0,0,1,5194
29061,71810,1,0,0,5195
29062,72002,0,0,1,5196
29063,72003,0,0,1,5196
29064,72000,0,0,1,5197
29065,71999,0,0,1,5197
29066,71782,0,0,1,5198
29067,72032,0,0,1,5199
29068,71917,0,0,1,5199
29069,72001,0,0,1,5199
29070,71374,0,1,0,5200
29071,71975,0,0,1,5201
29072,72017,0,0,1,5202
29073,71769,0,0,1,5203
29074,71550,0,1,0,5203
29075,72028,0,0,1,5203
29076,72104,0,0,1,5204
29077,72122,0,0,1,5204
29078,72094,0,0,1,5204
29079,72096,0,0,1,5204
29080,72120,1,0,0,5204
29081,72124,0,0,1,5204
29082,72121,0,0,1,5204
29083,72118,0,0,1,5204
29084,72112,0,0,1,5204
29085,72105,0,0,1,5204
29086,72095,0,0,1,5204
29087,72106,0,0,1,5204
29088,72157,0,0,1,5205
29089,72147,0,0,1,5205
29090,72170,0,0,1,5205
29091,72158,0,0,1,5205
29092,72113,0,0,1,5205
29093,72145,0,0,1,5205
29094,72146,0,0,1,5205
29095,72116,0,0,1,5205
29096,71989,0,0,1,5206
29097,71810,0,1,0,5207
29098,71978,0,0,1,5207
29099,71987,0,1,0,5207
29100,72119,0,0,1,5208
29101,71752,0,0,1,5209
29102,71821,0,0,1,5209
29103,71905,0,0,1,5209
29104,71771,0,0,1,5209
29105,71748,0,0,1,5210
29106,72091,0,0,1,5211
29107,72244,0,0,1,5211
29108,72153,0,0,1,5211
29109,72220,0,0,1,5211
29110,72102,0,0,1,5211
29111,72207,0,0,1,5211
29112,72126,0,0,1,5211
29113,72267,0,0,1,5211
29114,72263,0,0,1,5211
29115,72252,0,0,1,5211
29116,72249,0,0,1,5211
29117,72268,0,0,1,5211
29118,72266,0,0,1,5211
29119,72255,0,0,1,5211
29120,72254,0,0,1,5211
29121,72245,0,0,1,5212
29122,72174,0,0,1,5212
29123,72261,0,0,1,5212
29124,72168,0,0,1,5213
29125,72169,0,0,1,5213
29126,72149,0,0,1,5213
29127,72148,0,0,1,5213
29128,72160,0,0,1,5213
29129,72092,0,0,1,5213
29130,72163,0,0,1,5213
29131,72103,0,0,1,5213
29132,72093,0,0,1,5213
29133,72162,0,0,1,5213
29134,72114,0,0,1,5213
29135,71865,0,0,1,5214
29136,71914,0,0,1,5214
29137,72019,1,0,0,5215
29138,72019,0,1,0,5215
29139,71820,0,0,1,5216
29140,71576,0,0,1,5216
29141,71872,0,0,1,5216
29142,72210,1,0,0,5217
29143,72215,1,0,0,5217
29144,72206,0,0,1,5217
29145,72161,0,0,1,5217
29146,72257,0,0,1,5217
29147,72256,0,0,1,5217
29148,72259,0,0,1,5217
29149,72251,0,0,1,5217
29150,72228,0,0,1,5217
29151,72232,0,0,1,5217
29152,72115,0,0,1,5217
29153,72101,0,0,1,5217
29154,72262,0,0,1,5217
29155,72250,0,0,1,5218
29156,72264,0,0,1,5218
29157,72265,0,0,1,5218
29158,72258,0,0,1,5218
29159,70237,0,0,1,5219
29160,72314,0,0,1,5220
29161,71772,0,0,1,5221
29162,71746,0,0,1,5221
29163,72227,0,0,1,5222
29164,72204,0,0,1,5222
29165,72152,0,0,1,5222
29166,72164,0,0,1,5222
29167,72098,0,0,1,5222
29168,72217,0,0,1,5222
29169,72127,0,0,1,5222
29170,72171,0,0,1,5222
29171,72211,0,0,1,5222
29172,72213,0,0,1,5222
29173,72156,0,0,1,5222
29174,72123,0,0,1,5222
29175,72111,0,0,1,5222
29176,72159,0,0,1,5222
29177,72151,0,0,1,5222
29178,72150,0,0,1,5222
29179,71819,0,0,1,5223
29180,71575,0,0,1,5223
29181,71871,0,0,1,5223
29182,72322,0,0,1,5223
29183,72275,0,0,1,5223
29184,72323,0,0,1,5223
29185,72368,0,0,1,5223
29186,72260,0,0,1,5224
29187,72214,0,0,1,5224
29188,72125,0,0,1,5224
29189,72165,0,0,1,5224
29190,72117,0,0,1,5224
29191,72235,0,0,1,5224
29192,72234,0,0,1,5224
29193,72212,0,0,1,5224
29194,72209,0,0,1,5224
29195,72233,0,0,1,5224
29196,72231,0,0,1,5224
29197,72154,0,0,1,5224
29198,72155,0,0,1,5224
29199,72018,0,0,1,5225
29200,72373,0,0,1,5225
29201,72370,0,0,1,5225
29202,72325,0,0,1,5225
29203,72367,0,0,1,5226
29204,72366,0,0,1,5226
29205,72166,0,0,1,5227
29206,72208,0,0,1,5227
29207,72218,0,0,1,5227
29208,72089,0,0,1,5227
29209,72226,0,0,1,5227
29210,72205,0,0,1,5227
29211,72097,0,0,1,5227
29212,72399,0,0,1,5228
29213,72284,0,0,1,5229
29214,72341,0,0,1,5229
29215,71958,0,0,1,5229
29216,71826,0,0,1,5229
29217,71822,0,0,1,5229
29218,72238,1,0,0,5230
29219,72230,0,0,1,5231
29220,71955,0,0,1,5232
29221,72036,0,0,1,5232
29222,72285,0,0,1,5232
29223,72342,0,0,1,5232
29224,72332,0,0,1,5232
29225,72456,0,0,1,5232
29226,71957,0,0,1,5232
29227,71874,0,0,1,5232
29228,72290,0,0,1,5232
29229,72278,0,0,1,5233
29230,72626,0,0,1,5233
29231,72627,0,0,1,5233
29232,72337,0,0,1,5233
29233,72282,0,0,1,5233
29234,71954,0,0,1,5233
29235,72460,0,0,1,5233
29236,72463,0,0,1,5233
29237,72464,0,0,1,5233
29238,72055,0,1,0,5234
29239,72581,0,0,1,5234
29240,72641,0,0,1,5235
29241,71774,0,0,1,5236
29242,71775,0,0,1,5236
29243,71744,0,1,0,5237
29244,72238,0,1,0,5238
29245,72305,0,0,1,5238
29246,72393,0,0,1,5238
29247,72306,0,0,1,5238
29248,72461,0,0,1,5238
29249,71903,0,0,1,5238
29250,71866,0,0,1,5238
29251,72518,0,0,1,5238
29252,72529,0,0,1,5239
29253,72568,0,0,1,5239
29254,72534,0,0,1,5239
29255,72506,0,0,1,5239
29256,72514,0,0,1,5239
29257,72547,0,0,1,5239
29258,72657,0,0,1,5239
29259,72659,0,0,1,5239
29260,71902,0,0,1,5239
29261,72730,0,0,1,5240
29262,72731,0,0,1,5240
29263,72728,0,0,1,5241
29264,72729,0,0,1,5241
29265,71960,0,0,1,5242
29266,71961,0,0,1,5242
29267,72283,0,0,1,5242
29268,72286,0,0,1,5242
29269,72287,0,0,1,5242
29270,72288,0,0,1,5242
29271,72289,0,0,1,5242
29272,72291,0,0,1,5242
29273,72340,0,0,1,5242
29274,72343,0,0,1,5242
29275,72344,0,0,1,5242
29276,72345,0,0,1,5242
29277,72347,0,0,1,5242
29278,72348,0,0,1,5242
29279,72474,0,0,1,5243
29280,72422,0,0,1,5243
29281,72301,0,0,1,5243
29282,72507,0,0,1,5244
29283,72508,0,0,1,5244
29284,72509,0,0,1,5244
29285,72579,0,0,1,5244
29286,72578,0,0,1,5244
29287,72577,0,0,1,5244
29288,72715,0,0,1,5244
29289,72559,0,0,1,5244
29290,72681,0,0,1,5244
29291,72658,0,0,1,5245
29292,72789,0,0,1,5246
29293,72820,0,0,1,5247
29294,71922,0,0,1,5248
29295,71923,0,0,1,5248
29296,71924,0,0,1,5248
29297,71926,0,0,1,5248
29298,71927,0,0,1,5248
29299,71928,0,0,1,5248
29300,71929,0,0,1,5248
29301,71930,0,0,1,5248
29302,71931,0,0,1,5248
29303,71932,0,0,1,5248
29304,71933,0,0,1,5248
29305,71935,0,0,1,5248
29306,71936,0,0,1,5248
29307,71937,0,0,1,5248
29308,72035,0,0,1,5248
29309,72495,0,0,1,5248
29310,72526,0,0,1,5248
29311,71828,0,0,1,5248
29312,72838,0,0,1,5249
29313,72839,0,0,1,5249
29314,71830,0,0,1,5250
29315,72742,0,0,1,5250
29316,72680,0,0,1,5250
29317,72771,0,0,1,5250
29318,72713,0,0,1,5250
29319,72738,0,0,1,5250
29320,71574,0,0,1,5250
29321,71870,0,0,1,5250
29322,71818,0,0,1,5250
29323,72300,0,0,1,5250
29324,72810,0,0,1,5251
29325,72699,0,0,1,5251
29326,71962,0,0,1,5252
29327,72583,0,1,0,5253
29328,72310,0,1,0,5253
29329,72312,0,1,0,5253
29330,72313,0,1,0,5253
29331,72311,0,1,0,5253
29332,72191,0,1,0,5253
29333,72193,0,1,0,5253
29334,72779,1,0,0,5254
29335,72780,1,0,0,5254
29336,72779,0,1,0,5255
29337,72780,0,1,0,5255
29338,72056,0,0,1,5255
29339,72057,0,0,1,5255
29340,71549,0,1,0,5255
29341,72624,0,0,1,5255
29342,71536,0,1,0,5255
29343,72377,0,0,1,5255
29344,72298,0,0,1,5255
29345,72473,0,0,1,5255
29346,71541,0,1,0,5255
29347,72778,0,0,1,5255
29348,71976,0,1,0,5256
29349,72374,0,0,1,5257
29350,72891,0,0,1,5257
29351,72346,0,0,1,5257
29352,72070,0,0,1,5257
29353,72067,0,0,1,5257
29354,72459,0,0,1,5257
29355,71543,0,0,1,5257
29356,71953,0,0,1,5257
29357,72536,0,0,1,5258
29358,72418,0,0,1,5258
29359,72472,0,0,1,5258
29360,72379,0,0,1,5258
29361,72335,0,0,1,5259
29362,72331,0,0,1,5259
29363,71947,0,0,1,5259
29364,72956,1,0,0,5260
29365,71956,0,0,1,5261
29366,72478,0,0,1,5261
29367,71829,0,0,1,5261
29368,72479,0,0,1,5261
29369,72481,0,0,1,5261
29370,72698,0,0,1,5262
29371,72692,0,0,1,5262
29372,72710,0,1,0,5263
29373,72709,0,1,0,5264
29374,72711,0,1,0,5264
29375,72696,0,1,0,5265
29376,72695,0,1,0,5265
29377,72703,0,1,0,5265
29378,72697,0,1,0,5265
29379,72689,0,1,0,5265
29380,72691,0,1,0,5265
29381,72694,0,1,0,5265
29382,72700,0,1,0,5265
29383,72701,0,1,0,5265
29384,72702,0,1,0,5265
29385,73011,0,0,1,5266
29386,72194,0,0,1,5266
29387,71904,0,0,1,5266
29388,72299,0,0,1,5266
29389,72706,0,0,1,5266
29390,72338,0,0,1,5266
29391,72281,0,0,1,5266
29392,72629,0,0,1,5267
29393,72693,0,0,1,5267
29394,72806,0,0,1,5267
29395,72808,0,0,1,5267
29396,72804,0,0,1,5267
29397,72640,0,0,1,5267
29398,72690,0,0,1,5267
29399,72315,0,0,1,5268
29400,72196,0,0,1,5268
29401,71919,0,0,1,5269
29402,72004,0,1,0,5269
29403,72005,0,1,0,5269
29404,71581,0,0,1,5270
29405,71824,0,0,1,5270
29406,71827,0,0,1,5270
29407,71901,0,0,1,5270
29408,71906,0,0,1,5270
29409,71925,0,0,1,5270
29410,71934,0,0,1,5270
29411,71948,0,0,1,5270
29412,71949,0,0,1,5270
29413,71950,0,0,1,5270
29414,73012,0,0,1,5271
29415,73038,0,0,1,5271
29416,73039,0,0,1,5271
29417,72545,0,0,1,5271
29418,72548,0,0,1,5271
29419,72558,0,0,1,5271
29420,72766,0,0,1,5271
29421,72805,0,0,1,5272
29422,72802,0,0,1,5272
29423,72799,0,0,1,5272
29424,72896,0,0,1,5273
29425,72897,0,0,1,5273
29426,72800,1,0,0,5274
29427,72807,1,0,0,5274
29428,72803,1,0,0,5274
29429,72623,0,0,1,5274
29430,72688,0,0,1,5274
29431,72800,0,1,0,5275
29432,72803,0,1,0,5275
29433,72807,0,1,0,5275
29434,71959,0,1,0,5276
29435,71963,0,1,0,5277
29436,71964,0,0,1,5277
29437,71965,0,0,1,5277
29438,71968,0,0,1,5277
29439,71969,0,0,1,5277
29440,72020,0,1,0,5278
29441,72065,0,0,1,5278
29442,72066,0,0,1,5278
29443,72068,0,0,1,5278
29444,72069,0,0,1,5278
29445,72071,0,0,1,5278
29446,72190,0,0,1,5278
29447,72192,0,0,1,5278
29448,72269,0,0,1,5278
29449,72270,0,0,1,5278
29450,72271,0,0,1,5278
29451,72272,0,0,1,5278
29452,72273,0,0,1,5278
29453,72274,0,0,1,5278
29454,72277,0,0,1,5278
29455,72276,0,0,1,5278
29456,72293,0,0,1,5278
29457,72317,0,0,1,5278
29458,72318,0,0,1,5278
29459,72319,0,0,1,5278
29460,72320,0,0,1,5278
29461,72321,0,0,1,5278
29462,72324,0,0,1,5278
29463,72801,0,0,1,5279
29464,72809,0,0,1,5279
29465,73066,0,0,1,5280
29466,72336,0,0,1,5280
29467,72279,0,0,1,5280
29468,73092,0,0,1,5281
29469,72555,1,0,0,5282
29470,72404,1,0,0,5282
29471,72386,1,0,0,5282
29472,72395,1,0,0,5282
29473,72672,1,0,0,5282
29474,72530,1,0,0,5282
29475,72496,1,0,0,5282
29476,72954,0,0,1,5282
29477,72705,0,0,1,5282
29478,72666,0,0,1,5282
29479,72424,0,0,1,5282
29480,72425,0,0,1,5282
29481,72426,0,0,1,5282
29482,72427,0,0,1,5282
29483,72428,0,0,1,5282
29484,72469,0,0,1,5282
29485,72412,0,0,1,5282
29486,72470,0,0,1,5282
29487,72433,0,0,1,5282
29488,72434,0,0,1,5282
29489,72435,0,0,1,5282
29490,72413,0,0,1,5282
29491,72458,0,0,1,5282
29492,72471,0,0,1,5282
29493,72475,0,0,1,5282
29494,72380,0,0,1,5282
29495,72476,0,0,1,5282
29496,72493,0,0,1,5282
29497,72382,0,0,1,5282
29498,72383,0,0,1,5282
29499,72511,0,0,1,5282
29500,72494,0,0,1,5282
29501,72513,0,0,1,5282
29502,72521,0,0,1,5282
29503,72522,0,0,1,5282
29504,72523,0,0,1,5282
29505,72524,0,0,1,5282
29506,72525,0,0,1,5282
29507,72549,0,0,1,5282
29508,72539,0,0,1,5282
29509,72391,0,0,1,5282
29510,72414,0,0,1,5282
29511,72753,0,0,1,5282
29512,72316,0,0,1,5282
29513,72929,0,0,1,5282
29514,72555,0,1,0,5283
29515,72404,0,1,0,5283
29516,72386,0,1,0,5283
29517,72395,0,1,0,5283
29518,72672,0,1,0,5283
29519,72530,0,1,0,5283
29520,72496,0,1,0,5283
29521,72668,1,0,0,5284
29522,72734,1,0,0,5284
29523,73002,1,0,0,5284
29524,72544,1,0,0,5284
29525,72554,1,0,0,5284
29526,72673,1,0,0,5284
29527,72668,0,1,0,5285
29528,72734,0,1,0,5285
29529,73002,0,1,0,5285
29530,72544,0,1,0,5285
29531,72554,0,1,0,5285
29532,72673,0,1,0,5285
29533,73093,0,0,1,5286
29534,72580,0,0,1,5286
29535,72396,0,0,1,5286
29536,73060,0,0,1,5286
29537,72958,0,0,1,5286
29538,72329,0,0,1,5286
29539,72967,0,0,1,5286
29540,72974,0,0,1,5286
29541,73007,0,0,1,5287
29542,72947,0,0,1,5287
29543,72927,0,0,1,5287
29544,73201,0,0,1,5287
29545,73202,0,0,1,5287
29546,73205,0,0,1,5287
29547,72992,0,0,1,5287
29548,72993,0,0,1,5287
29549,72949,0,0,1,5287
29550,72948,0,0,1,5288
29551,73072,0,0,1,5288
29552,72930,0,0,1,5288
29553,73164,0,0,1,5288
29554,73044,0,0,1,5288
29555,73214,0,0,1,5289
29556,73013,0,0,1,5290
29557,72451,0,0,1,5291
29558,72452,0,0,1,5291
29559,72453,0,0,1,5291
29560,72454,0,0,1,5291
29561,72477,0,0,1,5291
29562,72560,0,0,1,5291
29563,72561,0,0,1,5291
29564,72567,0,0,1,5291
29565,72971,0,0,1,5292
29566,72987,0,0,1,5292
29567,72995,0,0,1,5292
29568,72996,0,0,1,5292
29569,73256,0,0,1,5292
29570,73227,0,0,1,5293
29571,73225,0,0,1,5293
29572,72941,0,0,1,5293
29573,72553,0,0,1,5293
29574,73261,0,0,1,5293
29575,72868,0,0,1,5293
29576,73156,0,0,1,5293
29577,73196,0,0,1,5293
29578,73183,0,0,1,5293
29579,73157,0,0,1,5293
29580,73226,0,0,1,5293
29581,72392,0,0,1,5294
29582,72389,0,0,1,5294
29583,72394,0,0,1,5294
29584,72397,0,0,1,5294
29585,72398,0,0,1,5294
29586,72304,0,1,0,5294
29587,72330,0,0,1,5294
29588,72361,0,0,1,5294
29589,72359,0,0,1,5294
29590,72362,0,0,1,5294
29591,72364,0,0,1,5294
29592,72411,0,0,1,5294
29593,72415,0,0,1,5294
29594,72416,0,0,1,5294
29595,72417,0,0,1,5294
29596,72421,0,0,1,5294
29597,72528,0,0,1,5294
29598,73059,0,0,1,5294
29599,73216,0,0,1,5294
29600,73215,0,0,1,5294
29601,72437,0,0,1,5294
29602,73217,0,0,1,5294
29603,73241,0,1,0,5294
29604,72849,0,0,1,5295
29605,72794,0,0,1,5295
29606,72768,0,0,1,5295
29607,72890,0,0,1,5295
29608,72749,0,0,1,5295
29609,72746,0,0,1,5295
29610,72990,0,0,1,5295
29611,72552,0,0,1,5296
29612,72551,0,0,1,5296
29613,72720,0,0,1,5296
29614,72669,0,0,1,5296
29615,72550,0,0,1,5296
29616,72923,0,0,1,5296
29617,72925,0,0,1,5296
29618,72939,0,0,1,5296
29619,72940,0,0,1,5296
29620,72924,0,0,1,5296
29621,72937,0,0,1,5296
29622,73050,0,0,1,5296
29623,73001,0,0,1,5296
29624,73029,0,0,1,5296
29625,72848,0,0,1,5296
29626,72851,0,0,1,5296
29627,72889,0,0,1,5296
29628,72748,0,0,1,5296
29629,72628,0,0,1,5297
29630,72420,0,0,1,5297
29631,72582,0,0,1,5297
29632,72870,0,0,1,5297
29633,72745,0,0,1,5297
29634,72783,0,0,1,5297
29635,72791,0,0,1,5297
29636,72813,0,0,1,5297
29637,72815,0,0,1,5297
29638,72957,0,0,1,5298
29639,72378,0,0,1,5298
29640,72371,0,1,0,5298
29641,72372,0,1,0,5298
29642,72363,0,0,1,5298
29643,72419,0,1,0,5298
29644,72410,0,0,1,5298
29645,72850,0,0,1,5298
29646,72888,0,0,1,5298
29647,72858,0,0,1,5298
29648,72718,0,1,0,5299
29649,73257,0,1,0,5299
29650,72882,0,1,0,5299
29651,72855,0,1,0,5299
29652,73260,0,1,0,5299
29653,72767,0,1,0,5299
29654,71951,0,0,1,5300
29655,72719,0,0,1,5301
29656,72327,0,1,0,5302
29657,71952,0,0,1,5303
29658,72280,0,0,1,5303
29659,72326,0,0,1,5303
29660,72328,0,0,1,5303
29661,72333,0,0,1,5303
29662,72334,0,0,1,5303
29663,72339,0,0,1,5303
29664,72369,0,0,1,5303
29665,72423,0,1,0,5304
29666,72429,0,1,0,5304
29667,72430,0,1,0,5304
29668,73246,0,0,1,5305
29669,73245,0,0,1,5305
29670,72938,0,0,1,5305
29671,72816,0,0,1,5305
29672,72755,0,0,1,5305
29673,72922,0,0,1,5305
29674,73026,0,0,1,5305
29675,73005,0,0,1,5305
29676,73265,0,0,1,5305
29677,73186,0,0,1,5305
29678,73204,0,0,1,5305
29679,73203,0,0,1,5305
29680,73236,0,0,1,5305
29681,73235,0,0,1,5305
29682,73224,0,0,1,5305
29683,72457,0,0,1,5305
29684,72739,0,0,1,5306
29685,72784,0,0,1,5306
29686,73259,0,0,1,5306
29687,72667,0,0,1,5306
29688,73370,0,0,1,5306
29689,72894,0,0,1,5306
29690,72989,0,0,1,5306
29691,73199,0,0,1,5306
29692,72532,0,0,1,5306
29693,72866,0,0,1,5306
29694,72774,0,0,1,5306
29695,72817,0,0,1,5306
29696,73228,0,0,1,5306
29697,72867,0,0,1,5306
29698,72788,0,0,1,5306
29699,72873,0,0,1,5306
29700,73154,0,0,1,5306
29701,72892,0,0,1,5306
29702,72886,0,0,1,5306
29703,73068,0,0,1,5306
29704,72928,0,0,1,5306
29705,72741,0,0,1,5306
29706,72679,0,0,1,5306
29707,72735,0,0,1,5306
29708,73161,0,0,1,5306
29709,72893,0,0,1,5306
29710,73056,0,0,1,5306
29711,73008,0,0,1,5306
29712,73158,0,0,1,5306
29713,73035,0,0,1,5306
29714,73185,0,0,1,5306
29715,72499,1,0,0,5307
29716,72499,0,1,0,5308
29717,73237,0,0,1,5309
29718,73239,0,0,1,5309
29719,73269,0,0,1,5309
29720,72933,0,0,1,5309
29721,72932,0,0,1,5309
29722,72950,0,0,1,5309
29723,72951,0,0,1,5309
29724,73357,0,0,1,5309
29725,73359,0,0,1,5309
29726,73283,0,0,1,5309
29727,73358,0,0,1,5309
29728,73363,0,0,1,5309
29729,73252,0,0,1,5309
29730,73174,0,0,1,5309
29731,73175,0,0,1,5309
29732,73176,0,0,1,5309
29733,73170,0,0,1,5309
29734,73362,0,0,1,5310
29735,73356,0,0,1,5310
29736,73275,0,0,1,5310
29737,73276,0,0,1,5310
29738,73284,0,0,1,5310
29739,73177,0,0,1,5310
29740,73361,0,0,1,5311
29741,72993,0,0,1,5312
29742,73171,0,0,1,5312
29743,73579,0,0,1,5312
29744,72992,0,0,1,5313
29745,73173,0,0,1,5313
29746,73312,0,0,1,5314
29747,71398,0,0,1,5315
29748,71399,0,0,1,5315
29749,72221,0,0,1,5316
29750,72219,0,0,1,5316
29751,72229,0,0,1,5316
29752,72236,0,0,1,5316
29753,72167,0,0,1,5316
29754,72100,0,0,1,5316
29755,72128,0,0,1,5316
29756,72172,0,0,1,5316
29757,72173,0,0,1,5316
29758,73322,1,0,0,5317
29759,73322,0,1,0,5318
29760,73330,0,0,1,5319
29761,73331,0,0,1,5319
29762,73332,0,0,1,5319
29763,73333,0,0,1,5319
29764,73334,0,0,1,5319
29765,73335,0,0,1,5319
29766,73336,0,0,1,5319
29767,73337,0,0,1,5319
29768,73338,0,0,1,5319
29769,73403,0,0,1,5320
29770,73404,0,0,1,5320
29771,73317,0,0,1,5321
29772,73318,0,1,0,5321
29773,73319,0,0,1,5321
29774,73320,0,0,1,5321
29775,73321,0,0,1,5321
29776,73323,1,0,0,5321
29777,73324,0,1,0,5321
29778,73325,0,1,0,5321
29779,73326,1,0,0,5321
29780,73327,1,0,0,5321
29781,73328,1,0,0,5321
29782,73329,0,0,1,5321
