Id,MId,PONo,PRNo,PRId,SPRNo,SPRId,Qty,Rate,Discount,AddDesc,PF,ExST,VAT,DelDate,AmendmentNo,BudgetCode,PODId
44505,8650,1534,0296,43567,,0,10000.0,0.12,0.0,,1,31,94,2022-03-31,0,2,65898
44506,8651,1543,,0,1494,27981,1.0,11200.0,0.0,,1,31,94,2022-05-10,0,1,66091
44507,8651,1543,,0,1494,27982,1.0,8500.0,0.0,,1,31,94,2022-05-10,0,1,66092
44508,8651,1543,,0,1494,27983,2.0,3500.0,0.0,,1,31,94,2022-03-31,0,1,66093
44509,8651,1543,,0,1494,27984,2.0,3700.0,0.0,,1,31,94,2022-03-31,0,1,66094
44510,8651,1543,,0,1494,27985,2.0,8660.0,0.0,,1,31,94,2022-04-10,0,1,66095
44511,8652,1547,,0,1499,27995,12.0,475.0,0.0,Required Sponge type pad,1,31,94,2022-03-31,0,2,66107
44512,8652,1547,,0,1499,27996,12.0,450.0,0.0,Required Sponge type pad,1,31,94,2022-03-31,0,2,66108
44513,8653,1548,0302,43759,,0,1.0,51.0,0.0,,1,31,94,31-03-2022,0,1,66109
44514,8653,1548,0302,43762,,0,2.0,105.0,0.0,,1,31,94,31-03-2022,0,1,66110
44515,8653,1548,0302,43760,,0,1.0,40.0,0.0,,1,31,94,31-03-2022,0,1,66111
44516,8653,1548,0302,43765,,0,1.0,138.0,0.0,,1,31,93,31-03-2022,0,1,66113
44517,8653,1548,0302,43763,,0,1.0,58.0,0.0,,1,31,94,31-03-2022,0,1,66114
44518,8653,1548,0302,43767,,0,1.0,102.0,0.0,,1,31,94,17-03-2022,0,1,66116
44519,8653,1548,0302,43766,,0,1.0,1022.0,0.0,,1,31,94,31-03-2022,0,1,66117
44520,8653,1548,0302,43768,,0,1.0,70.0,0.0,,1,31,94,31-03-2022,0,1,66118
44521,8654,1549,,0,1501,27998,2.0,134565.75,0.0,Q13UDVCPU,1,31,94,2022-03-31,0,4,66119
44522,8654,1549,,0,1501,27999,2.0,9003.6,0.0,Q38B,1,31,94,2022-05-15,0,4,66120
44523,8654,1549,,0,1501,28000,2.0,7300.35,0.0,Q61P,1,31,94,2022-05-15,0,4,66121
44524,8654,1549,,0,1501,28001,4.0,6327.0,0.0,QX40,1,31,94,2022-05-15,0,4,66122
44525,8654,1549,,0,1501,28002,4.0,6327.0,0.0,QY40P,1,31,94,2022-05-15,0,4,66123
44526,8654,1549,,0,1501,28003,2.0,41221.8,0.0,QJ71DN91,1,31,94,2022-05-15,0,4,66124
44527,8654,1549,,0,1501,28004,4.0,6300.0,0.0,D6616,1,31,94,2022-05-15,0,4,66125
44528,8654,1549,,0,1501,28005,4.0,5040.0,0.0,X6716,1,31,94,2022-03-31,0,4,66126
44529,8654,1549,,0,1501,28006,2.0,35910.0,0.0,,1,31,94,2022-03-31,0,1,66127
44530,8654,1549,,0,1501,28007,1.0,22500.0,0.0,GC43MH-32MT-DSS,1,31,94,2022-05-15,0,4,66128
44531,8655,1549,,0,1501,27998,2.0,134565.75,0.0,Q13UDVCPU,1,31,94,2022-03-31,0,4,66119
44532,8655,1549,,0,1501,27999,2.0,9003.6,0.0,Q38B,1,31,94,2022-05-15,0,4,66120
44533,8655,1549,,0,1501,28000,2.0,7300.35,0.0,Q61P,1,31,94,2022-05-15,0,4,66121
44534,8655,1549,,0,1501,28001,4.0,6327.0,0.0,QX40,1,31,94,2022-05-15,0,4,66122
44535,8655,1549,,0,1501,28002,4.0,6327.0,0.0,QY40P,1,31,94,2022-05-15,0,4,66123
44536,8655,1549,,0,1501,28003,2.0,41221.8,0.0,QJ71DN91,1,31,94,2022-05-15,0,4,66124
44537,8655,1549,,0,1501,28004,4.0,6300.0,0.0,D6616,1,31,94,2022-05-15,0,4,66125
44538,8655,1549,,0,1501,28005,4.0,5040.0,0.0,X6716,1,31,94,2022-03-31,0,4,66126
44539,8655,1549,,0,1501,28006,2.0,35910.0,0.0,,1,31,94,2022-03-31,0,1,66127
44540,8655,1549,,0,1501,28007,1.0,22500.0,0.0,GC43MH-32MT-DSS,1,31,94,2022-05-15,0,4,66128
44541,8656,0004,0001,43770,,0,2.0,8980.0,30.0,,1,31,94,2022-05-10,0,0,66145
44542,8657,1006,0234,43276,,0,2.0,15301.0,0.0,,1,31,94,2022-01-19,0,2,63934
44543,8658,1006,0234,43276,,0,2.0,8980.0,30.0,,1,31,94,2022-01-19,1,2,63934
44544,8659,1006,0234,43276,,0,2.0,8980.0,30.0,,1,31,94,2022-01-19,1,2,63934
44545,8660,0004,0001,43770,,0,2.0,8980.0,30.0,,1,31,94,2022-05-10,0,0,66145
44546,8661,0004,0001,43770,,0,2.0,8980.0,30.0,,1,31,94,2022-05-13,2,1,66145
44547,8662,0009,,0,0020,28051,4.0,973.0,0.0,,1,31,94,2022-05-14,0,2,66152
44548,8662,0009,,0,0020,28052,4.0,829.0,0.0,,1,31,94,2022-05-14,0,2,66153
44549,8662,0009,,0,0020,28053,4.0,1022.0,0.0,,1,31,94,2022-05-14,0,2,66154
44550,8663,0006,,0,0017,28045,36.0,1148.0,30.0,,1,31,94,2022-05-14,0,2,66147
44551,8664,0019,,0,0029,28068,1.0,716.39,20.0,,1,1,1,2022-05-17,0,1,66190
44552,8665,0019,,0,0029,28068,1.0,716.39,20.0,,1,1,1,2022-05-17,0,1,66190
44553,8666,0019,,0,0029,28068,1.0,609.76,0.0,,1,1,1,2022-05-17,2,1,66190
44554,8667,0021,,0,0030,28069,4.0,4831.0,30.0,,1,31,94,2022-05-19,0,1,66253
44555,8668,0021,,0,0030,28069,4.0,6403.0,30.0,,1,31,94,2022-05-19,1,1,66253
44556,8669,0044,,0,0015,28040,1.0,7500.0,0.0,,1,31,94,2022-05-24,0,0,66324
44557,8670,0052,,0,0075,28181,10.0,13.0,0.0,,1,31,94,2022-05-24,0,0,66341
44558,8670,0052,,0,0075,28182,10.0,15.0,0.0,,1,31,94,2022-05-24,0,0,66342
44559,8671,0052,,0,0075,28181,10.0,13.0,0.0,,1,31,94,2022-05-24,0,0,66341
44560,8671,0052,,0,0075,28182,10.0,15.0,0.0,,1,31,94,2022-05-24,0,0,66342
44561,8672,0052,,0,0075,28181,10.0,13.0,0.0,,1,31,94,2022-05-24,2,0,66341
44562,8672,0052,,0,0075,28182,10.0,15.0,0.0,,1,31,94,2022-05-24,2,0,66342
44563,8673,0047,,0,0057,28126,112.0,86.0,0.0,,1,31,94,2022-05-24,0,0,66329
44564,8674,0548,,0,0508,25008,408.0,56.0,0.0,,1,31,94,2021-08-14,0,1,62461
44565,8675,0060,,0,0059,28128,17.8,128.0,0.0,,1,31,94,2022-05-25,0,0,66356
44566,8676,0057,,0,0062,28132,122.0,68.0,0.0,,1,31,94,2022-05-25,0,0,66351
44567,8676,0057,,0,0062,28133,52.0,66.8,0.0,,1,31,94,2022-05-25,0,0,66352
44568,8677,1546,,0,1495,27986,1.0,1200.0,0.0,,1,31,94,2022-03-31,0,0,66106
44569,8678,0006,,0,0017,28045,42.0,1148.0,30.0,,1,31,94,2022-05-14,1,2,66147
44570,8679,1529,,0,1473,27929,100.0,90.0,0.0,"UPPER COVER - 1 , LOWER COVER -1, L BKT - 1 , C BKT - 2",1,31,94,2022-03-31,0,0,65885
44571,8680,0073,,0,0087,28200,1.0,270.9,0.0,ACS0583812065,1,31,94,2022-05-26,0,0,66379
44572,8681,0071,,0,0087,28203,1.0,15072.75,0.0,ACS2903087100,1,31,94,2022-05-26,0,0,66371
44573,8681,0071,,0,0087,28202,1.0,2056.95,0.0,ACS2903033701,1,31,94,2022-05-26,0,0,66372
44574,8681,0071,,0,0087,28201,1.0,3371.55,0.0,ACS1613900100,1,31,94,2022-05-26,0,0,66373
44575,8681,0071,,0,0087,28199,1.0,907.2,0.0,ACS0070600205,1,31,94,2022-05-26,0,0,66374
44576,8682,0075,,0,0089,28205,1.0,15538.0,0.0,SIZE - 1000H.800W.300D,1,31,94,2022-05-27,0,2,66381
44577,8682,0075,,0,0089,28206,1.0,10715.0,0.0,SIZE - 800.600.300,1,31,94,2022-05-27,0,2,66382
44578,8682,0075,,0,0089,28207,5.0,7901.0,0.0,SIZE - 600.600.210,1,31,94,2022-05-27,0,2,66383
44579,8682,0075,,0,0089,28208,5.0,50138.0,0.0,SIZE - 400.400.210,1,31,94,2022-05-27,0,1,66384
44580,8682,0075,,0,0089,28209,5.0,2508.0,0.0,SIZE - 300.300.120,1,31,94,2022-05-27,0,2,66385
44581,8683,0075,,0,0089,28205,1.0,15538.0,30.0,SIZE - 1000H.800W.300D,1,31,94,2022-05-27,1,2,66381
44582,8683,0075,,0,0089,28206,1.0,10715.0,30.0,SIZE - 800.600.300,1,31,94,2022-05-27,1,2,66382
44583,8683,0075,,0,0089,28207,5.0,7901.0,30.0,SIZE - 600.600.210,1,31,94,2022-05-27,1,2,66383
44584,8683,0075,,0,0089,28208,5.0,50138.0,30.0,SIZE - 400.400.210,1,31,94,2022-05-27,1,1,66384
44585,8683,0075,,0,0089,28209,5.0,2508.0,30.0,SIZE - 300.300.120,1,31,94,2022-05-27,1,2,66385
44586,8684,0075,,0,0089,28205,1.0,15538.0,30.0,SIZE - 1000H.800W.300D,1,31,94,2022-05-27,1,2,66381
44587,8684,0075,,0,0089,28206,1.0,10715.0,30.0,SIZE - 800.600.300,1,31,94,2022-05-27,1,2,66382
44588,8684,0075,,0,0089,28207,5.0,7901.0,30.0,SIZE - 600.600.210,1,31,94,2022-05-27,1,2,66383
44589,8684,0075,,0,0089,28208,5.0,5138.0,30.0,SIZE - 400.400.210,1,31,94,2022-05-27,2,1,66384
44590,8684,0075,,0,0089,28209,5.0,2508.0,30.0,SIZE - 300.300.120,1,31,94,2022-05-27,1,2,66385
44591,8685,0075,,0,0089,28205,1.0,15538.0,32.0,SIZE - 1000H.800W.300D,1,31,94,2022-05-27,3,2,66381
44592,8685,0075,,0,0089,28206,1.0,10715.0,32.0,SIZE - 800.600.300,1,31,94,2022-05-27,3,2,66382
44593,8685,0075,,0,0089,28207,5.0,7901.0,32.0,SIZE - 600.600.210,1,31,94,2022-05-27,3,2,66383
44594,8685,0075,,0,0089,28208,5.0,5138.0,32.0,SIZE - 400.400.210,1,31,94,2022-05-27,3,1,66384
44595,8685,0075,,0,0089,28209,5.0,2508.0,32.0,SIZE - 300.300.120,1,31,94,2022-05-27,3,2,66385
44596,8686,0051,,0,0074,28180,10.0,200.0,0.0,,1,30,94,2022-05-24,0,0,66340
44597,8687,0091,0012,43850,,0,5.0,5512.0,0.0,,1,31,94,03-06-2022,0,2,66422
44598,8687,0091,0012,43851,,0,1.0,7649.0,0.0,,1,31,94,03-06-2022,0,2,66423
44599,8687,0091,0012,43852,,0,1.0,5793.0,0.0,,1,31,94,03-06-2022,0,2,66424
44600,8687,0091,0012,43853,,0,2.0,7649.0,0.0,,1,31,94,03-06-2022,0,1,66425
44601,8687,0091,0012,43854,,0,1.0,5798.0,0.0,,1,31,94,03-06-2022,0,2,66426
44602,8688,0091,0012,43850,,0,5.0,5512.0,0.0,,1,31,94,03-06-2022,0,2,66422
44603,8688,0091,0012,43851,,0,1.0,7649.0,0.0,MSTG-M-50-75,1,31,94,2022-06-03,1,2,66423
44604,8688,0091,0012,43852,,0,1.0,5793.0,0.0,,1,31,94,03-06-2022,0,2,66424
44605,8688,0091,0012,43853,,0,20.0,7649.0,0.0,,1,31,94,2022-06-04,1,1,66425
44606,8688,0091,0012,43854,,0,1.0,9168.0,0.0,STG-M-40-25+SW-T2YD3,1,31,94,2022-06-03,1,2,66426
44607,8689,0091,0012,43850,,0,5.0,5512.0,0.0,,1,31,94,03-06-2022,0,2,66422
44608,8689,0091,0012,43851,,0,1.0,7649.0,0.0,MSTG-M-50-75,1,31,94,2022-06-03,1,2,66423
44609,8689,0091,0012,43852,,0,1.0,5793.0,0.0,,1,31,94,03-06-2022,0,2,66424
44610,8689,0091,0012,43853,,0,20.0,7649.0,0.0,,1,31,94,2022-06-04,1,1,66425
44611,8689,0091,0012,43854,,0,2.0,5798.0,0.0,STG-M-40-25 = 2 nos,1,31,94,2022-06-03,2,2,66426
44612,8690,0091,0012,43850,,0,5.0,5512.0,0.0,,1,31,94,03-06-2022,0,2,66422
44613,8690,0091,0012,43851,,0,1.0,7649.0,0.0,MSTG-M-50-75,1,31,94,2022-06-03,1,2,66423
44614,8690,0091,0012,43852,,0,1.0,5793.0,0.0,,1,31,94,03-06-2022,0,2,66424
44615,8690,0091,0012,43853,,0,20.0,7649.0,0.0,,1,31,94,2022-06-04,1,1,66425
44616,8690,0091,0012,43854,,0,2.0,12538.0,0.0,"STG-M-40-25 = 2 nos
SW-T2YD3 = 4 NOS",1,31,94,2022-06-03,3,2,66426
44617,8691,0095,,0,0112,28262,4.0,40.0,0.0,,1,1,1,2022-06-03,0,0,66432
44618,8692,0091,0012,43850,,0,5.0,5312.25,0.0,,1,31,94,2022-06-03,4,2,66422
44619,8692,0091,0012,43851,,0,1.0,7371.0,0.0,MSTG-M-50-75,1,31,94,2022-06-03,4,2,66423
44620,8692,0091,0012,43852,,0,1.0,5582.25,0.0,,1,31,94,2022-06-03,4,2,66424
44621,8692,0091,0012,43853,,0,20.0,7371.0,0.0,,1,31,94,2022-06-04,4,1,66425
44622,8692,0091,0012,43854,,0,2.0,12082.5,0.0,"STG-M-40-25 = 2 nos
SW-T2YD3 = 4 NOS",1,31,94,2022-06-03,4,2,66426
44623,8693,0092,,0,0104,28235,2.0,7863.75,0.0,,1,31,94,2022-06-03,0,1,66427
44624,8694,0094,,0,0111,28259,6.0,5040.0,0.0,,1,31,94,2022-06-03,0,1,66429
44625,8694,0094,,0,0111,28260,4.0,6300.0,0.0,,1,31,94,2022-06-03,0,1,66430
44626,8694,0094,,0,0111,28261,4.0,5040.0,0.0,,1,31,94,2022-06-03,0,1,66431
44627,8695,0076,,0,0090,28210,20.0,145.0,0.0,,1,31,94,2022-05-27,0,0,66386
44628,8696,0114,,0,0138,28302,1000.0,10.8,0.0,-,1,31,94,2022-06-04,0,1,66464
44629,8696,0114,,0,0138,28303,1.0,1000.0,0.0,-,1,31,94,2022-06-04,0,1,66465
44630,8697,0051,,0,0074,28180,10.0,160.0,0.0,,1,30,94,2022-05-24,1,0,66340
44631,8698,1548,0302,43759,,0,1.0,51.0,0.0,,1,31,94,31-03-2022,0,1,66109
44632,8698,1548,0302,43762,,0,2.0,105.0,0.0,,1,31,94,31-03-2022,0,1,66110
44633,8698,1548,0302,43760,,0,1.0,40.0,0.0,,1,31,94,31-03-2022,0,1,66111
44634,8698,1548,0302,43765,,0,1.0,138.0,0.0,,1,31,94,2022-03-31,1,1,66113
44635,8698,1548,0302,43763,,0,1.0,58.0,0.0,,1,31,94,31-03-2022,0,1,66114
44636,8698,1548,0302,43767,,0,1.0,102.0,0.0,,1,31,94,17-03-2022,0,1,66116
44637,8698,1548,0302,43766,,0,1.0,1022.0,0.0,,1,31,94,31-03-2022,0,1,66117
44638,8698,1548,0302,43768,,0,1.0,70.0,0.0,,1,31,94,31-03-2022,0,1,66118
44639,8699,0088,,0,0100,28229,1.0,250.0,0.0,,1,1,1,2022-06-01,0,1,66417
44640,8699,0088,,0,0100,28230,4.0,250.0,0.0,,1,1,1,2022-06-01,0,1,66418
44641,8699,0088,,0,0100,28231,2.0,250.0,0.0,,1,1,1,2022-06-01,0,1,66419
44642,8700,0078,,0,0093,28215,1.0,20500.0,0.0,,1,34,124,2022-05-28,0,0,66390
44643,8701,1548,0302,43759,,0,1.0,92.0,0.0,,1,31,94,2022-06-06,2,1,66109
44644,8701,1548,0302,43762,,0,2.0,239.0,0.0,,1,31,94,2022-06-06,2,1,66110
44645,8701,1548,0302,43760,,0,1.0,90.0,0.0,,1,31,94,2022-06-06,2,1,66111
44646,8701,1548,0302,43765,,0,1.0,157.0,0.0,,1,31,94,2022-06-06,2,1,66113
44647,8701,1548,0302,43763,,0,1.0,107.0,0.0,,1,31,94,2022-06-06,2,1,66114
44648,8701,1548,0302,43767,,0,1.0,111.0,0.0,,1,31,94,2022-06-06,2,1,66116
44649,8701,1548,0302,43766,,0,1.0,112.0,0.0,,1,31,94,2022-06-06,2,1,66117
44650,8701,1548,0302,43768,,0,1.0,112.0,0.0,,1,31,94,2022-06-06,2,1,66118
44651,8702,1548,0302,43759,,0,1.0,92.0,0.0,,1,31,94,2022-06-06,2,1,66109
44652,8702,1548,0302,43762,,0,1.0,239.0,0.0,,1,31,94,2022-06-06,3,1,66110
44653,8702,1548,0302,43760,,0,1.0,90.0,0.0,,1,31,94,2022-06-06,2,1,66111
44654,8702,1548,0302,43765,,0,1.0,157.0,0.0,,1,31,94,2022-06-06,2,1,66113
44655,8702,1548,0302,43763,,0,1.0,107.0,0.0,,1,31,94,2022-06-06,2,1,66114
44656,8702,1548,0302,43767,,0,1.0,111.0,0.0,,1,31,94,2022-06-06,2,1,66116
44657,8702,1548,0302,43766,,0,1.0,112.0,0.0,,1,31,94,2022-06-06,2,1,66117
44658,8702,1548,0302,43768,,0,1.0,112.0,0.0,,1,31,94,2022-06-06,2,1,66118
44659,8703,0088,,0,0100,28229,1.0,250.0,0.0,,1,1,1,2022-06-01,0,1,66417
44660,8703,0088,,0,0100,28230,4.0,250.0,0.0,,1,1,1,2022-06-01,0,1,66418
44661,8703,0088,,0,0100,28231,2.0,250.0,0.0,,1,1,1,2022-06-01,0,1,66419
44662,8704,0078,,0,0093,28215,1.0,20500.0,0.0,,1,35,124,2022-05-28,1,0,66390
44663,8705,0152,,0,0164,28357,1.0,8094.0,0.0,,1,1,1,2022-06-07,0,0,66537
44664,8706,0151,,0,0171,28374,2.0,40.0,0.0,,1,31,94,2022-06-07,0,0,66535
44665,8706,0151,,0,0163,28355,1.0,320.0,0.0,,1,31,94,2022-06-07,0,0,66536
44666,8707,0158,,0,0175,28380,500.0,53.0,0.0,,1,31,94,2022-06-07,0,2,66554
44667,8708,0162,,0,0092,28214,5.0,210.72,0.0,,1,37,129,2022-06-08,0,0,66560
44668,8709,0161,,0,0176,28381,1.0,1500.0,0.0,,1,31,94,2022-06-08,0,0,66558
44669,8709,0161,,0,0177,28382,1.0,650.0,0.0,,1,31,94,2022-06-08,0,0,66559
44670,8710,0024,,0,0033,28074,40.0,160.0,0.0,,1,31,93,2022-05-21,0,0,66258
44671,8710,0024,,0,0033,28075,40.0,90.0,0.0,,1,31,94,2022-05-21,0,0,66259
44672,8710,0024,,0,0033,28076,40.0,65.0,0.0,,1,31,94,2022-05-21,0,0,66260
44673,8711,0091,0012,43850,,0,5.0,5512.0,0.0,,1,31,94,2022-06-03,5,2,66422
44674,8711,0091,0012,43851,,0,1.0,7649.0,0.0,MSTG-M-50-75,1,31,94,2022-06-03,5,2,66423
44675,8711,0091,0012,43852,,0,1.0,5793.0,0.0,,1,31,94,2022-06-03,5,2,66424
44676,8711,0091,0012,43853,,0,20.0,7649.0,0.0,,1,31,94,2022-06-04,5,1,66425
44677,8711,0091,0012,43854,,0,2.0,12538.0,0.0,"STG-M-40-25 = 2 nos
SW-T2YD3 = 4 NOS",1,31,94,2022-06-03,5,2,66426
44678,8712,0193,,0,0199,28434,1.0,800.0,0.0,"EXT LENGTH-360
STROKE-140
FORCE-5 KG",1,31,94,2022-06-18,0,1,66742
44679,8713,0202,,0,0213,28504,50.0,450.0,0.0,"3D CONCEPT ,GUN STUDY
0102AW500950N/0102AW500960_ST1",1,31,94,2022-06-22,0,1,66780
44680,8713,0202,,0,0213,28505,60.0,450.0,0.0,"3D CONCEPT,GUN STUDY
0102AW500950N/0102AW500960_ST2",1,31,94,2022-06-22,0,1,66781
44681,8713,0202,,0,0213,28506,20.0,450.0,0.0,"3D CONCEPT,GUN STUDY
PROCESS DESIGN,CELL & FENCE CONCEPT",1,31,94,2022-06-22,0,1,66782
44682,8713,0202,,0,0213,28507,30.0,400.0,0.0,"3D MODIFICATION,POST DAP,3D FINISH,2D DETAILING
0102AW500950N/0102AW500960_ST1",1,31,94,2022-06-22,0,1,66783
44683,8713,0202,,0,0213,28508,38.0,400.0,0.0,"3D MODIFICATION,POST DAP,3D FINISH,2D DETAILING 
0102AW500950N/0102AW500960_ST2",1,31,94,2022-06-22,0,1,66784
44684,8713,0202,,0,0213,28509,12.0,400.0,0.0,"3D MODIFICATION,POST DAP,3D FINISH,2D DETAILING 
CELL DWG,FENCE MFG DWG,STD PARTS DETAILING",1,31,94,2022-06-22,0,1,66785
44685,8714,0207,0032,44015,,0,2.0,32200.0,0.0,WITH BKT,1,31,94,28-06-2022,0,2,66798
44686,8714,0207,0032,44016,,0,10.0,775.0,0.0,with sensor cable range should be 6mm to 8mm PNP type,1,31,94,28-06-2022,0,2,66799
44687,8714,0207,0032,44017,,0,35.0,775.0,0.0,with sensor cable range should be 6mm to 8mm PNP type,1,31,94,28-06-2022,0,2,66800
44688,8715,0230,0034,44021,,0,10.0,450.0,0.0,"range 5 mm ,",1,31,94,28-06-2022,0,2,66879
44689,8715,0230,0034,44022,,0,45.0,375.0,0.0,,1,31,94,28-06-2022,0,2,66880
44690,8716,0248,0038,44036,,0,50.0,353.0,0.0,CKD PART NO.SC3W-6-8,1,31,94,30-06-2022,0,2,66927
44691,8716,0248,0038,44037,,0,50.0,397.0,0.0,CKD PART NO.SC3W-8-8,1,31,94,30-06-2022,0,2,66928
44692,8716,0248,0038,44038,,0,50.0,78.0,0.0,CKD PART NO. GWL8-8,1,31,94,30-06-2022,0,2,66929
44693,8716,0248,0038,44039,,0,50.0,100.0,0.0,3100U08V04,1,31,94,30-06-2022,0,2,66930
44694,8716,0248,0038,44040,,0,50.0,100.0,0.0,3100U08V01,1,31,94,30-06-2022,0,2,66931
44695,8717,0287,0011,41452,,0,1.0,650.0,0.0,,1,31,94,2020-10-09,0,1,58232
44696,8718,0287,0011,41452,,0,1.0,650.0,0.0,,1,31,94,2020-10-09,0,1,58232
44697,8719,0286,,0,0304,28731,38.0,125.0,0.0,-,1,31,94,2022-07-11,0,0,67034
44698,8719,0286,,0,0304,28732,19.5,90.0,0.0,-,1,31,94,2022-07-11,0,0,67035
44699,8719,0286,,0,0304,28733,52.0,120.0,0.0,-,1,31,94,2022-07-11,0,0,67036
44700,8719,0286,,0,0304,28734,22.0,130.0,0.0,-,1,31,94,2022-07-11,0,0,67037
44701,8719,0286,,0,0304,28735,196.0,245.0,0.0,-,1,31,94,2022-07-11,0,0,67038
44702,8719,0286,,0,0304,28736,146.0,140.0,0.0,-,1,31,94,2022-07-11,0,0,67039
44703,8719,0286,,0,0304,28737,1.0,1629.0,0.0,CUTTING & LOADING CHARGES,1,31,94,2022-07-11,0,0,67040
44704,8720,0287,0043,44074,,0,2000.0,21.0,0.0,,1,31,94,12-07-2022,0,4,67041
44705,8721,0300,0049,44097,,0,4.0,19820.0,32.5,,1,31,94,14-07-2022,0,2,67080
44706,8721,0300,0046,44091,,0,1.0,11580.0,32.5,,1,31,94,14-07-2022,0,1,67081
44707,8722,0309,,0,0323,28790,1530.0,536.2,0.0,,1,31,94,2022-07-14,0,0,67110
44708,8723,0309,,0,0323,28790,1530.0,536.2,0.0,,1,31,94,2022-07-14,0,0,67110
44709,8724,0309,,0,0323,28790,1530.0,536.2,0.0,,1,31,94,2022-07-14,0,0,67110
44710,8725,0308,,0,0322,28789,1.0,6499.0,30.0,SIZE - 500.500.210 MM,1,31,94,2022-07-14,0,2,67109
44711,8726,0309,,0,0323,28790,1530.0,536.2,0.0,"C-63x63x4
material grade- HRPO E250",1,31,94,2022-07-14,3,0,67110
44712,8727,0263,0042,44072,,0,5.0,570.0,0.0,-,1,31,94,05-07-2022,0,1,66991
44713,8727,0263,0042,44073,,0,4.0,140.0,0.0,-,1,31,94,05-07-2022,0,1,66992
44714,8728,0263,0042,44072,,0,5.0,570.0,0.0,-,1,31,94,05-07-2022,0,1,66991
44715,8728,0263,0042,44073,,0,4.0,140.0,0.0,-,1,31,94,05-07-2022,0,1,66992
44716,8729,0274,,0,0291,28707,2.0,200.0,0.0,MINIMUM CHARGES,1,37,129,2022-07-09,0,0,67016
44717,8730,0309,,0,0323,28790,1530.0,536.2,0.0,"C-63x63x4
material grade- HRPO E250",1,31,94,2022-07-14,3,0,67110
44718,8731,0309,,0,0323,28790,1530.0,536.2,0.0,"C-63x63x4
material grade- HRPO E250",1,31,94,2022-07-14,3,0,67110
44719,8732,0309,,0,0323,28790,1530.0,536.2,0.0,"C-63x63x4
material grade- HRPO E250",1,31,94,2022-07-14,3,0,67110
44720,8733,0309,,0,0323,28790,1530.0,536.2,0.0,"C-63x63x4
material grade- HRPO E250
6 mtr one length - 255 total length",1,31,94,2022-07-14,7,0,67110
44721,8734,0315,0050,44098,,0,2.0,9450.0,0.0,,1,31,94,23-07-2021,0,4,67164
44722,8735,0298,,0,0320,28786,6.0,2269.0,0.0,-,1,31,94,2022-07-14,0,2,67070
44723,8735,0298,,0,0320,28787,6.0,2619.0,0.0,-,1,31,94,2022-07-14,0,2,67071
44724,8736,0331,0055,44106,,0,2.0,590.0,0.0,,1,31,94,20-07-2022,0,2,67199
44725,8736,0331,0055,44107,,0,3.0,1550.0,0.0,,1,31,94,20-07-2022,0,2,67200
44726,8737,0344,0057,44109,,0,4.0,8350.0,10.0,,1,31,94,20-07-2022,0,2,67237
44727,8737,0344,0057,44110,,0,8.0,3650.0,10.0,,1,31,94,20-07-2022,0,2,67238
44728,8737,0344,0057,44111,,0,16.0,790.0,10.0,,1,31,94,20-07-2022,0,2,67239
44729,8737,0344,0057,44113,,0,8.0,1550.0,10.0,,1,31,94,20-07-2022,0,2,67240
44730,8737,0344,0057,44114,,0,8.0,1630.0,10.0,,1,31,94,20-07-2022,0,2,67241
44731,8737,0344,0057,44115,,0,4.0,10250.0,10.0,,1,31,94,20-07-2022,0,2,67242
44732,8737,0344,0057,44116,,0,4.0,8350.0,10.0,,1,31,94,20-07-2022,0,2,67243
44733,8737,0344,0058,44117,,0,4.0,17500.0,10.0,,1,31,94,17-06-2022,0,2,67244
44734,8738,0344,0057,44109,,0,4.0,8350.0,10.0,24 X 20 X 2000 X 2 MODULE RACK,1,31,94,2022-07-22,1,2,67237
44735,8738,0344,0057,44110,,0,8.0,3650.0,10.0,85 TEETH X 2 MODULE PINION,1,31,94,2022-07-22,1,2,67238
44736,8738,0344,0057,44111,,0,16.0,790.0,10.0,22 TEETH X 2 MODULE PINION,1,31,94,2022-07-22,1,2,67239
44737,8738,0344,0057,44113,,0,8.0,1550.0,10.0,22 X 22 X 267 2 MODULE RACK,1,31,94,2022-07-22,1,2,67240
44738,8738,0344,0057,44114,,0,8.0,1630.0,10.0,22 X 22 X 276 X 2 MODULE RACK,1,31,94,2022-07-22,1,2,67241
44739,8738,0344,0057,44115,,0,4.0,25100.0,10.0,30 x 30 x 2000 x 4 module rack,1,31,94,2022-07-22,1,2,67242
44740,8738,0344,0057,44116,,0,4.0,8350.0,10.0,24 X 20 X 2000 X 2 MODULE RACK,1,31,94,2022-07-22,1,2,67243
44741,8738,0344,0058,44117,,0,4.0,17500.0,10.0,142 TEETH X 2 MODULE RING TYPE GEAR,1,31,94,2022-07-22,1,2,67244
44742,8739,0361,0065,44181,,0,4.0,15206.0,0.0,-,1,31,94,25-07-2022,0,2,67383
44743,8739,0361,0065,44182,,0,16.0,2764.0,0.0,-,1,31,94,25-07-2022,0,2,67384
44744,8740,0362,0065,44183,,0,4.0,14000.0,0.0,-,1,31,94,25-07-2022,0,2,67385
44745,8741,0362,0065,44183,,0,4.0,14000.0,0.0,-,1,31,94,25-07-2022,0,2,67385
44746,8742,0365,0067,44185,,0,8.0,16845.0,0.0,,1,31,94,25-07-2022,0,4,67388
44747,8742,0365,0067,44186,,0,6.0,15640.0,0.0,,1,31,94,25-07-2022,0,4,67389
