Id,MId,BillNo,BillDate,PONo,PODate,Particulars,WONo,BGGroup,AcHead,Amount,BudgetCode,PVEVNo
1522,1320,-,2014-05-30,,,NIGHT SHIFT,NA,3,16,80.0,0,
1523,1321,-,2014-05-30,,,NIGHT SHIFT,NA,3,16,80.0,0,
1524,1322,-,2014-05-30,,,MIS EXP.,NA,9,53,20000.0,0,
1525,1323,-,2014-05-30,,,SUNDAY WORKING,NA,5,16,60.0,0,
1526,1324,-,2014-05-28,,,NIGHT SHIFT,NA,5,16,360.0,0,
1527,1325,-,2014-05-27,,,SASWAD TO SAPL,NA,3,16,100.0,0,
1528,1326,-,2014-05-30,,,SASWAD TO SAPL,NA,3,16,100.0,0,
1529,1327,-,2014-05-30,,,NIGHT SHIFT,NA,5,16,60.0,0,
1530,1328,-,2014-05-15,,,CANTEEN EXP.,NA,8,43,20000.0,0,
1531,1329,-,2014-05-28,,,NIGHT SHIFT,NA,3,16,120.0,0,
1532,1330,-,2014-05-28,,,SHIRWAL TO SAPL,NA,3,16,120.0,0,
1533,1331,-,2014-05-30,,,NIGHT SHIFT,NA,3,16,100.0,0,
1534,1332,-,2014-05-26,,,NIGHT SHIFT,NA,5,16,40.0,0,
1535,1333,-,2014-05-30,,,NIGHT SHIFT,NA,5,16,180.0,0,
1536,1334,-,2014-05-30,,,NIGHT SHIFT,NA,5,16,210.0,0,
1537,1335,-,2014-05-28,,,NIGHT SHIFT,NA,5,16,224.0,0,
1538,1336,-,2014-05-26,,,NIGHT SHIFT,NA,3,16,50.0,0,
1539,1337,-,2014-05-30,,,OFFICE EXP.,NA,8,16,175.0,0,
1540,1338,-,2014-06-05,,,GUEST LUNCH,NA,8,26,2184.0,0,
1541,1339,-,2014-06-05,,,GUEST LUNCH,NA,8,26,1312.0,0,
1542,1340,-,2014-06-05,,,GUEST LUNCH,NA,8,26,2000.0,0,
1543,1341,-,2014-06-05,,,LUNCH,NA,2,16,1251.0,0,
1544,1342,-,2014-06-05,,,CANTEEN EXP.,NA,8,43,1000.0,0,
1545,1343,-,2014-06-05,,,LUNCH EXP.,NA,8,26,100.0,0,
1546,1344,-,2014-06-05,,,OFFICE EXP.,NA,8,51,500.0,0,
1547,1345,904B/14-15,2014-06-09,0253,,MATERIAL PURCHASE,NA,10,28,1449.0,0,
1548,1345,72,2014-06-09,2136,,MATERIAL PURCHASE,NA,10,28,374.0,0,
1549,1346,-,2014-06-09,,,TOWARDS CUMMINS,NA,2,16,256.0,0,
1550,1347,-,2014-06-09,,,BHOR TO CUMMINS,NA,2,16,336.0,0,
1551,1347,-,2014-06-09,,,LUNCH,NA,2,26,50.0,0,
1552,1348,-,2014-06-09,,,TOWARDS TML,NA,2,16,244.0,0,
1553,1349,-,2014-06-09,,,TOWRDAS CUMMINS,NA,2,26,50.0,0,
1554,1350,-,2014-06-09,,,TOWARDS COMAU,NA,2,16,482.0,0,
1555,1351,-,2014-06-09,,,GUEST LUNCH,NA,3,26,3821.0,0,
1556,1352,-,2014-06-09,,,GUEST LUNCH,NA,3,26,420.0,0,
1557,1353,-,2014-06-09,,,GUEST LUNCH,NA,4,26,615.0,0,
1558,1354,-,2014-06-09,,,TOUR ALLOWANCE,NA,8,16,100.0,0,
1559,1355,-,2014-06-09,,,BALAJI NAGAR TO SAPL,NA,5,16,350.0,0,
1560,1356,-,2014-06-09,,,SUNDAY WORKING,NA,5,16,154.0,0,
1561,1357,-,2014-06-09,,,SAPL TO DHANKAWDI,NA,4,16,100.0,0,
1562,1358,-,2014-06-09,,,TOWARDS TML,NA,2,16,360.0,0,
1563,1358,-,2014-06-09,,,LUNCH,NA,2,26,150.0,0,
1564,1359,-,2014-06-09,,,TOWARDS TML,NA,2,16,719.0,0,
1565,1360,-,2014-06-09,,,TOWARDS MUSCO,NA,3,16,150.0,0,
1566,1361,-,2014-06-09,,,NIGHT SHIFT,NA,5,16,300.0,0,
1567,1362,-,2014-06-09,,,NIGHT SHIFT,NA,5,16,210.0,0,
1568,1363,-,2014-06-09,,,NIGHT SHIFT,NA,12,16,160.0,0,
1569,1364,-,2014-06-09,,,BHOR TO SAPL,NA,3,16,70.0,0,
1570,1365,-,2014-06-09,,,OFFICE WORK,NA,5,16,80.0,0,
1571,1366,-,2014-06-09,,,WO.NO.N0043,NA,3,16,80.0,0,
1572,1367,-,2014-06-09,,,NIGHT SHIFT,NA,2,16,482.0,0,
1573,1368,-,2014-06-09,,,KONDIT TO SAPL,NA,3,16,160.0,0,
1574,1369,-,2014-06-09,,,KONDIT TO SAPL,NA,3,16,240.0,0,
1575,1370,-,2014-06-09,,,LUNCH,NA,3,16,398.0,0,
1576,1371,-,2014-06-09,,,OFFICE WORK,NA,2,16,50.0,0,
1577,1372,-,2014-06-09,,,COMAU VISIT,NA,8,26,2630.0,0,
1578,1373,-,2014-06-12,,,MATERIAL PURCHASE,NA,17,16,180.0,0,
1579,1374,-,2014-06-12,,,TOWARDS TML,NA,2,16,300.0,0,
1580,1374,-,2014-06-12,,,LUNCH,NA,2,26,150.0,0,
1581,1375,-,2014-06-12,,,AC REAPARING CHARGES,NA,8,51,300.0,0,
1582,1376,-,2014-06-12,,,MATERIAL PURCHASE,NA,13,16,2280.0,0,
1583,1377,-,2014-06-12,,,OFFICE EXP.,NA,8,16,1523.0,0,
1584,1378,-,2014-06-12,,,SUNDAY WORKING,NA,5,16,70.0,0,
1585,1379,-,2014-06-12,,,SUNDAY WORKING,NA,5,16,70.0,0,
1586,1380,-,2014-06-12,,,GUEST LUNCH,NA,13,26,200.0,0,
1587,1381,-,2014-06-12,,,SUNDAY WORKING,NA,4,16,120.0,0,
1588,1382,-,2014-06-12,,,BHOR TO SAPL,NA,3,16,70.0,0,
1589,1383,-,2014-06-12,,,TOWARDS WO.NO.N0024,NA,3,16,120.0,0,
1590,1384,-,2014-06-12,,,CHAMBALI TO SAPL,NA,3,16,80.0,0,
1591,1385,-,2014-06-12,,,TWO WHEELER CONVEYANCE,NA,13,16,916.0,0,
1592,1386,-,2014-06-12,,,OFFICE EXP.,NA,4,51,849.0,0,
1593,1387,-,2014-06-12,,,NIGHT SHIFT,NA,5,16,300.0,0,
1594,1388,-,2014-06-12,,,NIGHT SHIFT,NA,5,16,360.0,0,
1595,1389,-,2014-06-12,,,SUPPLIER VISIT,NA,17,16,620.0,0,
1596,1390,-,2014-06-14,,,SUPPLIER VISIT,NA,17,16,80.0,0,
1597,1391,-,2014-06-14,,,CANTEEN EXP.,NA,8,43,1060.0,0,
1598,1392,-,2014-06-14,,,OFFICE EXP.,NA,8,16,100.0,0,
1599,1393,-,2014-06-14,,,DRIVER EXP.FOR THE MONTH OF APRIL 2014,NA,8,16,15000.0,0,
1600,1394,-,2014-06-14,,,ON SITE VISIT,NA,4,16,252.0,0,
1601,1394,-,2014-06-14,,,LUNCH ,NA,4,26,180.0,0,
1602,1395,-,2014-06-16,,,GUEST LUNCH,NA,8,26,2750.0,0,
1603,1395,-,2014-06-16,,,ESCORT CHARGES,NA,8,25,66.0,0,
1604,1396,-,2014-06-16,,,OFFICE WORK,NA,8,51,160.0,0,
1605,1396,-,2014-06-16,,,OFFICE WORK,NA,8,16,170.0,0,
1606,1397,-,2014-06-27,,,TOWARDS TML,NA,2,16,668.0,0,
1607,1397,-,2014-06-27,,,LUNCH,NA,2,26,200.0,0,
1608,1398,-,2014-06-27,,,TOWARDS TML,NA,2,16,350.0,0,
1609,1399,-,2014-06-27,,,TOWARDS TML,NA,2,16,200.0,0,
1610,1399,-,2014-06-27,,,LUNCH,NA,2,26,200.0,0,
1611,1400,-,2014-06-27,,,TOWARDS TML,NA,2,16,200.0,0,
1612,1400,-,2014-06-27,,,LUNCH,NA,2,26,100.0,0,
1613,1401,-,2014-06-27,,,TOWARDS TML,NA,2,16,324.0,0,
1614,1402,-,2014-06-27,,,TOWARDS TML,NA,2,16,240.0,0,
1615,1402,-,2014-06-27,,,LUNCH,NA,2,26,50.0,0,
1616,1403,-,2014-06-27,,,TOWARDS TML,NA,2,16,80.0,0,
1617,1404,-,2014-06-27,,,TOWARDS TML,NA,2,16,240.0,0,
1618,1404,-,2014-06-27,,,LUNCH,NA,2,26,100.0,0,
1619,1405,-,2014-06-27,,,ON SITE MUNGI,NA,3,16,1068.0,0,
1620,1406,-,2014-06-27,,,KONDAWA TO NARHE,NA,3,16,336.0,0,
1621,1407,-,2014-06-27,,,TOWARDS COMAU,NA,2,16,210.0,0,
1622,1407,-,2014-06-27,,,LUNCH,NA,2,26,100.0,0,
1623,1408,-,2014-06-27,,,ON SITE,NA,2,16,120.0,0,
1624,1409,-,2014-06-27,,,ON SITE MUNGI,NA,2,16,192.0,0,
1625,1409,-,2014-06-27,,,LUNCH,NA,2,26,50.0,0,
1626,1410,-,2014-06-27,,,REPAIRING CHARGES,NA,8,2,9000.0,0,
1627,1410,-,2014-06-27,,,LUNCH,NA,8,26,1000.0,0,
1628,1411,-,2014-06-27,,,OFFICE EXP,NA,8,51,1110.0,0,
1629,1412,-,2014-06-27,,,OFFICE EXP.,NA,8,51,715.0,0,
1630,1413,-,2014-06-27,,,PETROL EXP.,NA,8,16,190.0,0,
1631,1414,-,2014-07-03,,,on site visit,NA,2,16,2272.0,0,
1632,1415,-,2014-07-03,,,office exp.,NA,9,53,3000.0,0,
1633,1416,-,2014-07-03,,,office exp.,NA,8,51,330.0,0,
1634,1417,-,2014-07-03,,,salary mistake month of may-2014,NA,5,16,800.0,0,
1635,1418,-,2014-07-03,,,visit to s.t.,NA,8,26,460.0,0,
1636,1418,-,2014-07-03,,,visit to s.t.,NA,8,16,263.0,0,
1637,1419,-,2014-07-03,,,on site mungi,NA,2,16,760.0,0,
1638,1420,-,2014-07-03,,,on site mungi,NA,2,16,912.0,0,
1639,1421,1731705400,2014-07-04,,,INTERNET CHARGES MONTH OF JUNE-2014,NA,8,20,1060.0,0,
1640,1422,-,2014-07-04,,,OFFICE EXP MONTH OF MAY-2014,NA,8,16,15000.0,0,
1641,1423,-,2014-07-04,,,OFFICE EXP,NA,8,51,10000.0,0,
1642,1423,-,2014-07-04,,,OFFICE WORK,NA,8,16,1100.0,0,
1643,1424,-,2014-07-04,,,OFFICE EXP,NA,8,51,660.0,0,
1644,1424,-,2014-07-04,,,OFFICE WORK,NA,8,16,300.0,0,
1645,1425,-,2014-07-04,,,canteen exp.,NA,8,43,783.0,0,
1646,1426,-,2014-07-04,,,canteen exp,NA,8,16,805.0,0,
1647,1427,-,2014-07-04,,,legal exp.,NA,9,51,1300.0,0,
1648,1427,-,2014-07-04,,,petrol,NA,9,16,100.0,0,
1649,1428,-,2014-07-07,,,NIGHT SHIFT,NA,5,16,360.0,0,
1650,1429,-,2014-07-07,,,SAPL TO SANMNER,NA,5,16,70.0,0,
1651,1430,-,2014-07-07,,,BHOR TO SAPL,NA,3,16,100.0,0,
1652,1431,-,2014-07-07,,,ON SITE MUNGI,NA,3,16,300.0,0,
1653,1432,-,2014-07-07,,,BHOR TO SAPL,NA,5,16,70.0,0,
1654,1433,-,2014-07-07,,,MANDAR TO SAPL,NA,3,16,150.0,0,
1655,1434,-,2014-07-07,,,SAPL TO PARGAON,NA,5,16,154.0,0,
1656,1435,-,2014-07-07,,,SAPL TO PARGAON,NA,5,16,154.0,0,
1657,1436,-,2014-07-07,,,CHAMBALI TO SAPL,NA,5,16,80.0,0,
1658,1437,-,2014-07-07,,,BHOR TO SAPL,NA,2,16,160.0,0,
1659,1438,-,2014-07-07,,,TML,NA,2,16,232.0,0,
1660,1438,-,2014-07-07,,,LUNCH,NA,2,26,100.0,0,
1661,1439,-,2014-07-07,,,TWO WHEELER CONVE.,NA,13,16,1008.0,0,
1662,1440,-,2014-07-07,,,GARADE TO SAPL,NA,5,16,50.0,0,
1663,1441,-,2014-07-07,,,BHOR TO SAPL,NA,2,16,70.0,0,
1664,1442,-,2014-07-07,,,KHARADI TO SAPL,NA,5,16,60.0,0,
1665,1443,-,2014-07-07,,,varve to sapl,NA,5,16,40.0,0,
1666,1444,-,2014-07-07,,,KODIT TO SAPL,NA,5,16,80.0,0,
1667,1445,-,2014-07-07,,,GOGALWADI TO SAPL,NA,5,16,180.0,0,
1668,1446,-,2014-07-07,,,GOGALWADI TO SAPL,NA,5,16,180.0,0,
1669,1447,-,2014-07-07,,,AMBAVANE TO SAPL,NA,5,16,320.0,0,
1670,1448,-,2014-07-07,,,CANTEEN EXP,NA,8,43,192.0,0,
1671,1449,-,2014-07-07,,,ON SITE,NA,10,16,766.0,0,
1672,1450,-,2014-07-07,,,BALAJINAGAR TO SAPL,NA,3,16,80.0,0,
1673,1451,-,2014-07-07,,,TML,NA,2,16,348.0,0,
1674,1451,-,2014-07-07,,,LUNCH,NA,2,26,150.0,0,
1675,1452,-,2014-07-07,,,SERVICE CHARGES,NA,15,16,750.0,0,
1676,1453,-,2014-07-07,,,OFFICE EXP,NA,15,16,70.0,0,
1677,1454,-,2014-07-07,,,ON SITE MUNGI,NA,2,51,651.0,0,
1678,1454,-,2014-07-07,,,ON SITE MUNGI,NA,2,16,268.0,0,
1679,1455,-,2014-07-07,,,ON SITE MUNGI,NA,2,51,259.0,0,
1680,1455,-,2014-07-07,,,ON SITE MUNGI,NA,2,16,839.0,0,
1681,1456,-,2014-07-07,,,CANTEEN EXP.,NA,8,43,96.0,0,
1682,1457,-,2014-07-08,,,LUNCH EXP.,NA,8,26,4500.0,0,
1683,1458,-,2014-07-08,,,NARHE TO MUNGI,NA,2,16,550.0,0,
1684,1458,-,2014-07-08,,,LUNCH,NA,2,26,150.0,0,
1685,1459,-,2014-07-08,,,SALARY FOR THE MONTH OF JULY-2014,NA,8,52,5950.0,0,
1686,1459,-,2014-07-08,,,SALARY FOR THE MONTH OF JULY-2014,NA,8,52,8388.0,0,
1687,1460,-,2014-07-08,,,SALARY FOR THE MONTH OF JULY-2014,NA,8,52,8388.0,0,
1688,1460,-,2014-07-08,,, SALARY FOR THE MONTH OF JULY-2014,NA,8,52,5600.0,0,
1689,1461,-,2014-07-09,,,OFFICE WORK,NA,8,51,50.0,0,
1690,1462,-,2014-07-09,,,INTERNET CHARGES,NA,8,20,2300.0,0,
1691,1462,-,2014-07-09,,,OFFICE WORK,NA,8,51,665.0,0,
1692,1463,-,2014-07-09,,,FLOWERS,NA,8,51,1000.0,0,
1693,1464,-,2014-07-09,,,salary month of june-2014,NA,8,52,6878.0,0,
1694,1465,251,2014-07-09,,,FILTER,NA,15,38,9000.0,0,
1695,1466,-,2014-07-16,,,NARHE TO TATA,NA,2,16,170.0,0,
1696,1467,-,2014-07-16,,,KOTHRUD TO SAPL,NA,4,16,120.0,0,
1697,1468,199,2014-07-16,,,SUNDAY WORKING LUNCH,NA,4,16,730.0,0,
1698,1469,-,2014-07-16,,,SUNDAY WORKING SASWAD TO SAPL,NA,2,16,250.0,0,
1699,1470,-,2014-07-16,,,SUNDAY WORKING SASWAD TO SAPL,NA,2,16,250.0,0,
1700,1471,-,2014-07-16,,,SAPL TO TATA,NA,2,16,412.0,0,
1701,1471,-,2014-07-16,,,LUNCH,NA,2,26,100.0,0,
1702,1472,-,2014-07-16,,,KOTHRUD TO TATA,NA,2,16,388.0,0,
1703,1472,-,2014-07-16,,,LUNCH,NA,2,26,50.0,0,
1704,1473,-,2014-07-16,,,KOTHRUD TO MUNGI,NA,2,16,432.0,0,
1705,1474,-,2014-07-16,,,KOTHRUD TO MUNGI,NA,2,16,144.0,0,
1706,1475,-,2014-07-16,,,SAPL TO MUNGI,NA,4,16,808.0,0,
1707,1476,-,2014-07-16,,,OFFICE EXP.,NA,8,51,300.0,0,
1708,1477,-,2014-07-16,,,ambawane to sapl,NA,5,16,400.0,0,
1709,1478,-,2014-07-16,,,OFFICE EXP.,NA,8,51,820.0,0,
1710,1479,-,2014-07-16,,,UPPER TO SAPL,NA,4,16,80.0,0,
1711,1480,-,2014-07-16,,,BALAJINAGAR TO SAPL,NA,5,16,240.0,0,
1712,1481,-,2014-07-16,,,SUNDAY WORKING,NA,9,16,282.0,0,
1713,1482,-,2014-07-16,,,BALAJINAGAR TO SAPL,NA,5,16,240.0,0,
1714,1483,-,2014-07-16,,,DHAYRI TO TATA,NA,2,16,340.0,0,
1715,1483,-,2014-07-16,,,LUNCH,NA,2,26,50.0,0,
1716,1484,-,2014-07-16,,,DHAYRI TO TATA,NA,2,16,648.0,0,
1717,1484,-,2014-07-16,,,LUNCH,NA,2,26,50.0,0,
1718,1485,-,2014-07-16,,,NIGHT SHIFT,NA,5,16,360.0,0,
1719,1486,1552,2014-07-16,,,OFFICE EXP,NA,8,51,100.0,0,
1720,1487,-,2014-07-16,,,BHOR TO SAPL,NA,3,16,100.0,0,
1721,1488,-,2014-07-16,,,CHEMBALI TO SAPL,NA,5,16,80.0,0,
1722,1489,-,2014-07-16,,,BHOR TO SAPL,NA,3,16,70.0,0,
1723,1490,-,2014-07-16,,,MANDHAR TO SAPL,NA,3,16,150.0,0,
1724,1491,-,2014-07-16,,,"NEWS PAPER FOR MONTH OF APRIL,MAY,JUNE-2014",NA,15,51,708.0,0,
1725,1492,-,2014-07-16,,,SYNERGYTECH STICKER,NA,2,51,1000.0,0,
1726,1493,4478,2014-07-16,,,OFFICE WORK,NA,8,51,100.0,0,
1727,1494,-,2014-07-20,,,NOTARY CHARGES,NA,9,51,1200.0,0,
1728,1495,-,2014-07-20,,,ESCORT CHARGES,NA,8,25,45.0,0,
1729,1495,-,2014-07-20,,,OFFICE EXP.,NA,8,51,100.0,0,
1730,1496,-,2014-07-20,,,GARDEN MAINTENANCE,NA,8,51,400.0,0,
1731,1497,-,2014-07-20,,,OFFICE EXP.,NA,8,51,250.0,0,
1732,1498,-,2014-07-20,,,OFFICE EXP.,NA,8,51,1865.0,0,
1733,1499,019,2014-07-22,,,NIGHT SHIFT (LUNCH),NA,5,26,260.0,0,
1734,1500,-,2014-07-22,,,TRAVELLING ALLAWANCE,NA,3,16,50.0,0,
1735,1501,-,2014-07-22,,,OFFICE EXP.(DOG MEDICAL),NA,8,16,120.0,0,
1736,1502,-,2014-07-22,,,KARVENAGAR TO SAPL,NA,3,16,70.0,0,
1737,1503,-,2014-07-22,,,SAPL TO WADGAON,NA,5,16,30.0,0,
1738,1504,-,2014-07-22,,,SHIRWAL TO SAPL,NA,12,16,120.0,0,
1739,1505,-,2014-07-22,,,"TOLL,PETROL",NA,8,51,150.0,0,
1740,1506,-,2014-07-22,,,SHIRWAL TO SAPL,NA,3,16,120.0,0,
1741,1507,-,2014-07-22,,,SAPL TO TATA,NA,2,16,396.0,0,
1742,1507,-,2014-07-22,,,LUNCH,NA,2,26,100.0,0,
1743,1508,-,2014-07-22,,,BHOR TO SAPL,NA,3,16,70.0,0,
1744,1509,-,2014-07-22,,,"LUNCH EXP.(SUNI,SHRIKANT.SAMBHAJI,SHEKHAR-BG1,ON SITE MUSCO",NA,2,26,200.0,0,
1745,1510,-,2014-07-22,,,MANDHAR TO SAPL,NA,3,16,150.0,0,
1746,1511,-,2014-07-22,,,MANDHAR TO SAPL,NA,3,16,150.0,0,
1747,1512,-,2014-07-22,,,GARADE TO SAPL,NA,5,16,50.0,0,
1748,1513,-,2014-07-22,,,GARADE TO SAPL,NA,5,16,50.0,0,
1749,1514,-,2014-07-22,,,NARHE TO SAPL,NA,5,16,60.0,0,
1750,1515,-,2014-07-22,,,PETROL CONVEYANCE,NA,13,16,148.0,0,
1751,1516,-,2014-07-22,,, PETROL CONVEYANCE,NA,13,16,604.0,0,
1752,1517,-,2014-07-22,,,MATERIAL PURCHASE ,NA,15,51,120.0,0,
1753,1518,-,2014-07-24,,,salary for the month of june-2014 (security),NA,8,16,4000.0,0,
1754,1519,-,2014-07-24,,,salary for the month of june-2014 (security),NA,8,16,4000.0,0,
1755,1520,-,2014-07-24,,,salary for the month of june-2014 (security),NA,8,16,4000.0,0,
1756,1521,-,2014-07-24,,,salary for the month of june-2014 (security),NA,8,16,4000.0,0,
1757,1522,-,2014-07-24,,,Bus ticket,NA,8,16,1200.0,0,
1758,1523,-,2014-07-25,,,office.exp,NA,8,16,1690.0,0,
1759,1524,-,2014-07-25,,,office exp.,NA,8,16,5000.0,0,
1760,1525,-,2014-07-28,,,salary for the month of june-2014 (security),NA,8,16,4500.0,0,
1761,1526,-,2014-07-28,,,salary for the month of june-2014 (security),NA,8,16,4500.0,0,
1762,1527,-,2014-07-28,,,salary for the month of june-2014 (security),NA,8,16,4500.0,0,
1763,1528,-,2014-07-28,,,salary for the month of june-2014 (security),NA,8,16,4500.0,0,
1764,1529,02,2014-07-30,,,MATERIAL PURCHASE,NA,2,51,2580.0,0,
1765,1529,-,2014-07-30,,,ON SITE MUNGI,NA,2,16,415.0,0,
1766,1529,-,2014-07-30,,,LUNCH EXP.(KONDE+RRJ),NA,2,26,86.0,0,
1767,1530,-,2014-07-30,,,NIGHT SHIFT LUNCH,NA,8,26,1795.0,0,
1768,1531,-,2014-07-30,,,SUNDAY WORKING,NA,8,16,132.0,0,
1769,1532,-,2014-07-30,,,MATERIAL PURCHASE,NA,8,51,150.0,0,
1770,1532,-,2014-07-30,,,OFFICE EXP.,NA,8,16,250.0,0,
1771,1533,-,2014-07-30,,,OFFICE EXP.,NA,9,16,642.0,0,
1772,1534,-,2014-07-30,,,OFFICE EXP.,NA,9,51,250.0,0,
1773,1534,-,2014-07-30,,,OFFICE EXP.,NA,9,16,108.0,0,
1774,1535,-,2014-07-30,,,OFFICE WORK,NA,8,51,2735.0,0,
1775,1536,-,2014-07-30,,,SUNDAY WORKIN,NA,3,16,40.0,0,
1776,1537,-,2014-07-30,,,ON SITE MUNGI,NA,3,16,600.0,0,
1777,1538,-,2014-07-30,,,on site mungi,NA,3,16,880.0,0,
1778,1538,-,2014-07-30,,,lunch exp.,NA,3,26,730.0,0,
1779,1539,-,2014-07-30,,,BHOR TO SAPL,NA,3,16,70.0,0,
1780,1540,-,2014-07-30,,,BHOR TO CUMMINS,NA,2,16,336.0,0,
1781,1540,-,2014-07-30,,,LUNCH EXP.,NA,2,26,50.0,0,
1782,1541,-,2014-07-30,,,LUNCH EXP.(SUNIL+KONDE),NA,2,26,150.0,0,
1783,1542,-,2014-07-30,,,LUNCH EXP.(SUNIL+KONDE) NIGHT SHIFT,NA,2,26,100.0,0,
1784,1543,-,2014-07-30,,,OFFICE WORK,NA,8,16,1180.0,0,
1785,1544,-,2014-07-30,,,VANPURI TO SAPL,NA,12,16,160.0,0,
1786,1545,-,2014-07-30,,,VANAPURI TO SAPL,NA,12,16,160.0,0,
1787,1546,-,2014-07-30,,,NIGHT SHIFT (LUNCH EXP.),NA,2,26,100.0,0,
1788,1547,-,2014-07-30,,,SHIRWAL TO SAPL,NA,3,16,50.0,0,
1789,1548,-,2014-07-30,,,SHIRWAL TO SAPL,NA,3,16,50.0,0,
1790,1549,-,2014-07-30,,,DHAYARI TO SAPL,NA,17,16,50.0,0,
1791,1550,-,2014-07-30,,,BHOR TO SAPL,NA,3,16,70.0,0,
1792,1551,-,2014-07-30,,,OFFICE WORK,NA,8,51,100.0,0,
1793,1552,66289321,2014-07-31,,,INTERNET CHARGES,NA,8,20,1075.0,0,
1794,1552,-,2014-07-31,,,OFFICE WORK,NA,8,16,1158.0,0,
1795,1553,-,2014-07-31,,,CANTEEN EXP.,NA,8,43,1142.0,0,
1796,1554,-,2014-07-31,,,CANTEEN EXP.,NA,8,43,2655.0,0,
1797,1555,191,2014-07-31,,,BUSH PURCHASEING,NA,17,27,175.0,0,
1798,1556,-,2014-07-31,,,ON SITE MUNGI,NA,4,16,3052.0,0,
1799,1557,487,2014-08-04,,,DNS SIR(BDY CAKE),NA,4,51,850.0,0,
1800,1557,-,2014-08-04,,,KATRAJ TO NARHE,NA,4,16,140.0,0,
1801,1558,-,2014-08-04,,,TRAIN TICKETS,NA,8,51,3720.0,0,
1802,1558,-,2014-08-04,,,OFFICE WORK,NA,8,16,1150.0,0,
1803,1559,5890,2014-08-04,,,OFFICE WORK,NA,8,51,480.0,0,
1804,1560,785,2014-08-04,,,WATER PUMP REPAIRING CHARGES,NA,4,2,4310.0,0,
1805,1561,-,2014-08-08,,,LEEGAL FEES FOR NOTICE OF INTIMATION,NA,9,6,5000.0,0,
1806,1562,-,2014-08-05,,,OFFICE EXP.,NA,9,51,8990.0,0,
1807,1563,-,2014-08-10,,,CANTEEN EXP.,NA,8,43,12339.0,0,
1808,1564,-,2014-08-16,,,MISC.EXP,NA,9,53,13681.0,0,
1809,1565,-,2014-08-08,,,salary for the month of July-2014,NA,8,16,8500.0,0,
1810,1566,-,2014-08-09,,,salary for the month of july-2014,NA,8,16,8500.0,0,
1811,1567,-,2014-08-09,,,salary for the month of july-2014,NA,8,16,8500.0,0,
1812,1568,-,2014-08-09,,,salary for the month of july-2014,NA,8,16,8500.0,0,
1813,1571,-,2014-08-09,,, salary for the month of july-2014,NA,8,52,8441.0,0,
1814,1572,-,2014-08-09,,, salary for the month of july-2014,NA,8,52,8414.0,0,
1815,1573,-,2014-08-09,,, salary for the month of july-2014,NA,8,52,9265.0,0,
1816,1574,-,2014-08-09,,, salary for the month of july-2014,NA,8,52,5532.0,0,
1817,1575,-,2014-08-09,,, salary for the month of july-2014,NA,5,52,5428.0,0,
1818,1576,-,2014-08-09,,,salary for the month of july-2014,NA,2,52,10406.0,0,
1819,1577,-,2014-08-09,,,salary for the month of july-2014,NA,2,52,10940.0,0,
1820,1578,-,2014-08-09,,,salary for the month of july-2014,NA,5,52,12655.0,0,
1821,1579,-,2014-08-09,,,salary for the month of july-2014,NA,5,52,12450.0,0,
1822,1580,-,2014-08-09,,,salary for the month of july-2014,NA,5,52,13074.0,0,
1823,1581,-,2014-08-09,,,salary for the month of july-2014,NA,5,52,9738.0,0,
1824,1582,-,2014-08-09,,,salary for the month of july-2014,NA,5,52,9612.0,0,
1825,1583,-,2014-08-09,,,salary for the month of july-2014,NA,5,52,12242.0,0,
1826,1584,-,2014-08-09,,,salary for the month of july-2014,NA,5,52,8632.0,0,
1827,1585,-,2014-08-09,,,salary for the month of july-2014,NA,5,52,7864.0,0,
1828,1586,-,2014-08-09,,,salary for the month of july-2014,NA,5,52,16172.0,0,
1829,1587,-,2014-08-09,,,salary for the month of july-2014,NA,8,52,13439.0,0,
1830,1588,-,2014-08-09,,,salary for the month of july-2014,NA,15,52,9017.0,0,
1831,1589,-,2014-08-09,,,salary for the month of july-2014,NA,5,52,10529.0,0,
1832,1590,-,2014-08-09,,,salary for the month of july-2014,NA,8,52,1300.0,0,
1833,1591,-,2014-08-09,,,salary for the month of july-2014,NA,8,52,10004.0,0,
1834,1592,-,2014-08-09,,,salary for the month of july-2014,NA,5,52,9410.0,0,
1835,1593,-,2014-08-09,,,salary for the month of july-2014,NA,5,52,8775.0,0,
1836,1594,-,2014-08-09,,,salary for the month of july-2014,NA,2,52,11171.0,0,
1837,1595,-,2014-08-09,,,salary for the month of july-2014,NA,4,52,7896.0,0,
1838,1596,-,2014-08-09,,,salary for the month of july-2014,NA,5,52,12892.0,0,
1839,1597,-,2014-08-09,,,salary for the month of july-2014,NA,4,52,10682.0,0,
1840,1598,-,2014-08-09,,,salary for the month of july-2014,NA,5,52,8162.0,0,
1841,1599,-,2014-08-09,,,salary for the month of july-2014,NA,5,52,5328.0,0,
1842,1600,-,2014-08-09,,,salary for the month of july-2014,NA,12,52,5652.0,0,
1843,1601,-,2014-08-09,,,salary for the month of july-2014,NA,5,52,10804.0,0,
1844,1602,-,2014-08-09,,,salary for the month of july-2014,NA,4,52,10410.0,0,
1845,1603,-,2014-08-09,,,salary for the month of july-2014,NA,8,52,11450.0,0,
1846,1604,-,2014-08-09,,,salary for the month of july-2014,NA,2,52,4491.0,0,
