Id,SysDate,SysTime,CompId,FinYearId,SessionId,OnSiteDate,EmpId,Shift,Status,Onsite,FromTime,ToTime,UpSysDate,UpSysTime,UpSessionId
666,2014-01-22,3:16:39 PM,1,1,Sapl0040,2014-01-18,Sapl0103,0,0,On site TML,09:00:00 AM,06:00:00 PM,2014-01-22,3:38:02 PM,Sapl0040
667,2014-01-22,3:16:39 PM,1,1,Sapl0040,2014-01-18,Sapl0040,0,0,On site TML,09:00:00 AM,06:00:00 PM,2014-01-22,3:38:47 PM,Sapl0040
668,2014-01-22,3:57:59 PM,1,1,Sapl0040,2014-01-22,Sapl0127,0,0,On site TML,10:00:00 AM,07:00:00 PM,2014-01-22,4:05:50 PM,Sapl0040
669,2014-01-22,3:57:59 PM,1,1,Sapl0040,2014-01-22,Sapl0103,0,0,On site TML,10:00:00 AM,07:00:00 PM,2014-01-22,4:06:05 PM,Sapl0040
670,2014-01-22,3:57:59 PM,1,1,Sapl0040,2014-01-22,Sapl0047,0,0,On site TML,10:00:00 AM,07:00:00 PM,2014-01-22,4:06:18 PM,Sapl0040
671,2014-01-22,4:36:00 PM,1,1,Sapl0040,2014-01-20,Sapl0127,0,0,On site TML,10:00:00 AM,07:00:00 PM,2014-01-22,4:37:32 PM,Sapl0040
672,2014-01-22,4:36:00 PM,1,1,Sapl0040,2014-01-20,Sapl0103,0,0,On site TML,10:00:00 AM,07:00:00 PM,2014-01-22,4:36:56 PM,Sapl0040
673,2014-01-23,6:26:55 PM,1,1,Sapl0040,2014-01-23,Sapl0160,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-01,11:22:41 AM,Sapl0040
674,2014-01-23,6:26:55 PM,1,1,Sapl0040,2014-01-23,Sapl0146,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-01,11:22:53 AM,Sapl0040
675,2014-01-23,6:26:55 PM,1,1,Sapl0040,2014-01-23,Sapl0127,0,0,On site T ML,09:00:00 AM,05:30:00 PM,2014-01-23,6:28:29 PM,Sapl0040
676,2014-01-23,6:26:55 PM,1,1,Sapl0040,2014-01-23,Sapl0103,0,0,n site T ML,09:00:00 AM,05:30:00 PM,2014-01-23,6:28:54 PM,Sapl0040
677,2014-01-23,6:26:55 PM,1,1,Sapl0040,2014-01-23,Sapl0091,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-01,11:23:06 AM,Sapl0040
678,2014-01-23,6:26:55 PM,1,1,Sapl0040,2014-01-23,Sapl0073,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-01,11:23:20 AM,Sapl0040
679,2014-01-24,11:15:56 AM,1,1,Sapl0040,2014-01-24,Sapl0160,0,0,ON site Piaggo,08:30:00 AM,08:30:00 PM,2014-02-01,11:21:38 AM,Sapl0040
680,2014-01-24,11:15:56 AM,1,1,Sapl0040,2014-01-24,Sapl0146,0,0,ON site Piaggo,08:30:00 AM,08:37:00 PM,2014-02-01,11:21:53 AM,Sapl0040
681,2014-01-24,11:15:56 AM,1,1,Sapl0040,2014-01-24,Sapl0091,0,0,ON site Piaggo,08:30:00 AM,08:30:00 PM,2014-02-01,11:22:04 AM,Sapl0040
682,2014-01-24,11:15:56 AM,1,1,Sapl0040,2014-01-24,Sapl0073,0,0,ON site Piaggo,08:30:00 AM,08:30:00 PM,2014-02-01,11:22:15 AM,Sapl0040
684,2014-01-27,11:23:58 AM,1,1,sapl0008,2014-01-12,Sapl0076,0,0,w.o.n0011 installation CIL phalton,10:00:00 AM,09:00:00 PM,2014-01-27,11:24:21 AM,sapl0008
685,2014-01-27,11:27:38 AM,1,1,sapl0008,2014-01-13,Sapl0076,0,0,w.o.t009 installation CIL KOTHRUD,09:00:00 AM,07:00:00 PM,2014-01-27,11:28:04 AM,sapl0008
686,2014-01-27,11:28:38 AM,1,1,sapl0008,2014-01-14,Sapl0076,0,0,w.o.t009 installation CIL KOTHRUD,09:00:00 AM,07:00:00 PM,2014-01-27,11:28:59 AM,sapl0008
687,2014-01-27,11:29:43 AM,1,1,sapl0008,2014-01-16,Sapl0076,0,0,w.o.t009 installation CIL KOTHRUD,09:00:00 AM,08:00:00 PM,2014-01-27,11:30:08 AM,sapl0008
688,2014-01-27,11:31:07 AM,1,1,sapl0008,2014-01-15,Sapl0076,0,0,w.o.n0011 installation CIL PHALTON,10:00:00 AM,10:00:00 PM,2014-01-27,11:31:27 AM,sapl0008
689,2014-01-27,11:33:51 AM,1,1,Sapl0040,2014-01-25,Sapl0160,0,0,On Site Piaggo,08:30:00 AM,08:30:00 PM,2014-02-01,11:20:46 AM,Sapl0040
690,2014-01-27,11:33:51 AM,1,1,Sapl0040,2014-01-25,Sapl0146,0,0,On Site Piaggo,08:30:00 AM,08:30:00 PM,2014-02-01,11:20:58 AM,Sapl0040
691,2014-01-27,11:33:51 AM,1,1,Sapl0040,2014-01-25,Sapl0091,0,0,On Site Piaggo,08:30:00 AM,08:30:00 PM,2014-02-01,11:21:09 AM,Sapl0040
692,2014-01-27,11:33:51 AM,1,1,Sapl0040,2014-01-25,Sapl0073,0,0,On Site Piaggo,08:30:00 AM,08:30:00 PM,2014-02-01,11:21:20 AM,Sapl0040
693,2014-01-27,11:35:03 AM,1,1,Sapl0040,2014-01-27,Sapl0160,0,0,On Site Piaggo,08:30:00 AM,08:30:00 PM,2014-02-01,11:19:53 AM,Sapl0040
694,2014-01-27,11:35:03 AM,1,1,Sapl0040,2014-01-27,Sapl0146,0,0,On Site Piaggo,08:30:00 AM,08:30:00 PM,2014-02-01,11:20:04 AM,Sapl0040
695,2014-01-27,11:35:03 AM,1,1,Sapl0040,2014-01-27,Sapl0091,0,0,On Site Piaggo,08:30:00 AM,08:30:00 PM,2014-02-01,11:20:15 AM,Sapl0040
696,2014-01-27,11:35:03 AM,1,1,Sapl0040,2014-01-27,Sapl0073,0,0,On Site Piaggo,08:30:00 AM,08:30:00 PM,2014-02-01,11:20:25 AM,Sapl0040
697,2014-01-27,11:44:55 AM,1,1,sapl0008,2014-01-26,Sapl0041,0,0,W.O.N0039  GUN MATERIAL DELHI,10:00:00 AM,07:00:00 PM,2014-01-27,11:45:37 AM,sapl0008
698,2014-01-27,11:46:46 AM,1,1,sapl0008,2014-01-27,Sapl0041,0,0,W.O.N0039 GUN MATERIAL DELHI,09:00:00 AM,07:30:00 PM,2014-02-03,4:56:03 PM,Sapl0008
699,2014-01-28,10:44:38 AM,1,1,Sapl0040,2014-01-28,Sapl0160,0,0,On Site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-01,11:18:51 AM,Sapl0040
700,2014-01-28,10:44:38 AM,1,1,Sapl0040,2014-01-28,Sapl0146,0,0,On Site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-01,11:19:05 AM,Sapl0040
701,2014-01-28,10:44:38 AM,1,1,Sapl0040,2014-01-28,Sapl0102,0,0,On site BELGAUM,09:00:00 AM,07:30:00 PM,2014-01-29,11:02:14 AM,Sapl0040
702,2014-01-28,10:44:38 AM,1,1,Sapl0040,2014-01-28,Sapl0091,0,0,On Site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-01,11:19:20 AM,Sapl0040
703,2014-01-28,10:44:38 AM,1,1,Sapl0040,2014-01-28,Sapl0074,0,0,On site BELGAUM,09:00:00 AM,07:30:00 PM,2014-01-29,11:03:01 AM,Sapl0040
704,2014-01-28,10:44:38 AM,1,1,Sapl0040,2014-01-28,Sapl0073,0,0,On Site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-01,11:19:33 AM,Sapl0040
705,2014-01-29,11:01:29 AM,1,1,Sapl0040,2014-01-29,Sapl0160,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-01,11:17:25 AM,Sapl0040
706,2014-01-29,11:01:29 AM,1,1,Sapl0040,2014-01-29,Sapl0146,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-01,11:17:39 AM,Sapl0040
707,2014-01-29,11:01:29 AM,1,1,Sapl0040,2014-01-29,Sapl0102,0,0,On site SHANTI IRON,09:00:00 AM,07:30:00 PM,2014-01-30,10:21:48 AM,Sapl0040
708,2014-01-29,11:01:29 AM,1,1,Sapl0040,2014-01-29,Sapl0091,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-01,11:18:12 AM,Sapl0040
709,2014-01-29,11:01:29 AM,1,1,Sapl0040,2014-01-29,Sapl0074,0,0,On site SHANTI IRON,09:00:00 AM,07:30:00 PM,2014-01-30,10:22:15 AM,Sapl0040
710,2014-01-29,11:01:29 AM,1,1,Sapl0040,2014-01-29,Sapl0073,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-01,11:18:28 AM,Sapl0040
711,2014-01-30,10:20:54 AM,1,1,Sapl0040,2014-01-30,Sapl0160,0,0,ON SITE PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-01,11:14:07 AM,Sapl0040
712,2014-01-30,10:20:54 AM,1,1,Sapl0040,2014-01-30,Sapl0146,0,0,ON SITE PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-01,11:14:25 AM,Sapl0040
713,2014-01-30,10:20:54 AM,1,1,Sapl0040,2014-01-30,Sapl0126,0,0,ON SITE TATA CUMMINS (Gate pass ),10:00:00 AM,04:30:00 PM,2014-01-31,11:15:52 AM,Sapl0040
714,2014-01-30,10:20:54 AM,1,1,Sapl0040,2014-01-30,Sapl0103,0,0,ON SITE TATA CUMMINS (Gate pass ),10:00:00 AM,04:30:00 PM,2014-01-31,11:16:00 AM,Sapl0040
715,2014-01-30,10:20:54 AM,1,1,Sapl0040,2014-01-30,Sapl0102,0,0,ON SITE SHANTI IRON,09:00:00 AM,09:30:00 PM,2014-01-31,11:14:40 AM,Sapl0040
716,2014-01-30,10:20:54 AM,1,1,Sapl0040,2014-01-30,Sapl0091,0,0,ON SITE PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-01,11:14:56 AM,Sapl0040
717,2014-01-30,10:20:54 AM,1,1,Sapl0040,2014-01-30,Sapl0074,0,0,ON SITE SHANTI IRON,09:00:00 AM,09:30:00 PM,2014-01-31,11:14:55 AM,Sapl0040
718,2014-01-30,10:20:54 AM,1,1,Sapl0040,2014-01-30,Sapl0073,0,0,ON SITE PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-01,11:16:55 AM,Sapl0040
719,2014-01-30,10:20:54 AM,1,1,Sapl0040,2014-01-30,Sapl0049,0,0,ON SITE TATA CUMMINS (Gate pass ),10:00:00 AM,04:30:00 PM,2014-01-31,11:16:08 AM,Sapl0040
720,2014-01-31,11:06:32 AM,1,1,Sapl0040,2014-01-31,Sapl0160,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-01,11:09:27 AM,Sapl0040
721,2014-01-31,11:06:32 AM,1,1,Sapl0040,2014-01-31,Sapl0146,0,0,On site PIAGGO,08:30:00 AM,08:27:00 PM,2014-02-01,11:10:03 AM,Sapl0040
722,2014-01-31,11:06:32 AM,1,1,Sapl0040,2014-01-31,Sapl0091,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-01,11:12:35 AM,Sapl0040
723,2014-01-31,11:06:32 AM,1,1,Sapl0040,2014-01-31,Sapl0073,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-01,11:13:25 AM,Sapl0040
724,2014-02-01,11:08:18 AM,1,1,Sapl0040,2014-02-01,Sapl0160,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-03,12:07:16 PM,Sapl0040
725,2014-02-01,11:08:18 AM,1,1,Sapl0040,2014-02-01,Sapl0146,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-03,12:08:11 PM,Sapl0040
726,2014-02-01,11:08:18 AM,1,1,Sapl0040,2014-02-01,Sapl0091,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-03,12:50:24 PM,Sapl0040
727,2014-02-01,11:08:18 AM,1,1,Sapl0040,2014-02-01,Sapl0073,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-03,12:50:44 PM,Sapl0040
728,2014-02-03,12:51:41 PM,1,1,Sapl0040,2014-02-02,Sapl0160,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-03,7:33:02 PM,Sapl0040
729,2014-02-03,12:51:41 PM,1,1,Sapl0040,2014-02-02,Sapl0146,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-03,7:33:11 PM,Sapl0040
730,2014-02-03,12:52:42 PM,1,1,Sapl0040,2014-02-03,Sapl0160,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-03,7:32:15 PM,Sapl0040
731,2014-02-03,12:52:42 PM,1,1,Sapl0040,2014-02-03,Sapl0146,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-03,7:32:27 PM,Sapl0040
732,2014-02-03,12:52:42 PM,1,1,Sapl0040,2014-02-03,Sapl0091,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-03,7:32:42 PM,Sapl0040
734,2014-02-03,5:05:52 PM,1,1,Sapl0008,2014-01-29,Sapl0085,0,0,W.O.N0015 INSTALLATION,09:00:00 AM,08:30:00 PM,2014-02-03,5:06:23 PM,Sapl0008
735,2014-02-03,5:05:52 PM,1,1,Sapl0008,2014-01-29,Sapl0041,0,0,W.O.N0039 GUN MATERIAL DELHI,09:00:00 AM,07:30:00 PM,2014-02-03,5:06:40 PM,Sapl0008
736,2014-02-03,5:08:07 PM,1,1,Sapl0008,2014-01-30,Sapl0085,0,0,W.O.N0015 SLAT CONVEYOR INSTALLATION,09:00:00 AM,08:30:00 PM,2014-02-03,5:09:32 PM,Sapl0008
737,2014-02-03,5:08:07 PM,1,1,Sapl0008,2014-01-30,Sapl0041,0,0,W.O.N0039 GUN MATERIAL DELHI,09:00:00 AM,07:30:00 PM,2014-02-03,5:09:41 PM,Sapl0008
738,2014-02-03,5:11:02 PM,1,1,Sapl0008,2014-01-31,Sapl0085,0,0,W.O.N0015 slat conveyor installation,09:00:00 AM,08:30:00 PM,2014-02-03,5:11:28 PM,Sapl0008
739,2014-02-03,5:11:02 PM,1,1,Sapl0008,2014-01-31,Sapl0041,0,0,W.O.N0039 GUN MATERIAL DELHI,09:00:00 AM,07:30:00 PM,2014-02-03,5:11:38 PM,Sapl0008
740,2014-02-04,1:38:11 PM,1,1,Sapl0040,2014-02-04,Sapl0160,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-05,12:56:38 PM,Sapl0040
741,2014-02-04,1:38:11 PM,1,1,Sapl0040,2014-02-04,Sapl0146,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-05,12:56:54 PM,Sapl0040
742,2014-02-04,1:38:11 PM,1,1,Sapl0040,2014-02-04,Sapl0091,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-05,12:57:12 PM,Sapl0040
743,2014-02-04,1:38:11 PM,1,1,Sapl0040,2014-02-04,Sapl0073,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-05,12:57:23 PM,Sapl0040
744,2014-02-04,1:38:11 PM,1,1,Sapl0040,2014-02-04,Sapl0015,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-05,12:57:43 PM,Sapl0040
745,2014-02-05,12:56:10 PM,1,1,Sapl0040,2014-02-05,Sapl0160,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-07,3:55:04 PM,Sapl0040
746,2014-02-05,12:56:10 PM,1,1,Sapl0040,2014-02-05,Sapl0146,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-07,3:55:14 PM,Sapl0040
747,2014-02-05,12:56:10 PM,1,1,Sapl0040,2014-02-05,Sapl0091,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-07,3:55:25 PM,Sapl0040
748,2014-02-05,12:56:10 PM,1,1,Sapl0040,2014-02-05,Sapl0073,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-07,3:55:34 PM,Sapl0040
749,2014-02-07,3:52:19 PM,1,1,Sapl0040,2014-02-06,Sapl0160,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-07,3:56:07 PM,Sapl0040
750,2014-02-07,3:52:19 PM,1,1,Sapl0040,2014-02-06,Sapl0146,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-07,3:56:18 PM,Sapl0040
751,2014-02-07,3:52:19 PM,1,1,Sapl0040,2014-02-06,Sapl0091,0,1,Absent,08:30:00 AM,,,,
752,2014-02-07,3:52:19 PM,1,1,Sapl0040,2014-02-06,Sapl0073,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-07,3:56:37 PM,Sapl0040
753,2014-02-07,3:54:39 PM,1,1,Sapl0040,2014-02-07,Sapl0160,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-08,9:36:16 AM,Sapl0040
754,2014-02-07,3:54:39 PM,1,1,Sapl0040,2014-02-07,Sapl0146,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-08,9:36:28 AM,Sapl0040
755,2014-02-07,3:54:39 PM,1,1,Sapl0040,2014-02-07,Sapl0091,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-08,9:36:58 AM,Sapl0040
756,2014-02-07,3:54:39 PM,1,1,Sapl0040,2014-02-07,Sapl0073,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-08,9:37:10 AM,Sapl0040
757,2014-02-08,9:38:36 AM,1,1,Sapl0040,2014-02-08,Sapl0160,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-12,1:57:08 PM,Sapl0040
758,2014-02-08,9:38:36 AM,1,1,Sapl0040,2014-02-08,Sapl0146,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-12,1:57:17 PM,Sapl0040
759,2014-02-08,9:38:36 AM,1,1,Sapl0040,2014-02-08,Sapl0091,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-12,1:57:27 PM,Sapl0040
760,2014-02-08,9:38:36 AM,1,1,Sapl0040,2014-02-08,Sapl0073,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-12,1:57:37 PM,Sapl0040
761,2014-02-11,11:31:22 AM,1,1,Sapl0008,2014-02-01,Sapl0085,0,0,W.O.N0015 SLAT CONVEYOR INSTALLATION,09:00:00 AM,08:00:00 PM,2014-02-11,11:31:57 AM,Sapl0008
762,2014-02-11,11:31:22 AM,1,1,Sapl0008,2014-02-01,Sapl0041,0,0,W.O.N0039 GUN MATERIAL DELHI,09:00:00 AM,07:30:00 PM,2014-02-11,11:32:15 AM,Sapl0008
763,2014-02-11,11:34:34 AM,1,1,Sapl0008,2014-02-02,Sapl0085,0,0,W.O.N0015 SLAT CONVEYOR INSTALLATION,09:00:00 AM,08:00:00 PM,2014-02-11,11:35:06 AM,Sapl0008
764,2014-02-11,11:34:34 AM,1,1,Sapl0008,2014-02-02,Sapl0041,0,0,W.O.N0039 GUN MATERIAL DELHI,09:00:00 AM,07:30:00 PM,2014-02-11,11:35:27 AM,Sapl0008
765,2014-02-11,11:36:48 AM,1,1,Sapl0008,2014-02-03,Sapl0085,0,0,W.O.N0015 SLAT CONVEYOR INSTALLATION,09:00:00 AM,08:00:00 PM,2014-02-11,11:37:40 AM,Sapl0008
766,2014-02-11,11:36:48 AM,1,1,Sapl0008,2014-02-03,Sapl0041,0,0,W.O.N0039 GUN MATERIAL DELHI,09:00:00 AM,07:30:00 PM,2014-02-11,11:37:56 AM,Sapl0008
767,2014-02-11,11:38:54 AM,1,1,Sapl0008,2014-02-04,Sapl0085,0,0,W.O.N0015 SLAT CONVEYOR INSTALLATION,09:00:00 AM,08:00:00 PM,2014-02-11,11:39:18 AM,Sapl0008
768,2014-02-11,11:38:54 AM,1,1,Sapl0008,2014-02-04,Sapl0041,0,0,W.O.N0039 GUN MATERIAL DELHI,09:00:00 AM,07:30:00 PM,2014-02-11,11:39:33 AM,Sapl0008
769,2014-02-11,11:40:32 AM,1,1,Sapl0008,2014-02-05,Sapl0085,0,0,W.O.N0015 SLAT CONVEYOR INSTALLATION,09:00:00 AM,08:00:00 PM,2014-02-11,11:40:53 AM,Sapl0008
770,2014-02-11,11:40:32 AM,1,1,Sapl0008,2014-02-05,Sapl0041,0,0,W.O.N0039 GUN MATERIAL DELHI,09:00:00 AM,07:30:00 PM,2014-02-11,11:41:07 AM,Sapl0008
771,2014-02-11,11:42:05 AM,1,1,Sapl0008,2014-02-06,Sapl0085,0,0,W.O.N0015 SLAT CONVEYOR INSTALLATION,09:00:00 AM,08:00:00 PM,2014-02-11,11:42:29 AM,Sapl0008
772,2014-02-11,11:42:05 AM,1,1,Sapl0008,2014-02-06,Sapl0041,0,0,W.O.N0039 GUN MATERIAL DELHI,09:00:00 AM,07:30:00 PM,2014-02-11,11:43:01 AM,Sapl0008
773,2014-02-11,11:44:07 AM,1,1,Sapl0008,2014-02-07,Sapl0085,0,0,W.O.N0015 SLAT CONVEYOR INSTALLATION,09:00:00 AM,08:00:00 PM,2014-02-11,11:44:32 AM,Sapl0008
774,2014-02-11,11:44:07 AM,1,1,Sapl0008,2014-02-07,Sapl0041,0,0,W.O.N0039 GUN MATERIAL DELHI,09:00:00 AM,08:00:00 PM,2014-02-11,11:44:50 AM,Sapl0008
775,2014-02-11,11:45:49 AM,1,1,Sapl0008,2014-02-08,Sapl0085,0,0,W.O.N0015 SLAT CONVEYOR INSTALLATION,09:00:00 AM,08:00:00 PM,2014-02-11,11:46:16 AM,Sapl0008
776,2014-02-11,11:45:49 AM,1,1,Sapl0008,2014-02-08,Sapl0041,0,0,W.O.N0039 GUN MATERIAL DELHI,09:00:00 AM,07:30:00 PM,2014-02-11,11:46:27 AM,Sapl0008
777,2014-02-11,11:49:31 AM,1,1,Sapl0008,2014-02-09,Sapl0085,0,0,W.O.N0015 SLAT CONVEYOR INSTALLATION,09:00:00 AM,07:00:00 PM,2014-02-11,11:49:52 AM,Sapl0008
778,2014-02-11,11:49:31 AM,1,1,Sapl0008,2014-02-09,Sapl0043,0,0,W.O.N0015 SLAT CONVEYOR INSTALLATION,09:00:00 AM,07:00:00 PM,2014-02-11,11:50:10 AM,Sapl0008
779,2014-02-11,11:49:31 AM,1,1,Sapl0008,2014-02-09,Sapl0041,0,0,W.O.N0039 GUN MATERIAL DELHI,09:00:00 AM,06:00:00 PM,2014-02-11,11:50:23 AM,Sapl0008
780,2014-02-11,11:52:01 AM,1,1,Sapl0008,2014-02-10,Sapl0085,0,0,W.O.N0015 SLAT CONVEYOR INSTALLATION,09:00:00 AM,07:30:00 PM,2014-02-11,11:52:29 AM,Sapl0008
781,2014-02-11,11:52:01 AM,1,1,Sapl0008,2014-02-10,Sapl0041,0,0,W.O.N0039 GUN MATERIAL DELHI,09:00:00 AM,07:30:00 PM,2014-02-11,11:52:45 AM,Sapl0008
782,2014-02-11,11:53:57 AM,1,1,Sapl0008,2014-02-11,Sapl0085,0,0,W.O.N0015 SLAT CONVEYOR INSTALLATION,09:00:00 AM,07:30:00 PM,2014-03-01,12:30:40 PM,Sapl0008
783,2014-02-11,11:53:57 AM,1,1,Sapl0008,2014-02-11,Sapl0041,0,0,W.O.N0039 GUN MATERIAL DELHI,09:00:00 AM,07:30:00 PM,2014-03-01,12:30:25 PM,Sapl0008
784,2014-02-11,7:28:54 PM,1,1,Sapl0040,2014-02-09,Sapl0160,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-12,1:56:19 PM,Sapl0040
785,2014-02-11,7:28:54 PM,1,1,Sapl0040,2014-02-09,Sapl0146,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-12,1:56:28 PM,Sapl0040
786,2014-02-11,7:28:54 PM,1,1,Sapl0040,2014-02-09,Sapl0091,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-12,1:56:37 PM,Sapl0040
787,2014-02-11,7:28:54 PM,1,1,Sapl0040,2014-02-09,Sapl0073,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-12,1:56:46 PM,Sapl0040
788,2014-02-11,7:31:08 PM,1,1,Sapl0040,2014-02-10,Sapl0160,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-12,1:55:18 PM,Sapl0040
789,2014-02-11,7:31:08 PM,1,1,Sapl0040,2014-02-10,Sapl0146,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-12,1:55:28 PM,Sapl0040
790,2014-02-11,7:31:08 PM,1,1,Sapl0040,2014-02-10,Sapl0127,0,1,ABSENT,07:29:00 PM,,,,
791,2014-02-11,7:31:08 PM,1,1,Sapl0040,2014-02-10,Sapl0091,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-12,1:55:38 PM,Sapl0040
792,2014-02-11,7:31:08 PM,1,1,Sapl0040,2014-02-10,Sapl0073,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-12,1:55:49 PM,Sapl0040
793,2014-02-11,7:32:23 PM,1,1,Sapl0040,2014-02-11,Sapl0160,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-12,1:54:08 PM,Sapl0040
794,2014-02-11,7:32:23 PM,1,1,Sapl0040,2014-02-11,Sapl0146,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-12,1:54:18 PM,Sapl0040
795,2014-02-11,7:32:23 PM,1,1,Sapl0040,2014-02-11,Sapl0091,0,0,On site PIAGGO,08:31:00 AM,08:30:00 PM,2014-02-12,1:54:28 PM,Sapl0040
796,2014-02-11,7:32:23 PM,1,1,Sapl0040,2014-02-11,Sapl0073,0,0,On site PIAGGO,08:31:00 AM,08:30:00 PM,2014-02-12,1:54:36 PM,Sapl0040
797,2014-02-12,1:53:32 PM,1,1,Sapl0040,2014-02-12,Sapl0160,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-15,11:28:53 AM,Sapl0040
798,2014-02-12,1:53:32 PM,1,1,Sapl0040,2014-02-12,Sapl0146,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-15,11:29:01 AM,Sapl0040
799,2014-02-12,1:53:32 PM,1,1,Sapl0040,2014-02-12,Sapl0091,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-15,11:29:08 AM,Sapl0040
800,2014-02-12,1:53:32 PM,1,1,Sapl0040,2014-02-12,Sapl0073,0,0,On site PIAGGO,08:30:00 AM,08:30:00 PM,2014-02-15,11:29:17 AM,Sapl0040
801,2014-02-15,11:30:16 AM,1,1,Sapl0040,2014-02-13,Sapl0160,0,0,on site piaggio,08:30:00 AM,07:30:00 PM,2014-02-15,11:30:39 AM,Sapl0040
802,2014-02-15,11:30:16 AM,1,1,Sapl0040,2014-02-13,Sapl0146,0,0,on site piaggio,08:30:00 AM,07:30:00 PM,2014-02-15,11:30:49 AM,Sapl0040
803,2014-02-15,11:30:16 AM,1,1,Sapl0040,2014-02-13,Sapl0091,0,0,on site piaggio,08:30:00 AM,07:30:00 PM,2014-02-15,11:31:04 AM,Sapl0040
804,2014-02-15,11:30:16 AM,1,1,Sapl0040,2014-02-13,Sapl0073,0,0,on site piaggio,08:30:00 AM,07:30:00 PM,2014-02-15,11:32:32 AM,Sapl0040
805,2014-02-18,11:38:49 AM,1,1,Sapl0040,2014-02-17,Sapl0146,0,0,on site TATAT Cummins phaltan,08:00:00 AM,08:30:00 PM,2014-02-18,11:39:55 AM,Sapl0040
