Id,PRNo,PId,CId,Qty,SupplierId,Rate,Discount,AHId,DelDate,Remarks,Type,ItemId,MId
38367,1246,,,120.0,S249,410.0,0.0,28,2019-02-04,,,68343,7933
38368,1247,,,100.0,S053,175.5,0.0,28,2019-02-04,,,56022,7934
38369,1248,,,80.0,S053,15.0,0.0,28,2019-02-04,,,68416,7935
38370,1249,,,15.0,F018,670.0,0.0,28,2019-02-04,,,55491,7936
38371,1250,,,20.0,K015,76.0,20.0,28,2019-02-09,,,6255,7937
38372,1250,,,20.0,K015,135.0,22.0,28,2019-02-04,,,6587,7937
38373,1250,,,3000.0,K015,0.05,0.0,28,2019-02-04,,,9311,7937
38374,1251,,,200.0,K015,60.0,51.0,28,2019-02-04,,,66752,7938
38375,1252,,,60.0,K015,172.0,20.0,28,2019-02-04,,,6414,7939
38376,1252,,,2000.0,K015,1.61,0.0,28,2019-02-04,,,9276,7939
38377,1252,,,2000.0,K015,0.2,20.0,28,2019-02-04,,,9266,7939
38378,1252,,,2000.0,K015,0.6,20.0,28,2019-02-04,,,9267,7939
38379,1252,,,2000.0,K015,0.88,0.0,28,2019-02-04,,,9268,7939
38380,1253,,,4.0,K015,2055.0,20.0,28,2018-06-04,,,62937,7940
38381,1254,,,100.0,K015,39.0,17.5,28,2019-02-04,,,6599,7941
38382,1255,,,40.0,T003,65.0,20.0,28,2019-02-04,,,8138,7942
38383,1256,,,40.0,S098,1.0,0.0,42,2019-03-13,,,68608,7943
38384,1256,,,5.0,S098,1.0,0.0,42,2019-03-13,,,68609,7943
38385,1256,,,5.0,S098,1.0,0.0,42,2019-03-13,,,68610,7943
38386,1257,,,20.0,B037,1.0,0.0,28,2019-02-04,,,9852,7944
38387,1258,,,10.0,S154,580.0,0.0,28,2019-02-04,,,17184,7945
38388,0001,,,2.0,P076,1850.0,7.5,28,2019-01-18,,,69218,7946
38389,0001,,,3.0,P076,1150.0,7.5,28,2019-01-18,,,69219,7946
38390,0002,,,500.0,B037,7.12,17.0,28,2019-02-04,,,9506,7947
38391,0002,,,200.0,B037,3.32,40.0,28,2019-02-04,,,9606,7947
38392,0003,,,48.0,H001,0.1,0.0,28,2019-05-25,,,5649,7948
38393,0003,,,35.0,H001,23.0,0.0,28,2019-05-25,,,6085,7948
38394,0003,,,130.0,H001,0.5,0.0,28,2019-05-25,,,6394,7948
38395,0003,,,100.0,H001,5.0,30.0,28,2019-05-25,,,7205,7948
38396,0003,,,20.0,H001,0.2,0.0,28,2019-05-25,,,6574,7948
38397,0003,,,60.0,H001,5.3,30.0,28,2019-05-25,,,6589,7948
38398,0003,,,20.0,H001,17.0,0.0,28,2019-05-25,,,7133,7948
38399,0003,,,130.0,H001,0.1,0.0,28,2019-05-25,,,6318,7948
38400,0003,,,20.0,H001,5.0,0.0,28,2019-05-25,,,6341,7948
38401,0003,,,60.0,H001,0.2,0.0,28,2019-05-25,,,6325,7948
38402,0004,,,20.0,H001,0.25,0.0,28,2019-06-07,,,7217,7949
38403,0004,,,100.0,H001,0.2,0.0,28,2019-06-07,,,7216,7949
38404,0004,,,20.0,H001,0.3,0.0,28,2019-06-07,,,6379,7949
38405,0004,,,100.0,H001,0.3,0.0,28,2019-06-07,,,58856,7949
38406,0004,,,150.0,H001,0.8,0.0,28,2019-06-07,,,27988,7949
38407,0004,,,150.0,H001,0.8,0.0,28,2019-06-07,,,58858,7949
38408,0004,,,20.0,H001,0.5,0.0,28,2019-06-07,,,58857,7949
38409,0004,,,20.0,H001,4.5,0.0,28,2019-06-07,,,6466,7949
38410,0004,,,40.0,H001,1.9,0.0,28,2019-06-07,,,7220,7949
38411,0005,,,2.0,S093,1890.0,0.0,28,2019-06-07,,,69748,7950
38412,0006,,,2.0,S241,1.0,0.0,42,2019-07-04,,,70099,7951
38413,0006,,,2.0,S241,1.0,0.0,42,2019-07-01,,,70100,7951
38414,0006,,,2.0,S241,1.0,0.0,42,2019-07-01,,,70101,7951
38415,0006,,,2.0,S241,1.0,0.0,42,2019-07-01,,,70102,7951
38416,0006,,,2.0,S241,1.0,0.0,42,2019-07-01,,,70103,7951
38417,0006,,,2.0,S241,1.0,0.0,42,2019-07-01,,,70104,7951
38418,0006,,,4.0,S241,1.0,0.0,42,2019-07-01,,,70105,7951
38419,0006,,,2.0,S241,1.0,0.0,42,2019-07-01,,,70106,7951
38420,0006,,,4.0,S241,1.0,0.0,42,2019-07-01,,,70107,7951
38421,0006,,,2.0,S241,1.0,0.0,42,2019-07-01,,,70108,7951
38422,0006,,,4.0,S241,1.0,0.0,42,2019-07-01,,,70109,7951
38423,0006,,,4.0,S241,1.0,0.0,42,2019-07-01,,,70110,7951
38424,0006,,,2.0,S241,1.0,0.0,42,2019-07-01,,,70111,7951
38425,0006,,,2.0,S241,1.0,0.0,42,2019-07-01,,,70112,7951
38426,0006,,,2.0,S241,1.0,0.0,42,2019-07-01,,,70113,7951
38427,0006,,,1.0,S241,1.0,0.0,42,2019-07-01,,,70114,7951
38428,0006,,,4.0,S241,1.0,0.0,42,2019-07-01,,,70115,7951
38429,0006,,,1.0,S241,1.0,0.0,42,2019-07-01,,,70116,7951
38430,0006,,,2.0,S241,1.0,0.0,42,2019-07-01,,,70117,7951
38431,0006,,,1.0,S241,1.0,0.0,42,2019-07-01,,,70118,7951
38432,0006,,,4.0,S241,1.0,0.0,42,2019-07-01,,,70119,7951
38433,0006,,,2.0,S241,1.0,0.0,42,2019-07-01,,,70120,7951
38434,0006,,,8.0,S241,1.0,0.0,42,2019-07-01,,,70121,7951
38435,0006,,,4.0,S241,1.0,0.0,42,2019-07-01,,,70122,7951
38436,0006,,,4.0,S241,1.0,0.0,42,2019-07-01,,,70123,7951
38437,0006,,,2.0,S241,1.0,0.0,42,2019-07-01,,,70124,7951
38438,0006,,,1.0,S241,1.0,0.0,42,2019-07-01,,,70125,7951
38439,0006,,,1.0,S241,1.0,0.0,42,2019-07-01,,,70126,7951
38440,0006,,,1.0,S241,1.0,0.0,42,2019-07-01,,,70127,7951
38441,0006,,,2.0,S241,1.0,0.0,42,2019-07-01,,,70128,7951
38442,0006,,,4.0,S241,1.0,0.0,42,2019-07-01,,,70129,7951
38443,0006,,,8.0,S241,1.0,0.0,42,2019-07-01,,,70130,7951
38444,0006,,,6.0,S241,1.0,0.0,42,2019-07-01,,,70131,7951
38445,0006,,,2.0,S241,1.0,0.0,42,2019-07-01,,,70132,7951
38446,0006,,,2.0,S241,1.0,0.0,42,2019-07-01,,,70133,7951
38447,0006,,,4.0,S241,1.0,0.0,42,2019-07-01,,,70134,7951
38448,0006,,,4.0,S241,1.0,0.0,42,2019-07-01,,,70135,7951
38449,0006,,,2.0,S241,1.0,0.0,42,2019-07-01,,,70136,7951
38450,0006,,,4.0,S241,1.0,0.0,42,2019-07-01,,,70137,7951
38451,0006,,,4.0,S241,1.0,0.0,42,2019-07-01,,,70138,7951
38452,0006,,,4.0,S241,1.0,0.0,42,2019-07-01,,,70139,7951
38453,0006,,,4.0,S241,1.0,0.0,42,2019-07-01,,,70140,7951
38454,0006,,,2.0,S241,1.0,0.0,42,2019-07-01,,,70141,7951
38455,0006,,,2.0,S241,1.0,0.0,42,2019-07-01,,,70142,7951
38456,0007,,,4.0,S241,1.0,0.0,42,2019-07-02,,,70154,7952
38457,0007,,,2.0,S241,1.0,0.0,42,2019-07-02,,,70155,7952
38458,0007,,,1.0,S241,1.0,0.0,42,2019-07-02,,,70156,7952
38459,0007,,,8.0,S241,1.0,0.0,42,2019-07-02,,,70157,7952
38460,0008,,,1.0,S241,1.0,0.0,42,2019-07-04,,,70188,7953
38461,0008,,,2.0,S241,1.0,0.0,42,2019-07-04,,,70189,7953
38462,0008,,,4.0,S241,1.0,0.0,42,2019-07-04,,,70190,7953
38463,0008,,,4.0,S241,1.0,0.0,42,2019-07-04,,,70191,7953
38464,0009,,,2.0,I026,140.0,0.0,42,2019-07-03,,,70203,7954
38465,0010,,,2.0,P073,215.0,0.0,42,2019-07-05,,,70220,7955
38466,0010,,,2.0,P073,577.0,0.0,42,2019-07-05,,,70221,7955
38467,0011,,,4.0,S241,1.0,0.0,42,2019-07-05,,,70222,7956
38468,0011,,,6.0,S241,1.0,0.0,42,2019-07-05,,,70223,7956
38469,0011,,,4.0,S241,1.0,0.0,42,2019-07-05,,,70224,7956
38470,0011,,,4.0,S241,1.0,0.0,42,2019-07-05,,,70225,7956
38471,0012,,,1.0,S241,1.0,0.0,42,2019-07-09,,,70230,7957
38472,0013,,,2.0,S241,1.0,0.0,42,2019-07-09,,,70233,7958
38473,0014,,,4.0,S241,1.0,0.0,42,2019-07-10,,,70251,7959
38474,0015,,,4.0,S241,1.0,0.0,42,2019-07-11,,,70259,7960
38475,0015,,,2.0,S241,1.0,0.0,42,2019-07-11,,,70260,7960
38476,0015,,,2.0,S241,1.0,0.0,42,2019-07-11,,,70261,7960
38477,0015,,,2.0,S241,1.0,0.0,42,2019-07-11,,,70262,7960
38478,0015,,,2.0,S241,1.0,0.0,42,2019-07-11,,,70263,7960
38479,0015,,,2.0,S241,1.0,0.0,42,2019-07-11,,,70264,7960
38480,0015,,,2.0,S241,1.0,0.0,42,2019-07-11,,,70265,7960
38481,0015,,,2.0,S241,1.0,0.0,42,2019-07-11,,,70266,7960
38482,0016,,,2.0,S241,1.0,0.0,28,2019-07-11,,,70236,7961
38483,0016,,,2.0,S241,1.0,0.0,28,2019-07-11,,,70238,7961
38484,0016,,,2.0,S241,1.0,0.0,28,2019-07-11,,,70239,7961
38485,0017,,,2.0,S241,1.0,0.0,28,2019-07-11,,,70232,7962
38486,0018,,,3.0,S241,1.0,0.0,28,2019-07-11,,,70268,7963
38487,0019,,,2.0,S241,1.0,0.0,42,2019-07-12,,,70292,7964
38488,0019,,,1.0,S241,1.0,0.0,42,2019-07-12,,,70293,7964
38489,0019,,,2.0,S241,1.0,0.0,42,2019-07-12,,,70294,7964
38490,0019,,,2.0,S241,1.0,0.0,42,2019-07-12,,,70295,7964
38491,0019,,,4.0,S241,1.0,0.0,42,2019-07-12,,,70296,7964
38492,0020,,,12.0,S209,73.0,0.0,42,2019-07-15,,,70299,7965
38493,0021,,,4.0,S241,1.0,0.0,42,2019-07-15,,,70301,7966
38494,0021,,,4.0,S241,1.0,0.0,42,2019-07-15,,,70302,7966
38495,0022,,,2.0,S241,1.0,0.0,42,2019-07-16,,,70308,7967
38496,0023,,,4.0,S241,301.62,0.0,42,2019-07-18,,,70355,7968
38497,0023,,,8.0,S241,293.72,0.0,42,2019-07-18,,,70356,7968
38498,0024,,,1.0,S241,2782.0,0.0,28,2019-07-19,,,70313,7969
38499,0025,,,1.0,G002,6500.0,0.0,28,2019-07-22,,,70150,7970
38500,0025,,,1.0,G002,6500.0,0.0,28,2019-07-22,,,70149,7970
38501,0026,,,6.0,S241,218.63,0.0,28,2019-07-24,,,70243,7971
38502,0026,,,6.0,S241,301.31,0.0,28,2019-07-24,,,70244,7971
38503,0026,,,12.0,S241,1147.38,0.0,42,2019-07-24,,,70441,7971
38504,0027,,,2.0,P073,235.0,0.0,42,2019-07-24,,,70442,7972
38505,0028,,,9.0,S241,1.0,0.0,42,2019-07-25,,,70465,7973
38506,0028,,,3.0,S241,1.0,0.0,42,2019-07-25,,,70466,7973
38507,0028,,,3.0,S241,1.0,0.0,42,2019-07-25,,,70467,7973
38508,0028,,,3.0,S241,1.0,0.0,42,2019-07-25,,,70468,7973
38509,0028,,,3.0,S241,1.0,0.0,42,2019-07-25,,,70469,7973
38510,0028,,,2.0,S241,1.0,0.0,42,2019-07-25,,,70470,7973
38511,0028,,,6.0,S241,1.0,0.0,42,2019-07-25,,,70471,7973
38512,0029,,,6.0,S241,134.49,0.0,28,2019-07-25,,,70437,7974
38513,0030,,,6.0,S241,9140.3,0.0,42,2019-07-25,,,70481,7975
38514,0030,,,6.0,S241,208.65,0.0,42,2019-07-25,,,70482,7975
38515,0030,,,3.0,S241,416.65,0.0,42,2019-07-25,,,70483,7975
38516,0030,,,12.0,S241,14.3,0.0,42,2019-07-25,,,70484,7975
38517,0030,,,3.0,S241,6.5,0.0,42,2019-07-25,,,70485,7975
38518,0030,,,6.0,S241,228.15,0.0,42,2019-07-25,,,70486,7975
38519,0030,,,3.0,S241,1161.55,0.0,42,2019-07-25,,,70487,7975
38520,0030,,,12.0,S241,7.15,0.0,42,2019-07-25,,,70488,7975
38521,0030,,,12.0,S241,411.45,0.0,42,2019-07-25,,,70489,7975
38522,0030,,,12.0,S241,824.85,0.0,42,2019-07-25,,,70490,7975
38523,0030,,,21.0,S241,98.15,0.0,42,2019-07-25,,,70491,7975
38524,0031,,,6.0,S241,2047.0,0.0,42,2019-07-25,,,70492,7976
38525,0031,,,18.0,S241,4.55,0.0,42,2019-07-25,,,70493,7976
38526,0031,,,9.0,S241,23.4,0.0,42,2019-07-25,,,70494,7976
38527,0031,,,3.0,S241,489.45,0.0,42,2019-07-25,,,70495,7976
38528,0032,,,12.0,S241,83.85,0.0,42,2019-07-25,,,70501,7977
38529,0032,,,9.0,S241,70.2,0.0,42,2019-07-25,,,70502,7977
38530,0032,,,9.0,S241,128.7,0.0,42,2019-07-25,,,70503,7977
38531,0032,,,6.0,S241,33.8,0.0,42,2019-07-25,,,70504,7977
38532,0032,,,6.0,S241,50.05,0.0,42,2019-07-25,,,70505,7977
38533,0033,,,3.0,S216,26558.0,0.0,28,2019-08-10,,,70456,7978
38534,0033,,,3.0,S216,14970.0,0.0,28,2019-07-15,,,70173,7978
38535,0033,,,3.0,S216,16402.0,0.0,28,2019-07-15,,,70457,7978
38536,0033,,,3.0,S216,35069.3,20.0,28,2019-07-15,,,1249,7978
38537,0034,,,15.0,S241,1700.0,0.0,42,2019-07-26,,,70512,7979
38538,0034,,,3.0,S241,1700.0,0.0,42,2019-07-26,,,70513,7979
38539,0034,,,12.0,S241,800.0,0.0,42,2019-07-26,,,70514,7979
38540,0034,,,4.0,S241,2210.0,0.0,42,2019-07-26,,,70515,7979
38541,0034,,,4.0,S241,546.0,0.0,42,2019-07-26,,,70516,7979
38542,0034,,,6.0,S241,546.0,0.0,42,2019-07-26,,,70517,7979
38543,0035,,,6.0,S241,57.2,0.0,42,2019-07-26,,,70518,7980
38544,0035,,,21.0,S241,127.4,0.0,42,2019-07-26,,,70519,7980
38545,0035,,,3.0,S241,516.0,0.0,42,2019-07-26,,,70520,7980
38546,0035,,,3.0,S241,516.0,0.0,42,2019-07-26,,,70521,7980
38547,0035,,,3.0,S241,253.5,0.0,42,2019-07-26,,,70522,7980
38548,0035,,,24.0,S241,50.7,0.0,42,2019-07-26,,,70523,7980
38549,0035,,,6.0,S241,117.0,0.0,42,2019-07-26,,,70524,7980
38550,0035,,,6.0,S241,29.25,0.0,42,2019-07-26,,,70525,7980
38551,0035,,,6.0,S241,33.8,0.0,42,2019-07-26,,,70526,7980
38552,0035,,,6.0,S241,3453.0,0.0,42,2019-07-26,,,70527,7980
38553,0035,,,12.0,S241,18.2,0.0,42,2019-07-26,,,70528,7980
38554,0035,,,2.0,S241,416.65,0.0,42,2019-07-26,,,70529,7980
38555,0035,,,2.0,S241,416.65,0.0,42,2019-07-26,,,70530,7980
38556,0035,,,12.0,S241,10.4,0.0,42,2019-07-26,,,70531,7980
38557,0035,,,12.0,S241,10.4,0.0,42,2019-07-26,,,70532,7980
38558,0035,,,6.0,S241,201.5,0.0,42,2019-07-26,,,70533,7980
38559,0036,,,6.0,S241,73.39,0.0,42,2019-07-26,,,70538,7981
38560,0037,,,3.0,P038,4264.2,0.0,28,2019-08-01,,,66687,7982
38561,0038,,,24.0,B023,1536.0,30.0,28,2019-07-27,,,70174,7983
38562,0038,,,6.0,B023,280.0,5.0,28,2019-07-27,,,45443,7983
38563,0038,,,6.0,B023,348.0,30.0,28,2019-07-27,,,62191,7983
38564,0038,,,3.0,B023,621.0,30.0,28,2019-07-27,,,70180,7983
38565,0038,,,6.0,B023,13.0,5.0,28,2019-07-27,,,10895,7983
38566,0038,,,3.0,B023,1127.0,30.0,28,2019-07-27,,,70535,7983
38567,0038,,,3.0,B023,3513.0,30.0,28,2019-07-27,,,70536,7983
38568,0038,,,3.0,B023,209.0,30.0,28,2019-07-27,,,10897,7983
38569,0038,,,3.0,B023,22.0,30.0,28,2019-07-27,,,10936,7983
38570,0038,,,24.0,B023,14.0,0.0,28,2019-07-27,,,10894,7983
38571,0038,,,24.0,B023,559.0,30.0,28,2019-07-27,,,56738,7983
38572,0039,,,3.0,K015,460.0,15.0,28,2019-08-01,,,7285,7984
38573,0039,,,12.0,K015,129.0,22.0,28,2019-08-01,,,6521,7984
38574,0039,,,12.0,K015,129.0,22.0,28,2019-08-01,,,6519,7984
38575,0039,,,3.0,K015,120.0,20.0,28,2019-08-01,,,6505,7984
38576,0039,,,3.0,K015,120.0,20.0,28,2019-08-01,,,6500,7984
38577,0039,,,3.0,K015,123.0,20.0,28,2019-08-01,,,6496,7984
38578,0039,,,12.0,K015,47.0,20.0,28,2019-08-01,,,6251,7984
38579,0039,,,12.0,K015,47.0,20.0,28,2019-08-01,,,6246,7984
38580,0039,,,12.0,K015,76.0,20.0,28,2019-08-01,,,6255,7984
38581,0039,,,6.0,K015,123.0,15.0,28,2019-08-01,,,6416,7984
38582,0039,,,12.0,K015,204.0,20.0,28,2019-08-01,,,6596,7984
38583,0039,,,60.0,K015,39.0,17.5,28,2019-08-01,,,6599,7984
38584,0039,,,1500.0,K015,0.05,0.0,28,2019-08-01,,,9311,7984
38585,0039,,,1500.0,K015,0.2,0.0,28,2019-08-01,,,9317,7984
38586,0039,,,45.0,K015,1080.0,20.0,28,2019-08-01,,,6195,7984
38587,0039,,,30.0,K015,0.5,0.0,28,2019-08-01,,,8756,7984
38588,0039,,,3.0,K015,65.0,0.0,28,2019-08-01,,,9683,7984
38589,0039,,,3.0,K015,49.0,0.0,28,2019-08-01,,,9846,7984
38590,0039,,,600.0,K015,1.61,0.0,28,2019-08-01,,,9276,7984
38591,0039,,,600.0,K015,0.88,0.0,28,2019-08-01,,,9268,7984
38592,0039,,,1500.0,K015,0.2,20.0,28,2019-08-01,,,9266,7984
38593,0039,,,75.0,K015,2.5,20.0,28,2019-08-01,,,8741,7984
38594,0039,,,450.0,K015,31.0,0.0,28,2019-08-01,,,21718,7984
38595,0039,,,150.0,K015,40.0,0.0,28,2019-08-01,,,21721,7984
38596,0039,,,150.0,K015,6.8,51.0,28,2019-08-01,,,21722,7984
38597,0040,,,3.0,S241,510.0,0.0,42,2019-07-29,,,70567,7985
38598,0040,,,21.0,S241,223.0,0.0,42,2019-07-29,,,70568,7985
38599,0040,,,9.0,S241,895.0,0.0,42,2019-07-29,,,70569,7985
38600,0041,,,3.0,V032,850.0,0.0,42,2019-07-29,,,70570,7986
38601,0042,,,6.0,B011,1350.0,0.0,42,2019-07-29,,,70571,7987
38602,0043,,,21.0,S241,208.0,0.0,42,2019-07-29,,,70572,7988
38603,0043,,,9.0,S241,110.0,0.0,42,2019-07-29,,,70573,7988
38604,0043,,,12.0,S241,7.0,0.0,42,2019-07-29,,,70574,7988
38605,0043,,,12.0,S241,9.0,0.0,42,2019-07-29,,,70575,7988
38606,0043,,,24.0,S241,100.0,0.0,42,2019-07-29,,,70576,7988
38607,0043,,,12.0,S241,108.0,0.0,42,2019-07-29,,,70577,7988
38608,0043,,,12.0,S241,47.0,0.0,42,2019-07-29,,,70578,7988
38609,0044,,,6.0,S104,120.0,0.0,42,2019-07-29,,,70580,7989
38610,0045,,,3.0,S261,1150.0,47.5,28,2019-08-14,,,15169,7990
38611,0045,,,3.0,S261,496.0,27.0,28,2019-08-14,,,2051,7990
38612,0045,,,3.0,S261,675.0,35.0,28,2019-08-14,,,2049,7990
38613,0045,,,3.0,S261,1035.0,47.5,28,2019-08-14,,,14885,7990
38614,0045,,,3.0,S261,217.0,47.5,28,2019-08-14,,,2045,7990
38615,0045,,,3.0,S261,182.0,25.0,28,2019-08-14,,,1988,7990
38616,0045,,,3.0,S261,2840.0,28.0,28,2019-08-14,,,2250,7990
38617,0045,,,3.0,S261,4135.0,50.0,28,2019-08-14,,,2272,7990
38618,0046,,,3.0,D042,2000.0,0.0,42,2019-07-30,,,70586,7991
38619,0046,,,3.0,S241,1.0,0.0,42,2019-07-30,,,70587,7991
38620,0046,,,3.0,D042,22000.0,0.0,42,2019-07-30,,,70588,7991
38621,0047,,,9.0,S241,102.0,0.0,42,2019-07-30,,,70589,7992
38622,0047,,,6.0,S241,114.0,0.0,42,2019-07-30,,,70590,7992
38623,0047,,,6.0,S241,239.0,0.0,42,2019-07-30,,,70591,7992
38624,0047,,,18.0,S241,60.0,0.0,42,2019-07-30,,,70592,7992
38625,0047,,,6.0,S241,82.0,0.0,42,2019-07-30,,,70593,7992
38626,0047,,,6.0,S241,67.0,0.0,42,2019-07-30,,,70594,7992
38627,0047,,,6.0,S241,74.0,0.0,42,2019-07-30,,,70595,7992
38628,0047,,,18.0,S241,25.0,0.0,28,2019-07-30,,,70545,7992
38629,0047,,,18.0,S241,23.0,0.0,42,2019-07-30,,,70596,7992
38630,0047,,,12.0,S241,203.0,0.0,28,2019-07-30,,,70534,7992
38631,0047,,,9.0,S241,58.0,0.0,42,2019-07-30,,,70597,7992
38632,0048,,,3.0,S179,7950.0,0.0,28,2019-08-05,,,67247,7993
38633,0049,,,3.0,S261,95.0,17.0,28,2019-08-14,,,2054,7994
38634,0050,,,3.0,S247,3529.0,0.0,28,2019-08-14,,,8515,7995
38635,0051,,,3.0,S241,176.0,0.0,42,2019-07-31,,,70602,7996
38636,0052,,,3.0,S154,8900.0,0.0,28,2019-08-02,,,70618,7997
38637,0052,,,6.0,S154,2150.0,0.0,28,2019-08-02,,,69285,7997
38638,0053,,,300.0,S261,12.65,0.0,28,2019-08-10,,,45640,7998
38639,0054,,,6.0,S241,295.0,0.0,42,2019-08-01,,,70634,7999
38640,0054,,,12.0,S241,52.0,0.0,42,2019-08-01,,,70635,7999
38641,0054,,,3.0,S241,322.0,0.0,42,2019-08-01,,,70636,7999
38642,0054,,,3.0,S241,243.0,0.0,42,2019-08-01,,,70637,7999
38643,0055,,,3.0,S247,2650.0,0.0,28,2019-08-10,,,70641,8000
38646,0057,,,100.0,S261,158.1,0.0,28,2019-08-14,,,70645,8002
38647,0057,,,100.0,S261,132.09,0.0,28,2019-08-14,,,70644,8002
38648,0057,,,200.0,S261,14.82,0.0,28,2019-08-14,,,70647,8002
38649,0058,,,3.0,B011,3750.0,0.0,28,2019-08-14,,,70537,8003
38650,0059,,,6.0,R049,1.0,0.0,42,2019-08-06,,,70672,8004
38651,0060,,,3.0,S218,980.0,0.0,28,2019-08-10,,,70673,8005
38652,0061,,,12.0,S241,1.0,0.0,42,2019-08-06,,,70676,8006
38653,0061,,,12.0,S241,1.0,0.0,42,2019-08-06,,,70677,8006
38654,0062,,,3.0,B023,450.0,0.0,28,2019-08-14,,,70646,8007
38655,0063,,,45.0,S261,43.1,0.0,28,2019-08-14,,,61910,8008
38656,0063,,,45.0,S261,33.18,0.0,28,2019-08-14,,,61909,8008
38657,0063,,,75.0,S261,4.3,25.0,28,2019-08-08,,,52381,8008
38658,0063,,,30.0,S261,5.3,15.0,28,2019-08-08,,,15584,8008
38659,0063,,,30.0,S261,87.31,0.0,28,2019-08-08,,,15583,8008
38660,0063,,,75.0,S261,3.32,40.0,28,2019-08-08,,,9606,8008
38661,0063,,,600.0,S261,7.12,17.0,28,2019-08-08,,,9506,8008
38662,0063,,,55.0,S261,3.15,15.0,28,2019-08-08,,,9480,8008
38663,0064,,,3.0,K015,650.0,0.0,28,2019-08-08,,,70702,8009
38664,0064,,,3.0,K015,400.0,0.0,28,2019-08-08,,,70701,8009
38665,0064,,,3.0,S261,780.0,26.0,28,2019-08-08,,,2070,8009
38666,0064,,,3.0,K015,1.15,40.0,28,2019-08-08,,,9664,8009
38667,0065,,,6.0,E025,4200.0,0.0,28,2019-08-14,,,70678,8010
38668,0065,,,6.0,E025,332.0,0.0,28,2019-08-14,,,70679,8010
38669,0065,,,6.0,E025,632.0,0.0,28,2019-08-14,,,70680,8010
38670,0066,,,6.0,S241,62.61,0.0,42,2019-08-07,,,70704,8011
38671,0066,,,6.0,S241,70.21,0.0,42,2019-08-07,,,70705,8011
38672,0067,,,6.0,K015,0.38,20.0,28,2019-08-08,,,9668,8012
38673,0067,,,3.0,S020,35000.0,10.0,28,2019-08-14,,,70703,8012
38674,0068,,,3.0,D001,1.0,0.0,42,2019-08-07,,,70706,8013
38675,0068,,,3.0,D001,1.0,0.0,42,2019-08-07,,,70707,8013
38676,0069,,,8.0,P073,147.96,0.0,42,2019-08-08,,,70713,8014
38677,0069,,,2.0,P073,147.96,0.0,42,2019-08-08,,,70714,8014
38678,0069,,,8.0,P073,147.96,0.0,42,2019-08-08,,,70715,8014
38679,0069,,,4.0,P073,147.96,0.0,42,2019-08-08,,,70716,8014
38680,0069,,,1.0,P073,147.96,0.0,42,2019-08-08,,,70717,8014
38681,0069,,,4.0,P073,147.96,0.0,42,2019-08-08,,,70718,8014
38682,0070,,,3.0,P073,2266.66,0.0,28,2019-08-08,,,70476,8015
38683,0071,,,3.0,A072,18192.0,0.0,28,2019-08-12,,,70669,8016
38684,0071,,,3.0,A072,11587.0,0.0,28,2019-08-12,,,70668,8016
38685,0071,,,3.0,A072,1080.0,0.0,28,2019-08-12,,,70670,8016
38686,0071,,,3.0,A072,1440.0,0.0,28,2019-08-12,,,70671,8016
38687,0071,,,3.0,A072,1590.0,0.0,28,2019-08-14,,,70725,8016
38688,0071,,,3.0,A072,5460.0,0.0,28,2019-08-14,,,70724,8016
38689,0072,,,3.0,S241,200.0,0.0,28,2019-08-09,,,70688,8017
38690,0072,,,6.0,S241,60.0,0.0,28,2019-08-09,,,70687,8017
38691,0072,,,3.0,S241,90.0,0.0,28,2019-08-09,,,70692,8017
38692,0072,,,3.0,S241,20.0,0.0,42,2019-08-09,,,70726,8017
38693,0073,,,15.0,S241,100.0,0.0,42,2019-08-12,,,70765,8018
38694,0074,,,6.0,S241,50.0,0.0,42,2019-08-12,,,70766,8019
38695,0074,,,2.0,S241,100.0,0.0,28,2019-08-12,,,70408,8019
38696,0074,,,2.0,S241,500.0,0.0,28,2019-08-12,,,70424,8019
38697,0074,,,2.0,S241,200.0,0.0,28,2019-08-12,,,70416,8019
38698,0075,,,1.2,S002,520.0,0.0,28,2019-08-14,,,8365,8020
38699,0075,,,12.0,S002,12.5,40.0,28,2019-08-14,,,9842,8020
38700,0076,,,3.0,S241,1.0,0.0,28,2019-08-14,,,70477,8021
38701,0076,,,1.0,S241,1.0,0.0,28,2019-08-14,,,70700,8021
38702,0076,,,12.0,S241,50.0,0.0,42,2019-08-12,,,70767,8021
38703,0076,,,4.0,S241,1.0,0.0,42,2019-08-16,,,70768,8021
38704,0076,,,6.0,S241,1.0,0.0,28,2019-08-15,,,70686,8021
38705,0076,,,3.0,S241,1.0,0.0,28,2019-08-12,,,70694,8021
38706,0076,,,6.0,S241,1.0,0.0,28,2019-08-16,,,70685,8021
38707,0076,,,1.0,S241,1.0,0.0,28,2019-08-16,,,70699,8021
38708,0076,,,6.0,S241,1.0,0.0,28,2019-08-12,,,70689,8021
38709,0076,,,9.0,S241,1.0,0.0,28,2019-08-12,,,70695,8021
38710,0076,,,3.0,S241,1.0,0.0,28,2019-08-12,,,70696,8021
38711,0076,,,24.0,H001,1.0,0.0,28,2019-08-12,,,70480,8021
38712,0076,,,2.0,S241,1.0,0.0,42,2019-08-12,,,70769,8021
38713,0076,,,3.0,S241,1.0,0.0,28,2019-08-12,,,70684,8021
38714,0076,,,3.0,S241,1.0,0.0,42,2019-08-12,,,70770,8021
38715,0076,,,2.0,S241,1.0,0.0,42,2019-08-12,,,70771,8021
