Id,SysDate,SysTime,SessionId,CompId,FinYearId,DANo,WRNo,WRId,ItemId,IssuedQty,DispatchQty,FreightCharges,Vehicleby,OctroiCharges
2,2013-04-04,4:24:58 PM,Sapl0005,1,1,0001,0004,49,84,3.0,3.0,Customer,Self,Customer
3,2013-04-04,4:24:58 PM,Sapl0005,1,1,0001,0004,50,85,2.0,2.0,Customer,Self,Customer
4,2013-04-09,10:32:42 AM,Sapl0005,1,1,0002,0005,51,92,40.0,20.0,Self,Self,Self
5,2013-04-09,10:32:42 AM,Sapl0005,1,1,0002,0005,52,93,50.0,50.0,Self,Self,Self
6,2013-04-09,10:34:50 AM,Sapl0005,1,1,0003,0005,51,92,40.0,20.0,Self,Self,Self
10,2013-04-09,10:39:05 AM,Sapl0005,1,1,0005,0007,54,95,2.0,2.0,Self,Self,Self
11,2013-04-09,10:39:05 AM,Sapl0005,1,1,0005,0007,55,96,12.0,12.0,Self,Self,Self
12,2013-04-09,10:39:05 AM,Sapl0005,1,1,0005,0007,56,97,1.0,1.0,Self,Self,Self
13,2013-04-09,10:39:05 AM,Sapl0005,1,1,0005,0007,57,98,4.0,4.0,Self,Self,Self
14,2013-04-09,10:39:05 AM,Sapl0005,1,1,0005,0007,58,99,2.0,2.0,Self,Self,Self
15,2013-04-09,10:39:05 AM,Sapl0005,1,1,0005,0007,59,100,4.0,4.0,Self,Self,Self
16,2013-04-09,10:39:05 AM,Sapl0005,1,1,0005,0007,61,102,5.0,5.0,Self,Self,Self
17,2013-04-09,10:39:05 AM,Sapl0005,1,1,0005,0007,62,103,2.0,2.0,Self,Self,Self
18,2013-04-09,10:39:05 AM,Sapl0005,1,1,0005,0007,63,104,2.0,2.0,Self,Self,Self
19,2013-04-09,10:39:05 AM,Sapl0005,1,1,0005,0007,64,105,6.0,6.0,Self,Self,Self
20,2013-04-09,10:39:05 AM,Sapl0005,1,1,0005,0007,65,106,2.0,1.0,Self,Self,Self
21,2013-04-09,10:41:03 AM,Sapl0005,1,1,0006,0003,39,74,4.0,4.0,Self,Self,Self
22,2013-04-09,10:41:03 AM,Sapl0005,1,1,0006,0003,40,75,2.0,1.0,Self,Self,Self
23,2013-04-09,10:41:03 AM,Sapl0005,1,1,0006,0003,41,76,2.0,2.0,Self,Self,Self
24,2013-04-09,10:41:03 AM,Sapl0005,1,1,0006,0003,42,77,4.0,4.0,Self,Self,Self
25,2013-04-09,10:41:03 AM,Sapl0005,1,1,0006,0003,44,79,8.0,3.0,Self,Self,Self
26,2013-04-09,10:41:03 AM,Sapl0005,1,1,0006,0003,46,81,6.0,2.0,Self,Self,Self
27,2013-04-09,10:41:03 AM,Sapl0005,1,1,0006,0003,47,82,5.0,2.0,Self,Self,Self
28,2013-04-10,9:31:49 AM,Sapl0005,1,1,0007,0003,40,75,2.0,1.0,Self,Self,Self
29,2013-04-10,9:31:49 AM,Sapl0005,1,1,0007,0003,43,78,5.0,5.0,Self,Self,Self
30,2013-04-10,9:31:49 AM,Sapl0005,1,1,0007,0003,44,79,8.0,5.0,Self,Self,Self
31,2013-04-10,9:31:49 AM,Sapl0005,1,1,0007,0003,45,80,5.0,5.0,Self,Self,Self
32,2013-04-10,9:31:49 AM,Sapl0005,1,1,0007,0003,46,81,6.0,4.0,Self,Self,Self
33,2013-04-10,9:31:49 AM,Sapl0005,1,1,0007,0003,47,82,5.0,3.0,Self,Self,Self
34,2013-04-10,9:31:49 AM,Sapl0005,1,1,0007,0003,48,83,2.0,2.0,Self,Self,Self
35,2013-04-10,9:35:49 AM,Sapl0005,1,1,0008,0007,60,101,3.0,3.0,Self,Self,Self
36,2013-04-10,9:35:49 AM,Sapl0005,1,1,0008,0007,65,106,2.0,1.0,Self,Self,Self
37,2013-04-10,9:35:49 AM,Sapl0005,1,1,0008,0007,66,107,3.0,3.0,Self,Self,Self
38,2013-04-10,10:03:53 AM,Sapl0005,1,1,0009,0010,79,120,5.0,5.0,Self,Self,Customer
39,2013-04-10,10:03:53 AM,Sapl0005,1,1,0009,0010,80,121,20.0,20.0,Self,Self,Customer
40,2013-04-16,9:21:37 AM,Sapl0005,1,1,0010,0002,36,71,2.0,2.0,Self,Self,Self
41,2013-04-16,9:21:37 AM,Sapl0005,1,1,0010,0002,37,72,1.0,1.0,Self,Self,Self
42,2013-04-16,9:21:37 AM,Sapl0005,1,1,0010,0002,38,73,1.0,1.0,Self,Self,Self
43,2013-04-16,9:25:03 AM,Sapl0005,1,1,0011,0006,53,94,1.0,1.0,Self,Self,Self
44,2013-04-16,9:25:56 AM,Sapl0005,1,1,0012,0025,142,183,1.0,1.0,Self,Self,Self
45,2013-04-17,10:19:00 AM,Sapl0005,1,1,0013,0027,145,186,7.0,7.0,Self,Self,Self
50,2013-04-17,5:32:40 PM,Sapl0005,1,1,0014,0008,74,115,4.0,4.0,Customer,Customer,Customer
51,2013-04-17,5:32:40 PM,Sapl0005,1,1,0014,0008,75,116,500.0,500.0,Customer,Customer,Customer
52,2013-04-19,11:01:29 AM,Sapl0005,1,1,0015,0022,107,152,1.0,1.0,Self,Self,Self
53,2013-04-19,11:01:29 AM,Sapl0005,1,1,0015,0022,111,156,1.0,1.0,Self,Self,Self
54,2013-04-19,11:01:29 AM,Sapl0005,1,1,0015,0022,112,157,2.0,2.0,Self,Self,Self
55,2013-04-19,12:28:02 PM,Sapl0005,1,1,0016,0021,103,144,1.0,1.0,Self,Self,Self
56,2013-04-19,12:28:02 PM,Sapl0005,1,1,0016,0021,104,145,1.0,1.0,Self,Self,Self
57,2013-04-22,10:22:08 AM,Sapl0005,1,1,0017,0022,106,151,1.0,1.0,Self,Self,Self
58,2013-04-22,10:22:08 AM,Sapl0005,1,1,0017,0022,108,153,1.0,1.0,Self,Self,Self
59,2013-04-23,11:39:37 AM,Sapl0005,1,1,0018,0035,227,267,40.0,40.0,Self,Self,Self
60,2013-04-23,11:39:37 AM,Sapl0005,1,1,0018,0035,228,268,50.0,50.0,Self,Self,Self
61,2013-04-23,2:14:51 PM,Sapl0005,1,1,0019,0022,105,150,1.0,1.0,Self,Self,Self
62,2013-04-23,2:14:51 PM,Sapl0005,1,1,0019,0022,110,155,2.0,1.0,Self,Self,Self
63,2013-04-24,9:25:21 AM,Sapl0005,1,1,0020,0020,99,140,0.7,0.7,Self,Self,Self
64,2013-04-24,9:25:21 AM,Sapl0005,1,1,0020,0020,100,141,1.5,1.5,Self,Self,Self
65,2013-04-24,9:25:21 AM,Sapl0005,1,1,0020,0020,101,142,3.5,3.5,Self,Self,Self
66,2013-04-24,9:25:21 AM,Sapl0005,1,1,0020,0020,102,143,2.0,2.0,Self,Self,Self
67,2013-04-24,10:01:02 AM,Sapl0005,1,1,0021,0016,86,127,1.0,1.0,Self,Self,Self
68,2013-04-24,10:01:02 AM,Sapl0005,1,1,0021,0016,87,128,1.0,1.0,Self,Self,Self
69,2013-04-24,10:01:45 AM,Sapl0005,1,1,0022,0017,89,130,1.0,1.0,Self,Self,Self
70,2013-04-24,10:02:17 AM,Sapl0005,1,1,0023,0018,90,131,1.0,1.0,Self,Self,Self
71,2013-04-24,10:02:17 AM,Sapl0005,1,1,0023,0018,91,132,1.0,1.0,Self,Self,Self
72,2013-04-24,11:15:32 AM,Sapl0005,1,1,0024,0036,229,269,2.0,2.0,Self,Self,Self
73,2013-04-25,10:13:34 AM,Sapl0005,1,1,0025,0023,114,159,2.0,2.0,Self,Self,Self
74,2013-04-25,10:13:34 AM,Sapl0005,1,1,0025,0023,116,161,50.0,50.0,Self,Self,Self
75,2013-04-25,10:13:34 AM,Sapl0005,1,1,0025,0023,118,163,10.0,5.0,Self,Self,Self
76,2013-04-25,10:13:34 AM,Sapl0005,1,1,0025,0023,119,164,6.0,6.0,Self,Self,Self
77,2013-04-25,10:13:34 AM,Sapl0005,1,1,0025,0023,123,168,2.0,2.0,Self,Self,Self
78,2013-04-25,10:13:34 AM,Sapl0005,1,1,0025,0023,124,169,1.0,1.0,Self,Self,Self
79,2013-04-25,10:13:34 AM,Sapl0005,1,1,0025,0023,128,173,3.0,3.0,Self,Self,Self
80,2013-04-25,10:13:34 AM,Sapl0005,1,1,0025,0023,129,174,3.0,3.0,Self,Self,Self
81,2013-04-25,10:13:34 AM,Sapl0005,1,1,0025,0023,130,175,1.0,1.0,Self,Self,Self
82,2013-04-25,10:13:34 AM,Sapl0005,1,1,0025,0023,131,176,2.0,2.0,Self,Self,Self
83,2013-04-25,10:13:34 AM,Sapl0005,1,1,0025,0023,132,177,2.0,2.0,Self,Self,Self
84,2013-04-25,10:37:50 AM,Sapl0005,1,1,0026,0022,110,155,2.0,1.0,Self,Self,Self
85,2013-04-25,10:39:31 AM,Sapl0005,1,1,0027,0019,93,134,1.0,1.0,Self,Self,Self
86,2013-04-25,10:39:31 AM,Sapl0005,1,1,0027,0019,94,135,1.0,1.0,Self,Self,Self
87,2013-04-25,10:39:31 AM,Sapl0005,1,1,0027,0019,95,136,1.0,1.0,Self,Self,Self
88,2013-04-25,10:39:31 AM,Sapl0005,1,1,0027,0019,96,137,1.0,1.0,Self,Self,Self
89,2013-04-25,10:39:31 AM,Sapl0005,1,1,0027,0019,98,139,4.0,4.0,Self,Self,Self
90,2013-04-25,11:49:49 AM,Sapl0005,1,1,0028,0028,147,187,4.0,4.0,Self,Self,Self
91,2013-04-25,11:49:49 AM,Sapl0005,1,1,0028,0028,150,190,6.0,6.0,Self,Self,Self
92,2013-04-25,11:49:49 AM,Sapl0005,1,1,0028,0028,160,200,8.0,8.0,Self,Self,Self
93,2013-04-25,11:49:49 AM,Sapl0005,1,1,0028,0028,163,203,2.0,2.0,Self,Self,Self
94,2013-04-25,11:49:49 AM,Sapl0005,1,1,0028,0028,172,212,2.0,2.0,Self,Self,Self
95,2013-04-25,11:49:49 AM,Sapl0005,1,1,0028,0028,175,215,2.0,2.0,Self,Self,Self
96,2013-04-25,11:49:49 AM,Sapl0005,1,1,0028,0028,182,222,16.0,16.0,Self,Self,Self
97,2013-04-25,11:49:49 AM,Sapl0005,1,1,0028,0028,185,225,4.0,4.0,Self,Self,Self
98,2013-04-25,11:49:49 AM,Sapl0005,1,1,0028,0028,189,229,6.0,3.0,Self,Self,Self
99,2013-04-25,11:49:49 AM,Sapl0005,1,1,0028,0028,191,231,2.0,2.0,Self,Self,Self
100,2013-04-26,9:44:06 AM,Sapl0005,1,1,0029,0037,230,270,1.0,1.0,Self,Self,Self
101,2013-04-26,9:44:57 AM,Sapl0005,1,1,0030,0026,143,184,10.5,10.5,Self,Self,Self
102,2013-04-26,9:44:57 AM,Sapl0005,1,1,0030,0026,144,185,1.0,1.0,Self,Self,Self
103,2013-04-26,10:01:38 AM,Sapl0005,1,1,0031,0033,223,263,2.0,2.0,Self,Self,Self
104,2013-04-26,3:01:54 PM,Sapl0005,1,1,0032,0008,71,112,1.0,1.0,Self,Self,Self
105,2013-04-26,3:01:54 PM,Sapl0005,1,1,0032,0008,72,113,3.0,1.0,Self,Self,Self
106,2013-04-26,3:04:49 PM,Sapl0005,1,1,0033,0029,209,249,2.0,2.0,Self,Self,Self
107,2013-04-26,3:04:49 PM,Sapl0005,1,1,0033,0029,210,250,6.0,4.0,Self,Self,Self
108,2013-04-29,9:20:36 AM,Sapl0005,1,1,0034,0029,211,251,6.0,3.0,Self,Self,Self
109,2013-04-30,10:07:37 AM,Sapl0005,1,1,0035,0033,220,260,2.0,2.0,Self,Self,Self
110,2013-04-30,10:07:37 AM,Sapl0005,1,1,0035,0033,221,261,2.0,2.0,Self,Self,Self
111,2013-04-30,10:07:37 AM,Sapl0005,1,1,0035,0033,222,262,2.0,2.0,Self,Self,Self
112,2013-04-30,10:07:37 AM,Sapl0005,1,1,0035,0033,224,264,2.0,2.0,Self,Self,Self
113,2013-04-30,10:21:51 AM,Sapl0005,1,1,0036,0032,219,259,1.0,1.0,Self,Self,Self
114,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,148,188,12.0,12.0,Self,Self,Self
115,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,149,189,8.0,8.0,Self,Self,Self
116,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,151,191,2.0,2.0,Self,Self,Self
117,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,152,192,4.0,4.0,Self,Self,Self
118,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,153,193,2.0,2.0,Self,Self,Self
119,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,154,194,4.0,4.0,Self,Self,Self
120,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,155,195,40.0,40.0,Self,Self,Self
121,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,156,196,42.0,42.0,Self,Self,Self
122,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,157,197,80.0,80.0,Self,Self,Self
123,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,161,201,10.0,10.0,Self,Self,Self
124,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,162,202,8.0,8.0,Self,Self,Self
125,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,164,204,4.0,4.0,Self,Self,Self
126,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,165,205,2.0,2.0,Self,Self,Self
127,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,166,206,40.0,40.0,Self,Self,Self
128,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,167,207,52.0,52.0,Self,Self,Self
129,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,168,208,8.0,8.0,Self,Self,Self
130,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,169,209,46.0,46.0,Self,Self,Self
131,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,173,213,6.0,3.0,Self,Self,Self
132,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,174,214,4.0,3.0,Self,Self,Self
133,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,176,216,16.0,16.0,Self,Self,Self
134,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,177,217,42.0,42.0,Self,Self,Self
135,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,178,218,6.0,6.0,Self,Self,Self
136,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,179,219,30.0,30.0,Self,Self,Self
137,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,186,226,14.0,14.0,Self,Self,Self
138,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,187,227,56.0,56.0,Self,Self,Self
139,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,188,228,52.0,52.0,Self,Self,Self
140,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,192,232,4.0,4.0,Self,Self,Self
141,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,193,233,5.0,5.0,Self,Self,Self
142,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,194,234,10.0,10.0,Self,Self,Self
143,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,195,235,32.0,32.0,Self,Self,Self
144,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,196,236,2.0,2.0,Self,Self,Self
145,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,197,237,20.0,20.0,Self,Self,Self
146,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,201,241,4.0,4.0,Self,Self,Self
147,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,202,242,2.0,2.0,Self,Self,Self
148,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,203,243,18.0,18.0,Self,Self,Self
149,2013-04-30,10:32:20 AM,Sapl0005,1,1,0037,0028,204,244,21.0,21.0,Self,Self,Self
150,2013-04-30,11:02:51 AM,Sapl0005,1,1,0038,0044,238,278,3.0,3.0,Self,Self,Self
151,2013-05-03,9:52:45 AM,Sapl0005,1,1,0039,0008,72,113,3.0,1.0,Self,Self,Self
152,2013-05-03,9:52:45 AM,Sapl0005,1,1,0039,0008,76,117,4.0,4.0,Self,Self,Self
153,2013-05-04,10:57:57 AM,Sapl0005,1,1,0040,0028,158,198,2.0,1.0,Self,Self,Self
154,2013-05-04,10:57:57 AM,Sapl0005,1,1,0040,0028,159,199,2.0,1.0,Self,Self,Self
155,2013-05-04,10:57:57 AM,Sapl0005,1,1,0040,0028,173,213,6.0,3.0,Self,Self,Self
156,2013-05-04,10:57:57 AM,Sapl0005,1,1,0040,0028,174,214,4.0,1.0,Self,Self,Self
157,2013-05-04,10:57:57 AM,Sapl0005,1,1,0040,0028,183,223,2.0,2.0,Self,Self,Self
158,2013-05-04,10:57:57 AM,Sapl0005,1,1,0040,0028,184,224,4.0,4.0,Self,Self,Self
159,2013-05-04,10:57:57 AM,Sapl0005,1,1,0040,0028,189,229,6.0,3.0,Self,Self,Self
160,2013-05-04,10:57:57 AM,Sapl0005,1,1,0040,0028,190,230,2.0,2.0,Self,Self,Self
161,2013-05-04,10:57:57 AM,Sapl0005,1,1,0040,0028,199,239,6.0,4.0,Self,Self,Self
162,2013-05-04,10:57:57 AM,Sapl0005,1,1,0040,0028,200,240,4.0,2.0,Self,Self,Self
163,2013-05-04,10:58:59 AM,Sapl0005,1,1,0041,0034,225,265,2.0,2.0,Self,Self,Self
164,2013-05-04,10:58:59 AM,Sapl0005,1,1,0041,0034,226,266,2.0,2.0,Self,Self,Self
165,2013-05-04,10:59:46 AM,Sapl0005,1,1,0042,0019,92,133,4.0,4.0,Self,Self,Self
166,2013-05-04,10:59:46 AM,Sapl0005,1,1,0042,0019,97,138,4.0,4.0,Self,Self,Self
167,2013-05-06,3:53:16 PM,Sapl0005,1,1,0043,0039,232,272,25.0,25.0,Self,Self,Self
168,2013-05-06,3:53:16 PM,Sapl0005,1,1,0043,0039,233,273,5.0,5.0,Self,Self,Self
169,2013-05-08,3:08:49 PM,Sapl0005,1,1,0044,0045,239,279,10.0,10.0,Self,Self,Self
170,2013-05-08,3:08:49 PM,Sapl0005,1,1,0044,0045,240,280,18.0,18.0,Self,Self,Self
171,2013-05-08,3:08:49 PM,Sapl0005,1,1,0044,0045,244,284,10.0,10.0,Self,Self,Self
172,2013-05-08,3:08:49 PM,Sapl0005,1,1,0044,0045,245,285,22.0,22.0,Self,Self,Self
173,2013-05-08,3:08:49 PM,Sapl0005,1,1,0044,0045,251,291,2.0,2.0,Self,Self,Self
174,2013-05-08,3:11:37 PM,Sapl0005,1,1,0045,0047,266,306,8.0,8.0,Self,Self,Self
175,2013-05-08,3:11:37 PM,Sapl0005,1,1,0045,0047,267,307,4.0,4.0,Self,Self,Self
176,2013-05-08,3:11:37 PM,Sapl0005,1,1,0045,0047,268,308,4.0,4.0,Self,Self,Self
177,2013-05-08,3:11:37 PM,Sapl0005,1,1,0045,0047,269,309,60.0,60.0,Self,Self,Self
178,2013-05-08,3:11:37 PM,Sapl0005,1,1,0045,0047,270,310,60.0,60.0,Self,Self,Self
179,2013-05-08,3:11:37 PM,Sapl0005,1,1,0045,0047,271,311,60.0,60.0,Self,Self,Self
180,2013-05-11,5:05:07 PM,Sapl0005,1,1,0046,0024,138,146,1.0,1.0,Self,Self,Self
181,2013-05-11,5:05:07 PM,Sapl0005,1,1,0046,0024,139,147,1.0,1.0,Self,Self,Self
182,2013-05-11,5:05:07 PM,Sapl0005,1,1,0046,0024,140,148,1.0,1.0,Self,Self,Self
183,2013-05-11,5:05:07 PM,Sapl0005,1,1,0046,0024,141,149,1.0,1.0,Self,Self,Self
184,2013-05-15,4:47:39 PM,Sapl0005,1,1,0047,0045,241,281,5.0,5.0,Self,Self,Self
185,2013-05-15,4:47:39 PM,Sapl0005,1,1,0047,0045,242,282,6.0,6.0,Self,Self,Self
186,2013-05-15,4:47:39 PM,Sapl0005,1,1,0047,0045,243,283,3.0,3.0,Self,Self,Self
187,2013-05-15,4:47:39 PM,Sapl0005,1,1,0047,0045,246,286,8.0,8.0,Self,Self,Self
188,2013-05-15,4:47:39 PM,Sapl0005,1,1,0047,0045,247,287,3.0,3.0,Self,Self,Self
189,2013-05-15,4:47:39 PM,Sapl0005,1,1,0047,0045,248,288,12.0,12.0,Self,Self,Self
190,2013-05-15,4:47:39 PM,Sapl0005,1,1,0047,0045,249,289,2.0,2.0,Self,Self,Self
191,2013-05-15,4:47:39 PM,Sapl0005,1,1,0047,0045,250,290,4.0,4.0,Self,Self,Self
192,2013-05-15,4:47:39 PM,Sapl0005,1,1,0047,0045,252,292,4.0,4.0,Self,Self,Self
193,2013-05-15,4:50:24 PM,Sapl0005,1,1,0048,0047,254,294,10.0,10.0,Self,Self,Self
194,2013-05-15,4:50:24 PM,Sapl0005,1,1,0048,0047,255,295,20.0,20.0,Self,Self,Self
195,2013-05-15,4:50:24 PM,Sapl0005,1,1,0048,0047,256,296,10.0,10.0,Self,Self,Self
196,2013-05-15,4:50:24 PM,Sapl0005,1,1,0048,0047,257,297,20.0,20.0,Self,Self,Self
197,2013-05-15,4:50:24 PM,Sapl0005,1,1,0048,0047,258,298,20.0,20.0,Self,Self,Self
198,2013-05-15,4:50:24 PM,Sapl0005,1,1,0048,0047,259,299,40.0,40.0,Self,Self,Self
199,2013-05-15,4:50:24 PM,Sapl0005,1,1,0048,0047,260,300,14.0,14.0,Self,Self,Self
200,2013-05-15,4:50:24 PM,Sapl0005,1,1,0048,0047,261,301,28.0,28.0,Self,Self,Self
201,2013-05-15,4:50:24 PM,Sapl0005,1,1,0048,0047,262,302,30.0,30.0,Self,Self,Self
202,2013-05-15,4:50:24 PM,Sapl0005,1,1,0048,0047,263,303,60.0,60.0,Self,Self,Self
203,2013-05-15,4:50:24 PM,Sapl0005,1,1,0048,0047,264,304,16.0,16.0,Self,Self,Self
204,2013-05-15,4:50:24 PM,Sapl0005,1,1,0048,0047,265,305,32.0,32.0,Self,Self,Self
205,2013-05-22,4:30:00 PM,Sapl0005,1,1,0049,0058,344,386,4.0,4.0,Self,Self,Customer
206,2013-05-23,12:13:13 PM,Sapl0005,1,1,0050,0056,337,377,10.0,10.0,Self,Self,Self
207,2013-05-23,12:13:13 PM,Sapl0005,1,1,0050,0056,338,378,6.0,6.0,Self,Self,Self
208,2013-05-23,12:13:13 PM,Sapl0005,1,1,0050,0056,339,379,10.0,10.0,Self,Self,Self
209,2013-05-23,12:13:13 PM,Sapl0005,1,1,0050,0056,340,380,4.0,4.0,Self,Self,Self
210,2013-05-23,12:13:13 PM,Sapl0005,1,1,0050,0056,341,381,2.0,2.0,Self,Self,Self
211,2013-05-23,12:13:13 PM,Sapl0005,1,1,0050,0056,342,382,2.0,2.0,Self,Self,Self
212,2013-05-23,12:13:40 PM,Sapl0005,1,1,0051,0056,337,377,10.0,10.0,Self,Self,Self
213,2013-05-23,12:13:40 PM,Sapl0005,1,1,0051,0056,338,378,6.0,6.0,Self,Self,Self
214,2013-05-23,12:13:40 PM,Sapl0005,1,1,0051,0056,339,379,10.0,10.0,Self,Self,Self
215,2013-05-23,12:13:40 PM,Sapl0005,1,1,0051,0056,340,380,4.0,4.0,Self,Self,Self
216,2013-05-23,12:13:40 PM,Sapl0005,1,1,0051,0056,341,381,2.0,2.0,Self,Self,Self
217,2013-05-23,12:13:40 PM,Sapl0005,1,1,0051,0056,342,382,2.0,2.0,Self,Self,Self
218,2013-05-23,12:16:43 PM,Sapl0005,1,1,0052,0049,275,315,20.0,20.0,Self,Self,Self
219,2013-05-23,12:16:43 PM,Sapl0005,1,1,0052,0049,276,316,20.0,20.0,Self,Self,Self
220,2013-05-23,12:16:43 PM,Sapl0005,1,1,0052,0049,277,317,20.0,20.0,Self,Self,Self
221,2013-05-23,12:16:43 PM,Sapl0005,1,1,0052,0049,278,318,20.0,20.0,Self,Self,Self
222,2013-05-23,12:16:43 PM,Sapl0005,1,1,0052,0049,279,319,20.0,20.0,Self,Self,Self
223,2013-05-23,12:16:43 PM,Sapl0005,1,1,0052,0049,280,320,20.0,20.0,Self,Self,Self
224,2013-05-23,12:16:43 PM,Sapl0005,1,1,0052,0049,281,321,20.0,20.0,Self,Self,Self
225,2013-05-23,12:16:43 PM,Sapl0005,1,1,0052,0049,282,322,20.0,20.0,Self,Self,Self
226,2013-05-23,12:16:43 PM,Sapl0005,1,1,0052,0049,283,323,20.0,20.0,Self,Self,Self
227,2013-05-23,12:16:43 PM,Sapl0005,1,1,0052,0049,284,324,4.0,4.0,Self,Self,Self
228,2013-05-23,12:16:43 PM,Sapl0005,1,1,0052,0049,285,325,16.0,16.0,Self,Self,Self
229,2013-05-23,12:16:43 PM,Sapl0005,1,1,0052,0049,286,326,1.0,1.0,Self,Self,Self
230,2013-05-23,12:16:43 PM,Sapl0005,1,1,0052,0049,287,327,2.0,2.0,Self,Self,Self
231,2013-05-23,12:16:43 PM,Sapl0005,1,1,0052,0049,288,328,1.0,1.0,Self,Self,Self
232,2013-05-23,12:16:43 PM,Sapl0005,1,1,0052,0049,289,329,6.0,6.0,Self,Self,Self
233,2013-05-23,12:16:43 PM,Sapl0005,1,1,0052,0049,290,330,2.0,2.0,Self,Self,Self
234,2013-05-23,12:16:43 PM,Sapl0005,1,1,0052,0049,291,331,4.0,4.0,Self,Self,Self
235,2013-05-23,12:16:43 PM,Sapl0005,1,1,0052,0049,292,332,2.0,2.0,Self,Self,Self
236,2013-05-23,12:16:43 PM,Sapl0005,1,1,0052,0049,293,333,2.0,2.0,Self,Self,Self
237,2013-05-23,3:12:50 PM,Sapl0005,1,1,0053,0042,236,276,1.0,1.0,Self,Self,Self
238,2013-05-24,12:23:57 PM,Sapl0005,1,1,0054,0060,357,399,2.0,2.0,Self,Self,Self
239,2013-05-24,12:23:57 PM,Sapl0005,1,1,0054,0060,358,400,1.0,1.0,Self,Self,Self
240,2013-05-24,12:25:27 PM,Sapl0005,1,1,0055,0055,329,369,30.0,30.0,Self,Self,Self
241,2013-05-24,12:25:27 PM,Sapl0005,1,1,0055,0055,330,370,60.0,60.0,Self,Self,Self
242,2013-05-24,12:25:27 PM,Sapl0005,1,1,0055,0055,331,371,11.0,11.0,Self,Self,Self
243,2013-05-24,12:25:27 PM,Sapl0005,1,1,0055,0055,332,372,22.0,22.0,Self,Self,Self
244,2013-05-24,12:25:27 PM,Sapl0005,1,1,0055,0055,333,373,5.0,5.0,Self,Self,Self
245,2013-05-24,12:25:27 PM,Sapl0005,1,1,0055,0055,334,374,8.0,8.0,Self,Self,Self
246,2013-05-24,12:25:27 PM,Sapl0005,1,1,0055,0055,335,375,4.0,4.0,Self,Self,Self
247,2013-05-24,12:25:27 PM,Sapl0005,1,1,0055,0055,336,376,10.0,10.0,Self,Self,Self
248,2013-05-24,12:28:55 PM,Sapl0005,1,1,0056,0050,294,334,20.0,20.0,Self,Self,Self
249,2013-05-24,12:28:55 PM,Sapl0005,1,1,0056,0050,295,335,20.0,20.0,Self,Self,Self
250,2013-05-24,12:28:55 PM,Sapl0005,1,1,0056,0050,296,336,20.0,20.0,Self,Self,Self
251,2013-05-24,12:28:55 PM,Sapl0005,1,1,0056,0050,297,337,20.0,20.0,Self,Self,Self
252,2013-05-24,12:28:55 PM,Sapl0005,1,1,0056,0050,298,338,20.0,20.0,Self,Self,Self
253,2013-05-24,12:28:55 PM,Sapl0005,1,1,0056,0050,299,339,20.0,20.0,Self,Self,Self
254,2013-05-24,12:28:55 PM,Sapl0005,1,1,0056,0050,300,340,20.0,20.0,Self,Self,Self
255,2013-05-24,12:28:55 PM,Sapl0005,1,1,0056,0050,301,341,20.0,20.0,Self,Self,Self
256,2013-05-24,12:28:55 PM,Sapl0005,1,1,0056,0050,302,342,20.0,20.0,Self,Self,Self
