Id,MId,PONo,PRNo,PRId,SPRNo,SPRId,Qty,Rate,Discount,AddDesc,PF,ExST,VAT,DelDate,AmendmentNo,BudgetCode,flag
49579,8910,1306,1180,37990,,,1.0,9150.0,0.0,-,1,31,94,2019-02-14,0,1,0
49580,8910,1306,1181,37991,,,1.0,21800.0,0.0,-,1,31,94,2019-02-14,0,1,0
49581,8911,1307,1179,37987,,,2.0,14750.0,0.0,,1,31,94,2019-02-14,0,2,0
49582,8912,1308,1183,38013,,,12.0,17000.0,3.0,,1,31,94,2019-02-22,1,2,0
49583,8913,1309,1182,38003,,,4.0,1.0,0.0,-,1,1,125,2019-02-14,0,1,0
49584,8913,1309,1182,38004,,,2.0,1.0,0.0,-,1,1,125,2019-02-14,0,1,0
49585,8913,1309,1182,38005,,,2.0,1.0,0.0,-,1,1,125,2019-02-14,0,1,0
49586,8913,1309,1182,38006,,,2.0,1.0,0.0,-,1,1,125,2019-02-14,0,1,0
49587,8913,1309,1182,38007,,,2.0,1.0,0.0,-,1,1,125,2019-02-14,0,1,0
49588,8913,1309,1182,38001,,,1.0,1.0,0.0,-,1,1,125,2019-02-14,0,1,0
49589,8913,1309,1182,38008,,,1.0,1.0,0.0,-,1,1,125,2019-02-14,0,1,0
49590,8913,1309,1182,38002,,,4.0,1.0,0.0,-,1,1,125,2019-02-14,0,1,0
49591,8913,1309,1182,38011,,,2.0,1.0,0.0,-,1,1,125,2019-02-14,0,1,0
49592,8913,1309,1182,38012,,,2.0,1.0,0.0,-,1,1,125,2019-02-14,0,1,0
49593,8913,1309,1184,38014,,,24.0,1.0,0.0,-,1,1,125,2019-02-14,0,1,0
49594,8913,1309,1182,37998,,,1.0,1.0,0.0,-,1,1,125,2019-02-14,0,1,0
49595,8913,1309,1184,38016,,,2.0,1.0,0.0,-,1,1,125,2019-02-14,0,1,0
49596,8913,1309,1182,37999,,,1.0,1.0,0.0,-,1,1,125,2019-02-14,0,1,0
49597,8913,1309,1184,38018,,,2.0,1.0,0.0,-,1,1,125,2019-02-14,0,1,0
49598,8913,1309,1182,38009,,,1.0,1.0,0.0,-,1,1,125,2019-02-14,0,1,0
49599,8913,1309,1184,38020,,,4.0,1.0,0.0,-,1,1,125,2019-02-14,0,1,0
49600,8913,1309,1182,37996,,,4.0,1.0,0.0,-,1,1,125,2019-02-14,0,1,0
49601,8913,1309,1182,38000,,,2.0,1.0,0.0,-,1,1,125,2019-02-14,0,1,0
49602,8913,1309,1182,37995,,,2.0,1.0,0.0,-,1,1,125,2019-02-14,0,1,0
49603,8913,1309,1184,38015,,,6.0,1.0,0.0,-,1,1,125,2019-02-14,0,1,0
49604,8913,1309,1184,38023,,,8.0,1.0,0.0,-,1,1,125,2019-02-14,0,1,0
49605,8913,1309,1184,38022,,,1.0,1.0,0.0,-,1,1,125,2019-02-14,0,1,0
49606,8913,1309,1184,38021,,,26.0,1.0,0.0,-,1,1,125,2019-02-14,0,1,0
49607,8913,1309,1184,38019,,,3.0,1.0,0.0,-,1,1,125,2019-02-14,0,1,0
49608,8913,1309,1184,38017,,,1.0,1.0,0.0,-,1,1,125,2019-02-14,0,1,0
49609,8913,1309,1182,38010,,,2.0,1.0,0.0,-,1,1,125,2019-02-14,0,1,0
49610,8913,1309,1182,37997,,,1.0,1.0,0.0,-,1,1,125,2019-02-14,0,1,0
49611,8913,1309,1182,37994,,,14.0,1.0,0.0,-,1,1,125,2019-02-14,0,1,0
49612,8918,1310,,,0601,14987,539.0,0.08,0.0,,1,31,94,2019-02-14,0,2,0
49613,8918,1310,,,0601,14988,71.0,0.08,0.0,,1,31,94,2019-02-14,0,2,0
49614,8918,1310,,,0601,14989,25.0,4.5,0.0,,1,31,94,2019-02-14,0,2,0
49615,8918,1310,,,0601,14992,21.0,2.3,0.0,,1,31,94,2019-02-14,0,2,0
49616,8918,1310,,,0601,14990,44.0,10.65,45.0,,1,31,94,2019-02-14,0,2,0
49617,8921,1311,,,0601,14991,96.0,8.95,10.0,,1,31,94,2019-02-14,0,2,0
49618,8921,1311,,,0601,14993,750.0,0.45,0.0,,1,31,94,2019-02-14,0,2,0
49619,8921,1311,,,0601,14994,500.0,1.0,20.0,,1,31,94,2019-02-14,0,2,0
49620,8922,1312,,,0613,15016,3.0,1350.0,25.0,,1,31,94,2019-02-14,0,0,0
49621,8922,1312,,,0613,15017,10.0,1.0,0.0,,1,31,94,2019-02-14,0,0,0
49622,8922,1312,,,0613,15018,500.0,0.01,0.0,,1,31,94,2019-02-14,0,0,0
49623,8924,1313,,,0624,15032,1000.0,1.0,0.0,,1,31,94,2019-02-14,1,2,0
49624,8924,1313,,,0624,15031,200.0,0.5,50.0,,1,31,94,2019-02-14,1,2,0
49625,8925,1314,1187,38031,,,5.0,136.0,3.0,,1,31,94,2019-02-15,0,1,0
49626,8925,1314,1187,38032,,,5.0,136.0,3.0,,1,31,94,2019-02-15,0,1,0
49627,8925,1314,1187,38033,,,5.0,280.0,3.0,,1,31,94,2019-02-15,0,1,0
49628,8926,1315,1079,37642,,,80.0,129.0,20.0,,1,31,94,2019-02-15,0,4,0
49629,8926,1315,1079,37641,,,50.0,1080.0,20.0,,1,31,94,2019-02-15,0,4,0
49630,8926,1315,1185,38025,,,50.0,163.0,30.0,,1,31,94,2019-02-15,1,4,0
49631,8926,1315,1185,38028,,,12.0,129.0,20.0,,1,31,94,2019-02-15,0,4,0
49632,8926,1315,1185,38027,,,12.0,365.0,20.0,,1,31,94,2019-02-15,0,4,0
49633,8926,1315,1185,38026,,,12.0,129.0,20.0,,1,31,94,2019-02-15,0,4,0
49634,8926,1315,1186,38030,,,5000.0,0.7,20.0,,1,31,94,2019-02-15,0,4,0
49635,8926,1315,1185,38029,,,25.0,198.0,20.0,,1,31,94,2019-02-15,0,4,0
49636,8927,1316,,,0626,15035,2.0,603.0,15.0,,1,31,94,2019-02-15,0,2,0
49637,8927,1316,,,0626,15036,2.0,70.4,45.0,,1,31,94,2019-02-15,0,2,0
49638,8927,1316,,,0625,15033,2.0,1.0,15.0,,1,31,94,2019-02-15,0,2,0
49639,8927,1316,,,0625,15034,2.0,1008.0,15.0,,1,31,94,2019-02-15,0,2,0
49640,8928,1317,1189,38035,,,4.0,1305.0,40.0,,1,31,94,2019-02-15,0,4,0
49641,8928,1317,1189,38036,,,4.0,1305.0,40.0,,1,31,94,2019-02-15,0,4,0
49642,8928,1317,1189,38037,,,4.0,1203.0,40.0,,1,31,94,2019-02-15,0,4,0
49643,8929,1318,,,0584,14938,1.0,12100.0,0.0,,1,1,2,2019-02-15,0,0,0
49644,8930,1319,,,0627,15037,60.0,170.0,0.0,,1,31,94,2019-02-15,1,0,0
49645,8930,1319,,,0627,15038,40.0,285.0,0.0,,1,31,94,2019-02-15,1,0,0
49646,8931,1320,,,0599,14984,2.0,11000.0,0.0,,1,1,1,2019-02-16,0,0,0
49647,8931,1320,,,0599,14985,1.0,19780.0,0.0,,1,1,1,2019-02-16,0,0,0
49648,8931,1320,,,0600,14986,2.0,11000.0,0.0,,1,1,1,2019-02-16,0,0,0
49649,8932,1321,,,0622,15029,87.0,45.0,0.0,,1,35,124,2019-02-16,0,0,0
49650,8933,1322,,,0621,15027,4.0,1050.0,0.0,,1,31,94,2019-02-16,0,0,0
49651,8933,1322,,,0621,15028,28.55,150.0,0.0,,1,31,94,2019-02-16,0,0,0
49652,8934,1323,,,0614,15019,1.0,5809.0,0.0,,1,1,1,2019-02-16,0,0,0
49653,8935,1324,,,0583,14937,1.0,5234.0,0.0,,1,1,1,2019-02-16,0,0,0
49654,8935,1324,,,0583,14936,1.0,5977.0,0.0,,1,1,1,2019-02-16,0,0,0
49655,8936,1325,,,0591,14966,2.0,1019.07,0.0,,1,31,94,2019-02-16,0,0,0
49656,8937,1326,,,0593,14969,21.0,200.0,0.0,,1,1,1,2019-02-16,0,0,0
49657,8937,1326,,,0593,14968,22.0,200.0,0.0,,1,1,1,2019-02-16,0,0,0
49658,8937,1326,,,0593,14971,2.0,432.0,0.0,,1,1,1,2019-02-16,0,0,0
49659,8937,1326,,,0593,14972,33.0,12.0,0.0,,1,1,1,2019-02-16,0,0,0
49660,8937,1326,,,0593,14970,9.0,96.0,0.0,,1,1,1,2019-02-16,1,0,0
49661,8938,1327,,,0628,15039,3.0,981.36,0.0,,1,31,94,2019-02-16,0,0,0
49662,8939,1328,,,0629,15040,3.0,1019.07,0.0,,1,31,94,2019-02-16,0,0,0
49663,8940,1329,,,0589,14950,78.0,90.0,0.0,,1,1,1,2019-02-16,0,0,0
49664,8940,1329,,,0589,14951,26.0,130.0,0.0,,1,1,1,2019-02-16,0,0,0
49665,8940,1329,,,0630,15041,1.0,500.0,0.0,,1,1,1,2019-02-16,0,0,0
49666,8941,1330,1192,38072,,,10.0,430.08,0.0,,1,31,94,2019-02-16,0,4,0
49667,8941,1330,1192,38073,,,4.0,1001.28,0.0,,1,31,94,2019-02-16,0,4,0
49668,8941,1330,1192,38074,,,4.0,1001.28,0.0,,1,31,94,2019-02-16,0,4,0
49669,8942,1331,1191,38056,,,2.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49670,8942,1331,1191,38057,,,8.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49671,8942,1331,1191,38050,,,1.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49672,8942,1331,1191,38051,,,2.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49673,8942,1331,1191,38052,,,4.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49674,8942,1331,1191,38053,,,4.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49675,8942,1331,1191,38062,,,6.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49676,8942,1331,1191,38058,,,1.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49677,8942,1331,1191,38064,,,2.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49678,8942,1331,1191,38059,,,1.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49679,8942,1331,1191,38054,,,4.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49680,8942,1331,1191,38060,,,2.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49681,8942,1331,1191,38055,,,1.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49682,8942,1331,1191,38061,,,2.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49683,8942,1331,1191,38065,,,4.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49684,8942,1331,1191,38063,,,8.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49685,8942,1331,1191,38070,,,8.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49686,8942,1331,1191,38071,,,8.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49687,8942,1331,1191,38069,,,8.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49688,8942,1331,1191,38049,,,16.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49689,8942,1331,1191,38067,,,4.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49690,8942,1331,1191,38068,,,20.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49691,8942,1331,1191,38066,,,4.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49692,8942,1331,1191,38048,,,1.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49693,8942,1331,1191,38047,,,6.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49694,8943,1332,1193,38084,,,5.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49695,8943,1332,1193,38078,,,5.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49696,8943,1332,1193,38079,,,5.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49697,8943,1332,1193,38080,,,5.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49698,8943,1332,1193,38077,,,5.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49699,8943,1332,1193,38081,,,10.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49700,8943,1332,1193,38083,,,2.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49701,8943,1332,1193,38082,,,5.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49702,8943,1332,1193,38086,,,2.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49703,8943,1332,1193,38085,,,5.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49704,8943,1332,1194,38088,,,2.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49705,8943,1332,1193,38087,,,2.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49706,8943,1332,1193,38076,,,6.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49707,8943,1332,1194,38095,,,2.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49708,8943,1332,1194,38090,,,2.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49709,8943,1332,1194,38091,,,2.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49710,8943,1332,1194,38092,,,2.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49711,8943,1332,1194,38089,,,4.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49712,8943,1332,1194,38094,,,1.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49713,8943,1332,1194,38093,,,4.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49714,8943,1332,1194,38098,,,2.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49715,8943,1332,1194,38097,,,2.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49716,8943,1332,1194,38099,,,1.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49717,8943,1332,1194,38103,,,1.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49718,8943,1332,1194,38096,,,2.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49719,8943,1332,1193,38075,,,1.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49720,8944,1333,1195,38115,,,4.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49721,8944,1333,1195,38108,,,2.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49722,8944,1333,1195,38110,,,2.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49723,8944,1333,1195,38105,,,2.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49724,8944,1333,1195,38109,,,2.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49725,8944,1333,1195,38104,,,1.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49726,8944,1333,1195,38111,,,2.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49727,8944,1333,1195,38112,,,3.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49728,8944,1333,1195,38114,,,2.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49729,8944,1333,1195,38113,,,3.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49730,8944,1333,1195,38117,,,4.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49731,8944,1333,1195,38118,,,8.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49732,8944,1333,1195,38119,,,8.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49733,8944,1333,1195,38116,,,4.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49734,8944,1333,1195,38120,,,8.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49735,8944,1333,1195,38123,,,2.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49736,8944,1333,1195,38121,,,1.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49737,8944,1333,1195,38125,,,4.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49738,8944,1333,1195,38124,,,2.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49739,8944,1333,1195,38130,,,4.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49740,8944,1333,1195,38128,,,4.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49741,8944,1333,1195,38126,,,8.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49742,8944,1333,1195,38122,,,1.0,1.0,0.0,-,1,1,125,2019-02-16,0,1,0
49743,8945,1334,1196,38150,,,1.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49744,8945,1334,1196,38135,,,5.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49745,8945,1334,1196,38137,,,4.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49746,8945,1334,1196,38138,,,1.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49747,8945,1334,1196,38142,,,8.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49748,8945,1334,1196,38140,,,4.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49749,8945,1334,1196,38134,,,4.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49750,8945,1334,1196,38157,,,1.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49751,8945,1334,1196,38146,,,18.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49752,8945,1334,1196,38132,,,2.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49753,8945,1334,1196,38154,,,1.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49754,8945,1334,1196,38153,,,1.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49755,8945,1334,1196,38151,,,4.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49756,8945,1334,1196,38149,,,2.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49757,8946,1335,1190,38044,,,4.0,70.0,0.0,-,1,31,94,2019-02-22,2,1,0
49758,8946,1335,1190,38043,,,44.0,95.0,0.0,-,1,31,94,2019-02-22,2,1,0
49759,8946,1335,1190,38046,,,6.0,75.0,0.0,-,1,31,94,2019-02-22,2,1,0
49760,8946,1335,1190,38040,,,4.0,95.0,0.0,-,1,31,94,2019-02-22,2,1,0
49761,8946,1335,1195,38127,,,4.0,100.0,0.0,-,1,31,94,2019-02-22,2,1,0
49762,8946,1335,1195,38129,,,4.0,75.0,0.0,-,1,31,94,2019-02-22,2,1,0
49763,8946,1335,1196,38145,,,18.0,100.0,0.0,-,1,31,94,2019-02-22,2,1,0
49764,8946,1335,1196,38147,,,16.0,105.0,0.0,-,1,31,94,2019-02-22,2,1,0
49765,8946,1335,1196,38148,,,16.0,105.0,0.0,-,1,31,94,2019-02-22,2,1,0
49766,8946,1335,1196,38155,,,4.0,70.0,0.0,-,1,31,94,2019-02-22,2,1,0
49767,8946,1335,1196,38156,,,1.0,70.0,0.0,-,1,31,94,2019-02-22,2,1,0
49768,8946,1335,1196,38158,,,1.0,125.0,0.0,-,1,31,94,2019-02-22,2,1,0
49769,8946,1335,1196,38159,,,1.0,40.0,0.0,-,1,31,94,2019-02-22,2,1,0
49770,8946,1335,1195,38107,,,1.0,90.0,0.0,-,1,31,94,2019-02-22,2,1,0
49771,8946,1335,1190,38045,,,2.0,80.0,0.0,-,1,31,94,2019-02-22,2,1,0
49772,8946,1335,1190,38042,,,4.0,125.0,0.0,-,1,31,94,2019-02-22,2,1,0
49773,8946,1335,1190,38041,,,4.0,105.0,0.0,-,1,31,94,2019-02-22,2,1,0
49774,8946,1335,1190,38039,,,4.0,105.0,0.0,-,1,31,94,2019-02-22,2,1,0
49775,8946,1335,1190,38038,,,4.0,105.0,0.0,-,1,31,94,2019-02-22,2,1,0
49776,8947,1336,1194,38101,,,2.0,100.0,0.0,-,1,31,94,2019-02-26,1,1,0
49777,8947,1336,1196,38164,,,1.0,340.0,0.0,-,1,31,94,2019-02-26,1,1,0
49778,8947,1336,1196,38163,,,4.0,100.0,0.0,-,1,31,94,2019-02-26,1,1,0
49779,8947,1336,1196,38162,,,1.0,160.0,0.0,-,1,31,94,2019-02-26,1,1,0
49780,8948,1337,1196,38152,,,4.0,180.0,0.0,-,1,1,125,2019-02-17,1,1,0
49781,8948,1337,1196,38143,,,3.0,295.0,0.0,-,1,1,125,2019-02-25,1,1,0
49782,8948,1337,1196,38141,,,6.0,160.0,0.0,-,1,1,125,2019-02-25,1,1,0
49783,8949,1338,1126,37802,,,14.0,235.0,0.0,-,1,1,125,2019-02-17,0,1,0
49784,8949,1338,1196,38144,,,28.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49785,8949,1338,1196,38139,,,8.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49786,8950,1339,1197,38177,,,2.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49787,8950,1339,1197,38168,,,20.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49788,8950,1339,1197,38167,,,2.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49789,8950,1339,1197,38166,,,2.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49790,8950,1339,1197,38169,,,20.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49791,8950,1339,1197,38171,,,4.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49792,8950,1339,1197,38173,,,2.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49793,8950,1339,1197,38175,,,2.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49794,8950,1339,1197,38165,,,2.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49795,8950,1339,1197,38178,,,20.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49796,8950,1339,1197,38174,,,2.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49797,8950,1339,1197,38181,,,30.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49798,8950,1339,1198,38191,,,14.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49799,8950,1339,1197,38180,,,30.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49800,8950,1339,1198,38184,,,24.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49801,8950,1339,1198,38187,,,4.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49802,8950,1339,1199,38197,,,2.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49803,8950,1339,1199,38200,,,2.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49804,8950,1339,1198,38190,,,24.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49805,8950,1339,1198,38194,,,4.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49806,8950,1339,1199,38198,,,2.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49807,8950,1339,1199,38211,,,2.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49808,8950,1339,1199,38205,,,2.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49809,8950,1339,1199,38195,,,50.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49810,8950,1339,1199,38196,,,50.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49811,8950,1339,1198,38192,,,2.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49812,8950,1339,1197,38179,,,4.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49813,8951,1340,1199,38207,,,2.0,80.0,0.0,-,1,31,94,2019-03-16,3,1,0
49814,8951,1340,1199,38203,,,2.0,185.0,0.0,-,1,31,94,2019-02-22,3,1,0
49815,8951,1340,1199,38204,,,2.0,115.0,0.0,-,1,31,94,2019-02-22,3,1,0
49816,8951,1340,1199,38206,,,2.0,75.0,0.0,-,1,31,94,2019-02-22,3,1,0
49817,8951,1340,1199,38210,,,20.0,30.0,0.0,-,1,31,94,2019-02-22,3,1,0
49818,8951,1340,1199,38202,,,2.0,115.0,0.0,-,1,31,94,2019-02-22,3,1,0
49819,8951,1340,1198,38193,,,8.0,70.0,0.0,-,1,31,94,2019-02-22,3,1,0
49820,8951,1340,1198,38185,,,24.0,75.0,0.0,-,1,31,94,2019-02-22,3,1,0
49821,8952,1341,1199,38212,,,2.0,200.0,0.0,-,1,31,94,2019-02-26,1,1,0
49822,8952,1341,1198,38186,,,4.0,165.0,0.0,-,1,31,94,2019-02-26,1,1,0
49823,8952,1341,1198,38183,,,6.0,60.0,0.0,-,1,31,94,2019-02-26,1,1,0
49824,8952,1341,1197,38176,,,4.0,60.0,0.0,-,1,31,94,2019-02-26,1,1,0
49825,8953,1342,1199,38209,,,20.0,240.0,0.0,-,1,31,94,2019-02-17,2,1,0
49826,8953,1342,1196,38131,,,4.0,250.0,0.0,-,1,31,94,2019-02-17,2,1,0
49827,8953,1342,1196,38133,,,3.0,120.0,0.0,-,1,31,94,2019-02-17,2,1,0
49828,8953,1342,1199,38199,,,6.0,200.0,0.0,-,1,31,94,2019-02-17,2,1,0
49829,8953,1342,1198,38189,,,4.0,130.0,0.0,-,1,31,94,2019-02-17,2,1,0
49830,8953,1342,1198,38188,,,4.0,130.0,0.0,-,1,31,94,2019-02-17,2,1,0
49831,8953,1342,1198,38182,,,6.0,80.0,0.0,-,1,31,94,2019-02-17,2,1,0
49832,8953,1342,1196,38136,,,6.0,200.0,0.0,-,1,31,94,2019-02-17,2,1,0
49833,8954,1343,1161,37929,,,8.0,60.0,0.0,-,1,1,125,2019-02-17,0,1,0
49834,8954,1343,1196,38160,,,4.0,120.0,0.0,-,1,1,125,2019-02-17,1,1,0
49835,8954,1343,1199,38208,,,2.0,190.0,0.0,-,1,1,125,2019-02-17,1,1,0
49836,8954,1343,1199,38201,,,6.0,130.0,0.0,-,1,1,125,2019-02-17,1,1,0
49837,8954,1343,1196,38161,,,8.0,180.0,0.0,-,1,1,125,2019-02-17,1,1,0
49838,8955,1344,1200,38222,,,1.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49839,8955,1344,1200,38214,,,20.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49840,8955,1344,1200,38213,,,46.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49841,8955,1344,1200,38216,,,10.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49842,8955,1344,1200,38223,,,1.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49843,8955,1344,1200,38218,,,10.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49844,8955,1344,1200,38221,,,1.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49845,8955,1344,1200,38220,,,1.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49846,8955,1344,1200,38219,,,10.0,1.0,0.0,-,1,1,125,2019-02-19,0,1,0
49847,8955,1344,1200,38217,,,10.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49848,8955,1344,1200,38215,,,2.0,1.0,0.0,-,1,1,125,2019-02-17,0,1,0
49849,8956,1345,,,0634,15046,15.0,4387.0,40.0,,1,31,94,2019-02-21,0,0,0
49850,8956,1345,,,0634,15047,15.0,784.0,40.0,,1,31,94,2019-02-21,0,0,0
49851,8956,1345,,,0634,15048,30.0,623.0,40.0,,1,31,94,2019-02-21,0,0,0
49852,8957,1346,,,0635,15049,6.0,8150.0,35.0,,1,31,94,2019-02-19,1,1,0
49853,8958,1347,1203,38231,,,26.0,1.0,0.0,-,1,1,125,2019-02-18,0,1,0
49854,8958,1347,1203,38230,,,2.0,1.0,0.0,-,1,1,125,2019-02-18,0,1,0
49855,8958,1347,1203,38229,,,2.0,1.0,0.0,-,1,1,125,2019-02-18,0,1,0
49856,8958,1347,1203,38228,,,2.0,1.0,0.0,-,1,1,125,2019-02-18,0,1,0
49857,8958,1347,1203,38227,,,24.0,1.0,0.0,-,1,1,125,2019-02-18,0,1,0
