Id,SysDate,SysTime,CompId,FinYearId,SessionId,DeptId,AccId,Amount,BGId
377,2018-02-07,12:18:38 PM,1,5,Sapl0013,,,10000.0,3
378,2018-02-08,12:17:21 PM,1,5,Sapl0005,,,6000000.0,8
379,2018-02-09,12:19:46 PM,1,5,sapl0005,,,100000.0,15
380,2018-02-19,10:04:27 AM,1,5,sapl0005,,,100000.0,15
381,2018-02-19,3:46:56 PM,1,5,sapl0005,,,1000000.0,8
382,2018-02-19,4:08:18 PM,1,5,sapl0005,,,1000000.0,24
383,2018-02-20,2:36:55 PM,1,5,sapl0005,,,1000000.0,24
384,2018-04-17,10:00:55 AM,1,6,Sapl0005,,,250000.0,24
385,2018-04-17,10:15:58 AM,1,6,Sapl0005,,,10000.0,2
386,2018-04-17,1:43:29 PM,1,6,Sapl0005,,,20000.0,2
387,2018-04-21,1:51:36 PM,1,6,Sapl0013,,,20000.0,11
388,2018-05-09,8:55:37 AM,1,6,Sapl0003,,,50000.0,11
389,2018-05-26,1:52:12 PM,1,6,Sapl0005,,,30000.0,2
390,2018-05-31,9:51:43 AM,1,6,Sapl0013,,,900000.0,11
391,2018-05-31,9:54:08 AM,1,6,Sapl0013,,,50000.0,11
392,2018-06-01,9:02:17 AM,1,6,Sapl0013,,,5000000.0,11
393,2018-06-14,5:18:16 PM,1,6,sapl0005,,,600000.0,4
394,2018-06-22,1:51:07 PM,1,6,Sapl0005,,,50000.0,9
395,2018-06-22,1:53:31 PM,1,6,Sapl0005,,,700000.0,16
396,2018-08-07,11:03:46 AM,1,6,Sapl0005,,,50000.0,2
397,2018-09-28,2:08:37 PM,1,6,Sapl0005,,,30000.0,2
398,2018-10-24,12:25:40 PM,1,6,Sapl0013,,,1000.0,6
399,2018-11-30,10:57:53 AM,1,6,sapl0013,,,5000.0,13
400,2018-12-15,4:14:43 PM,1,6,Sapl0013,,,300000.0,13
401,2019-03-23,9:35:55 AM,1,6,sapl0013,,,5000000.0,5
413,2019-12-15,5:41:31 PM,1,7,sapl0313,,,31000.0,2
414,2019-12-15,5:42:36 PM,1,7,sapl0313,,,150000.0,3
416,2019-12-23,9:52:34 AM,1,7,Sapl0001,,,3000000.0,5
417,2019-12-31,9:41:30 AM,1,7,Sapl0001,,,5000.0,15
418,2019-12-31,9:50:20 AM,1,7,Sapl0001,,,50000.0,15
419,2019-12-31,10:19:50 AM,1,7,Sapl0001,,,500000.0,15
421,2020-03-08,3:01:35 PM,1,7,Sapl0313,,,950000.0,5
422,2020-03-20,2:53:47 PM,1,7,Sapl0313,,,300000.0,5
423,2021-03-16,11:55:19 AM,1,8,sapl0290,,,3000000.0,5
424,2020-12-31,4:59:40 PM,1,8,sapl0001,,,3100.0,23
426,2021-03-23,2:50:39 PM,1,8,sapl0334,,,1800.0,2
427,2021-03-23,5:32:03 PM,1,8,SAPL0290,,,5000.0,6
429,2021-06-12,4:29:10 PM,1,9,sapl0290,,,65000.0,23
430,2021-06-01,10:20:37 AM,1,9,sapl0001,,,100000.0,22
435,2021-06-25,1:32:57 PM,1,9,sapl0001,,,6000.0,21
439,2021-07-05,9:27:19 AM,1,9,sapl0001,,,3000.0,6
441,2021-07-05,10:42:49 AM,1,9,SAPL0331,,,3244718.48,5
442,2021-07-05,10:43:57 AM,1,9,SAPL0331,,,500000.0,5
443,2021-07-12,2:44:57 PM,1,9,sapl0001,,,15000.0,5
444,2021-07-12,4:11:22 PM,1,9,sapl0001,,,30000.0,5
445,2021-07-13,1:54:25 PM,1,9,sapl0001,,,3360.0,5
446,2021-07-13,4:02:37 PM,1,9,sapl0001,,,15000.0,5
447,2021-07-16,10:20:36 AM,1,9,sapl0001,,,550000.0,5
448,2021-07-16,12:09:34 PM,1,9,SAPL0001,,,100000.0,5
449,2021-07-18,9:30:52 AM,1,9,sapl0334,,,250000.0,5
450,2021-07-18,11:05:23 AM,1,9,sapl0334,,,8000.0,5
451,2021-07-21,9:42:50 AM,1,9,sapl0334,,,16000.0,5
452,2021-07-21,1:13:51 PM,1,9,sapl0334,,,13000.0,5
453,2021-07-21,1:25:16 PM,1,9,sapl0334,,,15000.0,5
454,2021-07-21,4:12:29 PM,1,9,sapl0334,,,72758.0,5
455,2021-07-25,10:40:11 AM,1,9,sapl0334,,,72758.0,5
456,2021-07-31,9:51:54 AM,1,9,sapl0334,,,31270.0,5
457,2021-08-01,3:40:21 PM,1,9,sapl0334,,,70000.0,5
458,2021-08-03,10:16:49 AM,1,9,sapl0334,,,289000.0,5
459,2021-08-04,2:40:27 PM,1,9,sapl0334,,,100000.0,5
460,2021-08-07,4:27:10 PM,1,9,sapl0334,,,200000.0,5
461,2021-08-14,1:27:30 PM,1,9,sapl0334,,,180000.0,5
462,2021-08-16,5:16:29 PM,1,9,sapl0334,,,200000.0,23
463,2021-09-04,6:19:25 PM,1,9,Sapl0334,,,500000.0,5
464,2021-10-30,1:19:29 PM,1,9,sapl0334,,,1200000.0,5
465,2021-11-01,4:22:46 PM,1,9,sapl0334,,,3000000.0,5
466,2021-11-10,12:07:59 PM,1,9,Sapl0334,,,2000000.0,5
467,2021-12-12,11:38:01 AM,1,9,sapl0334,,,2000.0,2
468,2021-12-12,12:37:44 PM,1,9,Sapl0334,,,10000.0,2
469,2022-01-01,4:21:03 PM,1,9,sapl0001,,,442000.0,24
470,2022-01-01,4:21:31 PM,1,9,sapl0001,,,8765000.0,9
471,2022-01-01,4:22:48 PM,1,9,sapl0001,,,1275000.0,10
472,2022-01-01,4:23:20 PM,1,9,sapl0001,,,111000.0,11
473,2022-01-01,4:24:11 PM,1,9,sapl0001,,,66000.0,23
474,2022-01-01,4:26:53 PM,1,9,sapl0001,,,57000.0,15
475,2022-01-01,4:27:42 PM,1,9,sapl0001,,,117000.0,12
476,2022-01-01,4:28:04 PM,1,9,sapl0001,,,771000.0,19
478,2022-01-01,4:30:37 PM,1,9,sapl0001,,,732000.0,22
479,2022-01-01,4:32:17 PM,1,9,sapl0001,,,1806000.0,5
480,2022-01-17,2:33:06 PM,1,9,sapl0001,,,141000.0,25
481,2022-01-17,2:33:20 PM,1,9,sapl0001,,,861000.0,26
482,2022-01-20,3:31:34 PM,1,9,sapl0334,,,50000.0,8
483,2022-03-13,4:05:23 PM,1,9,sapl0001,,,53582.0,5
484,2022-08-16,3:35:01 PM,1,10,Sapl0325,,,1100000.0,19
485,2022-09-28,9:45:05 AM,1,10,sapl0325,,,400000.0,5
486,2022-10-01,1:39:56 PM,1,10,Sapl0325,,,500000.0,5
487,2022-10-08,1:45:57 PM,1,10,SAPL0001,,,100000.0,5
489,2022-10-08,1:46:33 PM,1,10,SAPL0001,,,46955.01,5
490,2022-10-08,1:48:17 PM,1,10,SAPL0001,,,476723.0,5
492,2022-10-08,2:43:03 PM,1,10,sapl0001,,,3272.37,5
493,2022-10-08,4:25:17 PM,1,10,Sapl0325,,,500000.0,5
494,2022-10-11,5:44:37 PM,1,10,sapl0325,,,300000.0,5
495,2022-10-14,12:33:07 PM,1,10,sapl0325,,,500000.0,5
496,2022-10-17,3:52:05 PM,1,10,sapl0325,,,500000.0,5
497,2022-11-01,1:53:30 PM,1,10,SAPL0001,,,500000.0,5
498,2022-11-01,2:31:40 PM,1,10,sapl0335,,,800000.0,5
499,2022-11-10,10:23:02 AM,1,10,sapl0335,,,500000.0,5
500,2022-11-15,10:32:50 AM,1,10,sapl0335,,,500000.0,5
501,2022-11-16,10:21:59 AM,1,10,SAPL0001,,,500000.0,5
502,2022-11-18,10:21:08 AM,1,10,SAPL0001,,,500000.0,5
503,2022-11-24,10:21:50 AM,1,10,sapl0335,,,2000000.0,5
504,2022-12-30,2:58:05 PM,1,10,Sapl0335,,,1500000.0,5
505,2023-01-04,3:19:42 PM,1,10,Sapl0335,,,2000000.0,5
506,2023-01-30,3:40:00 PM,1,10,Sapl0335,,,600000.0,19
507,2023-02-11,5:18:18 PM,1,10,Sapl0335,,,1000000.0,5
508,2023-02-16,3:26:19 PM,1,10,Sapl0335,,,3000000.0,5
