id,system,query_text,normalized_query,execution_time,request_path,timestamp,parameters,result_count,error_message,user_id
792,django,"SELECT ""tblFinancial_master"".""FinYearId"", ""tblFinancial_master"".""SysDate"", ""tblFinancial_master"".""SysTime"", ""tblFinancial_master"".""SessionId"", ""tblFinancial_master"".""CompId"", ""tblFinancial_master"".""FinYearFrom"", ""tblFinancial_master"".""FinYearTo"", ""tblFinancial_master"".""FinYear"", ""tblFinancial_master"".""Flag"" FROM ""tblFinancial_master"" WHERE ""tblFinancial_master"".""FinYearId"" = 13 ORDER BY ""tblFinancial_master"".""FinYearFrom"" DESC LIMIT 1",,0,/sales/workorder/,2025-11-05 21:20:47.218335,{},,,1
793,django,"SELECT ""tblFinancial_master"".""FinYearId"", ""tblFinancial_master"".""SysDate"", ""tblFinancial_master"".""SysTime"", ""tblFinancial_master"".""SessionId"", ""tblFinancial_master"".""CompId"", ""tblFinancial_master"".""FinYearFrom"", ""tblFinancial_master"".""FinYearTo"", ""tblFinancial_master"".""FinYear"", ""tblFinancial_master"".""Flag"" FROM ""tblFinancial_master"" WHERE ""tblFinancial_master"".""CompId"" = 1 ORDER BY ""tblFinancial_master"".""FinYearId"" DESC",,0,/sales/workorder/,2025-11-05 21:20:47.229891,{},,,1
794,django,"SELECT ""django_session"".""session_key"", ""django_session"".""session_data"", ""django_session"".""expire_date"" FROM ""django_session"" WHERE (""django_session"".""expire_date"" > '2025-11-05 21:20:49.292926' AND ""django_session"".""session_key"" = 'a3u4w5v22xfr4rjm4rvwdccwoap9s66g') LIMIT 21",,0,/sales/workorder/search/,2025-11-05 21:20:49.384862,{},,,1
795,django,"SELECT ""auth_user"".""id"", ""auth_user"".""password"", ""auth_user"".""last_login"", ""auth_user"".""is_superuser"", ""auth_user"".""username"", ""auth_user"".""first_name"", ""auth_user"".""last_name"", ""auth_user"".""email"", ""auth_user"".""is_staff"", ""auth_user"".""is_active"", ""auth_user"".""date_joined"" FROM ""auth_user"" WHERE ""auth_user"".""id"" = 1 LIMIT 21",,0,/sales/workorder/search/,2025-11-05 21:20:49.396734,{},,,1
796,django,"SELECT ""tblFinancial_master"".""FinYearId"", ""tblFinancial_master"".""SysDate"", ""tblFinancial_master"".""SysTime"", ""tblFinancial_master"".""SessionId"", ""tblFinancial_master"".""CompId"", ""tblFinancial_master"".""FinYearFrom"", ""tblFinancial_master"".""FinYearTo"", ""tblFinancial_master"".""FinYear"", ""tblFinancial_master"".""Flag"" FROM ""tblFinancial_master"" ORDER BY ""tblFinancial_master"".""FinYearFrom"" DESC",,0,/sales/workorder/search/,2025-11-05 21:20:49.407780,{},,,1
797,django,"SELECT ""auth_user"".""id"", ""auth_user"".""password"", ""auth_user"".""last_login"", ""auth_user"".""is_superuser"", ""auth_user"".""username"", ""auth_user"".""first_name"", ""auth_user"".""last_name"", ""auth_user"".""email"", ""auth_user"".""is_staff"", ""auth_user"".""is_active"", ""auth_user"".""date_joined"" FROM ""auth_user""",,0,/sales/workorder/search/,2025-11-05 21:20:49.418170,{},,,1
798,django,"SELECT ""SD_Cust_master"".""SalesId"", ""SD_Cust_master"".""SysDate"", ""SD_Cust_master"".""SysTime"", ""SD_Cust_master"".""SessionId"", ""SD_Cust_master"".""CompId"", ""SD_Cust_master"".""FinYearId"", ""SD_Cust_master"".""EnqId"", ""SD_Cust_master"".""CustomerId"", ""SD_Cust_master"".""CustomerName"", ""SD_Cust_master"".""RegdAddress"", ""SD_Cust_master"".""RegdCountry"", ""SD_Cust_master"".""RegdState"", ""SD_Cust_master"".""RegdPinNo"", ""SD_Cust_master"".""RegdContactNo"", ""SD_Cust_master"".""RegdFaxNo"", ""SD_Cust_master"".""WorkAddress"", ""SD_Cust_master"".""WorkCountry"", ""SD_Cust_master"".""WorkState"", ""SD_Cust_master"".""WorkPinNo"", ""SD_Cust_master"".""WorkContactNo"", ""SD_Cust_master"".""WorkFaxNo"", ""SD_Cust_master"".""MaterialDelAddress"", ""SD_Cust_master"".""MaterialDelCountry"", ""SD_Cust_master"".""MaterialDelState"", ""SD_Cust_master"".""MaterialDelPinNo"", ""SD_Cust_master"".""MaterialDelContactNo"", ""SD_Cust_master"".""MaterialDelFaxNo"", ""SD_Cust_master"".""ContactPerson"", ""SD_Cust_master"".""JuridictionCode"", ""SD_Cust_master"".""Commissionurate"", ""SD_Cust_master"".""TinVatNo"", ""SD_Cust_master"".""Email"", ""SD_Cust_master"".""EccNo"", ""SD_Cust_master"".""Divn"", ""SD_Cust_master"".""TinCstNo"", ""SD_Cust_master"".""ContactNo"", ""SD_Cust_master"".""Range"", ""SD_Cust_master"".""PanNo"", ""SD_Cust_master"".""TDSCode"", ""SD_Cust_master"".""Remark"", ""SD_Cust_master"".""MaterialDelCity"", ""SD_Cust_master"".""RegdCity"", ""SD_Cust_master"".""WorkCity"" FROM ""SD_Cust_master""",,0.001,/sales/workorder/search/,2025-11-05 21:20:49.432940,{},,,1
799,django,"SELECT ""SD_Cust_PO_Master"".""POId"", ""SD_Cust_PO_Master"".""SysDate"", ""SD_Cust_PO_Master"".""SysTime"", ""SD_Cust_PO_Master"".""SessionId"", ""SD_Cust_PO_Master"".""CompId"", ""SD_Cust_PO_Master"".""FinYearId"", ""SD_Cust_PO_Master"".""CustomerId"", ""SD_Cust_PO_Master"".""QuotationNo"", ""SD_Cust_PO_Master"".""PONo"", ""SD_Cust_PO_Master"".""PODate"", ""SD_Cust_PO_Master"".""POReceivedDate"", ""SD_Cust_PO_Master"".""VendorCode"", ""SD_Cust_PO_Master"".""PaymentTerms"", ""SD_Cust_PO_Master"".""PF"", ""SD_Cust_PO_Master"".""VAT"", ""SD_Cust_PO_Master"".""Excise"", ""SD_Cust_PO_Master"".""Octroi"", ""SD_Cust_PO_Master"".""Warrenty"", ""SD_Cust_PO_Master"".""Insurance"", ""SD_Cust_PO_Master"".""Transport"", ""SD_Cust_PO_Master"".""NoteNo"", ""SD_Cust_PO_Master"".""RegistrationNo"", ""SD_Cust_PO_Master"".""Freight"", ""SD_Cust_PO_Master"".""Remarks"", ""SD_Cust_PO_Master"".""CST"", ""SD_Cust_PO_Master"".""Validity"", ""SD_Cust_PO_Master"".""OtherCharges"", ""SD_Cust_PO_Master"".""FileName"", ""SD_Cust_PO_Master"".""FileSize"", ""SD_Cust_PO_Master"".""ContentType"", ""SD_Cust_PO_Master"".""FileData"", ""SD_Cust_PO_Master"".""EnqId"", ""SD_Cust_Enquiry_Master"".""EnqId"", ""SD_Cust_Enquiry_Master"".""SysDate"", ""SD_Cust_Enquiry_Master"".""SysTime"", ""SD_Cust_Enquiry_Master"".""SessionId"", ""SD_Cust_Enquiry_Master"".""CompId"", ""SD_Cust_Enquiry_Master"".""FinYearId"", ""SD_Cust_Enquiry_Master"".""CustomerId"", ""SD_Cust_Enquiry_Master"".""CustomerName"", ""SD_Cust_Enquiry_Master"".""RegdAddress"", ""SD_Cust_Enquiry_Master"".""RegdCountry"", ""SD_Cust_Enquiry_Master"".""RegdState"", ""SD_Cust_Enquiry_Master"".""RegdCity"", ""SD_Cust_Enquiry_Master"".""RegdPinNo"", ""SD_Cust_Enquiry_Master"".""RegdContactNo"", ""SD_Cust_Enquiry_Master"".""RegdFaxNo"", ""SD_Cust_Enquiry_Master"".""WorkAddress"", ""SD_Cust_Enquiry_Master"".""WorkCountry"", ""SD_Cust_Enquiry_Master"".""WorkState"", ""SD_Cust_Enquiry_Master"".""WorkCity"", ""SD_Cust_Enquiry_Master"".""WorkPinNo"", ""SD_Cust_Enquiry_Master"".""WorkContactNo"", ""SD_Cust_Enquiry_Master"".""WorkFaxNo"", ""SD_Cust_Enquiry_Master"".""MaterialDelAddress"", ""SD_Cust_Enquiry_Master"".""MaterialDelCountry"", ""SD_Cust_Enquiry_Master"".""MaterialDelState"", ""SD_Cust_Enquiry_Master"".""MaterialDelCity"", ""SD_Cust_Enquiry_Master"".""MaterialDelPinNo"", ""SD_Cust_Enquiry_Master"".""MaterialDelContactNo"", ""SD_Cust_Enquiry_Master"".""MaterialDelFaxNo"", ""SD_Cust_Enquiry_Master"".""ContactPerson"", ""SD_Cust_Enquiry_Master"".""JuridictionCode"", ""SD_Cust_Enquiry_Master"".""Commissionurate"", ""SD_Cust_Enquiry_Master"".""TinVatNo"", ""SD_Cust_Enquiry_Master"".""Email"", ""SD_Cust_Enquiry_Master"".""EccNo"", ""SD_Cust_Enquiry_Master"".""Divn"", ""SD_Cust_Enquiry_Master"".""TinCstNo"", ""SD_Cust_Enquiry_Master"".""ContactNo"", ""SD_Cust_Enquiry_Master"".""Range"", ""SD_Cust_Enquiry_Master"".""PanNo"", ""SD_Cust_Enquiry_Master"".""TDSCode"", ""SD_Cust_Enquiry_Master"".""Remark"", ""SD_Cust_Enquiry_Master"".""EnquiryFor"", ""SD_Cust_Enquiry_Master"".""Flag"", ""SD_Cust_Enquiry_Master"".""POStatus"" FROM ""SD_Cust_PO_Master"" LEFT OUTER JOIN ""SD_Cust_Enquiry_Master"" ON (""SD_Cust_PO_Master"".""EnqId"" = ""SD_Cust_Enquiry_Master"".""EnqId"") WHERE (""SD_Cust_PO_Master"".""CompId"" = 1 AND ""SD_Cust_PO_Master"".""FinYearId"" <= 13 AND NOT (""SD_Cust_PO_Master"".""POId"" IN (SELECT U0.""POId"" AS ""poid"" FROM ""SD_Cust_WorkOrder_Master"" U0 WHERE (U0.""CloseOpen"" = 0 AND U0.""CompId"" = 1 AND U0.""FinYearId"" <= 13)))) ORDER BY ""SD_Cust_PO_Master"".""POId"" DESC LIMIT 20",,0.005,/sales/workorder/search/,2025-11-05 21:20:49.444245,{},,,1
800,django,"SELECT ""tblFinancial_master"".""FinYearId"", ""tblFinancial_master"".""SysDate"", ""tblFinancial_master"".""SysTime"", ""tblFinancial_master"".""SessionId"", ""tblFinancial_master"".""CompId"", ""tblFinancial_master"".""FinYearFrom"", ""tblFinancial_master"".""FinYearTo"", ""tblFinancial_master"".""FinYear"", ""tblFinancial_master"".""Flag"" FROM ""tblFinancial_master"" WHERE ""tblFinancial_master"".""FinYearId"" = 13 ORDER BY ""tblFinancial_master"".""FinYearFrom"" DESC LIMIT 1",,0,/sales/workorder/search/,2025-11-05 21:20:49.455942,{},,,1
801,django,"SELECT ""tblFinancial_master"".""FinYearId"", ""tblFinancial_master"".""SysDate"", ""tblFinancial_master"".""SysTime"", ""tblFinancial_master"".""SessionId"", ""tblFinancial_master"".""CompId"", ""tblFinancial_master"".""FinYearFrom"", ""tblFinancial_master"".""FinYearTo"", ""tblFinancial_master"".""FinYear"", ""tblFinancial_master"".""Flag"" FROM ""tblFinancial_master"" WHERE ""tblFinancial_master"".""CompId"" = 1 ORDER BY ""tblFinancial_master"".""FinYearId"" DESC",,0.001,/sales/workorder/search/,2025-11-05 21:20:49.466355,{},,,1
802,django,"SELECT ""django_session"".""session_key"", ""django_session"".""session_data"", ""django_session"".""expire_date"" FROM ""django_session"" WHERE (""django_session"".""expire_date"" > '2025-11-05 21:20:51.583529' AND ""django_session"".""session_key"" = 'a3u4w5v22xfr4rjm4rvwdccwoap9s66g') LIMIT 21",,0,/sales/workorder/create/884/,2025-11-05 21:20:51.666460,{},,,1
803,django,"SELECT ""auth_user"".""id"", ""auth_user"".""password"", ""auth_user"".""last_login"", ""auth_user"".""is_superuser"", ""auth_user"".""username"", ""auth_user"".""first_name"", ""auth_user"".""last_name"", ""auth_user"".""email"", ""auth_user"".""is_staff"", ""auth_user"".""is_active"", ""auth_user"".""date_joined"" FROM ""auth_user"" WHERE ""auth_user"".""id"" = 1 LIMIT 21",,0,/sales/workorder/create/884/,2025-11-05 21:20:51.677577,{},,,1
804,django,"SELECT ""SD_Cust_PO_Master"".""POId"", ""SD_Cust_PO_Master"".""SysDate"", ""SD_Cust_PO_Master"".""SysTime"", ""SD_Cust_PO_Master"".""SessionId"", ""SD_Cust_PO_Master"".""CompId"", ""SD_Cust_PO_Master"".""FinYearId"", ""SD_Cust_PO_Master"".""CustomerId"", ""SD_Cust_PO_Master"".""QuotationNo"", ""SD_Cust_PO_Master"".""PONo"", ""SD_Cust_PO_Master"".""PODate"", ""SD_Cust_PO_Master"".""POReceivedDate"", ""SD_Cust_PO_Master"".""VendorCode"", ""SD_Cust_PO_Master"".""PaymentTerms"", ""SD_Cust_PO_Master"".""PF"", ""SD_Cust_PO_Master"".""VAT"", ""SD_Cust_PO_Master"".""Excise"", ""SD_Cust_PO_Master"".""Octroi"", ""SD_Cust_PO_Master"".""Warrenty"", ""SD_Cust_PO_Master"".""Insurance"", ""SD_Cust_PO_Master"".""Transport"", ""SD_Cust_PO_Master"".""NoteNo"", ""SD_Cust_PO_Master"".""RegistrationNo"", ""SD_Cust_PO_Master"".""Freight"", ""SD_Cust_PO_Master"".""Remarks"", ""SD_Cust_PO_Master"".""CST"", ""SD_Cust_PO_Master"".""Validity"", ""SD_Cust_PO_Master"".""OtherCharges"", ""SD_Cust_PO_Master"".""FileName"", ""SD_Cust_PO_Master"".""FileSize"", ""SD_Cust_PO_Master"".""ContentType"", ""SD_Cust_PO_Master"".""FileData"", ""SD_Cust_PO_Master"".""EnqId"", ""SD_Cust_Enquiry_Master"".""EnqId"", ""SD_Cust_Enquiry_Master"".""SysDate"", ""SD_Cust_Enquiry_Master"".""SysTime"", ""SD_Cust_Enquiry_Master"".""SessionId"", ""SD_Cust_Enquiry_Master"".""CompId"", ""SD_Cust_Enquiry_Master"".""FinYearId"", ""SD_Cust_Enquiry_Master"".""CustomerId"", ""SD_Cust_Enquiry_Master"".""CustomerName"", ""SD_Cust_Enquiry_Master"".""RegdAddress"", ""SD_Cust_Enquiry_Master"".""RegdCountry"", ""SD_Cust_Enquiry_Master"".""RegdState"", ""SD_Cust_Enquiry_Master"".""RegdCity"", ""SD_Cust_Enquiry_Master"".""RegdPinNo"", ""SD_Cust_Enquiry_Master"".""RegdContactNo"", ""SD_Cust_Enquiry_Master"".""RegdFaxNo"", ""SD_Cust_Enquiry_Master"".""WorkAddress"", ""SD_Cust_Enquiry_Master"".""WorkCountry"", ""SD_Cust_Enquiry_Master"".""WorkState"", ""SD_Cust_Enquiry_Master"".""WorkCity"", ""SD_Cust_Enquiry_Master"".""WorkPinNo"", ""SD_Cust_Enquiry_Master"".""WorkContactNo"", ""SD_Cust_Enquiry_Master"".""WorkFaxNo"", ""SD_Cust_Enquiry_Master"".""MaterialDelAddress"", ""SD_Cust_Enquiry_Master"".""MaterialDelCountry"", ""SD_Cust_Enquiry_Master"".""MaterialDelState"", ""SD_Cust_Enquiry_Master"".""MaterialDelCity"", ""SD_Cust_Enquiry_Master"".""MaterialDelPinNo"", ""SD_Cust_Enquiry_Master"".""MaterialDelContactNo"", ""SD_Cust_Enquiry_Master"".""MaterialDelFaxNo"", ""SD_Cust_Enquiry_Master"".""ContactPerson"", ""SD_Cust_Enquiry_Master"".""JuridictionCode"", ""SD_Cust_Enquiry_Master"".""Commissionurate"", ""SD_Cust_Enquiry_Master"".""TinVatNo"", ""SD_Cust_Enquiry_Master"".""Email"", ""SD_Cust_Enquiry_Master"".""EccNo"", ""SD_Cust_Enquiry_Master"".""Divn"", ""SD_Cust_Enquiry_Master"".""TinCstNo"", ""SD_Cust_Enquiry_Master"".""ContactNo"", ""SD_Cust_Enquiry_Master"".""Range"", ""SD_Cust_Enquiry_Master"".""PanNo"", ""SD_Cust_Enquiry_Master"".""TDSCode"", ""SD_Cust_Enquiry_Master"".""Remark"", ""SD_Cust_Enquiry_Master"".""EnquiryFor"", ""SD_Cust_Enquiry_Master"".""Flag"", ""SD_Cust_Enquiry_Master"".""POStatus"" FROM ""SD_Cust_PO_Master"" LEFT OUTER JOIN ""SD_Cust_Enquiry_Master"" ON (""SD_Cust_PO_Master"".""EnqId"" = ""SD_Cust_Enquiry_Master"".""EnqId"") WHERE ""SD_Cust_PO_Master"".""POId"" = 884 LIMIT 21",,0.001,/sales/workorder/create/884/,2025-11-05 21:20:51.689858,{},,,1
805,django,"SELECT ""tblSD_WO_Category"".""CId"", ""tblSD_WO_Category"".""SysDate"", ""tblSD_WO_Category"".""SysTime"", ""tblSD_WO_Category"".""CompId"", ""tblSD_WO_Category"".""FinYearId"", ""tblSD_WO_Category"".""SessionId"", ""tblSD_WO_Category"".""CName"", ""tblSD_WO_Category"".""Symbol"", ""tblSD_WO_Category"".""HasSubCat"" FROM ""tblSD_WO_Category"" ORDER BY ""tblSD_WO_Category"".""CName"" ASC",,0,/sales/workorder/create/884/,2025-11-05 21:20:51.704094,{},,,1
806,django,"SELECT ""BusinessGroup"".""Id"", ""BusinessGroup"".""Name"", ""BusinessGroup"".""Symbol"", ""BusinessGroup"".""Incharge"" FROM ""BusinessGroup"" ORDER BY ""BusinessGroup"".""Name"" ASC",,0,/sales/workorder/create/884/,2025-11-05 21:20:51.713679,{},,,1
807,django,"SELECT ""tblCountry"".""CId"", ""tblCountry"".""CountryName"", ""tblCountry"".""Currency"", ""tblCountry"".""Symbol"", ""tblCountry"".""KeyShortcut"" FROM ""tblCountry"" ORDER BY ""tblCountry"".""CountryName"" ASC",,0.001,/sales/workorder/create/884/,2025-11-05 21:20:51.723318,{},,,1
808,django,"SELECT ""SD_Cust_PO_Master"".""POId"", ""SD_Cust_PO_Master"".""SysDate"", ""SD_Cust_PO_Master"".""SysTime"", ""SD_Cust_PO_Master"".""SessionId"", ""SD_Cust_PO_Master"".""CompId"", ""SD_Cust_PO_Master"".""FinYearId"", ""SD_Cust_PO_Master"".""CustomerId"", ""SD_Cust_PO_Master"".""QuotationNo"", ""SD_Cust_PO_Master"".""PONo"", ""SD_Cust_PO_Master"".""PODate"", ""SD_Cust_PO_Master"".""POReceivedDate"", ""SD_Cust_PO_Master"".""VendorCode"", ""SD_Cust_PO_Master"".""PaymentTerms"", ""SD_Cust_PO_Master"".""PF"", ""SD_Cust_PO_Master"".""VAT"", ""SD_Cust_PO_Master"".""Excise"", ""SD_Cust_PO_Master"".""Octroi"", ""SD_Cust_PO_Master"".""Warrenty"", ""SD_Cust_PO_Master"".""Insurance"", ""SD_Cust_PO_Master"".""Transport"", ""SD_Cust_PO_Master"".""NoteNo"", ""SD_Cust_PO_Master"".""RegistrationNo"", ""SD_Cust_PO_Master"".""Freight"", ""SD_Cust_PO_Master"".""Remarks"", ""SD_Cust_PO_Master"".""CST"", ""SD_Cust_PO_Master"".""Validity"", ""SD_Cust_PO_Master"".""OtherCharges"", ""SD_Cust_PO_Master"".""FileName"", ""SD_Cust_PO_Master"".""FileSize"", ""SD_Cust_PO_Master"".""ContentType"", ""SD_Cust_PO_Master"".""FileData"", ""SD_Cust_PO_Master"".""EnqId"", ""SD_Cust_Enquiry_Master"".""EnqId"", ""SD_Cust_Enquiry_Master"".""SysDate"", ""SD_Cust_Enquiry_Master"".""SysTime"", ""SD_Cust_Enquiry_Master"".""SessionId"", ""SD_Cust_Enquiry_Master"".""CompId"", ""SD_Cust_Enquiry_Master"".""FinYearId"", ""SD_Cust_Enquiry_Master"".""CustomerId"", ""SD_Cust_Enquiry_Master"".""CustomerName"", ""SD_Cust_Enquiry_Master"".""RegdAddress"", ""SD_Cust_Enquiry_Master"".""RegdCountry"", ""SD_Cust_Enquiry_Master"".""RegdState"", ""SD_Cust_Enquiry_Master"".""RegdCity"", ""SD_Cust_Enquiry_Master"".""RegdPinNo"", ""SD_Cust_Enquiry_Master"".""RegdContactNo"", ""SD_Cust_Enquiry_Master"".""RegdFaxNo"", ""SD_Cust_Enquiry_Master"".""WorkAddress"", ""SD_Cust_Enquiry_Master"".""WorkCountry"", ""SD_Cust_Enquiry_Master"".""WorkState"", ""SD_Cust_Enquiry_Master"".""WorkCity"", ""SD_Cust_Enquiry_Master"".""WorkPinNo"", ""SD_Cust_Enquiry_Master"".""WorkContactNo"", ""SD_Cust_Enquiry_Master"".""WorkFaxNo"", ""SD_Cust_Enquiry_Master"".""MaterialDelAddress"", ""SD_Cust_Enquiry_Master"".""MaterialDelCountry"", ""SD_Cust_Enquiry_Master"".""MaterialDelState"", ""SD_Cust_Enquiry_Master"".""MaterialDelCity"", ""SD_Cust_Enquiry_Master"".""MaterialDelPinNo"", ""SD_Cust_Enquiry_Master"".""MaterialDelContactNo"", ""SD_Cust_Enquiry_Master"".""MaterialDelFaxNo"", ""SD_Cust_Enquiry_Master"".""ContactPerson"", ""SD_Cust_Enquiry_Master"".""JuridictionCode"", ""SD_Cust_Enquiry_Master"".""Commissionurate"", ""SD_Cust_Enquiry_Master"".""TinVatNo"", ""SD_Cust_Enquiry_Master"".""Email"", ""SD_Cust_Enquiry_Master"".""EccNo"", ""SD_Cust_Enquiry_Master"".""Divn"", ""SD_Cust_Enquiry_Master"".""TinCstNo"", ""SD_Cust_Enquiry_Master"".""ContactNo"", ""SD_Cust_Enquiry_Master"".""Range"", ""SD_Cust_Enquiry_Master"".""PanNo"", ""SD_Cust_Enquiry_Master"".""TDSCode"", ""SD_Cust_Enquiry_Master"".""Remark"", ""SD_Cust_Enquiry_Master"".""EnquiryFor"", ""SD_Cust_Enquiry_Master"".""Flag"", ""SD_Cust_Enquiry_Master"".""POStatus"" FROM ""SD_Cust_PO_Master"" LEFT OUTER JOIN ""SD_Cust_Enquiry_Master"" ON (""SD_Cust_PO_Master"".""EnqId"" = ""SD_Cust_Enquiry_Master"".""EnqId"") WHERE ""SD_Cust_PO_Master"".""POId"" = 884 LIMIT 21",,0,/sales/workorder/create/884/,2025-11-05 21:20:51.732846,{},,,1
809,django,"SELECT ""tblFinancial_master"".""FinYearId"", ""tblFinancial_master"".""SysDate"", ""tblFinancial_master"".""SysTime"", ""tblFinancial_master"".""SessionId"", ""tblFinancial_master"".""CompId"", ""tblFinancial_master"".""FinYearFrom"", ""tblFinancial_master"".""FinYearTo"", ""tblFinancial_master"".""FinYear"", ""tblFinancial_master"".""Flag"" FROM ""tblFinancial_master"" WHERE ""tblFinancial_master"".""FinYearId"" = 13 ORDER BY ""tblFinancial_master"".""FinYearFrom"" DESC LIMIT 1",,0,/sales/workorder/create/884/,2025-11-05 21:20:51.742983,{},,,1
810,django,"SELECT ""tblFinancial_master"".""FinYearId"", ""tblFinancial_master"".""SysDate"", ""tblFinancial_master"".""SysTime"", ""tblFinancial_master"".""SessionId"", ""tblFinancial_master"".""CompId"", ""tblFinancial_master"".""FinYearFrom"", ""tblFinancial_master"".""FinYearTo"", ""tblFinancial_master"".""FinYear"", ""tblFinancial_master"".""Flag"" FROM ""tblFinancial_master"" WHERE ""tblFinancial_master"".""CompId"" = 1 ORDER BY ""tblFinancial_master"".""FinYearId"" DESC",,0,/sales/workorder/create/884/,2025-11-05 21:20:51.751290,{},,,1
811,django,"SELECT ""django_session"".""session_key"", ""django_session"".""session_data"", ""django_session"".""expire_date"" FROM ""django_session"" WHERE (""django_session"".""expire_date"" > '2025-11-05 21:20:52.006000' AND ""django_session"".""session_key"" = 'a3u4w5v22xfr4rjm4rvwdccwoap9s66g') LIMIT 21",,0,/sales/workorder/products/list/,2025-11-05 21:20:52.021646,{},,,1
812,django,"SELECT ""auth_user"".""id"", ""auth_user"".""password"", ""auth_user"".""last_login"", ""auth_user"".""is_superuser"", ""auth_user"".""username"", ""auth_user"".""first_name"", ""auth_user"".""last_name"", ""auth_user"".""email"", ""auth_user"".""is_staff"", ""auth_user"".""is_active"", ""auth_user"".""date_joined"" FROM ""auth_user"" WHERE ""auth_user"".""id"" = 1 LIMIT 21",,0,/sales/workorder/products/list/,2025-11-05 21:20:52.030897,{},,,1
813,django,"SELECT ""tblFinancial_master"".""FinYearId"", ""tblFinancial_master"".""SysDate"", ""tblFinancial_master"".""SysTime"", ""tblFinancial_master"".""SessionId"", ""tblFinancial_master"".""CompId"", ""tblFinancial_master"".""FinYearFrom"", ""tblFinancial_master"".""FinYearTo"", ""tblFinancial_master"".""FinYear"", ""tblFinancial_master"".""Flag"" FROM ""tblFinancial_master"" WHERE ""tblFinancial_master"".""FinYearId"" = 13 ORDER BY ""tblFinancial_master"".""FinYearFrom"" DESC LIMIT 1",,0,/sales/workorder/products/list/,2025-11-05 21:20:52.043173,{},,,1
814,django,"SELECT ""django_session"".""session_key"", ""django_session"".""session_data"", ""django_session"".""expire_date"" FROM ""django_session"" WHERE (""django_session"".""expire_date"" > '2025-11-05 21:21:00.049957' AND ""django_session"".""session_key"" = 'a3u4w5v22xfr4rjm4rvwdccwoap9s66g') LIMIT 21",,0,/sales/workorder/states/,2025-11-05 21:21:00.065382,{},,,1
815,django,"SELECT ""auth_user"".""id"", ""auth_user"".""password"", ""auth_user"".""last_login"", ""auth_user"".""is_superuser"", ""auth_user"".""username"", ""auth_user"".""first_name"", ""auth_user"".""last_name"", ""auth_user"".""email"", ""auth_user"".""is_staff"", ""auth_user"".""is_active"", ""auth_user"".""date_joined"" FROM ""auth_user"" WHERE ""auth_user"".""id"" = 1 LIMIT 21",,0,/sales/workorder/states/,2025-11-05 21:21:00.074177,{},,,1
816,django,"SELECT ""tblFinancial_master"".""FinYearId"", ""tblFinancial_master"".""SysDate"", ""tblFinancial_master"".""SysTime"", ""tblFinancial_master"".""SessionId"", ""tblFinancial_master"".""CompId"", ""tblFinancial_master"".""FinYearFrom"", ""tblFinancial_master"".""FinYearTo"", ""tblFinancial_master"".""FinYear"", ""tblFinancial_master"".""Flag"" FROM ""tblFinancial_master"" WHERE ""tblFinancial_master"".""FinYearId"" = 13 ORDER BY ""tblFinancial_master"".""FinYearFrom"" DESC LIMIT 1",,0,/sales/workorder/states/,2025-11-05 21:21:00.081873,{},,,1
817,django,"SELECT ""tblState"".""SId"", ""tblState"".""StateName"", ""tblState"".""CId"" FROM ""tblState"" WHERE ""tblState"".""CId"" = 9 ORDER BY ""tblState"".""StateName"" ASC",,0.001,/sales/workorder/states/,2025-11-05 21:21:00.090442,{},,,1
818,django,"SELECT ""django_session"".""session_key"", ""django_session"".""session_data"", ""django_session"".""expire_date"" FROM ""django_session"" WHERE (""django_session"".""expire_date"" > '2025-11-05 21:45:15.479263' AND ""django_session"".""session_key"" = 'a3u4w5v22xfr4rjm4rvwdccwoap9s66g') LIMIT 21",,0.002,/,2025-11-05 21:45:15.535704,{},,,1
819,django,"SELECT ""auth_user"".""id"", ""auth_user"".""password"", ""auth_user"".""last_login"", ""auth_user"".""is_superuser"", ""auth_user"".""username"", ""auth_user"".""first_name"", ""auth_user"".""last_name"", ""auth_user"".""email"", ""auth_user"".""is_staff"", ""auth_user"".""is_active"", ""auth_user"".""date_joined"" FROM ""auth_user"" WHERE ""auth_user"".""id"" = 1 LIMIT 21",,0,/,2025-11-05 21:45:15.550472,{},,,1
820,django,"SELECT ""tblFinancial_master"".""FinYearId"", ""tblFinancial_master"".""SysDate"", ""tblFinancial_master"".""SysTime"", ""tblFinancial_master"".""SessionId"", ""tblFinancial_master"".""CompId"", ""tblFinancial_master"".""FinYearFrom"", ""tblFinancial_master"".""FinYearTo"", ""tblFinancial_master"".""FinYear"", ""tblFinancial_master"".""Flag"" FROM ""tblFinancial_master"" WHERE ""tblFinancial_master"".""FinYearId"" = 13 ORDER BY ""tblFinancial_master"".""FinYearFrom"" DESC LIMIT 1",,0.001,/,2025-11-05 21:45:15.559876,{},,,1
821,django,"SELECT ""tblFinancial_master"".""FinYearId"", ""tblFinancial_master"".""SysDate"", ""tblFinancial_master"".""SysTime"", ""tblFinancial_master"".""SessionId"", ""tblFinancial_master"".""CompId"", ""tblFinancial_master"".""FinYearFrom"", ""tblFinancial_master"".""FinYearTo"", ""tblFinancial_master"".""FinYear"", ""tblFinancial_master"".""Flag"" FROM ""tblFinancial_master"" WHERE ""tblFinancial_master"".""CompId"" = 1 ORDER BY ""tblFinancial_master"".""FinYearId"" DESC",,0,/,2025-11-05 21:45:15.569762,{},,,1
