Id,GQNNo,GRRId,NormalAccQty,AcceptedQty,DeviatedQty,SegregatedQty,RejectedQty,RejectionReason,SN,PN,Remarks,MId
34218,0403,34553,2.0,2.0,0.0,0.0,0.0,0,,,,9485
34219,0404,34535,2.0,2.0,0.0,0.0,0.0,0,,,,9486
34220,0404,34536,2.0,2.0,0.0,0.0,0.0,0,,,,9486
34221,0404,34537,1.0,1.0,0.0,0.0,0.0,0,,,,9486
34222,0404,34538,2.0,2.0,0.0,0.0,0.0,0,,,,9486
34223,0404,34539,1.0,1.0,0.0,0.0,0.0,0,,,,9486
34224,0404,34540,1.0,1.0,0.0,0.0,0.0,0,,,,9486
34225,0404,34541,8.0,8.0,0.0,0.0,0.0,0,,,,9486
34226,0404,34542,2.0,2.0,0.0,0.0,0.0,0,,,,9486
34227,0405,34534,1.0,1.0,0.0,0.0,0.0,0,,,,9487
34228,0406,34524,1.0,1.0,0.0,0.0,0.0,0,,,,9488
34229,0406,34525,1.0,1.0,0.0,0.0,0.0,0,,,,9488
34230,0406,34526,1.0,1.0,0.0,0.0,0.0,0,,,,9488
34231,0406,34527,1.0,1.0,0.0,0.0,0.0,0,,,,9488
34232,0406,34528,1.0,1.0,0.0,0.0,0.0,0,,,,9488
34233,0406,34529,1.0,1.0,0.0,0.0,0.0,0,,,,9488
34234,0406,34530,1.0,1.0,0.0,0.0,0.0,0,,,,9488
34235,0406,34531,1.0,1.0,0.0,0.0,0.0,0,,,,9488
34236,0406,34532,1.0,1.0,0.0,0.0,0.0,0,,,,9488
34237,0406,34533,1.0,1.0,0.0,0.0,0.0,0,,,,9488
34238,0407,34519,2.0,2.0,0.0,0.0,0.0,0,,,,9489
34239,0407,34520,16.0,16.0,0.0,0.0,0.0,0,,,,9489
34240,0408,34518,1.0,1.0,0.0,0.0,0.0,0,,,,9490
34241,0409,34523,28.47,28.47,0.0,0.0,0.0,0,,,,9491
34242,0410,34521,1.0,1.0,0.0,0.0,0.0,0,,,,9492
34243,0410,34522,1.0,1.0,0.0,0.0,0.0,0,,,,9492
34244,0411,34515,1.0,1.0,0.0,0.0,0.0,0,,,,9493
34245,0412,34668,2.0,2.0,0.0,0.0,0.0,0,,,,9494
34246,0412,34669,2.0,2.0,0.0,0.0,0.0,0,,,,9494
34247,0413,34667,11.0,11.0,0.0,0.0,0.0,0,,,,9495
34248,0414,34660,2.0,2.0,0.0,0.0,0.0,0,,,,9496
34249,0414,34661,2.0,2.0,0.0,0.0,0.0,0,,,,9496
34250,0414,34662,2.0,2.0,0.0,0.0,0.0,0,,,,9496
34251,0414,34663,4.0,4.0,0.0,0.0,0.0,0,,,,9496
34252,0414,34664,2.0,2.0,0.0,0.0,0.0,0,,,,9496
34253,0414,34665,2.0,2.0,0.0,0.0,0.0,0,,,,9496
34254,0414,34666,2.0,2.0,0.0,0.0,0.0,0,,,,9496
34255,0415,34659,400.0,400.0,0.0,0.0,0.0,0,,,,9497
34256,0416,34656,22.0,22.0,0.0,0.0,0.0,0,,,,9498
34257,0416,34657,1.0,1.0,0.0,0.0,0.0,0,,,,9498
34258,0416,34658,2.0,2.0,0.0,0.0,0.0,0,,,,9498
34259,0417,34652,22.0,22.0,0.0,0.0,0.0,0,,,,9499
34260,0417,34653,2.0,2.0,0.0,0.0,0.0,0,,,,9499
34261,0417,34654,2.0,2.0,0.0,0.0,0.0,0,,,,9499
34262,0417,34655,1.0,1.0,0.0,0.0,0.0,0,,,,9499
34263,0418,34649,2.0,2.0,0.0,0.0,0.0,0,,,,9500
34264,0418,34650,1.0,1.0,0.0,0.0,0.0,0,,,,9500
34265,0418,34651,2.0,2.0,0.0,0.0,0.0,0,,,,9500
34266,0419,34647,6.0,6.0,0.0,0.0,0.0,0,,,,9501
34267,0419,34648,2.0,2.0,0.0,0.0,0.0,0,,,,9501
34268,0420,34642,12.0,12.0,0.0,0.0,0.0,0,,,,9502
34269,0420,34643,1.0,1.0,0.0,0.0,0.0,0,,,,9502
34270,0420,34644,2.0,2.0,0.0,0.0,0.0,0,,,,9502
34271,0420,34645,4.0,4.0,0.0,0.0,0.0,0,,,,9502
34272,0420,34646,2.0,2.0,0.0,0.0,0.0,0,,,,9502
34273,0421,34638,2.0,2.0,0.0,0.0,0.0,0,,,,9503
34274,0421,34639,8.0,8.0,0.0,0.0,0.0,0,,,,9503
34275,0421,34640,4.0,4.0,0.0,0.0,0.0,0,,,,9503
34276,0421,34641,2.0,2.0,0.0,0.0,0.0,0,,,,9503
34277,0422,34637,30.0,30.0,0.0,0.0,0.0,0,,,,9504
34278,0423,34634,12.0,12.0,0.0,0.0,0.0,0,,,,9505
34279,0423,34635,16.0,16.0,0.0,0.0,0.0,0,,,,9505
34280,0424,34633,880.0,880.0,0.0,0.0,0.0,0,,,,9506
34281,0425,34632,6.0,6.0,0.0,0.0,0.0,0,,,,9507
34282,0426,34631,24.0,24.0,0.0,0.0,0.0,0,,,,9508
34283,0427,34629,100.0,100.0,0.0,0.0,0.0,0,,,,9509
34284,0428,34628,2.0,2.0,0.0,0.0,0.0,0,,,,9510
34285,0429,34627,30.0,30.0,0.0,0.0,0.0,0,,,,9511
34286,0430,34623,2.0,2.0,0.0,0.0,0.0,0,,,,9512
34287,0430,34624,2.0,2.0,0.0,0.0,0.0,0,,,,9512
34288,0430,34625,2.0,2.0,0.0,0.0,0.0,0,,,,9512
34289,0430,34626,2.0,2.0,0.0,0.0,0.0,0,,,,9512
34290,0431,34621,1.0,1.0,0.0,0.0,0.0,0,,,,9513
34291,0431,34622,1.0,1.0,0.0,0.0,0.0,0,,,,9513
34292,0432,34613,1.0,1.0,0.0,0.0,0.0,0,,,,9514
34293,0432,34614,2.0,2.0,0.0,0.0,0.0,0,,,,9514
34294,0432,34615,2.0,2.0,0.0,0.0,0.0,0,,,,9514
34295,0432,34616,1.0,1.0,0.0,0.0,0.0,0,,,,9514
34296,0432,34617,2.0,2.0,0.0,0.0,0.0,0,,,,9514
34297,0432,34618,2.0,2.0,0.0,0.0,0.0,0,,,,9514
34298,0432,34619,2.0,2.0,0.0,0.0,0.0,0,,,,9514
34299,0432,34620,1.0,1.0,0.0,0.0,0.0,0,,,,9514
34300,0433,34611,2.0,2.0,0.0,0.0,0.0,0,,,,9515
34301,0433,34612,1.0,1.0,0.0,0.0,0.0,0,,,,9515
34302,0434,34605,8.0,8.0,0.0,0.0,0.0,0,,,,9516
34303,0434,34606,2.0,2.0,0.0,0.0,0.0,0,,,,9516
34304,0434,34607,2.0,2.0,0.0,0.0,0.0,0,,,,9516
34305,0434,34608,1.0,1.0,0.0,0.0,0.0,0,,,,9516
34306,0434,34609,1.0,1.0,0.0,0.0,0.0,0,,,,9516
34307,0434,34610,4.0,4.0,0.0,0.0,0.0,0,,,,9516
34308,0435,34604,2.0,2.0,0.0,0.0,0.0,0,,,,9517
34309,0436,34591,2.0,2.0,0.0,0.0,0.0,0,,,,9518
34310,0436,34592,9.0,9.0,0.0,0.0,0.0,0,,,,9518
34311,0436,34593,1.0,1.0,0.0,0.0,0.0,0,,,,9518
34312,0436,34594,4.0,4.0,0.0,0.0,0.0,0,,,,9518
34313,0436,34595,2.0,2.0,0.0,0.0,0.0,0,,,,9518
34314,0436,34596,2.0,2.0,0.0,0.0,0.0,0,,,,9518
34315,0436,34597,1.0,1.0,0.0,0.0,0.0,0,,,,9518
34316,0436,34598,2.0,2.0,0.0,0.0,0.0,0,,,,9518
34317,0436,34599,12.0,12.0,0.0,0.0,0.0,0,,,,9518
34318,0436,34600,1.0,1.0,0.0,0.0,0.0,0,,,,9518
34319,0436,34601,2.0,2.0,0.0,0.0,0.0,0,,,,9518
34320,0436,34602,1.0,1.0,0.0,0.0,0.0,0,,,,9518
34321,0436,34603,1.0,1.0,0.0,0.0,0.0,0,,,,9518
34322,0437,34588,1.0,1.0,0.0,0.0,0.0,0,,,,9519
34323,0437,34589,2.0,2.0,0.0,0.0,0.0,0,,,,9519
34324,0437,34590,2.0,2.0,0.0,0.0,0.0,0,,,,9519
34325,0438,34586,2.0,2.0,0.0,0.0,0.0,0,,,,9520
34326,0438,34587,2.0,2.0,0.0,0.0,0.0,0,,,,9520
34327,0439,34585,2.0,2.0,0.0,0.0,0.0,0,,,,9521
34328,0440,34583,1.0,1.0,0.0,0.0,0.0,0,,,,9522
34329,0440,34584,2.0,2.0,0.0,0.0,0.0,0,,,,9522
34330,0441,34582,135.0,135.0,0.0,0.0,0.0,0,,,,9523
34331,0442,34580,2.0,2.0,0.0,0.0,0.0,0,,,,9524
34332,0442,34581,4.0,4.0,0.0,0.0,0.0,0,,,,9524
34333,0443,34578,1.0,1.0,0.0,0.0,0.0,0,,,,9525
34334,0443,34579,1.0,1.0,0.0,0.0,0.0,0,,,,9525
34335,0444,34572,4.0,4.0,0.0,0.0,0.0,0,,,,9526
34336,0444,34573,4.0,4.0,0.0,0.0,0.0,0,,,,9526
34337,0444,34574,4.0,4.0,0.0,0.0,0.0,0,,,,9526
34338,0445,34516,8.0,8.0,0.0,0.0,0.0,0,,,,9527
34339,0445,34517,4.0,4.0,0.0,0.0,0.0,0,,,,9527
34340,0446,34514,6.0,6.0,0.0,0.0,0.0,0,,,,9528
34341,0447,34388,2.0,2.0,0.0,0.0,0.0,0,,,,9529
34342,0448,34577,4.0,4.0,0.0,0.0,0.0,0,,,,9530
34343,0449,34576,24.0,24.0,0.0,0.0,0.0,0,,,,9531
34344,0450,34676,2.0,2.0,0.0,0.0,0.0,0,,,,9532
34345,0451,34675,3.0,3.0,0.0,0.0,0.0,0,,,,9533
34346,0452,34672,10.0,10.0,0.0,0.0,0.0,0,,,,9534
34347,0452,34673,10.0,10.0,0.0,0.0,0.0,0,,,,9534
34348,0452,34674,1.0,1.0,0.0,0.0,0.0,0,,,,9534
34349,0453,34671,100.0,100.0,0.0,0.0,0.0,0,,,,9535
34350,0454,34670,2.0,2.0,0.0,0.0,0.0,0,,,,9536
34351,0455,34677,2.0,2.0,0.0,0.0,0.0,0,,,,9537
34352,0455,34678,2.0,2.0,0.0,0.0,0.0,0,,,,9537
34353,0456,34705,430.0,430.0,0.0,0.0,0.0,0,,,,9538
34354,0456,34706,80.0,80.0,0.0,0.0,0.0,0,,,,9538
34355,0456,34707,86.0,86.0,0.0,0.0,0.0,0,,,,9538
34356,0456,34708,1600.0,1600.0,0.0,0.0,0.0,0,,,,9538
34357,0456,34709,700.0,700.0,0.0,0.0,0.0,0,,,,9538
34358,0456,34710,90.0,90.0,0.0,0.0,0.0,0,,,,9538
34359,0456,34711,100.0,100.0,0.0,0.0,0.0,0,,,,9538
34360,0456,34712,200.0,200.0,0.0,0.0,0.0,0,,,,9538
34361,0456,34713,50.0,50.0,0.0,0.0,0.0,0,,,,9538
34362,0456,34714,50.0,50.0,0.0,0.0,0.0,0,,,,9538
34363,0456,34715,72.0,72.0,0.0,0.0,0.0,0,,,,9538
34364,0456,34716,1000.0,1000.0,0.0,0.0,0.0,0,,,,9538
34365,0456,34717,100.0,100.0,0.0,0.0,0.0,0,,,,9538
34366,0457,34704,90.0,90.0,0.0,0.0,0.0,0,,,,9539
34367,0458,34703,300.0,300.0,0.0,0.0,0.0,0,,,,9540
34368,0459,34702,500.0,500.0,0.0,0.0,0.0,0,,,,9541
34369,0460,34689,5.0,5.0,0.0,0.0,0.0,0,,,,9542
34370,0460,34690,4.0,4.0,0.0,0.0,0.0,0,,,,9542
34371,0460,34691,2.0,2.0,0.0,0.0,0.0,0,,,,9542
34372,0460,34692,2.0,2.0,0.0,0.0,0.0,0,,,,9542
34373,0460,34693,2.0,2.0,0.0,0.0,0.0,0,,,,9542
34374,0460,34694,10.0,10.0,0.0,0.0,0.0,0,,,,9542
34375,0460,34695,50.0,50.0,0.0,0.0,0.0,0,,,,9542
34376,0460,34696,5.0,5.0,0.0,0.0,0.0,0,,,,9542
34377,0460,34697,6.0,6.0,0.0,0.0,0.0,0,,,,9542
34378,0460,34698,2.0,2.0,0.0,0.0,0.0,0,,,,9542
34379,0460,34699,2.0,2.0,0.0,0.0,0.0,0,,,,9542
34380,0460,34700,2.0,2.0,0.0,0.0,0.0,0,,,,9542
34381,0460,34701,2.0,2.0,0.0,0.0,0.0,0,,,,9542
34382,0461,34686,1000.0,1000.0,0.0,0.0,0.0,0,,,,9543
34383,0461,34687,1000.0,1000.0,0.0,0.0,0.0,0,,,,9543
34384,0461,34688,400.0,400.0,0.0,0.0,0.0,0,,,,9543
34385,0462,34679,600.0,600.0,0.0,0.0,0.0,0,,,,9544
34386,0462,34680,10.0,10.0,0.0,0.0,0.0,0,,,,9544
34387,0462,34681,98.0,98.0,0.0,0.0,0.0,0,,,,9544
34388,0462,34682,98.0,98.0,0.0,0.0,0.0,0,,,,9544
34389,0462,34683,100.0,100.0,0.0,0.0,0.0,0,,,,9544
34390,0462,34684,100.0,100.0,0.0,0.0,0.0,0,,,,9544
34391,0462,34685,100.0,100.0,0.0,0.0,0.0,0,,,,9544
34392,0463,34636,7.0,7.0,0.0,0.0,0.0,0,,,,9545
34393,0464,34630,2.0,2.0,0.0,0.0,0.0,0,,,,9546
34394,0465,34575,2.0,2.0,0.0,0.0,0.0,0,,,,9547
34395,0466,34718,1.0,1.0,0.0,0.0,0.0,0,,,,9548
34396,0466,34719,8.0,8.0,0.0,0.0,0.0,0,,,,9548
34397,0467,34732,4.0,4.0,0.0,0.0,0.0,0,,,,9549
34398,0468,34747,2.0,2.0,0.0,0.0,0.0,0,,,,9550
34399,0469,34745,1.0,1.0,0.0,0.0,0.0,0,,,,9551
34400,0469,34746,8.0,8.0,0.0,0.0,0.0,0,,,,9551
34401,0470,34731,4.0,4.0,0.0,0.0,0.0,0,,,,9552
34402,0471,34730,30.0,30.0,0.0,0.0,0.0,0,,,,9553
34403,0472,34729,20.0,20.0,0.0,0.0,0.0,0,,,,9554
34404,0473,34725,200.0,200.0,0.0,0.0,0.0,0,,,,9555
34405,0473,34726,50.0,50.0,0.0,0.0,0.0,0,,,,9555
34406,0473,34727,100.0,100.0,0.0,0.0,0.0,0,,,,9555
34407,0473,34728,100.0,100.0,0.0,0.0,0.0,0,,,,9555
34408,0474,34720,4.0,4.0,0.0,0.0,0.0,0,,,,9556
34409,0474,34721,4.0,4.0,0.0,0.0,0.0,0,,,,9556
34410,0474,34722,4.0,4.0,0.0,0.0,0.0,0,,,,9556
34411,0475,34859,8.0,8.0,0.0,0.0,0.0,0,,,,9557
34412,0475,34860,6.0,6.0,0.0,0.0,0.0,0,,,,9557
34413,0475,34861,2.0,2.0,0.0,0.0,0.0,0,,,,9557
34414,0476,34862,2.0,2.0,0.0,0.0,0.0,0,,,,9558
34415,0476,34863,2.0,2.0,0.0,0.0,0.0,0,,,,9558
34416,0476,34864,2.0,2.0,0.0,0.0,0.0,0,,,,9558
34417,0476,34865,2.0,2.0,0.0,0.0,0.0,0,,,,9558
34418,0476,34866,2.0,2.0,0.0,0.0,0.0,0,,,,9558
34419,0476,34867,2.0,2.0,0.0,0.0,0.0,0,,,,9558
34420,0477,34858,1.0,1.0,0.0,0.0,0.0,0,,,,9559
34421,0478,34857,6.0,6.0,0.0,0.0,0.0,0,,,,9560
34422,0479,34821,4.0,4.0,0.0,0.0,0.0,0,,,,9561
34423,0479,34822,4.0,4.0,0.0,0.0,0.0,0,,,,9561
34424,0480,34807,6.0,6.0,0.0,0.0,0.0,0,,,,9562
34425,0481,34805,100.0,100.0,0.0,0.0,0.0,0,,,,9563
34426,0481,34806,100.0,100.0,0.0,0.0,0.0,0,,,,9563
34427,0482,34803,1.5,1.5,0.0,0.0,0.0,0,,,,9564
34428,0482,34804,12.0,12.0,0.0,0.0,0.0,0,,,,9564
34429,0483,34802,5.0,5.0,0.0,0.0,0.0,0,,,,9565
34430,0484,34800,1.0,1.0,0.0,0.0,0.0,0,,,,9566
34431,0484,34801,2.0,2.0,0.0,0.0,0.0,0,,,,9566
34432,0485,34799,1.0,1.0,0.0,0.0,0.0,0,,,,9567
34433,0486,34798,30.0,30.0,0.0,0.0,0.0,0,,,,9568
34434,0487,34796,1.0,1.0,0.0,0.0,0.0,0,,,,9569
34435,0487,34797,2.0,2.0,0.0,0.0,0.0,0,,,,9569
34436,0488,34781,2.0,2.0,0.0,0.0,0.0,0,,,,9570
34437,0488,34782,2.0,2.0,0.0,0.0,0.0,0,,,,9570
34438,0488,34783,2.0,2.0,0.0,0.0,0.0,0,,,,9570
34439,0488,34784,2.0,2.0,0.0,0.0,0.0,0,,,,9570
34440,0488,34785,2.0,2.0,0.0,0.0,0.0,0,,,,9570
34441,0488,34786,1.0,1.0,0.0,0.0,0.0,0,,,,9570
34442,0488,34787,1.0,1.0,0.0,0.0,0.0,0,,,,9570
34443,0488,34788,1.0,1.0,0.0,0.0,0.0,0,,,,9570
34444,0488,34789,2.0,2.0,0.0,0.0,0.0,0,,,,9570
34445,0488,34790,2.0,2.0,0.0,0.0,0.0,0,,,,9570
34446,0488,34791,2.0,2.0,0.0,0.0,0.0,0,,,,9570
34447,0488,34792,2.0,2.0,0.0,0.0,0.0,0,,,,9570
34448,0488,34793,2.0,2.0,0.0,0.0,0.0,0,,,,9570
34449,0488,34794,2.0,2.0,0.0,0.0,0.0,0,,,,9570
34450,0488,34795,1.0,1.0,0.0,0.0,0.0,0,,,,9570
34451,0489,34780,1.0,1.0,0.0,0.0,0.0,0,,,,9571
34452,0490,34765,2.0,2.0,0.0,0.0,0.0,0,,,,9572
34453,0490,34766,2.0,2.0,0.0,0.0,0.0,0,,,,9572
34454,0490,34767,2.0,2.0,0.0,0.0,0.0,0,,,,9572
34455,0490,34768,2.0,2.0,0.0,0.0,0.0,0,,,,9572
34456,0490,34769,2.0,2.0,0.0,0.0,0.0,0,,,,9572
34457,0490,34770,2.0,2.0,0.0,0.0,0.0,0,,,,9572
34458,0490,34771,2.0,2.0,0.0,0.0,0.0,0,,,,9572
34459,0490,34772,2.0,2.0,0.0,0.0,0.0,0,,,,9572
34460,0490,34773,2.0,2.0,0.0,0.0,0.0,0,,,,9572
34461,0490,34774,2.0,2.0,0.0,0.0,0.0,0,,,,9572
34462,0490,34775,2.0,2.0,0.0,0.0,0.0,0,,,,9572
34463,0490,34776,2.0,2.0,0.0,0.0,0.0,0,,,,9572
34464,0490,34777,2.0,2.0,0.0,0.0,0.0,0,,,,9572
34465,0490,34778,2.0,2.0,0.0,0.0,0.0,0,,,,9572
34466,0490,34779,2.0,2.0,0.0,0.0,0.0,0,,,,9572
34467,0491,34763,130.0,130.0,0.0,0.0,0.0,0,,,,9573
34468,0491,34764,100.0,100.0,0.0,0.0,0.0,0,,,,9573
34469,0492,34748,5.66,5.66,0.0,0.0,0.0,0,,,,9574
34470,0492,34749,3.0,3.0,0.0,0.0,0.0,0,,,,9574
34471,0492,34750,4.0,4.0,0.0,0.0,0.0,0,,,,9574
34472,0493,34744,20.0,20.0,0.0,0.0,0.0,0,,,,9575
34473,0494,34743,24.0,24.0,0.0,0.0,0.0,0,,,,9576
34474,0495,34856,20.0,20.0,0.0,0.0,0.0,0,,,,9577
34475,0496,34854,125.0,125.0,0.0,0.0,0.0,0,,,,9578
34476,0496,34855,125.0,125.0,0.0,0.0,0.0,0,,,,9578
34477,0497,34853,4.0,4.0,0.0,0.0,0.0,0,,,,9579
34478,0498,34849,20.0,20.0,0.0,0.0,0.0,0,,,,9580
34479,0499,34812,10.0,10.0,0.0,0.0,0.0,0,,,,9581
34480,0499,34813,10.0,10.0,0.0,0.0,0.0,0,,,,9581
34481,0499,34814,5.0,5.0,0.0,0.0,0.0,0,,,,9581
34482,0500,34811,50.0,50.0,0.0,0.0,0.0,0,,,,9582
34483,0501,34757,200.0,200.0,0.0,0.0,0.0,0,,,,9583
34484,0501,34758,3000.0,3000.0,0.0,0.0,0.0,0,,,,9583
34485,0501,34759,500.0,500.0,0.0,0.0,0.0,0,,,,9583
34486,0502,34754,2.0,2.0,0.0,0.0,0.0,0,,,,9584
34487,0503,34742,1.0,1.0,0.0,0.0,0.0,0,,,,9585
34488,0504,34739,200.0,200.0,0.0,0.0,0.0,0,,,,9586
34489,0504,34740,100.0,100.0,0.0,0.0,0.0,0,,,,9586
34490,0505,34733,250.0,250.0,0.0,0.0,0.0,0,,,,9587
34491,0505,34734,200.0,200.0,0.0,0.0,0.0,0,,,,9587
34492,0505,34736,5.0,5.0,0.0,0.0,0.0,0,,,,9587
34493,0505,34737,10.0,10.0,0.0,0.0,0.0,0,,,,9587
34494,0505,34738,150.0,150.0,0.0,0.0,0.0,0,,,,9587
34495,0506,34741,2.0,2.0,0.0,0.0,0.0,0,,,,9588
34496,0507,34724,100.0,100.0,0.0,0.0,0.0,0,,,,9589
34497,0508,34723,1.0,1.0,0.0,0.0,0.0,0,,,,9590
34498,0509,34926,4.0,4.0,0.0,0.0,0.0,0,,,,9591
34499,0510,34915,2.0,2.0,0.0,0.0,0.0,0,,,,9592
34500,0510,34916,2.0,2.0,0.0,0.0,0.0,0,,,,9592
34501,0510,34917,2.0,2.0,0.0,0.0,0.0,0,,,,9592
34502,0510,34918,2.0,2.0,0.0,0.0,0.0,0,,,,9592
34503,0510,34919,2.0,2.0,0.0,0.0,0.0,0,,,,9592
34504,0510,34920,2.0,2.0,0.0,0.0,0.0,0,,,,9592
34505,0510,34921,2.0,2.0,0.0,0.0,0.0,0,,,,9592
34506,0510,34922,2.0,2.0,0.0,0.0,0.0,0,,,,9592
34507,0510,34923,2.0,2.0,0.0,0.0,0.0,0,,,,9592
34508,0510,34924,4.0,4.0,0.0,0.0,0.0,0,,,,9592
34509,0510,34925,4.0,4.0,0.0,0.0,0.0,0,,,,9592
34510,0511,34914,10.0,10.0,0.0,0.0,0.0,0,,,,9593
34511,0512,34912,1.0,1.0,0.0,0.0,0.0,0,,,,9594
34512,0512,34913,10.0,10.0,0.0,0.0,0.0,0,,,,9594
34513,0513,34911,1.0,1.0,0.0,0.0,0.0,0,,,,9595
34514,0514,34908,66.0,66.0,0.0,0.0,0.0,0,,,,9596
34515,0514,34909,18.0,18.0,0.0,0.0,0.0,0,,,,9596
34516,0514,34910,30.0,30.0,0.0,0.0,0.0,0,,,,9596
34517,0515,34907,4.0,4.0,0.0,0.0,0.0,0,,,,9597
34518,0516,34890,2.0,2.0,0.0,0.0,0.0,0,,,,9598
34519,0516,34891,2.0,2.0,0.0,0.0,0.0,0,,,,9598
34520,0516,34892,1.0,1.0,0.0,0.0,0.0,0,,,,9598
34521,0516,34893,1.0,1.0,0.0,0.0,0.0,0,,,,9598
34522,0516,34894,1.0,1.0,0.0,0.0,0.0,0,,,,9598
34523,0516,34895,2.0,2.0,0.0,0.0,0.0,0,,,,9598
34524,0516,34896,1.0,1.0,0.0,0.0,0.0,0,,,,9598
34525,0516,34897,4.0,4.0,0.0,0.0,0.0,0,,,,9598
34526,0516,34898,2.0,2.0,0.0,0.0,0.0,0,,,,9598
34527,0516,34899,2.0,2.0,0.0,0.0,0.0,0,,,,9598
34528,0516,34900,1.0,1.0,0.0,0.0,0.0,0,,,,9598
34529,0516,34901,2.0,2.0,0.0,0.0,0.0,0,,,,9598
34530,0516,34902,2.0,2.0,0.0,0.0,0.0,0,,,,9598
34531,0516,34903,2.0,2.0,0.0,0.0,0.0,0,,,,9598
34532,0516,34904,2.0,2.0,0.0,0.0,0.0,0,,,,9598
34533,0516,34905,2.0,2.0,0.0,0.0,0.0,0,,,,9598
34534,0516,34906,2.0,2.0,0.0,0.0,0.0,0,,,,9598
34535,0517,34884,2.0,2.0,0.0,0.0,0.0,0,,,,9599
34536,0517,34885,2.0,2.0,0.0,0.0,0.0,0,,,,9599
34537,0517,34886,4.0,4.0,0.0,0.0,0.0,0,,,,9599
34538,0517,34887,2.0,2.0,0.0,0.0,0.0,0,,,,9599
34539,0517,34888,2.0,2.0,0.0,0.0,0.0,0,,,,9599
34540,0517,34889,4.0,4.0,0.0,0.0,0.0,0,,,,9599
34541,0518,34882,1.0,1.0,0.0,0.0,0.0,0,,,,9600
34542,0518,34883,1.0,1.0,0.0,0.0,0.0,0,,,,9600
34543,0519,34872,2.0,2.0,0.0,0.0,0.0,0,,,,9601
34544,0519,34873,2.0,2.0,0.0,0.0,0.0,0,,,,9601
34545,0519,34874,4.0,4.0,0.0,0.0,0.0,0,,,,9601
34546,0519,34875,2.0,2.0,0.0,0.0,0.0,0,,,,9601
34547,0519,34876,2.0,2.0,0.0,0.0,0.0,0,,,,9601
34548,0519,34877,2.0,2.0,0.0,0.0,0.0,0,,,,9601
34549,0519,34878,2.0,2.0,0.0,0.0,0.0,0,,,,9601
34550,0519,34879,2.0,2.0,0.0,0.0,0.0,0,,,,9601
34551,0519,34880,2.0,2.0,0.0,0.0,0.0,0,,,,9601
34552,0519,34881,4.0,4.0,0.0,0.0,0.0,0,,,,9601
34553,0520,34870,12.0,12.0,0.0,0.0,0.0,0,,,,9602
34554,0520,34871,12.0,12.0,0.0,0.0,0.0,0,,,,9602
34555,0521,34851,400.0,400.0,0.0,0.0,0.0,0,,,,9603
34556,0521,34852,400.0,400.0,0.0,0.0,0.0,0,,,,9603
34557,0522,34847,10.0,10.0,0.0,0.0,0.0,0,,,,9604
34558,0522,34848,10.0,10.0,0.0,0.0,0.0,0,,,,9604
34559,0523,34833,800.0,800.0,0.0,0.0,0.0,0,,,,9605
34560,0523,34834,15.0,15.0,0.0,0.0,0.0,0,,,,9605
34561,0523,34835,200.0,200.0,0.0,0.0,0.0,0,,,,9605
34562,0523,34836,200.0,200.0,0.0,0.0,0.0,0,,,,9605
34563,0523,34837,1800.0,1800.0,0.0,0.0,0.0,0,,,,9605
34564,0523,34838,200.0,200.0,0.0,0.0,0.0,0,,,,9605
34565,0523,34839,4.0,4.0,0.0,0.0,0.0,0,,,,9605
34566,0523,34840,420.0,420.0,0.0,0.0,0.0,0,,,,9605
34567,0523,34841,50.0,50.0,0.0,0.0,0.0,0,,,,9605
34568,0523,34842,50.0,50.0,0.0,0.0,0.0,0,,,,9605
34569,0523,34843,20.0,20.0,0.0,0.0,0.0,0,,,,9605
34570,0523,34844,76.0,76.0,0.0,0.0,0.0,0,,,,9605
34571,0523,34845,1100.0,1100.0,0.0,0.0,0.0,0,,,,9605
34572,0523,34846,10.0,10.0,0.0,0.0,0.0,0,,,,9605
34573,0524,34831,200.0,200.0,0.0,0.0,0.0,0,,,,9606
34574,0524,34832,1000.0,1000.0,0.0,0.0,0.0,0,,,,9606
34575,0525,34823,430.0,430.0,0.0,0.0,0.0,0,,,,9607
34576,0525,34824,80.0,80.0,0.0,0.0,0.0,0,,,,9607
34577,0525,34825,800.0,800.0,0.0,0.0,0.0,0,,,,9607
34578,0525,34826,160.0,160.0,0.0,0.0,0.0,0,,,,9607
34579,0525,34827,50.0,50.0,0.0,0.0,0.0,0,,,,9607
34580,0525,34828,200.0,200.0,0.0,0.0,0.0,0,,,,9607
34581,0525,34829,350.0,350.0,0.0,0.0,0.0,0,,,,9607
34582,0525,34830,500.0,500.0,0.0,0.0,0.0,0,,,,9607
34583,0526,34819,2.0,2.0,0.0,0.0,0.0,0,,,,9608
34584,0526,34820,2.0,2.0,0.0,0.0,0.0,0,,,,9608
34585,0527,34816,360.0,360.0,0.0,0.0,0.0,0,,,,9609
34586,0527,34817,50.0,50.0,0.0,0.0,0.0,0,,,,9609
34587,0527,34818,50.0,50.0,0.0,0.0,0.0,0,,,,9609
34588,0528,34815,20.0,20.0,0.0,0.0,0.0,0,,,,9610
34589,0529,34809,250.0,250.0,0.0,0.0,0.0,0,,,,9611
34590,0529,34810,300.0,300.0,0.0,0.0,0.0,0,,,,9611
34591,0530,34760,100.0,100.0,0.0,0.0,0.0,0,,,,9612
34592,0530,34761,100.0,100.0,0.0,0.0,0.0,0,,,,9612
