Id,MId,GRRNo,POId,ReceivedQty
41236,11607,0962,55059,1.0
41237,11607,0962,55060,7.0
41238,11608,0963,55447,1.0
41239,11608,0963,55448,1.0
41240,11608,0963,55449,1.0
41241,11609,0964,55081,460.0
41242,11609,0964,55082,270.0
41243,11609,0964,55083,30.58
41244,11609,0964,55084,15.0
41245,11609,0964,55085,6.0
41246,11609,0964,55086,10.0
41247,11610,0965,55721,25.0
41248,11610,0965,55722,40.0
41249,11610,0965,55723,40.0
41250,11610,0965,55724,30.0
41251,11610,0965,55725,5.0
41252,11610,0965,55726,120.0
41253,11610,0965,55727,20.0
41254,11610,0965,55728,10.0
41255,11610,0965,55729,20.0
41256,11611,0966,55107,200.0
41257,11611,0966,55108,10.0
41258,11611,0966,55109,40.0
41259,11611,0966,55110,60.0
41260,11611,0966,55111,10.0
41261,11611,0966,55112,20.0
41262,11612,0967,55716,20.0
41263,11612,0967,55717,2.0
41264,11612,0967,55718,240.0
41265,11612,0967,55719,215.0
41266,11612,0967,55720,215.0
41267,11612,0967,55721,50.0
41268,11613,0968,55113,10.0
41269,11613,0968,55114,12.0
41270,11613,0968,55115,15.0
41271,11613,0968,55116,10.0
41272,11613,0968,55117,75.0
41273,11614,0969,55777,56.8
41274,11615,0970,55778,36.8
41275,11616,0971,55779,3.0
41276,11616,0971,55780,46.5
41277,11617,0972,55781,0.8
41278,11617,0972,55782,6.4
41279,11617,0972,55783,39.3
41280,11618,0973,55784,1.0
41281,11618,0973,55785,1.0
41282,11619,0974,55769,131.0
41283,11620,0975,55771,10.0
41284,11620,0975,55772,30.0
41285,11621,0976,55773,21.1
41286,11621,0976,55774,68.4
41287,11621,0976,55775,41.7
41288,11621,0976,55776,14.6
41289,11622,0977,55756,2.0
41290,11623,0978,55757,1.0
41291,11623,0978,55758,2.0
41292,11623,0978,55759,1.0
41293,11624,0979,55760,40.0
41294,11624,0979,55761,100.0
41295,11624,0979,55762,100.0
41296,11624,0979,55763,50.0
41297,11624,0979,55765,2.0
41298,11625,0980,55766,200.0
41299,11625,0980,55767,400.0
41300,11625,0980,55768,100.0
41301,11626,0981,55742,20.0
41302,11626,0981,55743,110.0
41303,11626,0981,55744,35.0
41304,11626,0981,55745,70.0
41305,11626,0981,55746,145.0
41306,11627,0982,55061,30.0
41307,11627,0982,55062,20.0
41308,11627,0982,55063,5.0
41309,11627,0982,55064,5.0
41310,11627,0982,55065,20.0
41311,11627,0982,55066,10.0
41312,11627,0982,55067,20.0
41313,11627,0982,55068,10.0
41314,11627,0982,55069,15.0
41315,11628,0983,55734,1.0
41316,11628,0983,55735,2.0
41317,11629,0984,55048,1.57
41318,11630,0985,54948,2.0
41319,11630,0985,54949,1.0
41320,11631,0986,55475,200.0
41321,11632,0987,55468,1.0
41322,11632,0987,55469,1.0
41323,11632,0987,55470,1.0
41324,11632,0987,55471,1.0
41325,11632,0987,55472,1.0
41326,11632,0987,55473,1.0
41327,11632,0987,55474,1.0
41328,11633,0988,55736,12.0
41329,11633,0988,55737,12.0
41330,11634,0989,54812,40.0
41331,11635,0990,55488,4.0
41332,11636,0991,55405,1.0
41333,11637,0992,55310,2.0
41334,11638,0993,54801,2.0
41335,11639,0994,54603,1.0
41336,11639,0994,54604,1.0
41337,11639,0994,54606,1.0
41338,11639,0994,54607,2.0
41339,11639,0994,54615,1.0
41340,11640,0995,54514,4.0
41341,11640,0995,54519,2.0
41342,11641,0996,54591,1.0
41343,11641,0996,54592,1.0
41344,11641,0996,54593,1.0
41345,11641,0996,54594,1.0
41346,11641,0996,54595,1.0
41347,11641,0996,54598,1.0
41348,11641,0996,54599,1.0
41349,11642,0997,54544,1.0
41350,11642,0997,54545,1.0
41351,11642,0997,54550,4.0
41352,11642,0997,54553,4.0
41353,11642,0997,54559,2.0
41354,11642,0997,54562,1.0
41355,11642,0997,54563,1.0
41356,11642,0997,54564,1.0
41357,11642,0997,54567,1.0
41358,11642,0997,54570,1.0
41359,11642,0997,54571,1.0
41360,11642,0997,54572,1.0
41361,11643,0998,55165,1.0
41362,11643,0998,55166,8.0
41363,11643,0998,55167,2.0
41364,11643,0998,55168,8.0
41365,11643,0998,55169,2.0
41366,11643,0998,55170,1.0
41367,11643,0998,55171,4.0
41368,11643,0998,55172,2.0
41369,11644,0999,54515,1.0
41370,11644,0999,54516,1.0
41371,11645,1000,54560,1.0
41372,11645,1000,54561,1.0
41373,11645,1000,54568,1.0
41374,11645,1000,54569,1.0
41375,11646,1001,54580,1.0
41376,11647,1002,54575,2.0
41377,11647,1002,54576,2.0
41378,11647,1002,54577,2.0
41379,11647,1002,54578,1.0
41380,11647,1002,54579,1.0
41381,11648,1003,55740,24.0
41382,11648,1003,55741,12.0
41383,11649,1004,55802,2.0
41384,11649,1004,55803,1.0
41385,11649,1004,55804,4.0
41386,11649,1004,55805,2.0
41387,11649,1004,55806,2.0
41388,11649,1004,55807,2.0
41389,11649,1004,55808,12.0
41390,11649,1004,55809,12.0
41391,11649,1004,55810,12.0
41392,11649,1004,55811,4.0
41393,11649,1004,55812,4.0
41394,11650,1005,55526,1.0
41395,11650,1005,55527,1.0
41396,11650,1005,55528,1.0
41397,11650,1005,55529,1.0
41398,11650,1005,55530,1.0
41399,11650,1005,55531,2.0
41400,11650,1005,55532,2.0
41401,11650,1005,55533,2.0
41402,11650,1005,55534,2.0
41403,11650,1005,55535,2.0
41404,11650,1005,55536,2.0
41405,11650,1005,55537,2.0
41406,11650,1005,55538,2.0
41407,11650,1005,55539,2.0
41408,11650,1005,55540,2.0
41409,11650,1005,55541,2.0
41410,11650,1005,55542,2.0
41411,11650,1005,55543,2.0
41412,11650,1005,55544,2.0
41413,11650,1005,55545,1.0
41414,11650,1005,55546,8.0
41415,11650,1005,55547,2.0
41416,11650,1005,55548,1.0
41417,11650,1005,55549,8.0
41418,11650,1005,55550,8.0
41419,11650,1005,55551,1.0
41420,11650,1005,55552,1.0
41421,11650,1005,55553,1.0
41422,11650,1005,55554,1.0
41423,11650,1005,55555,2.0
41424,11650,1005,55556,16.0
41425,11650,1005,55557,2.0
41426,11650,1005,55558,2.0
41427,11650,1005,55559,2.0
41428,11650,1005,55560,2.0
41429,11650,1005,55561,2.0
41430,11650,1005,55562,2.0
41431,11650,1005,55563,2.0
41432,11650,1005,55564,4.0
41433,11650,1005,55565,2.0
41434,11650,1005,55566,2.0
41435,11650,1005,55567,2.0
41436,11650,1005,55568,12.0
41437,11650,1005,55569,2.0
41438,11650,1005,55570,4.0
41439,11650,1005,55571,2.0
41440,11650,1005,55572,2.0
41441,11650,1005,55573,1.0
41442,11650,1005,55574,2.0
41443,11650,1005,55575,1.0
41444,11650,1005,55576,2.0
41445,11650,1005,55577,2.0
41446,11650,1005,55578,2.0
41447,11650,1005,55579,20.0
41448,11650,1005,55580,12.0
41449,11650,1005,55581,2.0
41450,11650,1005,55582,2.0
41451,11650,1005,55583,3.0
41452,11650,1005,55584,6.0
41453,11650,1005,55585,6.0
41454,11650,1005,55586,1.0
41455,11650,1005,55587,2.0
41456,11650,1005,55588,2.0
41457,11650,1005,55589,1.0
41458,11650,1005,55590,2.0
41459,11650,1005,55591,2.0
41460,11650,1005,55592,1.0
41461,11650,1005,55593,1.0
41462,11650,1005,55594,1.0
41463,11650,1005,55595,1.0
41464,11650,1005,55596,1.0
41465,11650,1005,55597,1.0
41466,11650,1005,55598,1.0
41467,11650,1005,55599,1.0
41468,11650,1005,55600,1.0
41469,11650,1005,55601,4.0
41470,11650,1005,55602,1.0
41471,11651,1006,55609,3.0
41472,11651,1006,55625,8.0
41473,11651,1006,55626,8.0
41474,11651,1006,55628,1.0
41475,11651,1006,55629,2.0
41476,11651,1006,55631,2.0
41477,11651,1006,55633,2.0
41478,11651,1006,55634,2.0
41479,11651,1006,55635,1.0
41480,11651,1006,55636,1.0
41481,11651,1006,55640,2.0
41482,11651,1006,55641,2.0
41483,11651,1006,55643,2.0
41484,11651,1006,55647,4.0
41485,11651,1006,55654,2.0
41486,11651,1006,55655,2.0
41487,11652,1007,55476,1.0
41488,11652,1007,55477,1.0
41489,11652,1007,55478,1.0
41490,11652,1007,55479,2.0
41491,11652,1007,55480,2.0
41492,11652,1007,55481,2.0
41493,11652,1007,55482,1.0
41494,11652,1007,55483,1.0
41495,11652,1007,55484,1.0
41496,11652,1007,55485,2.0
41497,11652,1007,55486,1.0
41498,11652,1007,55487,1.0
41499,11652,1007,55489,2.0
41500,11652,1007,55490,2.0
41501,11652,1007,55491,2.0
41502,11652,1007,55492,2.0
41503,11652,1007,55493,2.0
41504,11652,1007,55494,1.0
41505,11652,1007,55495,2.0
41506,11652,1007,55496,2.0
41507,11652,1007,55497,2.0
41508,11652,1007,55498,2.0
41509,11652,1007,55499,2.0
41510,11652,1007,55500,2.0
41511,11652,1007,55501,2.0
41512,11652,1007,55502,2.0
41513,11652,1007,55503,2.0
41514,11652,1007,55504,2.0
41515,11652,1007,55505,2.0
41516,11652,1007,55506,2.0
41517,11652,1007,55508,2.0
41518,11652,1007,55509,2.0
41519,11652,1007,55510,2.0
41520,11652,1007,55511,2.0
41521,11652,1007,55512,1.0
41522,11652,1007,55513,1.0
41523,11652,1007,55514,2.0
41524,11652,1007,55515,2.0
41525,11652,1007,55516,2.0
41526,11652,1007,55517,2.0
41527,11652,1007,55518,2.0
41528,11653,1008,55418,2.0
41529,11653,1008,55419,2.0
41530,11653,1008,55420,2.0
41531,11653,1008,55421,2.0
41532,11653,1008,55422,1.0
41533,11653,1008,55423,6.0
41534,11653,1008,55424,2.0
41535,11653,1008,55425,2.0
41536,11653,1008,55426,2.0
41537,11653,1008,55427,2.0
41538,11653,1008,55428,2.0
41539,11653,1008,55429,2.0
41540,11653,1008,55430,2.0
41541,11653,1008,55431,2.0
41542,11653,1008,55432,2.0
41543,11653,1008,55433,2.0
41544,11653,1008,55434,2.0
41545,11653,1008,55435,2.0
41546,11654,1009,55406,2.0
41547,11654,1009,55407,4.0
41548,11654,1009,55408,2.0
41549,11654,1009,55409,4.0
41550,11654,1009,55410,2.0
41551,11654,1009,55411,2.0
41552,11654,1009,55412,4.0
41553,11654,1009,55413,2.0
41554,11654,1009,55414,2.0
41555,11654,1009,55415,4.0
41556,11654,1009,55416,4.0
41557,11655,1010,55390,2.0
41558,11655,1010,55391,2.0
41559,11655,1010,55392,4.0
41560,11655,1010,55393,2.0
41561,11655,1010,55394,2.0
41562,11655,1010,55395,2.0
41563,11655,1010,55396,2.0
41564,11655,1010,55397,2.0
41565,11655,1010,55398,2.0
41566,11655,1010,55399,2.0
41567,11655,1010,55400,2.0
41568,11655,1010,55401,2.0
41569,11655,1010,55402,2.0
41570,11655,1010,55403,2.0
41571,11655,1010,55404,2.0
41572,11656,1011,55307,2.0
41573,11657,1012,55309,2.0
41574,11657,1012,55311,2.0
41575,11657,1012,55312,1.0
41576,11657,1012,55313,9.0
41577,11657,1012,55314,2.0
41578,11657,1012,55315,2.0
41579,11657,1012,55316,2.0
41580,11657,1012,55317,4.0
41581,11657,1012,55318,1.0
41582,11657,1012,55319,4.0
41583,11657,1012,55320,1.0
41584,11657,1012,55321,2.0
41585,11657,1012,55322,2.0
41586,11657,1012,55323,1.0
41587,11657,1012,55324,1.0
41588,11657,1012,55325,1.0
41589,11657,1012,55326,4.0
41590,11657,1012,55327,4.0
41591,11657,1012,55328,2.0
41592,11657,1012,55329,2.0
41593,11657,1012,55330,8.0
41594,11657,1012,55331,2.0
41595,11657,1012,55332,4.0
41596,11657,1012,55333,4.0
41597,11657,1012,55334,2.0
41598,11657,1012,55335,1.0
41599,11657,1012,55336,1.0
41600,11657,1012,55337,4.0
41601,11657,1012,55338,1.0
41602,11657,1012,55339,1.0
41603,11657,1012,55340,1.0
41604,11657,1012,55341,1.0
41605,11657,1012,55342,1.0
41606,11657,1012,55343,1.0
41607,11657,1012,55344,1.0
41608,11657,1012,55345,1.0
41609,11657,1012,55346,4.0
41610,11657,1012,55347,4.0
41611,11657,1012,55348,1.0
41612,11657,1012,55349,2.0
41613,11657,1012,55350,4.0
41614,11657,1012,55351,1.0
41615,11657,1012,55352,1.0
41616,11657,1012,55353,1.0
41617,11657,1012,55354,1.0
41618,11657,1012,55355,1.0
41619,11657,1012,55356,1.0
41620,11657,1012,55357,1.0
41621,11657,1012,55358,1.0
41622,11657,1012,55359,1.0
41623,11657,1012,55360,4.0
41624,11657,1012,55361,4.0
41625,11657,1012,55362,2.0
41626,11657,1012,55363,2.0
41627,11657,1012,55364,4.0
41628,11657,1012,55365,2.0
41629,11657,1012,55366,2.0
41630,11657,1012,55367,2.0
41631,11657,1012,55368,2.0
41632,11657,1012,55369,2.0
41633,11657,1012,55370,2.0
41634,11657,1012,55371,2.0
41635,11657,1012,55372,2.0
41636,11657,1012,55373,2.0
41637,11657,1012,55374,2.0
41638,11657,1012,55375,2.0
41639,11657,1012,55376,2.0
41640,11657,1012,55377,2.0
41641,11657,1012,55378,2.0
41642,11657,1012,55379,2.0
41643,11657,1012,55380,2.0
41644,11657,1012,55381,8.0
41645,11657,1012,55382,4.0
41646,11657,1012,55383,2.0
41647,11657,1012,55384,2.0
41648,11657,1012,55385,2.0
41649,11657,1012,55386,2.0
41650,11657,1012,55387,2.0
41651,11657,1012,55388,2.0
41652,11657,1012,55389,2.0
41653,11658,1013,55254,1.0
41654,11658,1013,55258,1.0
41655,11658,1013,55260,1.0
41656,11658,1013,55262,1.0
41657,11658,1013,55263,1.0
41658,11658,1013,55264,1.0
41659,11658,1013,55265,2.0
41660,11658,1013,55266,1.0
41661,11658,1013,55268,1.0
41662,11658,1013,55270,1.0
41663,11658,1013,55271,1.0
41664,11658,1013,55272,1.0
41665,11658,1013,55274,2.0
41666,11658,1013,55277,1.0
41667,11658,1013,55278,1.0
41668,11658,1013,55279,1.0
41669,11658,1013,55282,1.0
41670,11658,1013,55284,1.0
41671,11658,1013,55285,1.0
41672,11658,1013,55286,1.0
41673,11658,1013,55287,1.0
41674,11658,1013,55288,2.0
41675,11658,1013,55289,2.0
41676,11658,1013,55290,1.0
41677,11658,1013,55291,1.0
41678,11658,1013,55292,1.0
41679,11658,1013,55293,1.0
41680,11658,1013,55294,1.0
41681,11658,1013,55296,1.0
41682,11658,1013,55297,4.0
41683,11658,1013,55298,2.0
41684,11658,1013,55299,2.0
41685,11658,1013,55300,2.0
41686,11658,1013,55301,4.0
41687,11658,1013,55302,2.0
41688,11658,1013,55303,4.0
41689,11658,1013,55304,4.0
41690,11658,1013,55305,2.0
41691,11658,1013,55306,2.0
41692,11659,1014,55213,1.0
41693,11659,1014,55214,2.0
41694,11659,1014,55215,2.0
41695,11659,1014,55216,1.0
41696,11659,1014,55217,1.0
41697,11659,1014,55218,1.0
41698,11659,1014,55219,2.0
41699,11659,1014,55220,1.0
41700,11659,1014,55221,1.0
41701,11659,1014,55222,2.0
41702,11659,1014,55223,1.0
41703,11659,1014,55225,2.0
41704,11659,1014,55226,1.0
41705,11659,1014,55228,1.0
41706,11659,1014,55230,1.0
41707,11659,1014,55231,2.0
41708,11659,1014,55233,4.0
41709,11659,1014,55234,1.0
41710,11659,1014,55235,1.0
41711,11659,1014,55236,1.0
41712,11659,1014,55237,1.0
41713,11659,1014,55238,1.0
41714,11659,1014,55240,1.0
41715,11659,1014,55241,1.0
41716,11659,1014,55242,2.0
41717,11659,1014,55243,2.0
41718,11659,1014,55245,2.0
41719,11659,1014,55247,1.0
41720,11659,1014,55249,1.0
41721,11659,1014,55252,4.0
41722,11659,1014,55253,1.0
41723,11660,1015,55173,1.0
41724,11660,1015,55174,2.0
41725,11660,1015,55175,2.0
41726,11660,1015,55176,1.0
41727,11660,1015,55177,1.0
41728,11660,1015,55178,1.0
41729,11660,1015,55179,1.0
41730,11660,1015,55180,1.0
41731,11660,1015,55181,1.0
41732,11660,1015,55182,2.0
41733,11660,1015,55183,3.0
41734,11660,1015,55184,1.0
41735,11660,1015,55185,2.0
41736,11660,1015,55186,1.0
41737,11660,1015,55187,2.0
41738,11660,1015,55188,2.0
41739,11660,1015,55189,2.0
41740,11660,1015,55190,6.0
41741,11660,1015,55191,2.0
41742,11660,1015,55192,6.0
41743,11660,1015,55193,1.0
41744,11660,1015,55194,2.0
41745,11660,1015,55195,2.0
41746,11660,1015,55196,2.0
41747,11660,1015,55197,1.0
41748,11660,1015,55198,1.0
41749,11660,1015,55199,2.0
41750,11660,1015,55200,4.0
41751,11660,1015,55201,2.0
41752,11660,1015,55202,2.0
41753,11660,1015,55203,2.0
41754,11660,1015,55204,2.0
41755,11660,1015,55205,2.0
41756,11660,1015,55206,2.0
41757,11660,1015,55207,1.0
41758,11660,1015,55208,4.0
41759,11660,1015,55209,4.0
41760,11660,1015,55210,1.0
41761,11660,1015,55211,1.0
41762,11660,1015,55212,2.0
41763,11661,1016,55146,1.0
41764,11661,1016,55147,1.0
41765,11661,1016,55148,1.0
41766,11661,1016,55149,1.0
41767,11661,1016,55150,1.0
41768,11661,1016,55151,1.0
41769,11661,1016,55152,1.0
41770,11661,1016,55153,1.0
41771,11661,1016,55154,2.0
41772,11661,1016,55155,3.0
41773,11661,1016,55156,1.0
41774,11661,1016,55157,1.0
41775,11661,1016,55158,1.0
41776,11661,1016,55159,1.0
41777,11661,1016,55160,1.0
41778,11661,1016,55161,1.0
41779,11662,1017,55094,1.0
41780,11662,1017,55095,1.0
41781,11662,1017,55096,1.0
41782,11662,1017,55100,1.0
41783,11663,1018,54915,1.0
41784,11663,1018,54916,2.0
41785,11663,1018,54917,2.0
41786,11663,1018,54918,2.0
41787,11663,1018,54919,1.0
41788,11663,1018,54920,2.0
41789,11663,1018,54921,2.0
41790,11663,1018,54922,4.0
41791,11663,1018,54923,2.0
41792,11663,1018,54924,4.0
41793,11663,1018,54925,2.0
41794,11663,1018,54926,2.0
41795,11663,1018,54927,2.0
41796,11663,1018,54928,2.0
41797,11663,1018,54929,2.0
41798,11663,1018,54930,2.0
41799,11663,1018,54931,2.0
41800,11663,1018,54932,2.0
41801,11663,1018,54933,2.0
41802,11663,1018,54934,2.0
41803,11663,1018,54935,2.0
41804,11663,1018,54936,10.0
41805,11663,1018,54937,2.0
41806,11663,1018,54938,2.0
41807,11663,1018,54939,1.0
41808,11663,1018,54940,2.0
41809,11663,1018,54941,2.0
41810,11663,1018,54942,2.0
41811,11663,1018,54943,4.0
41812,11663,1018,54944,2.0
41813,11663,1018,54945,2.0
41814,11663,1018,54946,2.0
41815,11665,1019,54899,1.0
41816,11665,1019,54900,1.0
41817,11665,1019,54901,2.0
41818,11665,1019,54902,2.0
41819,11665,1019,54903,2.0
41820,11665,1019,54904,2.0
41821,11665,1019,54905,2.0
41822,11665,1019,54906,2.0
41823,11665,1019,54907,2.0
41824,11665,1019,54908,2.0
41825,11665,1019,54909,2.0
41826,11665,1019,54910,2.0
41827,11665,1019,54911,2.0
41828,11665,1019,54912,2.0
41829,11665,1019,54913,2.0
41830,11665,1019,54914,2.0
41831,11666,1020,54887,2.0
41832,11666,1020,54888,2.0
41833,11666,1020,54893,2.0
41834,11666,1020,54894,2.0
41835,11667,1021,54864,1.0
41836,11667,1021,54865,1.0
41837,11667,1021,54866,2.0
41838,11667,1021,54867,5.0
41839,11667,1021,54869,8.0
41840,11668,1022,54845,2.0
41841,11668,1022,54848,6.0
41842,11668,1022,54849,2.0
41843,11668,1022,54850,2.0
41844,11668,1022,54851,2.0
41845,11668,1022,54852,2.0
41846,11668,1022,54853,4.0
41847,11668,1022,54854,2.0
41848,11669,1023,54796,1.0
41849,11669,1023,54797,6.0
41850,11669,1023,54798,2.0
41851,11669,1023,54800,2.0
41852,11669,1023,54802,60.0
41853,11669,1023,54803,2.0
41854,11669,1023,54804,30.0
41855,11669,1023,54805,30.0
41856,11669,1023,54808,15.0
41857,11669,1023,54810,1.0
41858,11669,1023,54811,8.0
41859,11669,1023,54815,1.0
41860,11670,1024,54729,2.0
41861,11670,1024,54730,2.0
41862,11670,1024,54731,2.0
41863,11671,1025,54719,1.0
41864,11671,1025,54720,1.0
41865,11671,1025,54721,1.0
41866,11671,1025,54722,1.0
41867,11671,1025,54723,1.0
41868,11671,1025,54724,2.0
41869,11671,1025,54725,1.0
41870,11671,1025,54726,1.0
41871,11672,1026,54605,3.0
41872,11672,1026,54608,1.0
41873,11672,1026,54609,1.0
41874,11672,1026,54610,1.0
41875,11672,1026,54611,1.0
41876,11672,1026,54612,1.0
41877,11672,1026,54613,1.0
41878,11672,1026,54614,2.0
41879,11672,1026,54616,1.0
41880,11672,1026,54617,1.0
41881,11672,1026,54618,1.0
41882,11672,1026,54619,1.0
41883,11672,1026,54620,4.0
41884,11672,1026,54621,1.0
41885,11672,1026,54622,1.0
41886,11672,1026,54623,2.0
41887,11672,1026,54624,2.0
41888,11672,1026,54625,2.0
41889,11673,1027,54588,1.0
41890,11673,1027,54589,1.0
41891,11673,1027,54590,1.0
41892,11673,1027,54596,2.0
41893,11673,1027,54600,1.0
41894,11673,1027,54601,1.0
41895,11674,1028,54546,2.0
41896,11674,1028,54547,1.0
41897,11674,1028,54549,4.0
41898,11674,1028,54551,4.0
41899,11674,1028,54555,2.0
41900,11674,1028,54556,2.0
41901,11674,1028,54557,1.0
41902,11674,1028,54558,1.0
41903,11674,1028,54565,1.0
41904,11674,1028,54566,1.0
41905,11674,1028,54573,2.0
41906,11675,1029,54510,4.0
41907,11675,1029,54511,2.0
41908,11675,1029,54512,2.0
41909,11675,1029,54517,2.0
41910,11675,1029,54518,2.0
41911,11676,1030,54446,1.0
41912,11676,1030,54447,1.0
41913,11676,1030,54451,2.0
41914,11676,1030,54453,2.0
41915,11677,1031,55848,12.0
41916,11678,1032,55738,24.0
41917,11678,1032,55739,12.0
41918,11679,1033,55847,6.0
41919,11680,1034,55030,20.0
41920,11680,1034,55031,210.0
41921,11680,1034,55032,70.0
41922,11680,1034,55033,260.0
41923,11680,1034,55034,20.0
41924,11680,1034,55035,95.0
41925,11680,1034,55036,40.0
41926,11680,1034,55037,130.0
41927,11680,1034,55038,35.0
41928,11680,1034,55039,25.0
41929,11680,1034,55040,10.0
41930,11680,1034,55041,5.0
41931,11680,1034,55042,5.0
41932,11680,1034,55043,160.0
41933,11680,1034,55044,165.0
41934,11681,1035,55890,50.0
41935,11682,1036,55889,70.0
41936,11683,1037,55887,11.8
41937,11683,1037,55888,5.4
41938,11684,1038,55886,56.8
41939,11685,1039,55861,472.5
41940,11686,1040,55868,5.0
41941,11686,1040,55869,2.0
41942,11686,1040,55870,3.0
41943,11687,1041,55105,100.0
41944,11687,1041,55106,100.0
41945,11688,1042,55862,116.0
41946,11688,1042,55863,38.2
41947,11688,1042,55864,70.6
41948,11688,1042,55865,53.5
41949,11688,1042,55866,65.0
41950,11688,1042,55867,20.0
41951,11689,1043,55902,1.0
41952,11689,1043,55903,200.0
41953,11689,1043,55904,2.0
41954,11689,1043,55905,4.0
41955,11689,1043,55906,4.0
41956,11689,1043,55907,4.0
41957,11689,1043,55908,16.0
41958,11689,1043,55909,6.0
41959,11689,1043,55910,2.0
41960,11689,1043,55911,38.0
41961,11689,1043,55912,2.0
41962,11689,1043,55913,2.0
41963,11689,1043,55914,6.0
41964,11690,1044,55943,51.0
41965,11690,1044,55944,60.0
41966,11690,1044,55945,42.0
41967,11690,1044,55946,174.0
41968,11690,1044,55947,78.0
41969,11690,1044,55948,78.0
41970,11690,1044,55949,85.0
41971,11690,1044,55950,56.0
41972,11690,1044,55951,30.0
41973,11690,1044,55952,50.0
41974,11690,1044,55953,10.0
41975,11690,1044,55954,50.0
41976,11691,1045,55930,54.0
41977,11691,1045,55931,12.0
41978,11691,1045,55932,30.0
41979,11691,1045,55933,18.0
41980,11691,1045,55934,12.0
41981,11691,1045,55935,54.0
41982,11691,1045,55936,78.0
41983,11691,1045,55937,22.0
41984,11691,1045,55938,30.0
41985,11691,1045,55939,12.0
41986,11691,1045,55940,80.0
41987,11691,1045,55941,53.0
41988,11691,1045,55942,78.0
41989,11692,1046,55929,65.0
41990,11693,1047,55917,17.0
41991,11693,1047,55918,10.0
41992,11693,1047,55919,20.0
41993,11693,1047,55920,180.0
41994,11693,1047,55921,20.0
41995,11693,1047,55922,170.0
41996,11693,1047,55923,20.0
41997,11693,1047,55924,12.0
41998,11693,1047,55925,20.0
41999,11693,1047,55926,20.0
42000,11693,1047,55927,20.0
42001,11693,1047,55928,20.0
42002,11693,1047,55929,150.0
42003,11694,1048,55897,1402.0
42004,11695,1049,55898,8.64
42005,11695,1049,55899,8.0
42006,11695,1049,55900,8.0
42007,11695,1049,55901,21.2
42008,11696,1050,55916,40.0
42009,11697,1051,55825,1.0
42010,11698,1052,54294,1.0
42011,11699,1053,54950,1.0
42012,11700,1054,55107,40.0
42013,11701,1055,55747,50.0
42014,11701,1055,55748,70.0
42015,11701,1055,55749,3.0
42016,11701,1055,55750,5.0
42017,11701,1055,55751,5.0
42018,11701,1055,55752,6.0
42019,11701,1055,55753,4.0
42020,11701,1055,55754,6.0
42021,11701,1055,55755,2.0
42022,11702,1056,55871,5.0
42023,11703,1057,55955,2.0
42024,11704,1058,51567,8.0
42025,11704,1058,51568,42.0
42026,11705,1059,55825,2.0
42027,11706,1060,55825,3.0
42028,11707,1061,56197,2.0
42029,11708,1062,56087,4.0
42030,11709,1063,56119,50.0
42031,11709,1063,56120,25.0
42032,11709,1063,56121,25.0
42033,11710,1064,56123,50.0
42034,11710,1064,56124,25.0
42035,11710,1064,56125,25.0
42036,11711,1065,56126,12.0
42037,11711,1065,56127,6.0
42038,11711,1065,56128,2.0
42039,11711,1065,56129,2.0
42040,11711,1065,56130,6.0
42041,11711,1065,56131,6.0
42042,11711,1065,56132,6.0
42043,11711,1065,56133,6.0
42044,11711,1065,56134,6.0
42045,11711,1065,56135,20.0
42046,11711,1065,56136,2.0
42047,11711,1065,56137,18.0
42048,11711,1065,56138,12.0
42049,11711,1065,56139,10.0
42050,11711,1065,56140,30.0
42051,11711,1065,56141,10.0
42052,11711,1065,56142,50.0
42053,11711,1065,56143,24.0
42054,11711,1065,56144,5.0
42055,11711,1065,56145,1.0
42056,11711,1065,56146,40.0
42057,11711,1065,56147,12.0
42058,11711,1065,56148,5.0
42059,11711,1065,56149,12.0
42060,11711,1065,56150,18.0
42061,11712,1066,56151,1.0
42062,11713,1067,56152,1.0
42063,11714,1068,53732,1.0
42064,11714,1068,53733,1.0
42065,11714,1068,53734,1.0
42066,11714,1068,53735,1.0
42067,11714,1068,53736,1.0
42068,11714,1068,53737,1.0
42069,11715,1069,56182,1.0
42070,11716,1070,56179,1.0
42071,11717,1071,56158,1.0
42072,11718,1072,56163,1.0
42073,11719,1073,56164,2.0
42074,11719,1073,56165,2.0
42075,11719,1073,56166,0.1
42076,11719,1073,56167,1.0
42077,11719,1073,56168,24.0
42078,11720,1074,56162,1.0
42079,11721,1075,56159,3.0
42080,11721,1075,56160,10.0
42081,11721,1075,56161,10.0
42082,11722,1076,56159,4.0
42083,11722,1076,56161,20.0
42084,11723,1077,56160,10.0
42085,11724,1078,56218,1.348
42086,11725,1079,56218,0.822
42087,11725,1079,56219,1.03
42088,11725,1079,56220,0.21
42089,11726,1080,56217,251.3
42090,11727,1081,56215,1160.0
42091,11727,1081,56216,1.0
42092,11728,1082,56213,150.0
42093,11729,1083,56209,5.0
42094,11729,1083,56210,25.0
42095,11729,1083,56211,554.0
42096,11729,1083,56212,2.0
42097,11730,1084,56206,100.0
42098,11730,1084,56208,2.0
42099,11731,1085,56201,200.0
42100,11731,1085,56202,200.0
42101,11731,1085,56203,3.0
42102,11731,1085,56204,8.0
42103,11731,1085,56205,8.0
42104,11731,1085,56206,100.0
42105,11731,1085,56207,20.0
42106,11732,1086,56026,3200.0
42107,11732,1086,56027,2500.0
42108,11733,1087,56196,3.8
