Id,GINNo,GINId,POId,Qty,ReceivedQty,ACategoyId,ASubCategoyId
46806,0998,14216,54761,160.0,160.0,0,0
46807,0998,14216,54762,60.0,60.0,0,0
46808,0998,14216,54763,20.0,20.0,0,0
46809,0998,14216,54764,3.0,3.0,0,0
46810,0998,14216,54765,50.0,50.0,0,0
46811,0999,14217,54749,1.0,1.0,0,0
46812,1000,14218,54756,10.0,10.0,0,0
46813,1001,14219,54754,3.0,3.0,0,0
46814,1001,14219,54755,20.0,20.0,0,0
46815,1002,14220,54752,6.3,6.3,0,0
46816,1002,14220,54753,3.6,3.6,0,0
46817,1003,14221,54751,10.0,10.0,0,0
46818,1004,14222,54750,10.0,10.0,0,0
46819,1005,14223,53866,20.0,20.0,0,0
46820,1005,14223,53867,6.0,6.0,0,0
46821,1005,14223,53868,10.0,10.0,0,0
46822,1006,14224,54247,2.0,2.0,0,0
46823,1006,14224,54248,1.0,1.0,0,0
46824,1007,14225,53825,260.0,260.0,0,0
46825,1008,14226,53820,191.0,191.0,5,5
46826,1009,14227,53692,130.0,130.0,0,0
46827,1010,14228,53521,3.0,3.0,0,0
46828,1011,14229,53699,1.0,1.0,0,0
46829,1012,14230,53819,22.1,22.1,0,0
46830,1013,14231,53638,44.0,44.0,0,0
46831,1014,14232,54585,45.0,45.0,0,0
46832,1015,14233,51567,5.0,5.0,0,0
46833,1015,14233,51568,5.0,5.0,0,0
46834,1016,14234,51567,4.0,4.0,0,0
46835,1016,14234,51568,21.0,21.0,0,0
46836,1017,14235,51567,6.0,6.0,0,0
46837,1017,14235,51568,23.0,23.0,0,0
46838,1018,14236,51567,6.0,6.0,0,0
46839,1018,14236,51568,7.0,7.0,0,0
46840,1019,14237,51567,7.0,7.0,0,0
46841,1019,14237,51568,18.0,18.0,0,0
46842,1020,14238,51567,5.0,5.0,0,0
46843,1020,14238,51568,8.0,8.0,0,0
46844,1021,14239,51567,3.0,3.0,0,0
46845,1021,14239,51568,6.0,6.0,0,0
46846,1022,14240,51567,4.0,4.0,0,0
46847,1022,14240,51568,24.0,24.0,0,0
46848,1023,14241,44275,1128.0,1128.0,0,0
46849,1023,14241,44276,87.0,87.0,0,0
46850,1023,14241,44277,169.0,169.0,0,0
46851,1023,14241,44278,15.0,15.0,0,0
46852,1024,14242,44275,2346.0,2346.0,0,0
46853,1024,14242,44276,103.0,103.0,0,0
46854,1024,14242,44277,914.0,914.0,0,0
46855,1024,14242,44278,23.0,23.0,0,0
46856,1025,14243,44275,2294.0,2294.0,0,0
46857,1025,14243,44276,387.0,387.0,0,0
46858,1025,14243,44277,693.0,693.0,0,0
46859,1025,14243,44278,67.0,67.0,0,0
46860,1026,14244,44275,5041.0,5041.0,0,0
46861,1026,14244,44276,166.0,166.0,0,0
46862,1026,14244,44277,585.0,585.0,0,0
46863,1026,14244,44278,34.0,34.0,0,0
46864,1027,14245,44275,3635.0,3635.0,0,0
46865,1027,14245,44276,235.0,235.0,0,0
46866,1027,14245,44277,643.0,643.0,0,0
46867,1027,14245,44278,53.0,53.0,0,0
46868,1028,14246,44275,5172.0,5172.0,0,0
46869,1028,14246,44276,472.0,472.0,0,0
46870,1028,14246,44277,797.0,797.0,0,0
46871,1028,14246,44278,78.0,78.0,0,0
46872,1029,14247,44275,5074.0,5074.0,0,0
46873,1029,14247,44276,328.0,328.0,0,0
46874,1029,14247,44277,1072.0,1072.0,0,0
46875,1029,14247,44278,59.0,59.0,0,0
46876,1030,14248,44275,2521.0,2521.0,0,0
46877,1030,14248,44276,185.0,185.0,0,0
46878,1030,14248,44277,317.0,317.0,0,0
46879,1030,14248,44278,26.0,26.0,0,0
46880,1031,14249,44275,942.0,942.0,0,0
46881,1031,14249,44276,53.0,53.0,0,0
46882,1031,14249,44277,356.0,356.0,0,0
46883,1031,14249,44278,25.0,25.0,0,0
46884,1032,14250,44275,1702.0,1702.0,0,0
46885,1032,14250,44276,63.0,63.0,0,0
46886,1032,14250,44277,197.0,197.0,0,0
46887,1032,14250,44278,9.0,9.0,0,0
46888,1033,14251,44275,1966.0,1966.0,0,0
46889,1033,14251,44276,132.0,132.0,0,0
46890,1033,14251,44277,376.0,376.0,0,0
46891,1033,14251,44278,57.0,57.0,0,0
46892,1034,14252,44275,1124.0,1124.0,0,0
46893,1034,14252,44276,369.0,369.0,0,0
46894,1034,14252,44277,630.0,630.0,0,0
46895,1034,14252,44278,40.0,40.0,0,0
46896,1035,14253,44275,749.0,749.0,0,0
46897,1035,14253,44276,96.0,96.0,0,0
46898,1035,14253,44277,218.0,218.0,0,0
46899,1035,14253,44278,218.0,218.0,0,0
46900,1036,14254,44275,695.0,695.0,0,0
46901,1036,14254,44276,28.0,28.0,0,0
46902,1036,14254,44277,112.0,112.0,0,0
46903,1036,14254,44278,4.0,4.0,0,0
46904,1037,14255,54117,2.0,2.0,0,0
46905,1037,14255,54118,30.0,30.0,0,0
46906,1037,14255,54119,10.0,10.0,0,0
46907,1037,14255,54120,5.0,5.0,0,0
46908,1037,14255,54121,10.0,10.0,0,0
46909,1037,14255,54122,10.0,10.0,0,0
46910,1037,14255,54123,25.0,25.0,0,0
46911,1037,14255,54124,25.0,25.0,0,0
46912,1037,14255,54125,20.0,20.0,0,0
46913,1037,14255,54126,5.0,5.0,0,0
46914,1037,14255,54127,10.0,10.0,0,0
46915,1037,14255,54128,5.0,5.0,0,0
46916,1038,14256,54114,36.0,36.0,0,0
46917,1038,14256,54115,36.0,36.0,0,0
46918,1038,14256,54116,110.0,110.0,0,0
46919,1039,14257,54129,16.6,16.6,0,0
46920,1039,14257,54130,1.2,1.2,0,0
46921,1039,14257,54131,69.5,69.5,0,0
46922,1039,14257,54132,24.4,24.4,0,0
46923,1039,14257,54133,54.5,54.5,0,0
46924,1039,14257,54134,97.5,97.5,0,0
46925,1039,14257,54135,15.5,15.5,0,0
46926,1040,14258,54843,1.0,1.0,0,0
46927,1040,14258,54844,1.0,1.0,0,0
46928,1041,14259,53542,10.0,10.0,0,0
46929,1042,14260,54746,12.0,12.0,0,0
46930,1042,14260,54747,6.0,6.0,0,0
46931,1043,14261,54748,1.0,1.0,0,0
46932,1044,14262,54745,1.0,1.0,0,0
46933,1045,14263,54744,16.0,16.0,0,0
46934,1046,14264,54794,1.0,1.0,0,0
46935,1047,14265,54777,30.0,30.0,0,0
46936,1047,14265,54778,60.0,60.0,0,0
46937,1048,14266,54779,1.0,1.0,0,0
46938,1049,14267,54780,40.0,40.0,0,0
46939,1049,14267,54781,50.0,50.0,0,0
46940,1050,14268,54855,30.0,30.0,0,0
46941,1050,14268,54856,35.0,35.0,0,0
46942,1050,14268,54857,50.0,50.0,0,0
46943,1051,14269,54858,6.0,6.0,0,0
46944,1051,14269,54859,1.0,1.0,0,0
46945,1052,14270,54461,2.0,2.0,0,0
46946,1052,14270,54462,2.0,2.0,0,0
46947,1053,14271,54860,105.0,105.0,0,0
46948,1054,14272,53375,1.0,1.0,0,0
46949,1054,14272,53376,12.0,12.0,0,0
46950,1054,14272,53377,5.0,5.0,0,0
46951,1055,14273,54408,40.0,40.0,0,0
46952,1056,14274,54733,50.0,50.0,0,0
46953,1057,14275,54856,45.0,45.0,0,0
46954,1058,14276,54102,30.0,30.0,0,0
46955,1058,14276,54106,10.0,10.0,0,0
46956,1059,14277,54883,30.0,30.0,0,0
46957,1060,14278,54862,2.0,2.0,0,0
46958,1061,14279,54532,1.0,1.0,0,0
46959,1061,14279,54533,1.0,1.0,0,0
46960,1061,14279,54534,2.0,2.0,0,0
46961,1062,14280,54634,2.0,2.0,0,0
46962,1062,14280,54635,1.0,1.0,0,0
46963,1062,14280,54636,8.0,8.0,0,0
46964,1062,14280,54637,1.0,1.0,0,0
46965,1062,14280,54638,2.0,2.0,0,0
46966,1062,14280,54639,2.0,2.0,0,0
46967,1062,14280,54640,10.0,10.0,0,0
46968,1063,14281,54647,1.0,1.0,0,0
46969,1063,14281,54648,1.0,1.0,0,0
46970,1063,14281,54649,4.0,4.0,0,0
46971,1063,14281,54650,4.0,4.0,0,0
46972,1063,14281,54651,1.0,1.0,0,0
46973,1063,14281,54652,1.0,1.0,0,0
46974,1064,14282,54880,1.0,1.0,0,0
46975,1065,14283,55079,1.0,1.0,0,0
46976,1065,14283,55080,1.0,1.0,0,0
46977,1066,14284,54999,30.0,30.0,0,0
46978,1067,14285,55000,10.0,10.0,0,0
46979,1067,14285,55003,2.0,2.0,0,0
46980,1068,14286,54976,20.0,20.0,0,0
46981,1069,14287,54977,12.0,12.0,0,0
46982,1070,14288,54743,1.0,1.0,0,0
46983,1071,14289,54581,250.0,250.0,0,0
46984,1072,14290,54978,400.0,400.0,0,0
46985,1072,14290,54979,1.0,1.0,0,0
46986,1072,14290,54980,10.0,10.0,0,0
46987,1072,14290,54981,20.0,20.0,0,0
46988,1072,14290,54982,20.0,20.0,0,0
46989,1072,14290,54983,10.0,10.0,0,0
46990,1072,14290,54984,10.0,10.0,0,0
46991,1073,14291,54734,1.0,1.0,0,0
46992,1074,14292,54740,20.0,20.0,0,0
46993,1074,14292,54741,20.0,20.0,0,0
46994,1075,14293,54104,150.0,150.0,0,0
46995,1075,14293,54106,10.0,10.0,0,0
46996,1076,14294,54107,72.0,72.0,0,0
46997,1076,14294,54108,14.0,14.0,0,0
46998,1076,14294,54109,4.0,4.0,0,0
46999,1076,14294,54110,8.0,8.0,0,0
47000,1076,14294,54111,10.0,10.0,0,0
47001,1077,14295,53555,50.0,50.0,0,0
47002,1077,14295,53556,20.0,20.0,0,0
47003,1077,14295,53557,50.0,50.0,0,0
47004,1077,14295,53558,20.0,20.0,0,0
47005,1077,14295,53559,232.0,232.0,0,0
47006,1078,14296,53797,35.0,35.0,0,0
47007,1079,14297,53759,1.0,1.0,0,0
47008,1080,14298,53758,1.0,1.0,0,0
47009,1081,14299,53757,1.0,1.0,0,0
47010,1082,14300,53768,1.0,1.0,0,0
47011,1082,14300,53769,1.0,1.0,0,0
47012,1082,14300,53770,1.0,1.0,0,0
47013,1082,14300,53771,1.0,1.0,0,0
47014,1083,14301,53760,1.0,1.0,0,0
47015,1083,14301,53761,1.0,1.0,0,0
47016,1083,14301,53762,1.0,1.0,0,0
47017,1083,14301,53763,1.0,1.0,0,0
47018,1084,14302,53772,1.0,1.0,0,0
47019,1084,14302,53773,1.0,1.0,0,0
47020,1084,14302,53774,1.0,1.0,0,0
47021,1084,14302,53775,1.0,1.0,0,0
47022,1085,14303,53764,1.0,1.0,0,0
47023,1085,14303,53765,1.0,1.0,0,0
47024,1085,14303,53766,1.0,1.0,0,0
47025,1085,14303,53767,1.0,1.0,0,0
47026,1086,14304,53776,1.0,1.0,0,0
47027,1087,14305,53777,1.0,1.0,0,0
47028,1088,14306,53778,16.0,16.0,6,6
47029,1088,14306,53779,2.0,2.0,6,6
47030,1088,14306,53780,20.0,20.0,6,6
47031,1088,14306,53781,1.0,1.0,6,6
47032,1088,14306,53782,20.0,20.0,6,6
47033,1088,14306,53783,1.0,1.0,6,6
47034,1089,14307,53789,43.0,43.0,0,0
47035,1089,14307,53790,1.0,1.0,0,0
47036,1089,14307,53791,5.0,5.0,0,0
47037,1089,14307,53792,35.0,35.0,0,0
47038,1090,14308,55007,54.0,54.0,0,0
47039,1091,14309,51587,10.0,10.0,0,0
47040,1091,14309,51588,2.0,2.0,0,0
47041,1091,14309,51589,2.0,2.0,0,0
47042,1091,14309,51596,12.0,12.0,0,0
47043,1091,14309,51597,12.0,12.0,0,0
47044,1091,14309,51598,12.0,12.0,0,0
47045,1091,14309,51599,12.0,12.0,0,0
47046,1091,14309,51600,12.0,12.0,0,0
47047,1091,14309,51601,12.0,12.0,0,0
47048,1092,14310,53802,6.0,6.0,0,0
47049,1092,14310,53803,2.0,2.0,0,0
47050,1092,14310,53804,2.0,2.0,0,0
47051,1092,14310,53805,1.0,1.0,0,0
47052,1092,14310,53806,6.0,6.0,0,0
47053,1092,14310,53807,1.0,1.0,0,0
47054,1092,14310,53808,1.0,1.0,0,0
47055,1092,14310,53809,6.0,6.0,0,0
47056,1092,14310,53810,24.0,24.0,0,0
47057,1093,14311,53811,1.0,1.0,0,0
47058,1094,14312,53812,23.0,23.0,0,0
47059,1094,14312,53813,50.0,50.0,0,0
47060,1094,14312,53814,105.0,105.0,0,0
47061,1094,14312,53815,100.0,100.0,0,0
47062,1095,14313,53784,2.0,2.0,6,6
47063,1096,14314,53816,1.0,1.0,0,0
47064,1097,14315,55023,4.0,4.0,0,0
47065,1098,14316,55024,3.0,3.0,0,0
47066,1099,14317,53796,216.072,216.072,2,3
47067,1100,14318,55103,13.0,13.0,0,0
47068,1100,14318,55104,148.0,148.0,0,0
47069,1101,14319,55025,3.0,3.0,0,0
47070,1101,14319,55026,2.0,2.0,0,0
47071,1101,14319,55027,1.0,1.0,0,0
47072,1101,14319,55028,1.0,1.0,0,0
47073,1102,14320,53785,2.0,2.0,6,6
47074,1102,14320,53786,200.0,200.0,6,6
47075,1102,14320,53787,2.0,2.0,6,6
47076,1102,14320,53788,1.0,1.0,6,6
47077,1103,14321,53793,22.0,22.0,6,6
47078,1103,14321,53794,10.0,10.0,6,6
47079,1103,14321,53795,15.0,15.0,0,0
47080,1104,14322,55029,1.0,1.0,0,0
47081,1105,14323,55006,1.0,1.0,0,0
47082,1106,14324,55004,1.0,1.0,0,0
47083,1107,14325,55016,1.0,1.0,0,0
47084,1108,14326,55017,1.0,1.0,0,0
47085,1108,14326,55018,1.0,1.0,0,0
47086,1109,14327,55008,1.0,1.0,0,0
47087,1110,14328,55009,1.0,1.0,0,0
47088,1111,14329,55010,1.0,1.0,0,0
47089,1112,14330,55011,1.0,1.0,0,0
47090,1113,14331,55012,1.0,1.0,0,0
47091,1114,14332,55013,1.0,1.0,0,0
47092,1115,14333,55014,1.0,1.0,0,0
47093,1116,14334,55005,1.0,1.0,0,0
47094,1117,14335,55021,1.0,1.0,0,0
47095,1117,14335,55022,1.0,1.0,0,0
47096,1118,14336,55019,1.0,1.0,0,0
47097,1118,14336,55020,1.0,1.0,0,0
47098,1119,14337,51567,4.0,4.0,0,0
47099,1119,14337,51568,32.0,32.0,0,0
47100,1120,14338,54998,2.0,2.0,0,0
47101,1120,14338,55002,20.0,20.0,0,0
47102,1121,14339,55001,16.0,16.0,0,0
47103,1122,14340,54031,1.0,1.0,0,0
47104,1122,14340,54032,1.0,1.0,0,0
47105,1122,14340,54033,60.0,60.0,0,0
47106,1122,14340,54034,2.0,2.0,0,0
47107,1122,14340,54035,2.0,2.0,0,0
47108,1123,14341,55056,2.0,2.0,0,0
47109,1124,14342,54411,80.0,80.0,0,0
47110,1125,14343,47305,5700.0,5700.0,0,0
47111,1126,14344,53687,1.0,1.0,0,0
47112,1126,14344,53688,8.0,8.0,0,0
47113,1126,14344,53689,1.0,1.0,0,0
47114,1127,14345,55055,4.0,4.0,0,0
47115,1128,14346,55054,4.0,4.0,0,0
47116,1129,14347,54953,1.0,1.0,0,0
47117,1130,14348,55139,2.0,2.0,0,0
47118,1130,14348,55140,2.0,2.0,0,0
47119,1130,14348,55141,6.0,6.0,0,0
47120,1130,14348,55142,6.0,6.0,0,0
47121,1130,14348,55143,16.0,16.0,0,0
47122,1130,14348,55144,1.0,1.0,0,0
47123,1130,14348,55145,1.0,1.0,0,0
47124,1131,14349,55524,10.0,10.0,0,0
47125,1131,14349,55525,10.0,10.0,0,0
47126,1132,14350,54970,2.0,2.0,0,0
47127,1132,14350,54971,2.0,2.0,0,0
47128,1132,14350,54972,2.0,2.0,0,0
47129,1132,14350,54973,2.0,2.0,0,0
47130,1132,14350,54974,2.0,2.0,0,0
47131,1132,14350,54975,2.0,2.0,0,0
47132,1133,14351,54954,2.0,2.0,0,0
47133,1133,14351,54955,1.0,1.0,0,0
47134,1133,14351,54956,2.0,2.0,0,0
47135,1133,14351,54957,2.0,2.0,0,0
47136,1133,14351,54958,2.0,2.0,0,0
47137,1133,14351,54959,2.0,2.0,0,0
47138,1133,14351,54960,2.0,2.0,0,0
47139,1133,14351,54961,8.0,8.0,0,0
47140,1133,14351,54962,4.0,4.0,0,0
