Id,SPRNo,Qty,Rate,Discount,SupplierId,AHId,WONo,DeptId,DelDate,Remarks,ItemId,MId
24775,0458,197.0,1288.0,0.0,M097,28,J0146,0,2021-08-07,"Width- 1133mm
Length- 3560mm",84286,7661
24776,0459,75.0,30.0,0.0,S252,28,,5,2021-08-07,INVOICE NO.  -0000580/2021-22,81022,7662
24777,0459,75.0,62.0,0.0,S252,28,,5,2021-08-07,INVOICE NO.  -0000580/2021-22,84053,7662
24778,0459,500.0,2.2,0.0,S252,28,J0145,0,2021-08-07,INVOICE NO.  -0000580/2021-22,6377,7662
24779,0459,10.0,30.0,0.0,S252,28,,5,2021-08-07,INVOICE NO.  -0000580/2021-22,24858,7662
24780,0459,4.0,20.0,0.0,S252,28,,5,2021-08-07,INVOICE NO.  -0000580/2021-22,68984,7662
24781,0459,1.0,90.0,0.0,S252,28,J0145,0,2021-08-07,INVOICE NO.  -0000580/2021-22,7217,7662
24782,0459,1.0,90.0,0.0,S252,28,J0145,0,2021-08-07,INVOICE NO.  -0000580/2021-22,7218,7662
24783,0459,45.0,100.0,0.0,S252,28,N0236,0,2021-08-07,INVOICE NO.  -0000580/2021-22,83707,7662
24784,0459,220.0,8.9,0.0,S252,28,N0236,0,2021-08-07,INVOICE NO.  -0000580/2021-22,6466,7662
24785,0459,4.2,90.0,0.0,S252,28,N0236,0,2021-08-07,INVOICE NO. - 0000580/2021-22,84286,7662
24786,0459,5.6,90.0,0.0,S252,28,N0236,0,2021-08-07,INVOICE NO. - 0000580/2021-22,84287,7662
24787,0460,1.0,270000.0,0.0,P038,28,T0035,0,2021-08-07,,84291,7663
24788,0461,31.9,145.0,0.0,A076,28,,5,2021-08-07,INVOICE NO. - AS/0475/2021,83233,7664
24789,0461,50.0,45.0,0.0,A076,28,,5,2021-08-07,INVOICE NO. - AS/0475/2021,84036,7664
24790,0462,4.0,630.0,0.0,A093,28,J0144,0,2021-08-07,INVOICE NO. - 0234,84285,7665
24791,0463,28.0,16.0,0.0,S252,28,,5,2021-08-08,INVOICE NO. - 0000587/2021-22,80271,7666
24792,0463,5.0,90.0,0.0,S252,28,J0145,0,2021-08-08,INVOICE NO. - 0000587/2021-22,84050,7666
24793,0463,50.0,30.0,0.0,S252,28,,5,2021-08-08,INVOICE NO. - 0000587/2021-22,81022,7666
24794,0463,50.0,62.0,0.0,S252,28,,5,2021-08-08,INVOICE NO. - 0000587/2021-22,84053,7666
24795,0463,1000.0,0.8,0.0,S252,28,J0145,0,2021-08-08,INVOICE NO. - 0000587/2021-22,84292,7666
24796,0463,5.0,30.0,0.0,S252,28,,5,2021-08-08,INVOICE NO. - 0000587/2021-22,24858,7666
24797,0463,5.0,12.0,0.0,S252,28,,5,2021-08-08,INVOICE NO. - 0000587/2021-22,1508,7666
24798,0463,1.0,82.6,0.0,S252,28,,5,2021-08-08,INVOICE NO. - 0000587/2021-22,84293,7666
24799,0463,1.0,88.6,0.0,S252,28,,5,2021-08-08,INVOICE NO. - 0000587/2021-22,84294,7666
24800,0463,2.0,40.0,0.0,S252,28,,5,2021-08-08,INVOICE NO. - 0000587/2021-22,84295,7666
24801,0463,20.0,25.0,0.0,S252,28,,5,2021-08-08,INVOICE NO. - 0000587/2021-22,80829,7666
24802,0464,3.0,27.0,0.0,S252,28,,5,2021-08-08,INVOICE NO. - 0000637/2021-22,84296,7667
24803,0464,3.0,40.0,0.0,S252,28,,5,2021-08-08,INVOICE NO. - 0000637/2021-22,69623,7667
24804,0464,5.0,60.0,0.0,S252,28,,5,2021-08-08,INVOICE NO. - 0000637/2021-22,71498,7667
24805,0464,1.0,1150.0,0.0,S252,28,,5,2021-08-08,INVOICE NO. - 0000637/2021-22,84297,7667
24806,0464,800.0,0.9,0.0,S252,28,,5,2021-08-08,INVOICE NO. - 0000637/2021-22,84298,7667
24807,0464,1000.0,0.8,0.0,S252,28,,5,2021-08-08,INVOICE NO. - 0000637/2021-22,84299,7667
24808,0464,500.0,5.27,50.0,S252,28,J0146,0,2021-08-08,INVOICE NO. - 0000637/2021-22,5644,7667
24809,0464,1.0,807.0,52.0,S252,28,,5,2021-08-08,INVOICE NO. - 0000637/2021-22,80624,7667
24810,0464,1.0,807.0,52.0,S252,28,,5,2021-08-08,INVOICE NO. - 0000637/2021-22,84300,7667
24811,0464,500.0,2.2,0.0,S252,28,J0146,0,2021-08-08,INVOICE NO. - 0000637/2021-22,6377,7667
24812,0464,2.0,90.0,0.0,S252,28,,5,2021-08-08,INVOICE NO. - 0000637/2021-22,64038,7667
24813,0464,2.0,110.0,0.0,S252,28,,5,2021-08-08,INVOICE NO. - 0000637/2021-22,80830,7667
24814,0465,645.0,70.0,0.0,S173,28,J0145,0,2021-08-08,INVOICE NO. - 21-22/374,84301,7668
24815,0465,205.0,72.5,0.0,S173,28,J0145,0,2021-08-08,INVOICE NO. - 21-22/374,84054,7668
24816,0465,1.0,255.0,0.0,S173,17,J0145,0,2021-08-08,INVOICE NO. - 21-22/374,79225,7668
24817,0465,1.0,17.72,0.0,S173,28,J0145,0,2021-08-08,INVOICE NO. - 21-22/374,84302,7668
24818,0466,1.0,117.07,0.0,S173,28,N0236,0,2021-08-08,INVOICE NO. - 21-22/373,84302,7669
24819,0467,600.0,61.0,0.0,S173,28,N0235,0,2021-08-08,INVOICE NO. - 20-21/3288,81990,7670
24820,0467,85.0,61.5,0.0,S173,28,N0236,0,2021-08-08,INVOICE NO. - 20-21/3288,84021,7670
24821,0467,15.0,61.5,0.0,S173,28,J0142,0,2021-08-08,INVOICE NO. - 20-21/3288,84054,7670
24822,0467,1.0,210.0,0.0,S173,17,J0142,0,2021-08-08,INVOICE NO. - 20-21/3288,79225,7670
24823,0468,4244.4,52.0,0.0,D003,28,J0146,0,2021-08-08,-,83743,7671
24824,0468,1572.0,52.0,0.0,D003,28,J0146,0,2021-08-08,-,11872,7671
24825,0468,1179.0,52.0,0.0,D003,28,J0146,0,2021-08-08,-,84307,7671
24826,0468,1507.0,51.5,0.0,D003,28,J0146,0,2021-08-08,-,84308,7671
24827,0468,93.0,52.0,0.0,D003,28,J0146,0,2021-08-08,-,83410,7671
24828,0468,38.0,85.0,0.0,D003,28,J0146,0,2021-08-08,-,83411,7671
24829,0468,504.0,52.5,0.0,D003,28,J0146,0,2021-08-08,-,84309,7671
24830,0469,8.0,6400.0,0.0,S132,28,J0146,0,2021-08-08,4ftX50ft,84286,7672
24831,0470,7.0,5950.0,0.0,M097,28,J0146,0,2021-08-08,-,84286,7673
24832,0471,5.0,64.1,60.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,84310,7674
24833,0471,6.0,190.2,60.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,84311,7674
24834,0471,3.0,664.2,60.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,84312,7674
24835,0471,2.0,439.6,60.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,84313,7674
24836,0471,7.0,264.2,60.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,84314,7674
24837,0471,2.0,120.0,0.0,G038,28,J0146,0,2021-08-09,INVOICE NO. - 3196,70561,7674
24838,0471,7.0,240.0,0.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,83677,7674
24839,0471,50.0,8.74,40.0,G038,28,J0146,0,2021-08-09,INVOICE NO. - 3196,84315,7674
24840,0471,2.0,90.0,25.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,2752,7674
24841,0471,10.0,90.6,60.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,84316,7674
24842,0471,10.0,90.6,60.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,84317,7674
24843,0471,5.0,90.6,60.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,84318,7674
24844,0471,10.0,20.0,0.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,84198,7674
24845,0471,2.0,814.0,25.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,84319,7674
24846,0471,1.0,73.0,25.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,84320,7674
24847,0471,1.0,73.0,25.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,84321,7674
24848,0471,2.0,35.0,25.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,2776,7674
24849,0471,2.0,28.0,25.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,2798,7674
24850,0471,2.0,31.0,25.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,2774,7674
24851,0471,1.0,119.0,25.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,2797,7674
24852,0471,1.0,155.0,25.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,84322,7674
24853,0471,2.0,64.1,60.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,84323,7674
24854,0471,2.0,156.0,60.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,84324,7674
24855,0471,2.0,330.4,60.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,84325,7674
24856,0472,2.0,439.6,60.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,84332,7675
24857,0472,1.0,547.6,60.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,84333,7675
24858,0472,2.0,664.2,60.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,84334,7675
24859,0472,1.0,1047.0,40.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,1170,7675
24860,0472,1.0,1236.0,40.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,1173,7675
24861,0472,1.0,1518.0,40.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,1175,7675
24862,0472,1.0,2370.0,40.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,1178,7675
24863,0472,25.0,35.0,0.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,84335,7675
24864,0472,200.0,7.2,40.0,G038,28,J0146,0,2021-08-09,INVOICE NO. - 3196,5644,7675
24865,0472,20.0,10.0,0.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,84336,7675
24866,0472,39.0,130.0,0.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,72440,7675
24867,0472,5.0,25.0,0.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,83867,7675
24868,0472,50.0,7.55,40.0,G038,28,J0146,0,2021-08-09,INVOICE NO. - 3196,5646,7675
24869,0472,25.0,5.56,40.0,G038,28,J0146,0,2021-08-09,INVOICE NO. - 3196,5595,7675
24870,0472,2.0,412.0,40.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,84337,7675
24871,0472,2.0,412.0,40.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,84338,7675
24872,0472,2.0,160.0,0.0,G038,28,,5,2021-08-09,INVOICE NO. - 3196,83670,7675
24873,0473,10.0,360.0,0.0,C040,28,,5,2021-08-09,-,84339,7676
24874,0473,20.0,200.0,0.0,C040,28,,5,2021-08-09,-,83776,7676
24875,0474,157.6,54.3,0.0,M100,28,J0146,0,2021-08-09,INVOICE NO. - 381,84340,7677
24882,0475,25.0,1620.0,0.0,I028,28,T0037,0,2021-08-09,OFFER NO. - ITRL/CR/2021-22/00641,84344,7679
24883,0476,99.8,72.8,0.0,M100,28,J0146,0,2021-08-09,INVOICE NO. - 376,79182,7680
24884,0476,29.4,56.3,0.0,M100,28,J0146,0,2021-08-09,INVOICE NO. - 376,83724,7680
24885,0477,5.7,300.0,0.0,V006,28,N0236,0,2021-08-09,INVOICE NO. - VM-163,84354,7681
24886,0477,17.25,300.0,0.0,V006,28,N0236,0,2021-08-09,INVOICE NO. - VM-163,84355,7681
24887,0477,36.2,310.0,0.0,V006,28,N0236,0,2021-08-09,INVOICE NO. - VM-163,84356,7681
24888,0477,24.7,450.0,0.0,V006,28,T0035,0,2021-08-09,INVOICE NO. - VM-163,84357,7681
24889,0477,1.0,785.0,0.0,V006,28,N0236,0,2021-08-09,INVOICE NO. - VM-163,83882,7681
24890,0477,1.0,24.0,0.0,V006,17,N0236,0,2021-08-09,INVOICE NO. - VM-163,79225,7681
24891,0478,1.0,1000.0,0.0,A087,28,N0236,0,2021-08-09,QTY - 4 NOS,84358,7682
24892,0479,15.7,450.0,0.0,V006,28,T0035,0,2021-08-09,INVOICE NO. - VM-165,84343,7683
24893,0479,1.0,471.0,0.0,V006,28,T0035,0,2021-08-09,INVOICE NO. - VM-165,83882,7683
24894,0479,1.0,5.0,0.0,V006,17,T0035,0,2021-08-09,INVOICE NO. - VM-165,79225,7683
24895,0480,5.0,240.0,0.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,83677,7684
24896,0480,10.0,64.1,60.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,84323,7684
24897,0480,10.0,64.1,0.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,84310,7684
24898,0480,4.0,207.1,60.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,84314,7684
24899,0480,2.0,59.0,25.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,2780,7684
24900,0480,2.0,48.0,25.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,2794,7684
24901,0480,2.0,37.0,25.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,2792,7684
24902,0480,2.0,86.0,25.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,84368,7684
24903,0480,2.0,131.0,25.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,84369,7684
24904,0480,1.0,104.0,25.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,2789,7684
24905,0480,5.0,60.0,0.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,64160,7684
24906,0480,5.0,110.0,0.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,64161,7684
24907,0480,3.0,25.0,25.0,G038,28,,5,2021-08-11,INVOICE NO.  - 3194,84370,7684
24908,0480,2.0,39.0,25.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,84371,7684
24909,0480,1.0,1047.0,40.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,84372,7684
24910,0480,1.0,1236.0,40.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,1173,7684
24911,0480,1.0,972.0,40.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,1166,7684
24912,0480,2.0,156.2,60.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,83861,7684
24913,0480,2.0,330.4,60.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,84325,7684
24914,0480,100.0,31.36,40.0,G038,28,J0145,0,2021-08-11,INVOICE NO. - 3194,5659,7684
24915,0480,69.0,37.18,40.0,G038,28,J0145,0,2021-08-11,INVOICE NO. - 3194,5660,7684
24916,0480,1.0,35.0,25.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,2776,7684
24917,0480,1.0,77.0,25.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,2788,7684
24918,0480,5.0,40.0,25.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,84373,7684
24919,0480,10.0,10.0,0.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,83667,7684
24920,0480,4.77,150.0,0.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,84374,7684
24921,0480,60.0,10.28,40.0,G038,28,N0233,0,2021-08-11,INVOICE NO. - 3194,5649,7684
24922,0480,2.0,58.0,25.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,84375,7684
24923,0481,1.0,580.0,25.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,84376,7685
24924,0481,5.0,220.0,0.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,84377,7685
24925,0481,100.0,21.7,40.0,G038,28,J0146,0,2021-08-11,INVOICE NO. - 3194,5618,7685
24926,0481,20.0,20.79,40.0,G038,28,J0146,0,2021-08-11,INVOICE NO. - 3194,5616,7685
24927,0481,1.0,35.0,0.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,84335,7685
24928,0481,2.0,264.2,60.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,84314,7685
24929,0481,2.0,31.0,25.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,2774,7685
24930,0481,1.0,35.0,25.0,G038,28,,5,2021-08-11,INVOICE NO.- 3194,2776,7685
24931,0481,2.0,48.0,25.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,2794,7685
24932,0481,50.0,26.77,40.0,G038,28,J0146,0,2021-08-11,INVOICE NO. - 3194,5657,7685
24933,0481,432.0,19.96,40.0,G038,28,J0146,0,2021-08-11,INVOICE NO. - 3194,5612,7685
24934,0481,1.0,56.0,25.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,84378,7685
24935,0481,80.0,20.65,40.0,G038,28,J0146,0,2021-08-11,INVOICE NO. - 3194,84379,7685
24936,0481,152.0,23.72,40.0,G038,28,J0146,0,2021-08-11,INVOICE NO. - 3194,5619,7685
24937,0481,2.0,90.6,60.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,84317,7685
24938,0481,2.0,30.0,0.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,81052,7685
24939,0481,4.0,120.0,15.25,G038,28,,5,2021-08-11,INVOICE NO. - 3194,1531,7685
24940,0481,1.0,40.0,0.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,84380,7685
24941,0481,4.0,365.0,15.25,G038,28,,5,2021-08-11,INVOICE NO. - 3194,84381,7685
24942,0481,10.0,280.0,0.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,84382,7685
24943,0481,2.0,150.0,0.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,1432,7685
24944,0482,2.0,4480.0,0.0,S315,28,J0146,0,2021-08-11,INVOICE NO. - 22,84383,7686
24945,0483,460.0,75.0,0.0,S173,28,J0145,0,2021-08-11,INVOICE NO. - 21-22/896,84384,7687
24946,0483,1300.0,31.0,0.0,S173,28,J0145,0,2021-08-11,INVOICE NO. - 21-22/896,84385,7687
24947,0483,1.0,88.26,0.0,S173,28,J0145,0,2021-08-11,INVOICE NO. - 21-22/896,84302,7687
24948,0484,13.5,75.0,0.0,S173,28,N0233,0,2021-08-11,INVOICE NO. - 21-22/236,42316,7688
24949,0484,1.0,5.0,0.0,S173,17,N0233,0,2021-08-11,INVOICE NO. - 21-22/236,79225,7688
24950,0484,1.0,1.2,0.0,S173,28,N0233,0,2021-08-11,INVOICE NO. - 21-22/236,84302,7688
24951,0485,101.0,61.0,0.0,S173,28,N0233,0,2021-08-11,INVOICE NO. - 20-21/3133,84386,7689
24952,0485,78.0,61.0,0.0,S173,28,J0142,0,2021-08-11,INVOICE NO. - 20-21/3133,71231,7689
24953,0485,30.0,61.0,0.0,S173,28,J0142,0,2021-08-11,INVOICE NO. - 20-21/3133,84021,7689
24954,0485,33.0,61.0,0.0,S173,28,J0142,0,2021-08-11,INVOICE NO. - 20-21/3133,84387,7689
24955,0485,78.0,61.0,0.0,S173,28,J0142,0,2021-08-11,INVOICE NO. - 20-21/3133,84388,7689
24956,0485,34.0,48.5,0.0,S173,28,J0142,0,2021-08-11,INVOICE NO. - 20-21/3133,84389,7689
24957,0485,1.0,106.0,0.0,S173,17,J0142,0,2021-08-11,INVOICE NO. - 20-21/3133,79225,7689
24958,0486,305.0,55.75,0.0,S173,28,J0145,0,2021-08-11,INVOICE NO. - 21-22/234,84390,7690
24959,0486,359.0,55.75,0.0,S173,28,J0145,0,2021-08-11,INVOICE NO. - 21-22/234,84391,7690
24960,0486,152.0,55.75,0.0,S173,28,J0145,0,2021-08-11,INVOICE NO. - 21-22/234,65395,7690
24961,0486,72.0,54.75,0.0,S173,28,J0145,0,2021-08-11,INVOICE NO. - 234,84392,7690
24962,0486,124.0,55.75,0.0,S173,28,J0145,0,2021-08-11,INVOICE NO. - 234,84393,7690
24963,0486,18.0,75.0,0.0,S173,28,J0145,0,2021-08-11,INVOICE NO. - 234,84394,7690
24964,0486,1.0,309.0,0.0,S173,17,J0145,0,2021-08-11,INVOICE NO. - 234,79225,7690
24965,0486,1.0,68.45,0.0,S173,28,J0145,0,2021-08-11,INVOICE NO. - 234,84302,7690
24966,0487,2147.0,42.5,0.0,S173,28,N0235,0,2021-08-11,INVOICE NO. - 20-21/2908,84396,7691
24967,0487,860.0,42.5,0.0,S173,28,N0233,0,2021-08-11,INVOICE NO. - 20-21/2908,84397,7691
24968,0487,168.0,61.0,0.0,S173,28,N0233,0,2021-08-11,INVOICE NO. - 20-21/2908,84398,7691
24969,0487,1.0,953.0,0.0,S173,17,N0233,0,2021-08-11,INVOICE NO. - 20-21/2908,79225,7691
24970,0488,1.0,785.0,25.0,G038,28,,5,2021-08-11,INVOICE NO. - 3194,84400,7692
24971,0489,286.0,15.0,0.0,M091,28,J0146,0,2021-08-11,INVOICE NO. - 461,83761,7693
24972,0490,1000.0,2.13,40.0,S298,41,T0034,0,2021-08-11,INVOICE NO. - 29995,82584,7694
24973,0490,2.0,45.0,0.0,S298,28,T0035,0,2021-08-11,INVOICE NO. - 29995,83893,7694
24974,0490,400.0,2.7,40.0,S298,28,T0035,0,2021-08-11,INVOICE NO. - 29995,84401,7694
24975,0490,3.0,210.0,0.0,S298,41,T0035,0,2021-08-11,INVOICE NO. - 29995,9270,7694
24976,0490,3.0,65.0,0.0,S298,28,T0035,0,2021-08-11,INVOICE NO. - 29995,84402,7694
24977,0491,600.0,30.0,50.0,B029,28,J0146,0,2021-08-13,INVOICE NO. - 05820,5659,7695
24978,0491,600.0,7.6,50.0,B029,28,J0146,0,2021-08-13,INVOICE NO. - 05820,5644,7695
24979,0491,1200.0,1.5,0.0,B029,28,J0146,0,2021-08-13,INVOICE NO. - 05820,6377,7695
24980,0492,1.0,20000.0,0.0,3001,18,N0236,0,2021-08-13,JIG AND FIXTURE BY AT 401/402 LIECA LASER TRACKER AND SUBMIT REPORT,84403,7696
24981,0493,345.0,62.0,0.0,S173,28,J0142,0,2021-08-13,INVOICE NO. - 21-21/2909,4615,7697
24982,0493,370.0,62.0,0.0,S173,28,J0142,0,2021-08-13,INVOICE NO. - 21-21/2909,4422,7697
24983,0493,165.0,62.0,0.0,S173,28,J0142,0,2021-08-13,INVOICE NO. - 21-21/2909,84021,7697
24984,0493,20.0,62.0,0.0,S173,28,J0142,0,2021-08-13,INVOICE NO. - 21-21/2909,84404,7697
24985,0493,990.0,61.0,0.0,S173,28,J0142,0,2021-08-13,INVOICE NO. - 21-21/2909,84405,7697
24986,0493,1.0,572.0,0.0,S173,17,J0142,0,2021-08-13,INVOICE NO. - 21-21/2909,79225,7697
24987,0493,15.0,62.0,0.0,S173,28,J0142,0,2021-08-13,INVOICE NO. - 21-21/2909,84054,7697
24988,0494,5.0,160.0,0.0,C040,28,,5,2021-08-13,INVOICE NO.- 325/21-22,62568,7698
24989,0494,20.0,200.0,0.0,C040,28,,5,2021-08-13,INVOICE NO.- 325/21-22,83776,7698
24990,0495,520.0,5.0,0.0,M091,28,J0146,0,2021-08-13,INVOICE NO. - 387,83759,7699
24991,0496,454.0,53.3,0.0,M100,28,J0146,0,2021-08-13,INVOICE NO. - 389,84307,7700
24992,0497,50.0,10.0,0.0,S307,28,N0236,0,2021-08-13,INVOICE NO. - 11974,83281,7701
24993,0497,40.0,10.0,0.0,S307,28,N0236,0,2021-08-13,INVOICE NO. - 11974,83280,7701
24994,0497,50.0,2.82,0.0,S307,28,N0236,0,2021-08-13,INVOICE NO. - 11974,84406,7701
24995,0497,50.0,1.6,0.0,S307,28,N0236,0,2021-08-13,INVOICE NO. - 11974,84407,7701
24996,0498,200.0,2.25,35.0,S298,28,T0034,0,2021-08-13,INVOICE NO. - 30379,84408,7702
24997,0499,8.0,168.0,30.0,B023,28,T0035,0,2021-08-13,INVOICE NO. - 740/2021-22,11132,7703
24998,0499,4.0,139.0,30.0,B023,28,T0035,0,2021-08-13,INVOICE NO. - 704/2021-22,11135,7703
24999,0500,183.0,15.0,0.0,M091,28,J0146,0,2021-08-13,INVOICE NO. - 483,83761,7704
25000,0501,160.0,15.9,10.0,S114,28,,5,2021-08-13,-,84409,7705
25001,0502,526.0,15.0,0.0,M091,28,J0146,0,2021-08-13,INVOICE NO. - 465,83761,7706
25002,0503,367.0,15.0,0.0,M091,28,J0146,0,2021-08-13,INVOICE NO. - 472,83761,7707
25003,0504,2.0,75.0,0.0,B023,28,J0141,0,2021-08-14,INVOICE NO. - 62/2021-22,84410,7708
25004,0505,6.0,100.0,0.0,S155,28,S0195,0,2021-08-14,INVOICE NO. - 1963,11208,7709
25005,0506,1.0,5628.0,0.0,B092,3,,8,2021-08-14,,84411,7710
25006,0507,18.0,48.5,0.0,S173,28,N0235,0,2021-08-14,INVOICE NO. - 20-21/3328,84412,7711
25007,0507,1.0,93.0,0.0,S173,17,N0235,0,2021-08-14,INVOICE NO. - 20-21/3328,79225,7711
25008,0508,408.0,56.0,0.0,D019,28,J0145,0,2021-08-14,INVOICE NO. - DP/S/0455/21-22,84413,7712
25009,0509,4.0,921.0,10.0,D038,28,N0233,0,2021-08-14,INVOICE NO. - 402,84414,7713
25010,0509,8.0,46.0,10.0,D038,28,N0233,0,2021-08-14,INVOICE NO. - 402,59243,7713
25011,0509,4.0,15.0,10.0,D038,28,N0233,0,2021-08-14,INVOICE NO. - 402,84415,7713
25012,0510,500.0,3.7,0.0,T047,28,,5,2021-08-14,INVOICE NO. - 738/21-22,84416,7714
25013,0510,50.0,37.0,0.0,T047,28,,5,2021-08-14,INVOICE NO. - 738/21-22,84417,7714
25014,0511,151.0,962.0,0.0,I032,28,,5,2021-08-14,,84418,7715
25015,0512,50.0,29.0,0.0,S252,28,,5,2021-08-14,INVOICE NO. - 0000096/2021-21,81022,7716
25016,0512,100.0,26.0,0.0,S252,28,,5,2021-08-14,INVOICE NO. - 0000096/2021-21,84422,7716
25017,0512,100.0,11.5,0.0,S252,28,,5,2021-08-14,INVOICE NO. - 0000096/2021-21,72584,7716
25018,0512,1.0,2675.0,70.0,S252,28,,5,2021-08-14,INVOICE NO. - 0000096/2021-21,950,7716
25019,0512,1.0,2050.0,70.0,S252,28,,5,2021-08-14,INVOICE NO. - 0000096/2020-21,931,7716
25020,0512,10.0,60.0,0.0,S252,28,,5,2021-08-14,INVOICE NO. - 0000096/2020-21,71498,7716
25021,0512,2.0,278.59,70.0,S252,28,,5,2021-08-14,INVOICE NO. - 0000096/2020-21,83344,7716
25022,0512,2.0,165.55,70.0,S252,28,,5,2021-08-14,INVOICE NO. - 0000096/2020-21,83343,7716
25023,0512,1.0,462.32,70.0,S252,45,,5,2021-08-14,INVOICE NO. - 0000096/2020-21,79608,7716
25024,0512,12.0,38.0,0.0,S252,28,,5,2021-08-14,INVOICE NO. - 0000096/2020-21,84423,7716
25025,0512,12.0,24.0,0.0,S252,28,,5,2021-08-14,INVOICE NO. - 0000096/2020-21,83688,7716
25026,0512,2.0,120.0,0.0,S252,28,,5,2021-08-14,INVOICE NO. - 0000096/2020-21,81021,7716
25027,0512,30.0,18.0,0.0,S252,28,,5,2021-08-14,INVOICE NO. - 0000096/2020-21,68984,7716
25028,0512,2.0,1100.0,0.0,S252,2,,5,2021-08-14,INVOICE NO. - 0000096/2020-21,79584,7716
25029,0512,20.0,13.0,0.0,S252,50,,5,2021-08-14,INVOICE NO. - 0000096/2020-21,81027,7716
25030,0512,45.0,94.0,0.0,S252,28,,5,2021-08-14,INVOICE NO. - 0000096/2020-21,68682,7716
25031,0512,1.0,1041.0,55.0,S252,28,,5,2021-08-14,INVOICE NO. - 0000096/2020-21,1237,7716
25032,0512,1.0,724.0,55.0,S252,28,,5,2021-08-14,INVOICE NO. - 0000096/2020-21,1235,7716
25033,0512,2.0,1653.0,55.0,S252,28,,5,2021-08-14,INVOICE NO. - 0000096/2020-21,84424,7716
