Id,SysDate,SysTime,SessionId,CompId,FinYearId,GPNo,EmpId,Authorize,AuthorizedBy,AuthorizeDate,AuthorizeTime
13421,2022-09-13,12:35:40 PM,SAPL0324,1,10,0103,SAPL0324,0,,,
13422,2022-09-13,3:32:03 PM,sapl0335,1,10,0104,sapl0335,0,,,
13423,2022-09-14,10:41:01 AM,sapl0059,1,10,0105,sapl0059,0,,,
13426,2022-09-15,11:28:00 AM,sapl0350,1,10,0106,sapl0350,0,,,
13427,2022-09-15,12:28:26 PM,Sapl0285,1,10,0107,Sapl0285,0,,,
13428,2022-09-16,1:18:35 PM,Sapl0350,1,10,0108,Sapl0350,0,,,
13429,2022-09-17,11:43:37 AM,Sapl0324,1,10,0109,Sapl0324,0,,,
13430,2022-09-17,1:08:19 PM,Sapl0350,1,10,0110,Sapl0350,0,,,
13431,2022-09-17,2:59:34 PM,Sapl0335,1,10,0111,Sapl0335,0,,,
13432,2022-09-18,2:02:11 PM,sapl0350,1,10,0112,sapl0350,0,,,
13433,2022-09-19,10:49:35 AM,Sapl0324,1,10,0113,Sapl0324,0,,,
13434,2022-09-19,11:39:53 AM,sapl0349,1,10,0114,sapl0349,0,,,
13435,2022-09-20,2:50:39 PM,sapl0350,1,10,0115,sapl0350,0,,,
13436,2022-09-22,12:30:42 PM,SAPL0324,1,10,0116,SAPL0324,0,,,
13437,2022-09-22,1:07:23 PM,sapl0363,1,10,0117,sapl0363,0,,,
13438,2022-09-23,9:12:51 AM,Sapl0350,1,10,0118,Sapl0350,0,,,
13439,2022-09-23,12:57:45 PM,sapl0349,1,10,0119,sapl0349,0,,,
13440,2022-09-24,11:41:54 AM,Sapl0368,1,10,0120,Sapl0368,0,,,
13441,2022-09-24,1:51:24 PM,sapl0348,1,10,0121,sapl0348,0,,,
13442,2022-09-24,2:27:57 PM,Sapl0350,1,10,0122,Sapl0350,0,,,
13443,2022-09-27,11:16:00 AM,Sapl0340,1,10,0123,Sapl0340,0,,,
13444,2022-09-27,12:25:11 PM,Sapl0350,1,10,0124,Sapl0350,0,,,
13445,2022-10-01,9:27:28 AM,sapl0348,1,10,0125,sapl0348,0,,,
13446,2022-10-03,12:37:09 PM,sapl0348,1,10,0126,sapl0348,0,,,
13447,2022-10-07,1:05:21 PM,SApl0340,1,10,0127,SApl0340,0,,,
13449,2022-10-11,1:52:13 PM,sapl0054,1,10,0128,sapl0054,0,,,
13450,2022-10-13,11:11:34 AM,Sapl0322,1,10,0129,,0,,,
13451,2022-10-16,12:56:55 PM,sapl0348,1,10,0130,sapl0348,0,,,
13452,2022-10-16,2:51:57 PM,sapl0335,1,10,0131,sapl0335,0,,,
13453,2022-10-21,3:58:52 PM,SAPL0324,1,10,0132,,0,,,
13454,2022-10-31,1:15:09 PM,Sapl0322,1,10,0133,Sapl0322,0,,,
13455,2022-11-01,4:31:41 PM,Sapl0322,1,10,0134,,0,,,
13459,2022-11-08,2:22:32 PM,sapl0335,1,10,0136,sapl0335,0,,,
13460,2022-11-08,3:20:01 PM,Sapl0350,1,10,0137,,0,,,
13461,2022-11-09,11:20:44 AM,sapl0059,1,10,0138,,0,,,
13462,2022-11-18,1:55:34 PM,sapl0059,1,10,0139,,0,,,
13464,2022-11-25,2:59:50 PM,Sapl0324,1,10,0141,,0,,,
13465,2022-11-26,12:33:27 PM,SAPL0324,1,10,0142,,0,,,
13466,2022-11-26,1:08:19 PM,sapl0335,1,10,0143,sapl0335,0,,,
13467,2022-11-28,2:57:49 PM,sapl0285,1,10,0144,sapl0285,0,,,
13468,2022-11-30,1:07:18 PM,sapl0285,1,10,0145,sapl0285,0,,,
13470,2022-12-03,8:36:42 AM,sapl0348,1,10,0146,sapl0348,0,,,
13472,2022-12-17,2:58:58 PM,Sapl0335,1,10,0148,Sapl0335,0,,,
13474,2022-12-19,1:10:33 PM,sapl0364,1,10,0150,sapl0364,0,,,
13475,2022-12-27,10:43:18 AM,sapl0059,1,10,0151,sapl0059,0,,,
13477,2022-12-30,12:21:26 PM,sapl0285,1,10,0153,,0,,,
13479,2023-01-05,2:34:20 PM,sapl0348,1,10,0155,,0,,,
13480,2023-01-10,12:01:47 PM,sapl0059,1,10,0156,sapl0059,0,,,
13481,2023-01-13,4:39:34 PM,sapl0331,1,10,0157,sapl0331,0,,,
13482,2023-01-16,11:25:57 AM,sapl0059,1,10,0158,sapl0059,0,,,
13483,2023-01-19,1:41:09 PM,sapl0285,1,10,0159,sapl0285,0,,,
13485,2023-01-21,1:29:14 PM,Sapl0322,1,10,0160,Sapl0322,0,,,
13486,2023-01-23,1:14:10 PM,Sapl0335,1,10,0161,,0,,,
13490,2023-01-25,11:12:25 AM,Sapl0382,1,10,0162,Sapl0382,0,,,
13491,2023-01-25,12:34:35 PM,sapl0348,1,10,0163,sapl0348,0,,,
13492,2023-01-28,1:27:51 PM,Sapl0322,1,10,0164,,0,,,
13493,2023-01-28,1:48:32 PM,Sapl0358,1,10,0165,Sapl0358,0,,,
13494,2023-02-01,9:44:40 AM,Sapl0335,1,10,0166,,0,,,
13495,2023-02-05,1:18:18 PM,Sapl0322,1,10,0167,,0,,,
13497,2023-02-07,5:00:44 PM,Sapl0358,1,10,0168,,0,,,
13498,2023-02-14,11:38:38 AM,Sapl0335,1,10,0169,Sapl0335,0,,,
13499,2023-02-16,2:25:44 PM,Sapl0367,1,10,0170,,0,,,
13500,2023-02-18,12:03:29 PM,sapl0340,1,10,0171,sapl0340,0,,,
13502,2023-02-23,11:44:52 AM,sapl0285,1,10,0173,sapl0285,0,,,
13503,2023-02-24,12:59:35 PM,SApl0340,1,10,0174,SApl0340,0,,,
13506,2023-02-28,11:12:11 AM,sapl0325,1,10,0176,sapl0325,0,,,
13507,2023-03-01,3:13:51 PM,Sapl0363,1,10,0177,Sapl0363,0,,,
13508,2023-03-02,8:53:35 AM,sapl0369,1,10,0178,sapl0369,0,,,
