Id,ItemId,SupplierId,Qty,Rate,Discount,DelDate,DMid
6751,61335,S104,1.0,185.0,0.0,2018-06-18,25676
6752,61337,S104,1.0,185.0,0.0,2018-06-18,25678
6753,61339,S104,1.0,185.0,0.0,2018-06-18,25680
6754,61341,S104,1.0,185.0,0.0,2018-06-18,25682
6755,61343,S104,1.0,185.0,0.0,2018-06-18,25684
6756,61345,S104,1.0,185.0,0.0,2018-06-18,25686
6757,61347,S104,3.0,185.0,0.0,2018-06-18,25688
6758,61437,S104,3.0,185.0,0.0,2018-06-20,25690
6759,61439,S104,2.0,185.0,0.0,2018-06-20,25692
6760,61441,S104,2.0,185.0,0.0,2018-06-20,25694
6761,61443,S104,2.0,185.0,0.0,2018-06-20,25696
6762,61445,S104,3.0,185.0,0.0,2018-06-20,25698
6763,61447,S104,4.0,185.0,0.0,2018-06-20,25700
6764,61449,S104,2.0,185.0,0.0,2018-06-20,25702
6765,61451,S104,4.0,185.0,0.0,2018-06-20,25704
6766,61453,S104,2.0,185.0,0.0,2018-06-20,25706
6767,61455,S104,2.0,185.0,0.0,2018-06-20,25708
6768,61457,S104,2.0,185.0,0.0,2018-06-20,25710
6769,61459,S104,2.0,185.0,0.0,2018-06-20,25712
6770,61461,S104,1.0,185.0,0.0,2018-06-20,25714
6771,61463,S104,1.0,185.0,0.0,2018-06-20,25716
6772,61465,S104,1.0,185.0,0.0,2018-06-20,25718
6773,61562,S098,2.0,284.0,0.0,2018-06-25,25747
6774,61598,S098,2.0,275.0,0.0,2018-06-27,25807
6775,61919,T048,4.0,150.0,0.0,2018-07-10,26039
6776,61921,T048,4.0,180.0,0.0,2018-07-10,26041
6777,61962,T048,2.0,270.0,0.0,2018-07-14,26128
6778,61963,T048,2.0,270.0,0.0,2018-07-14,26129
6779,61964,T048,2.0,270.0,0.0,2018-07-14,26130
6780,61965,T048,2.0,270.0,0.0,2018-07-14,26131
6781,61966,T048,2.0,270.0,0.0,2018-07-14,26132
6782,61967,T048,2.0,270.0,0.0,2018-07-14,26133
6783,61991,S104,2.0,110.0,0.0,2018-07-17,26152
6784,61992,S104,2.0,165.0,0.0,2018-07-17,26153
6785,61993,S104,2.0,240.0,0.0,2018-07-17,26154
6786,61995,S104,6.0,105.0,0.0,2018-07-17,26169
6787,61995,S098,2.0,105.0,0.0,2018-07-17,26169
6788,61459,S104,2.0,150.0,0.0,2018-07-17,26171
6789,62015,S098,2.0,157.0,0.0,2018-07-18,26185
6790,62017,R036,30.0,125.0,0.0,2018-07-18,26187
6791,62118,S158,4.0,10500.0,0.0,2018-07-25,26263
6792,62119,C031,1.0,600.0,0.0,2018-07-25,26264
6793,62120,C031,2.0,700.0,0.0,2018-07-25,26265
6794,62125,S098,2.0,250.0,0.0,2018-07-26,26266
6795,62126,S098,2.0,330.0,0.0,2018-07-26,26267
6796,62181,S098,8.0,270.0,0.0,2018-07-27,26272
6797,62287,V042,8.0,560.0,0.0,2018-08-06,26337
6798,62289,V042,4.0,400.0,0.0,2018-08-06,26339
6799,62294,V042,3.0,460.0,0.0,2018-08-06,26341
6800,62296,V042,6.0,560.0,0.0,2018-08-06,26343
