Id,PODId,GQNId,GSNId,ItemId,DebitType,DebitValue,PFAmt,ExStBasicInPer,ExStEducessInPer,ExStShecessInPer,ExStBasic,ExStEducess,ExStShecess,CustomDuty,VAT,CST,Freight,TarrifNo,BCDOpt,BCD,BCDValue,ValueForCVD,ValueForEdCessCD,EdCessOnCDOpt,EdCessOnCD,EdCessOnCDValue,SHEDCessOpt,SHEDCess,SHEDCessValue,TotDuty,TotDutyEDSHED,Insurance,ValueWithDuty,MId
36666,62163,44185,0,82521,0,0.0,0.0,9.0,0.0,0.0,1764.0,0.0,0.0,0.0,1922.76,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9479
36667,60586,45645,0,15170,0,0.0,0.0,9.0,0.0,0.0,119.98,0.0,0.0,0.0,130.78,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9480
36668,61826,44107,0,83431,0,0.0,0.0,9.0,0.0,0.0,810.0,0.0,0.0,0.0,882.9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9481
36669,61827,44108,0,64858,0,0.0,0.0,9.0,0.0,0.0,810.0,0.0,0.0,0.0,882.9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9481
36670,61918,44224,0,84044,0,0.0,0.0,9.0,0.0,0.0,1008.0,0.0,0.0,0.0,1098.72,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9482
36671,61992,45352,0,84174,0,0.0,0.0,9.0,0.0,0.0,576.74,0.0,0.0,0.0,626.84,0.0,20.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9483
36672,61828,0,5808,71338,0,0.0,0.0,9.0,0.0,0.0,360.0,0.0,0.0,0.0,392.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9484
36673,62110,45318,0,83905,0,0.0,0.0,9.0,0.0,0.0,540.0,0.0,0.0,0.0,588.6,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9485
36674,62103,45931,0,84175,0,0.0,0.0,9.0,0.0,0.0,1512.0,0.0,0.0,0.0,1648.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9486
36675,62104,45932,0,84176,0,0.0,0.0,9.0,0.0,0.0,324.0,0.0,0.0,0.0,353.16,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9486
36676,62105,45933,0,83882,0,0.0,0.0,9.0,0.0,0.0,612.0,0.0,0.0,0.0,667.08,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9486
36677,60578,45689,0,83008,0,0.0,0.0,9.0,0.0,0.0,2916.0,0.0,0.0,0.0,3178.44,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9487
36678,62049,45325,0,83759,0,0.0,0.0,9.0,0.0,0.0,222.3,0.0,0.0,0.0,242.31,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9488
36679,63327,0,5935,86144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9489
36680,62138,45929,0,82358,0,0.0,0.0,9.0,0.0,0.0,36.0,0.0,0.0,0.0,39.24,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9490
36681,62040,45299,0,82588,0,0.0,0.0,9.0,0.0,0.0,25.2,0.0,0.0,0.0,27.47,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9491
36682,62041,45300,0,84188,0,0.0,0.0,9.0,0.0,0.0,86.4,0.0,0.0,0.0,94.18,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9491
36683,62042,45301,0,74101,0,0.0,0.0,9.0,0.0,0.0,75.6,0.0,0.0,0.0,82.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9491
36684,62043,45296,0,74095,0,0.0,0.0,9.0,0.0,0.0,153.0,0.0,0.0,0.0,166.77,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9492
36685,62044,45297,0,84014,0,0.0,0.0,9.0,0.0,0.0,27.0,0.0,0.0,0.0,29.43,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9492
36686,62045,45298,0,68136,0,0.0,0.0,9.0,0.0,0.0,27.0,0.0,0.0,0.0,29.43,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9493
36687,61991,45773,0,11149,0,0.0,0.0,9.0,0.0,0.0,88.96,0.0,0.0,0.0,96.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9494
36688,61955,45769,0,54245,0,0.0,0.0,9.0,0.0,0.0,692.75,0.0,0.0,0.0,755.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9495
36689,61956,45770,0,11143,0,0.0,0.0,9.0,0.0,0.0,122.98,0.0,0.0,0.0,134.04,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9495
36690,61957,45771,0,54330,0,0.0,0.0,9.0,0.0,0.0,690.23,0.0,0.0,0.0,752.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9495
36691,61958,45772,0,54329,0,0.0,0.0,9.0,0.0,0.0,1131.48,0.0,0.0,0.0,1233.31,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9495
36692,61944,45902,0,56171,0,0.0,0.0,9.0,0.0,0.0,353.7,0.0,0.0,0.0,385.53,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9496
36693,61945,45903,0,56180,0,0.0,0.0,9.0,0.0,0.0,620.1,0.0,0.0,0.0,675.91,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9496
36694,61946,45904,0,56174,0,0.0,0.0,9.0,0.0,0.0,358.2,0.0,0.0,0.0,390.44,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9496
36695,61947,45905,0,56173,0,0.0,0.0,9.0,0.0,0.0,417.6,0.0,0.0,0.0,455.18,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9496
36696,61948,45906,0,56172,0,0.0,0.0,9.0,0.0,0.0,353.7,0.0,0.0,0.0,385.53,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9496
36697,61949,45907,0,56175,0,0.0,0.0,9.0,0.0,0.0,189.0,0.0,0.0,0.0,206.01,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9496
36698,61950,45908,0,56170,0,0.0,0.0,9.0,0.0,0.0,332.1,0.0,0.0,0.0,361.99,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9496
36699,61951,45909,0,56177,0,0.0,0.0,9.0,0.0,0.0,337.5,0.0,0.0,0.0,367.88,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9496
36700,61952,45910,0,56179,0,0.0,0.0,9.0,0.0,0.0,567.0,0.0,0.0,0.0,618.03,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9496
36701,61953,45911,0,56178,0,0.0,0.0,9.0,0.0,0.0,67.5,0.0,0.0,0.0,73.58,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9496
36702,61940,45963,0,2907,0,0.0,0.0,9.0,0.0,0.0,27.0,0.0,0.0,0.0,29.43,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9497
36703,61941,45964,0,54704,0,0.0,0.0,9.0,0.0,0.0,162.0,0.0,0.0,0.0,176.58,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9497
36704,62046,45302,0,84189,0,0.0,0.0,9.0,0.0,0.0,621.0,0.0,0.0,0.0,676.89,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9498
36705,62047,45303,0,2214,0,0.0,0.0,9.0,0.0,0.0,247.5,0.0,0.0,0.0,269.77,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9498
36706,62048,45304,0,83877,0,0.0,0.0,9.0,0.0,0.0,99.0,0.0,0.0,0.0,107.91,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9498
36707,62236,45659,0,84296,0,0.0,0.0,9.0,0.0,0.0,7.29,0.0,0.0,0.0,7.95,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9499
36708,62237,45660,0,69623,0,0.0,0.0,9.0,0.0,0.0,10.8,0.0,0.0,0.0,11.77,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9499
36709,62238,45661,0,71498,0,0.0,0.0,9.0,0.0,0.0,27.0,0.0,0.0,0.0,29.43,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9499
36710,62239,45662,0,84297,0,0.0,0.0,9.0,0.0,0.0,103.5,0.0,0.0,0.0,112.82,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9499
36711,62240,45663,0,84298,0,0.0,0.0,9.0,0.0,0.0,64.8,0.0,0.0,0.0,70.63,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9499
36712,62247,45670,0,80830,0,0.0,0.0,9.0,0.0,0.0,19.8,0.0,0.0,0.0,21.58,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9499
36713,62241,45664,0,84299,0,0.0,0.0,9.0,0.0,0.0,72.0,0.0,0.0,0.0,78.48,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9499
36714,62242,45665,0,5644,0,0.0,0.0,9.0,0.0,0.0,118.58,0.0,0.0,0.0,129.25,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9499
36715,62243,45666,0,80624,0,0.0,0.0,9.0,0.0,0.0,34.86,0.0,0.0,0.0,38.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9499
36716,62244,45667,0,84300,0,0.0,0.0,9.0,0.0,0.0,34.86,0.0,0.0,0.0,38.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9499
36717,62245,45668,0,6377,0,0.0,0.0,9.0,0.0,0.0,99.0,0.0,0.0,0.0,107.91,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9499
36718,62246,45669,0,64038,0,0.0,0.0,9.0,0.0,0.0,16.2,0.0,0.0,0.0,17.66,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9499
36719,62102,45326,0,6466,0,0.0,0.0,9.0,0.0,0.0,396.9,0.0,0.0,0.0,432.62,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9500
36720,60577,45690,0,83007,0,0.0,0.0,9.0,0.0,0.0,8464.5,0.0,0.0,0.0,9226.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9501
36721,62101,45962,0,55138,0,0.0,0.0,9.0,0.0,0.0,1755.0,0.0,0.0,0.0,1912.95,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9502
36722,62072,45950,0,84195,0,0.0,0.0,9.0,0.0,0.0,41.4,0.0,0.0,0.0,45.13,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9503
36723,62073,45951,0,84196,0,0.0,0.0,9.0,0.0,0.0,6.75,0.0,0.0,0.0,7.36,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9503
36724,62074,45952,0,84197,0,0.0,0.0,9.0,0.0,0.0,2.7,0.0,0.0,0.0,2.94,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9503
36725,62075,45953,0,84198,0,0.0,0.0,9.0,0.0,0.0,1.8,0.0,0.0,0.0,1.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9503
36726,62077,45955,0,84199,0,0.0,0.0,9.0,0.0,0.0,2.7,0.0,0.0,0.0,2.94,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9503
36727,62083,45961,0,84205,0,0.0,0.0,9.0,0.0,0.0,1.44,0.0,0.0,0.0,1.57,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9503
36728,62082,45960,0,84204,0,0.0,0.0,9.0,0.0,0.0,43.2,0.0,0.0,0.0,47.09,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9503
36729,62081,45959,0,84203,0,0.0,0.0,9.0,0.0,0.0,8.19,0.0,0.0,0.0,8.93,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9503
36730,62080,45958,0,84202,0,0.0,0.0,9.0,0.0,0.0,2.67,0.0,0.0,0.0,2.91,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9503
36731,62079,45957,0,84201,0,0.0,0.0,9.0,0.0,0.0,2.12,0.0,0.0,0.0,2.31,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9503
36732,62078,45956,0,84200,0,0.0,0.0,9.0,0.0,0.0,12.15,0.0,0.0,0.0,13.24,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9503
36733,62076,45954,0,58248,0,0.0,0.0,14.0,0.0,0.0,5.6,0.0,0.0,0.0,6.38,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9504
36734,62020,45732,0,84183,0,0.0,0.0,9.0,0.0,0.0,30.96,0.0,0.0,0.0,33.75,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9505
36735,62021,45733,0,82601,0,0.0,0.0,9.0,0.0,0.0,17.28,0.0,0.0,0.0,18.84,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9505
36736,62019,0,5891,84182,0,0.0,0.0,9.0,0.0,0.0,162.0,0.0,0.0,0.0,176.58,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9506
36737,62038,45703,0,5644,0,0.0,0.0,9.0,0.0,0.0,38.88,0.0,0.0,0.0,42.38,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9507
36738,62017,45965,0,8346,0,0.0,0.0,9.0,0.0,0.0,36.0,0.0,0.0,0.0,39.24,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9508
36739,62018,45966,0,8811,0,0.0,0.0,9.0,0.0,0.0,29.7,0.0,0.0,0.0,32.37,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9508
36740,62023,45359,0,5825,0,0.0,0.0,9.0,0.0,0.0,243.95,0.0,0.0,0.0,241.52,0.0,12.7,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9509
36741,62024,45360,0,5843,0,0.0,0.0,9.0,0.0,0.0,571.46,0.0,0.0,0.0,605.47,0.0,31.83,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9509
36742,62025,45361,0,62229,0,0.0,0.0,9.0,0.0,0.0,984.83,0.0,0.0,0.0,1059.91,0.0,55.72,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9509
36743,62026,45362,0,5831,0,0.0,0.0,9.0,0.0,0.0,67.93,0.0,0.0,0.0,73.15,0.0,3.85,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9509
36744,62027,45363,0,5836,0,0.0,0.0,9.0,0.0,0.0,403.85,0.0,0.0,0.0,435.8,0.0,22.91,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9509
36745,62028,45364,0,84185,0,0.0,0.0,9.0,0.0,0.0,964.37,0.0,0.0,0.0,1043.81,0.0,54.87,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9509
36746,62029,45365,0,5841,0,0.0,0.0,9.0,0.0,0.0,526.02,0.0,0.0,0.0,569.92,0.0,29.96,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9509
36747,62030,45366,0,5833,0,0.0,0.0,9.0,0.0,0.0,8.95,0.0,0.0,0.0,9.7,0.0,0.51,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9509
36748,62031,45367,0,5850,0,0.0,0.0,9.0,0.0,0.0,110.14,0.0,0.0,0.0,119.35,0.0,6.27,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9509
36749,62032,45368,0,84186,0,0.0,0.0,9.0,0.0,0.0,324.82,0.0,0.0,0.0,352.15,0.0,18.51,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9509
36750,62033,45369,0,84187,0,0.0,0.0,9.0,0.0,0.0,188.98,0.0,0.0,0.0,204.93,0.0,10.77,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9509
36751,62034,45370,0,5176,0,0.0,0.0,9.0,0.0,0.0,405.01,0.0,0.0,0.0,439.38,0.0,23.1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9509
36752,62037,0,5864,79588,0,0.0,0.0,9.0,0.0,0.0,593.77,0.0,0.0,0.0,647.21,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9510
36753,62167,45354,0,84184,0,0.0,0.0,9.0,0.0,0.0,900.72,0.0,0.0,0.0,977.1,0.0,52.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9511
36754,61942,45927,0,54950,0,0.0,0.0,9.0,0.0,0.0,4353.48,0.0,0.0,0.0,4745.29,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9512
36755,61943,45928,0,54948,0,0.0,0.0,9.0,0.0,0.0,2494.8,0.0,0.0,0.0,2719.33,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9512
36756,62169,45356,0,83981,0,0.0,0.0,9.0,0.0,0.0,208.1,0.0,0.0,0.0,225.03,0.0,20.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9513
36757,62437,45322,0,83759,0,0.0,0.0,9.0,0.0,0.0,234.0,0.0,0.0,0.0,255.06,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9514
36758,62135,45930,0,84211,0,0.0,0.0,6.0,0.0,0.0,84.0,0.0,0.0,0.0,89.04,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9515
36759,62285,45067,0,84310,0,0.0,0.0,9.0,0.0,0.0,11.54,0.0,0.0,0.0,12.58,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9516
36760,62286,45068,0,84311,0,0.0,0.0,9.0,0.0,0.0,41.08,0.0,0.0,0.0,44.78,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9516
36761,62287,45069,0,84312,0,0.0,0.0,9.0,0.0,0.0,71.73,0.0,0.0,0.0,78.19,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9516
36762,62288,45070,0,84313,0,0.0,0.0,9.0,0.0,0.0,31.65,0.0,0.0,0.0,34.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9516
36763,62289,45071,0,84314,0,0.0,0.0,9.0,0.0,0.0,66.58,0.0,0.0,0.0,72.57,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9516
36764,62290,45072,0,70561,0,0.0,0.0,9.0,0.0,0.0,21.6,0.0,0.0,0.0,23.54,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9516
36765,62291,45073,0,83677,0,0.0,0.0,9.0,0.0,0.0,151.2,0.0,0.0,0.0,164.81,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9516
36766,62292,45074,0,84315,0,0.0,0.0,9.0,0.0,0.0,23.6,0.0,0.0,0.0,25.72,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9516
36767,62293,45075,0,2752,0,0.0,0.0,9.0,0.0,0.0,12.15,0.0,0.0,0.0,13.24,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9516
36768,62294,45076,0,84316,0,0.0,0.0,9.0,0.0,0.0,32.62,0.0,0.0,0.0,35.55,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9516
36769,62295,45077,0,84317,0,0.0,0.0,9.0,0.0,0.0,32.62,0.0,0.0,0.0,35.55,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9516
36770,62296,45078,0,84318,0,0.0,0.0,9.0,0.0,0.0,16.31,0.0,0.0,0.0,17.78,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9516
36771,62297,45079,0,84198,0,0.0,0.0,9.0,0.0,0.0,18.0,0.0,0.0,0.0,19.62,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9516
36772,62298,45080,0,84319,0,0.0,0.0,9.0,0.0,0.0,109.89,0.0,0.0,0.0,119.78,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9516
36773,62299,45081,0,84320,0,0.0,0.0,9.0,0.0,0.0,4.93,0.0,0.0,0.0,5.37,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9516
36774,62300,45082,0,84321,0,0.0,0.0,9.0,0.0,0.0,4.93,0.0,0.0,0.0,5.37,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9516
36775,62301,45083,0,84334,0,0.0,0.0,9.0,0.0,0.0,47.82,0.0,0.0,0.0,52.13,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9516
36776,62302,45084,0,2776,0,0.0,0.0,9.0,0.0,0.0,4.72,0.0,0.0,0.0,5.15,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9516
