Id,ItemId,SupplierId,Qty,Rate,Discount,DelDate,DMid
13685,61972,S098,9.0,9260.0,0.0,2018-07-20,26204
13686,61971,S098,2.0,5200.0,0.0,2018-07-20,26205
13687,62010,S098,2.0,35.0,0.0,2018-07-20,26206
13688,61998,S098,2.0,200.0,0.0,2018-07-20,26207
13689,61986,S098,1.0,14397.0,0.0,2018-07-20,26208
13690,61985,S098,1.0,15329.0,0.0,2018-07-20,26209
13691,61862,S098,2.0,470.0,0.0,2018-07-23,26210
13692,62094,S098,2.0,157.0,0.0,2018-07-23,26211
13693,62093,S098,1.0,214.0,0.0,2018-07-23,26212
13694,61980,S098,4.0,700.0,0.0,2018-07-23,26213
13695,61855,S098,1.0,275.0,0.0,2018-07-23,26214
13696,61856,S098,1.0,280.0,0.0,2018-07-23,26215
13697,61621,S098,2.0,800.0,0.0,2018-07-23,26216
13698,62011,S098,2.0,350.0,0.0,2018-07-23,26217
13699,61625,S098,8.0,110.0,0.0,2018-07-23,26218
13700,62038,S098,2.0,1435.0,0.0,2018-07-24,26219
13701,62031,S098,2.0,1352.0,0.0,2018-07-24,26220
13702,62048,S098,4.0,1090.0,0.0,2018-07-24,26221
13703,62055,S098,2.0,1000.0,0.0,2018-07-24,26222
13704,62062,S098,2.0,1235.0,0.0,2018-07-24,26223
13705,62075,S098,2.0,1300.0,0.0,2018-07-24,26224
13706,62032,S098,2.0,370.0,0.0,2018-07-24,26225
13707,62039,S098,2.0,380.0,0.0,2018-07-24,26226
13708,62056,S098,2.0,350.0,0.0,2018-07-24,26227
13709,62049,S098,4.0,350.0,0.0,2018-07-24,26228
13710,62063,S098,2.0,430.0,0.0,2018-07-24,26229
13711,62076,S098,2.0,410.0,0.0,2018-07-24,26230
13712,60795,C031,2.0,480.0,0.0,2018-07-25,26231
13713,60697,C031,2.0,480.0,0.0,2018-07-25,26232
13714,60692,C031,2.0,460.0,0.0,2018-07-25,26233
13715,60825,C031,2.0,540.0,0.0,2018-07-25,26234
13716,60657,C031,2.0,400.0,0.0,2018-07-25,26235
13717,60639,C031,1.0,400.0,0.0,2018-07-25,26236
