Id,SysDate,SysTime,CompId,FinYearId,SessionId,EmpId,BillMonth,BillAmt,Taxes
583,2014-08-04,2:54:19 PM,1,2,Sapl0205,Sapl0043,7.0,316.63,20.0
584,2014-08-04,3:42:48 PM,1,2,Sapl0205,Sapl0005,7.0,212.25,20.0
585,2014-08-04,3:42:48 PM,1,2,Sapl0205,Sapl0008,7.0,2555.75,20.0
586,2014-08-04,3:42:48 PM,1,2,Sapl0205,Sapl0010,7.0,167.98,20.0
587,2014-08-04,3:42:48 PM,1,2,Sapl0205,Sapl0018,7.0,327.64,20.0
588,2014-08-04,3:42:48 PM,1,2,Sapl0205,Sapl0019,7.0,231.13,20.0
589,2014-08-04,3:42:48 PM,1,2,Sapl0205,Sapl0032,7.0,751.69,20.0
590,2014-08-04,3:42:48 PM,1,2,Sapl0205,Sapl0036,7.0,460.0,20.0
591,2014-08-04,3:42:48 PM,1,2,Sapl0205,Sapl0037,7.0,201.35,20.0
592,2014-08-04,3:52:45 PM,1,2,Sapl0205,Sapl0049,7.0,371.35,20.0
593,2014-08-04,3:52:45 PM,1,2,Sapl0205,Sapl0059,7.0,153.37,20.0
594,2014-08-04,3:52:45 PM,1,2,Sapl0205,Sapl0061,7.0,676.86,20.0
595,2014-08-04,3:52:45 PM,1,2,Sapl0205,Sapl0062,7.0,643.43,20.0
596,2014-08-04,3:52:45 PM,1,2,Sapl0205,Sapl0071,7.0,206.97,20.0
597,2014-08-04,3:52:45 PM,1,2,Sapl0205,Sapl0073,7.0,277.3,20.0
598,2014-08-04,3:52:45 PM,1,2,Sapl0205,Sapl0076,7.0,609.67,20.0
599,2014-08-04,3:52:45 PM,1,2,Sapl0205,Sapl0082,7.0,274.05,20.0
600,2014-08-04,3:52:45 PM,1,2,Sapl0205,Sapl0112,7.0,140.45,20.0
601,2014-08-04,3:52:45 PM,1,2,Sapl0205,Sapl0119,7.0,336.97,20.0
602,2014-08-04,3:52:45 PM,1,2,Sapl0205,Sapl0122,7.0,182.25,20.0
603,2014-08-04,3:52:45 PM,1,2,Sapl0205,Sapl0143,7.0,140.45,20.0
604,2014-08-04,3:54:35 PM,1,2,Sapl0205,Sapl0162,7.0,140.45,20.0
605,2014-08-04,3:54:35 PM,1,2,Sapl0205,Sapl0165,7.0,282.7,20.0
606,2014-08-04,3:54:35 PM,1,2,Sapl0205,Sapl0167,7.0,249.55,20.0
607,2014-08-04,5:32:29 PM,1,2,Sapl0205,Sapl0205,7.0,228.46,20.0
608,2014-08-04,5:35:42 PM,1,2,Sapl0205,Sapl0025,7.0,142.14,20.0
609,2014-08-04,5:38:31 PM,1,2,Sapl0205,Sapl0187,7.0,140.45,20.0
610,2014-08-04,5:40:09 PM,1,2,Sapl0205,Sapl0199,7.0,167.08,20.0
611,2014-08-04,5:43:11 PM,1,2,Sapl0205,Sapl0035,7.0,220.23,20.0
612,2014-08-04,5:44:53 PM,1,2,Sapl0205,Sapl0211,7.0,140.45,20.0
613,2014-08-04,5:51:09 PM,1,2,Sapl0205,Sapl0202,7.0,571.78,20.0
614,2014-08-04,5:51:09 PM,1,2,Sapl0205,Sapl0207,7.0,135.0,20.0
615,2014-08-04,6:06:52 PM,1,2,Sapl0205,Sapl0110,7.0,520.79,20.0
616,2014-08-20,11:04:00 AM,1,2,Sapl0205,Sapl0061,8.0,492.14,20.0
617,2014-09-01,10:11:41 AM,1,2,Sapl0205,Sapl0191,8.0,401.46,20.0
618,2014-09-01,10:20:33 AM,1,2,Sapl0205,Sapl0202,8.0,571.78,20.0
619,2014-09-01,10:37:28 AM,1,2,Sapl0205,Sapl0199,8.0,136.0,20.0
620,2014-09-01,10:22:22 AM,1,2,Sapl0205,Sapl0187,8.0,308.2,20.0
621,2014-09-01,10:37:41 AM,1,2,Sapl0205,Sapl0042,8.0,136.0,20.0
622,2014-09-01,10:27:18 AM,1,2,Sapl0205,Sapl0015,8.0,712.74,20.0
623,2014-09-01,10:37:14 AM,1,2,Sapl0205,Sapl0031,8.0,136.0,20.0
624,2014-09-01,10:38:42 AM,1,2,Sapl0205,Sapl0011,8.0,343.93,20.0
625,2014-09-01,4:33:49 PM,1,2,Sapl0205,Sapl0050,8.0,136.0,20.0
626,2014-09-05,3:51:23 PM,1,2,Sapl0205,Sapl0047,8.0,215.8,20.0
627,2014-09-05,3:51:23 PM,1,2,Sapl0205,Sapl0055,8.0,894.25,20.0
628,2014-09-05,3:51:23 PM,1,2,Sapl0205,Sapl0071,8.0,328.77,20.0
629,2014-09-05,3:52:41 PM,1,2,Sapl0205,Sapl0146,8.0,287.08,20.0
630,2014-09-05,3:56:01 PM,1,2,Sapl0205,Sapl0172,8.0,297.08,20.0
631,2014-09-05,3:56:26 PM,1,2,Sapl0205,Sapl0009,8.0,275.28,20.0
632,2014-09-05,3:57:03 PM,1,2,Sapl0205,Sapl0013,8.0,1440.0,20.0
633,2014-09-05,3:57:30 PM,1,2,Sapl0205,Sapl0053,8.0,140.45,20.0
634,2014-09-05,3:57:55 PM,1,2,Sapl0205,Sapl0025,8.0,145.73,20.0
635,2014-09-05,3:59:07 PM,1,2,Sapl0205,Sapl0056,8.0,274.38,20.0
636,2014-09-05,3:59:07 PM,1,2,Sapl0205,Sapl0161,8.0,212.81,20.0
637,2014-09-05,4:02:45 PM,1,2,Sapl0205,Sapl0043,8.0,86.08,20.0
638,2014-09-05,4:03:19 PM,1,2,Sapl0205,Sapl0040,8.0,396.41,20.0
639,2014-09-05,4:03:51 PM,1,2,Sapl0205,Sapl0211,8.0,161.35,20.0
640,2014-09-05,4:05:29 PM,1,2,Sapl0205,Sapl0082,8.0,215.73,20.0
641,2014-09-05,4:06:13 PM,1,2,Sapl0205,Sapl0010,8.0,150.56,20.0
642,2014-09-05,4:06:57 PM,1,2,Sapl0205,Sapl0076,8.0,977.65,20.0
643,2014-09-05,4:08:36 PM,1,2,Sapl0205,Sapl0037,8.0,190.68,20.0
644,2014-09-05,4:09:01 PM,1,2,Sapl0205,Sapl0008,8.0,1029.95,20.0
645,2014-09-05,4:10:54 PM,1,2,Sapl0205,Sapl0036,8.0,450.07,20.0
646,2014-09-05,4:12:47 PM,1,2,Sapl0205,Sapl0018,8.0,237.75,20.0
647,2014-09-05,4:13:26 PM,1,2,Sapl0205,Sapl0119,8.0,353.26,20.0
648,2014-09-05,4:13:59 PM,1,2,Sapl0205,Sapl0049,8.0,1017.11,20.0
649,2014-09-05,4:14:29 PM,1,2,Sapl0205,Sapl0112,8.0,188.09,20.0
650,2014-09-05,4:15:06 PM,1,2,Sapl0205,Sapl0019,8.0,210.11,20.0
651,2014-09-05,4:15:51 PM,1,2,Sapl0205,Sapl0143,8.0,141.01,20.0
652,2014-09-05,4:16:27 PM,1,2,Sapl0205,Sapl0122,8.0,142.47,20.0
653,2014-09-05,4:17:24 PM,1,2,Sapl0205,Sapl0035,8.0,235.11,20.0
654,2014-09-05,4:17:48 PM,1,2,Sapl0205,Sapl0032,8.0,782.14,20.0
655,2014-09-05,4:18:18 PM,1,2,Sapl0205,Sapl0059,8.0,157.3,20.0
656,2014-09-05,4:18:46 PM,1,2,Sapl0205,Sapl0062,8.0,86.08,20.0
657,2014-09-05,4:20:00 PM,1,2,Sapl0205,Sapl0165,8.0,300.68,20.0
658,2014-09-05,4:22:12 PM,1,2,Sapl0205,Sapl0167,8.0,335.62,20.0
659,2014-09-05,4:25:59 PM,1,2,Sapl0205,Sapl0205,8.0,143.57,20.0
660,2014-09-05,4:28:16 PM,1,2,Sapl0205,Sapl0073,8.0,243.15,20.0
661,2014-09-05,4:30:41 PM,1,2,Sapl0205,Sapl0110,8.0,518.43,20.0
662,2014-09-05,4:31:57 PM,1,2,Sapl0205,Sapl0207,8.0,136.0,20.0
663,2014-09-05,4:33:00 PM,1,2,Sapl0205,Sapl0005,8.0,184.38,20.0
664,2014-09-25,12:48:28 PM,1,2,Sapl0205,Sapl0191,9.0,420.56,20.0
665,2014-11-20,3:01:57 PM,1,2,sapl0061,Sapl0003,9.0,1048.66,20.0
666,2014-09-25,12:49:53 PM,1,2,Sapl0205,Sapl0002,9.0,179.89,20.0
667,2014-09-25,12:50:36 PM,1,2,Sapl0205,Sapl0202,9.0,467.53,20.0
668,2014-09-25,12:55:15 PM,1,2,Sapl0205,Sapl0199,9.0,144.5,20.0
669,2014-09-25,12:55:57 PM,1,2,Sapl0205,Sapl0187,9.0,259.61,20.0
670,2014-09-25,12:56:46 PM,1,2,Sapl0205,Sapl0042,9.0,140.45,20.0
671,2014-09-25,12:57:16 PM,1,2,Sapl0205,Sapl0015,9.0,460.92,20.0
672,2014-09-25,12:58:04 PM,1,2,Sapl0205,Sapl0207,9.0,178.88,20.0
673,2014-09-25,12:59:45 PM,1,2,Sapl0205,Sapl0031,9.0,176.52,20.0
674,2014-09-25,1:00:40 PM,1,2,Sapl0205,Sapl0011,9.0,302.7,20.0
675,2014-09-25,1:40:49 PM,1,2,Sapl0205,Sapl0050,9.0,140.45,20.0
676,2014-09-25,1:41:32 PM,1,2,Sapl0205,Sapl0055,9.0,685.55,20.0
677,2014-09-25,1:42:36 PM,1,2,Sapl0205,Sapl0047,9.0,142.11,20.0
678,2014-09-25,1:43:22 PM,1,2,Sapl0205,Sapl0071,9.0,285.8,20.0
679,2014-09-25,1:45:01 PM,1,2,Sapl0205,Sapl0061,9.0,247.53,20.0
680,2014-09-25,1:48:49 PM,1,2,Sapl0205,Sapl0172,9.0,341.23,20.0
681,2014-09-25,2:03:31 PM,1,2,Sapl0205,Sapl0009,9.0,523.36,20.0
682,2014-09-25,2:04:08 PM,1,2,Sapl0205,Sapl0013,9.0,872.93,20.0
683,2014-09-25,2:04:52 PM,1,2,Sapl0205,Sapl0053,9.0,144.72,20.0
684,2014-09-25,2:05:42 PM,1,2,Sapl0205,Sapl0025,9.0,190.73,20.0
685,2014-09-25,2:06:30 PM,1,2,Sapl0205,Sapl0056,9.0,197.89,20.0
686,2014-09-25,2:07:22 PM,1,2,Sapl0205,Sapl0161,9.0,314.65,20.0
687,2014-09-25,2:09:25 PM,1,2,Sapl0205,Sapl0110,9.0,547.87,20.0
688,2014-09-25,2:10:45 PM,1,2,Sapl0205,Sapl0040,9.0,477.19,20.0
689,2014-09-25,2:11:39 PM,1,2,Sapl0205,Sapl0211,9.0,172.29,20.0
690,2014-09-25,2:15:23 PM,1,2,Sapl0205,Sapl0073,9.0,259.44,20.0
691,2014-09-25,2:19:19 PM,1,2,Sapl0205,Sapl0082,9.0,219.44,20.0
692,2014-09-25,2:20:58 PM,1,2,Sapl0205,Sapl0076,9.0,1024.95,20.0
693,2014-09-25,2:21:34 PM,1,2,Sapl0205,Sapl0010,9.0,479.78,20.0
694,2014-09-25,2:22:39 PM,1,2,Sapl0205,Sapl0037,9.0,208.79,20.0
695,2014-09-25,2:23:11 PM,1,2,Sapl0205,Sapl0008,9.0,836.75,20.0
696,2014-09-25,2:24:56 PM,1,2,Sapl0205,Sapl0036,9.0,291.8,20.0
697,2014-09-25,2:25:25 PM,1,2,Sapl0205,Sapl0005,9.0,150.56,20.0
698,2014-09-25,2:30:57 PM,1,2,Sapl0205,Sapl0018,9.0,16095.45,20.0
699,2014-09-25,2:32:12 PM,1,2,Sapl0205,Sapl0119,9.0,977.33,20.0
700,2014-09-25,2:33:07 PM,1,2,Sapl0205,Sapl0049,9.0,387.15,20.0
701,2014-09-25,2:33:45 PM,1,2,Sapl0205,Sapl0112,9.0,261.46,20.0
702,2014-09-25,2:34:11 PM,1,2,Sapl0205,Sapl0019,9.0,348.09,20.0
703,2014-09-25,2:35:21 PM,1,2,Sapl0205,Sapl0122,9.0,188.09,20.0
704,2014-09-25,2:35:48 PM,1,2,Sapl0205,Sapl0035,9.0,182.59,20.0
705,2014-09-25,2:36:19 PM,1,2,Sapl0205,Sapl0032,9.0,566.29,20.0
706,2014-09-25,2:36:53 PM,1,2,Sapl0205,Sapl0059,9.0,140.45,20.0
707,2014-09-25,2:38:58 PM,1,2,Sapl0205,Sapl0143,9.0,140.45,20.0
708,2014-09-25,2:40:52 PM,1,2,Sapl0205,Sapl0165,9.0,201.69,20.0
709,2014-09-25,2:45:48 PM,1,2,Sapl0205,Sapl0167,9.0,136.45,20.0
710,2014-09-25,2:41:53 PM,1,2,Sapl0205,Sapl0205,9.0,202.92,20.0
711,2014-09-25,2:47:29 PM,1,2,Sapl0205,Sapl0146,9.0,184.5,20.0
712,2014-09-25,2:48:03 PM,1,2,Sapl0205,Sapl0190,9.0,2622.45,20.0
713,2014-09-25,3:45:56 PM,1,2,Sapl0205,Sapl0057,6.0,510.45,20.0
714,2014-10-28,11:25:57 AM,1,2,sapl0205,Sapl0119,10.0,2247.0,20.0
715,2014-10-28,10:43:56 AM,1,2,sapl0205,Sapl0002,10.0,226.97,20.0
716,2014-10-28,10:47:24 AM,1,2,sapl0205,Sapl0110,10.0,624.83,20.0
717,2014-10-28,10:48:07 AM,1,2,sapl0205,Sapl0191,10.0,429.89,20.0
718,2014-10-28,10:48:51 AM,1,2,sapl0205,Sapl0202,10.0,502.68,20.0
719,2014-10-28,10:49:45 AM,1,2,sapl0205,Sapl0199,10.0,239.89,20.0
720,2014-10-28,10:50:13 AM,1,2,sapl0205,Sapl0187,10.0,371.58,20.0
721,2014-10-28,10:51:04 AM,1,2,sapl0205,Sapl0042,10.0,141.29,20.0
722,2014-10-28,10:52:30 AM,1,2,sapl0205,Sapl0015,10.0,921.33,20.0
723,2014-10-28,10:53:20 AM,1,2,sapl0205,Sapl0207,10.0,180.79,20.0
724,2014-10-28,10:54:04 AM,1,2,sapl0205,Sapl0031,10.0,201.12,20.0
725,2014-10-28,10:54:22 AM,1,2,sapl0205,Sapl0011,10.0,463.6,20.0
726,2014-10-28,10:54:52 AM,1,2,sapl0205,Sapl0050,10.0,140.45,20.0
727,2014-10-28,10:55:22 AM,1,2,sapl0205,Sapl0055,10.0,908.93,20.0
728,2014-10-28,10:56:03 AM,1,2,sapl0205,Sapl0047,10.0,142.83,20.0
729,2014-10-28,10:56:28 AM,1,2,sapl0205,Sapl0071,10.0,276.36,20.0
730,2014-10-28,10:58:16 AM,1,2,sapl0205,Sapl0146,10.0,145.17,20.0
731,2014-10-28,10:58:35 AM,1,2,sapl0205,Sapl0061,10.0,314.38,20.0
732,2014-10-28,11:00:18 AM,1,2,sapl0205,Sapl0172,10.0,376.97,20.0
733,2014-10-28,11:00:42 AM,1,2,sapl0205,Sapl0009,10.0,488.09,20.0
734,2014-10-28,11:01:17 AM,1,2,sapl0205,Sapl0013,10.0,1235.51,20.0
735,2014-10-28,11:01:53 AM,1,2,sapl0205,Sapl0053,10.0,187.64,20.0
736,2014-10-28,11:02:19 AM,1,2,sapl0205,Sapl0025,10.0,152.81,20.0
737,2014-10-28,11:02:47 AM,1,2,sapl0205,Sapl0056,10.0,1222.36,20.0
738,2014-10-28,11:03:35 AM,1,2,sapl0205,Sapl0161,10.0,380.9,20.0
739,2014-10-28,11:05:32 AM,1,2,sapl0205,Sapl0040,10.0,140.45,20.0
740,2014-10-28,11:06:06 AM,1,2,sapl0205,Sapl0211,10.0,384.38,20.0
741,2014-10-28,11:07:47 AM,1,2,sapl0205,Sapl0073,10.0,241.46,20.0
742,2014-10-28,11:08:54 AM,1,2,sapl0205,Sapl0082,10.0,276.52,20.0
743,2014-10-28,11:09:36 AM,1,2,sapl0205,Sapl0076,10.0,1061.35,20.0
744,2014-10-28,11:10:59 AM,1,2,sapl0205,Sapl0010,10.0,194.38,20.0
745,2014-10-28,11:25:22 AM,1,2,sapl0205,Sapl0059,10.0,146.63,20.0
746,2014-10-28,11:12:22 AM,1,2,sapl0205,Sapl0008,10.0,1017.31,20.0
747,2014-10-28,11:12:48 AM,1,2,sapl0205,Sapl0036,10.0,278.54,20.0
748,2014-10-28,11:13:08 AM,1,2,sapl0205,Sapl0005,10.0,186.59,20.0
749,2014-10-28,11:14:47 AM,1,2,sapl0205,Sapl0018,10.0,18688.71,20.0
750,2014-10-28,11:16:37 AM,1,2,sapl0205,Sapl0049,10.0,673.75,20.0
751,2014-10-28,11:17:26 AM,1,2,sapl0205,Sapl0112,10.0,229.44,20.0
752,2014-10-28,11:17:54 AM,1,2,sapl0205,Sapl0019,10.0,322.54,20.0
753,2014-10-28,11:19:00 AM,1,2,sapl0205,Sapl0143,10.0,140.45,20.0
754,2014-10-28,11:19:22 AM,1,2,sapl0205,Sapl0122,10.0,156.97,20.0
755,2014-10-28,11:20:09 AM,1,2,sapl0205,Sapl0035,10.0,187.36,20.0
756,2014-10-28,11:20:22 AM,1,2,sapl0205,Sapl0032,10.0,905.62,20.0
757,2014-10-28,11:22:17 AM,1,2,sapl0205,Sapl0037,10.0,160.9,20.0
758,2014-10-28,11:23:15 AM,1,2,sapl0205,Sapl0205,10.0,140.45,20.0
759,2014-10-28,11:23:29 AM,1,2,sapl0205,Sapl0165,10.0,301.13,20.0
760,2014-10-28,11:23:58 AM,1,2,sapl0205,Sapl0190,10.0,144.36,20.0
761,2014-10-28,11:24:19 AM,1,2,sapl0205,Sapl0167,10.0,135.45,20.0
762,2014-11-29,11:03:29 AM,1,2,sapl0061,Sapl0191,11.0,406.52,20.0
763,2014-11-29,11:03:57 AM,1,2,sapl0061,Sapl0110,11.0,639.22,20.0
764,2014-11-29,11:04:17 AM,1,2,sapl0061,Sapl0003,11.0,1000.57,20.0
765,2014-11-29,11:04:41 AM,1,2,sapl0061,Sapl0002,11.0,368.82,20.0
766,2014-11-29,11:06:26 AM,1,2,sapl0061,Sapl0199,11.0,352.34,20.0
767,2014-11-29,11:07:28 AM,1,2,sapl0061,Sapl0187,11.0,332.81,20.0
768,2014-11-29,11:07:58 AM,1,2,sapl0061,Sapl0042,11.0,316.52,20.0
769,2014-11-29,11:08:23 AM,1,2,sapl0061,Sapl0015,11.0,815.51,20.0
770,2014-11-29,11:09:40 AM,1,2,sapl0061,Sapl0207,11.0,232.14,20.0
771,2014-11-29,11:10:36 AM,1,2,sapl0061,Sapl0031,11.0,145.51,20.0
772,2014-11-29,11:11:10 AM,1,2,sapl0061,Sapl0011,11.0,295.15,20.0
773,2014-11-29,11:12:14 AM,1,2,sapl0061,Sapl0050,11.0,135.45,20.0
774,2014-11-29,11:12:55 AM,1,2,sapl0061,Sapl0055,11.0,791.01,20.0
775,2014-11-29,11:13:32 AM,1,2,sapl0061,Sapl0047,11.0,164.72,20.0
776,2014-11-29,11:14:05 AM,1,2,sapl0061,Sapl0071,11.0,1401.4,20.0
777,2014-11-29,11:15:49 AM,1,2,sapl0061,Sapl0146,11.0,166.29,20.0
778,2014-11-29,11:16:25 AM,1,2,sapl0061,Sapl0061,11.0,433.6,20.0
779,2014-11-29,11:20:02 AM,1,2,sapl0061,Sapl0172,11.0,394.05,20.0
780,2014-11-29,11:21:21 AM,1,2,sapl0061,Sapl0053,11.0,148.54,20.0
781,2014-11-29,11:22:19 AM,1,2,sapl0061,Sapl0025,11.0,162.08,20.0
782,2014-11-29,11:22:48 AM,1,2,sapl0061,Sapl0056,11.0,147.19,20.0
783,2014-11-29,11:23:26 AM,1,2,sapl0061,Sapl0161,11.0,261.35,20.0
784,2014-11-29,11:26:06 AM,1,2,sapl0061,Sapl0040,11.0,135.45,20.0
785,2014-11-29,11:27:31 AM,1,2,sapl0061,Sapl0211,11.0,184.0,20.0
786,2014-11-29,11:28:14 AM,1,2,sapl0061,Sapl0073,11.0,207.19,20.0
787,2014-11-29,11:28:50 AM,1,2,sapl0061,Sapl0082,11.0,221.69,20.0
788,2014-11-29,11:29:52 AM,1,2,sapl0061,Sapl0076,11.0,591.35,20.0
789,2014-11-29,11:31:18 AM,1,2,sapl0061,Sapl0010,11.0,210.9,20.0
790,2014-11-29,11:32:45 AM,1,2,sapl0061,Sapl0037,11.0,340.79,20.0
791,2014-11-29,11:33:07 AM,1,2,sapl0061,Sapl0008,11.0,632.62,20.0
792,2014-11-29,11:33:29 AM,1,2,sapl0061,Sapl0036,11.0,1063.78,20.0
793,2014-11-29,11:34:07 AM,1,2,sapl0061,Sapl0005,11.0,1408.79,20.0
794,2014-11-29,11:34:32 AM,1,2,sapl0061,Sapl0018,11.0,1177.58,20.0
795,2014-11-29,11:34:57 AM,1,2,sapl0061,Sapl0119,11.0,135.45,20.0
796,2014-11-29,11:35:43 AM,1,2,sapl0061,Sapl0049,11.0,355.84,20.0
797,2014-11-29,11:36:20 AM,1,2,sapl0061,Sapl0112,11.0,212.25,20.0
798,2014-11-29,11:36:40 AM,1,2,sapl0061,Sapl0019,11.0,242.14,20.0
799,2014-11-29,11:37:01 AM,1,2,sapl0061,Sapl0143,11.0,135.45,20.0
800,2014-11-29,11:37:31 AM,1,2,sapl0061,Sapl0122,11.0,170.79,20.0
801,2014-11-29,11:38:01 AM,1,2,sapl0061,Sapl0035,11.0,194.38,20.0
802,2014-11-29,11:39:00 AM,1,2,sapl0061,Sapl0032,11.0,646.3,20.0
803,2014-11-29,11:39:59 AM,1,2,sapl0061,Sapl0059,11.0,167.75,20.0
804,2014-11-29,11:41:06 AM,1,2,sapl0061,Sapl0190,11.0,177.64,20.0
805,2014-11-29,11:41:26 AM,1,2,sapl0061,Sapl0165,11.0,281.8,20.0
806,2014-11-29,11:41:56 AM,1,2,sapl0061,Sapl0167,11.0,135.45,20.0
807,2014-11-29,11:42:21 AM,1,2,sapl0061,Sapl0205,11.0,135.45,20.0
808,2014-11-29,11:52:15 AM,1,2,sapl0061,Sapl0202,11.0,720.41,20.0
809,2014-11-29,11:53:07 AM,1,2,sapl0061,Sapl0009,11.0,640.23,20.0
810,2014-12-13,2:59:16 PM,1,2,sapl0061,Sapl0013,11.0,3620.0,20.0
811,2014-12-13,2:59:16 PM,1,2,sapl0061,Sapl0021,11.0,359.0,20.0
812,2015-01-05,10:52:02 AM,1,2,sapl0061,Sapl0191,12.0,418.21,20.0
813,2015-01-05,11:01:36 AM,1,2,sapl0061,Sapl0110,12.0,486.07,20.0
814,2015-01-05,11:06:12 AM,1,2,sapl0061,Sapl0009,12.0,549.55,20.0
815,2015-01-05,11:30:43 AM,1,2,sapl0061,Sapl0003,12.0,1000.57,20.0
816,2015-01-05,11:31:03 AM,1,2,sapl0061,Sapl0002,12.0,537.64,20.0
817,2015-01-05,11:35:15 AM,1,2,sapl0061,Sapl0199,12.0,409.1,20.0
818,2015-01-05,11:40:10 AM,1,2,sapl0061,Sapl0187,12.0,380.68,20.0
819,2015-01-05,11:48:42 AM,1,2,sapl0061,Sapl0042,12.0,564.33,20.0
820,2015-01-05,11:49:18 AM,1,2,sapl0061,Sapl0015,12.0,1135.78,20.0
821,2015-01-05,11:49:55 AM,1,2,sapl0061,Sapl0207,12.0,297.19,20.0
822,2015-01-05,5:10:28 PM,1,2,sapl0061,Sapl0031,12.0,168.99,20.0
823,2015-01-05,5:10:45 PM,1,2,sapl0061,Sapl0011,12.0,879.31,20.0
824,2015-01-05,5:11:23 PM,1,2,sapl0061,Sapl0050,12.0,135.45,20.0
825,2015-01-05,5:12:46 PM,1,2,sapl0061,Sapl0055,12.0,500.16,20.0
826,2015-01-05,5:15:12 PM,1,2,sapl0061,Sapl0071,12.0,203.71,20.0
827,2015-01-05,5:16:46 PM,1,2,sapl0061,Sapl0146,12.0,166.18,20.0
828,2015-01-05,5:17:23 PM,1,2,sapl0061,Sapl0061,12.0,501.24,20.0
829,2015-01-05,5:25:55 PM,1,2,sapl0061,Sapl0021,12.0,1197.48,20.0
830,2015-01-05,5:26:39 PM,1,2,sapl0061,Sapl0172,12.0,291.35,20.0
831,2015-01-05,5:27:03 PM,1,2,sapl0061,Sapl0013,12.0,2247.99,20.0
832,2015-01-05,5:27:39 PM,1,2,sapl0061,Sapl0053,12.0,148.88,20.0
833,2015-01-05,5:28:33 PM,1,2,sapl0061,Sapl0025,12.0,145.51,20.0
834,2015-01-05,5:30:00 PM,1,2,sapl0061,Sapl0161,12.0,320.83,20.0
835,2015-01-05,5:31:01 PM,1,2,sapl0061,Sapl0211,12.0,165.17,20.0
836,2015-01-05,5:31:31 PM,1,2,sapl0061,Sapl0073,12.0,259.44,20.0
837,2015-01-05,5:32:42 PM,1,2,sapl0061,Sapl0082,12.0,196.86,20.0
838,2015-01-05,5:33:14 PM,1,2,sapl0061,Sapl0076,12.0,386.97,20.0
839,2015-01-05,5:34:49 PM,1,2,sapl0061,Sapl0010,12.0,267.42,20.0
840,2015-01-05,5:36:34 PM,1,2,sapl0061,Sapl0037,12.0,667.48,20.0
841,2015-01-05,5:37:01 PM,1,2,sapl0061,Sapl0008,12.0,737.42,20.0
842,2015-01-05,5:37:21 PM,1,2,sapl0061,Sapl0036,12.0,334.09,20.0
843,2015-01-05,5:38:20 PM,1,2,sapl0061,Sapl0005,12.0,151.12,20.0
844,2015-01-05,5:39:02 PM,1,2,sapl0061,Sapl0018,12.0,1105.85,20.0
845,2015-01-05,5:40:19 PM,1,2,sapl0061,Sapl0049,12.0,525.69,20.0
846,2015-01-05,5:41:28 PM,1,2,sapl0061,Sapl0019,12.0,157.87,20.0
847,2015-01-05,5:42:21 PM,1,2,sapl0061,Sapl0143,12.0,140.45,20.0
848,2015-01-05,5:43:29 PM,1,2,sapl0061,Sapl0122,12.0,222.14,20.0
849,2015-01-05,5:44:19 PM,1,2,sapl0061,Sapl0035,12.0,176.41,20.0
850,2015-01-05,5:44:49 PM,1,2,sapl0061,Sapl0032,12.0,282.14,20.0
851,2015-01-05,5:46:50 PM,1,2,sapl0061,Sapl0059,12.0,206.86,20.0
852,2015-01-05,5:47:13 PM,1,2,sapl0061,Sapl0040,12.0,135.45,20.0
853,2015-01-05,5:47:38 PM,1,2,sapl0061,Sapl0047,12.0,135.45,20.0
854,2015-01-05,5:47:55 PM,1,2,sapl0061,Sapl0056,12.0,135.45,20.0
855,2015-01-05,5:48:52 PM,1,2,sapl0061,Sapl0112,12.0,272.25,20.0
856,2015-01-05,5:51:33 PM,1,2,sapl0061,Sapl0119,12.0,135.45,20.0
857,2015-01-05,5:52:25 PM,1,2,sapl0061,Sapl0165,12.0,242.59,20.0
858,2015-01-05,5:52:46 PM,1,2,sapl0061,Sapl0167,12.0,135.45,20.0
859,2015-01-05,5:53:54 PM,1,2,sapl0061,Sapl0190,12.0,224.05,20.0
860,2015-01-05,5:54:18 PM,1,2,sapl0061,Sapl0205,12.0,140.45,20.0
861,2015-01-05,5:55:12 PM,1,2,sapl0061,Sapl0202,12.0,375.37,20.0
862,2015-01-28,10:18:40 AM,1,2,sapl0061,Sapl0191,1.0,411.58,20.0
863,2015-01-28,10:19:36 AM,1,2,sapl0061,Sapl0110,1.0,670.17,20.0
864,2015-01-28,10:19:56 AM,1,2,sapl0061,Sapl0003,1.0,1298.38,20.0
865,2015-01-28,10:20:15 AM,1,2,sapl0061,Sapl0002,1.0,818.77,20.0
866,2015-01-28,10:30:18 AM,1,2,sapl0061,Sapl0202,1.0,679.35,20.0
867,2015-01-28,10:32:21 AM,1,2,sapl0061,Sapl0199,1.0,1270.23,20.0
868,2015-01-28,10:33:34 AM,1,2,sapl0061,Sapl0187,1.0,538.82,20.0
869,2015-01-28,10:34:29 AM,1,2,sapl0061,Sapl0042,1.0,939.72,20.0
870,2015-01-28,10:35:40 AM,1,2,sapl0061,Sapl0015,1.0,495.85,20.0
871,2015-01-28,10:36:15 AM,1,2,sapl0061,Sapl0207,1.0,261.8,20.0
872,2015-01-28,10:38:47 AM,1,2,sapl0061,Sapl0031,1.0,147.53,20.0
873,2015-01-28,10:39:21 AM,1,2,sapl0061,Sapl0011,1.0,652.45,20.0
874,2015-01-28,10:40:15 AM,1,2,sapl0061,Sapl0050,1.0,135.35,20.0
875,2015-01-28,10:41:09 AM,1,2,sapl0061,Sapl0055,1.0,398.47,20.0
